market_key,country,region,q,n_cur,n_prior,months,stays_yoy_pct,quarter
austria_vienna_vienna,austria,EMEA,2026Q1,55566.0,52482.0,3,5.876300445867155,1Q26
austria_vienna_vienna,austria,EMEA,2026Q2,88078.0,89092.0,3,-1.138149328783733,2Q26
belgium_bru_brussels,belgium,EMEA,2016Q1,2943.0,1758.0,3,67.40614334470989,1Q16
belgium_bru_brussels,belgium,EMEA,2016Q2,3300.0,3324.0,3,-0.7220216606498187,2Q16
belgium_bru_brussels,belgium,EMEA,2016Q3,3648.0,3696.0,3,-1.2987012987012991,3Q16
belgium_bru_brussels,belgium,EMEA,2016Q4,5211.0,3786.0,3,37.638668779714735,4Q16
belgium_bru_brussels,belgium,EMEA,2017Q1,5247.0,3465.0,3,51.42857142857142,1Q17
belgium_bru_brussels,belgium,EMEA,2017Q2,6768.0,3822.0,3,77.08006279434852,2Q17
belgium_bru_brussels,belgium,EMEA,2017Q3,6006.0,4089.0,3,46.88187820983125,3Q17
belgium_bru_brussels,belgium,EMEA,2017Q4,6780.0,5784.0,3,17.21991701244814,4Q17
belgium_bru_brussels,belgium,EMEA,2018Q1,6561.0,5844.0,3,12.26899383983573,1Q18
belgium_bru_brussels,belgium,EMEA,2018Q2,8733.0,7722.0,3,13.092463092463102,2Q18
belgium_bru_brussels,belgium,EMEA,2018Q3,9264.0,6765.0,3,36.94013303769401,3Q18
belgium_bru_brussels,belgium,EMEA,2018Q4,10389.0,7569.0,3,37.25723345223939,4Q18
belgium_bru_brussels,belgium,EMEA,2019Q1,9930.0,7491.0,3,32.55907088506207,1Q19
belgium_bru_brussels,belgium,EMEA,2019Q2,12264.0,10308.0,3,18.9755529685681,2Q19
belgium_bru_brussels,belgium,EMEA,2019Q3,12138.0,10728.0,3,13.14317673378076,3Q19
belgium_bru_brussels,belgium,EMEA,2019Q4,14025.0,12414.0,3,12.977283711938137,4Q19
belgium_bru_brussels,belgium,EMEA,2020Q1,10260.0,11736.0,3,-12.576687116564422,1Q20
belgium_bru_brussels,belgium,EMEA,2020Q2,1041.0,14532.0,3,-92.83649876135425,2Q20
belgium_bru_brussels,belgium,EMEA,2020Q3,5409.0,14370.0,3,-62.35908141962422,3Q20
belgium_bru_brussels,belgium,EMEA,2020Q4,2850.0,16959.0,3,-83.19476384220768,4Q20
belgium_bru_brussels,belgium,EMEA,2021Q1,3114.0,12603.0,3,-75.29159723875267,1Q21
belgium_bru_brussels,belgium,EMEA,2021Q2,5205.0,1365.0,3,281.31868131868134,2Q21
belgium_bru_brussels,belgium,EMEA,2021Q3,10722.0,6936.0,3,54.58477508650519,3Q21
belgium_bru_brussels,belgium,EMEA,2021Q4,14580.0,3489.0,3,317.88478073946686,4Q21
belgium_bru_brussels,belgium,EMEA,2022Q1,13392.0,3768.0,3,255.4140127388535,1Q22
belgium_bru_brussels,belgium,EMEA,2022Q2,22380.0,6237.0,3,258.8263588263588,2Q22
belgium_bru_brussels,belgium,EMEA,2022Q3,25563.0,13629.0,3,87.56328417345367,3Q22
belgium_bru_brussels,belgium,EMEA,2022Q4,25728.0,17976.0,3,43.1241655540721,4Q22
belgium_bru_brussels,belgium,EMEA,2023Q1,24282.0,16254.0,3,49.39091915836102,1Q23
belgium_bru_brussels,belgium,EMEA,2023Q2,34644.0,27699.0,3,25.073107332394674,2Q23
belgium_bru_brussels,belgium,EMEA,2023Q3,34812.0,32613.0,3,6.742709962284987,3Q23
belgium_bru_brussels,belgium,EMEA,2023Q4,35805.0,33402.0,3,7.194179989222205,4Q23
belgium_bru_brussels,belgium,EMEA,2024Q1,32469.0,32376.0,3,0.2872498146775371,1Q24
belgium_bru_brussels,belgium,EMEA,2024Q2,45465.0,46599.0,3,-2.4335286164939185,2Q24
belgium_bru_brussels,belgium,EMEA,2024Q3,45786.0,48180.0,3,-4.968866749688672,3Q24
belgium_bru_brussels,belgium,EMEA,2024Q4,50463.0,49983.0,3,0.9603265110137427,4Q24
belgium_bru_brussels,belgium,EMEA,2025Q1,44637.0,44955.0,3,-0.7073740407073759,1Q25
belgium_bru_brussels,belgium,EMEA,2025Q2,64902.0,63111.0,3,2.8378571089033633,2Q25
belgium_bru_brussels,belgium,EMEA,2025Q3,53581.0,57619.0,3,-7.008104965376005,3Q25
belgium_bru_brussels,belgium,EMEA,2025Q4,47568.0,48644.0,3,-2.211989145629467,4Q25
belgium_bru_brussels,belgium,EMEA,2026Q1,38870.0,43234.0,3,-10.093907572743676,1Q26
belgium_bru_brussels,belgium,EMEA,2026Q2,54972.0,64092.0,3,-14.229545029020784,2Q26
belgium_vlg_antwerp,belgium,EMEA,2016Q1,972.0,363.0,3,167.7685950413223,1Q16
belgium_vlg_antwerp,belgium,EMEA,2016Q2,1449.0,852.0,3,70.07042253521128,2Q16
belgium_vlg_antwerp,belgium,EMEA,2016Q3,1497.0,1035.0,3,44.63768115942028,3Q16
belgium_vlg_antwerp,belgium,EMEA,2016Q4,1734.0,1290.0,3,34.418604651162795,4Q16
belgium_vlg_antwerp,belgium,EMEA,2017Q1,1563.0,1185.0,3,31.898734177215182,1Q17
belgium_vlg_antwerp,belgium,EMEA,2017Q2,2103.0,1713.0,3,22.767075306479857,2Q17
belgium_vlg_antwerp,belgium,EMEA,2017Q3,2127.0,1806.0,3,17.774086378737543,3Q17
belgium_vlg_antwerp,belgium,EMEA,2017Q4,2472.0,2148.0,3,15.083798882681565,4Q17
belgium_vlg_antwerp,belgium,EMEA,2018Q1,2301.0,1986.0,3,15.861027190332333,1Q18
belgium_vlg_antwerp,belgium,EMEA,2018Q2,3279.0,2748.0,3,19.32314410480349,2Q18
belgium_vlg_antwerp,belgium,EMEA,2018Q3,3504.0,2682.0,3,30.64876957494407,3Q18
belgium_vlg_antwerp,belgium,EMEA,2018Q4,3378.0,2910.0,3,16.082474226804134,4Q18
belgium_vlg_antwerp,belgium,EMEA,2019Q1,3540.0,2655.0,3,33.33333333333333,1Q19
belgium_vlg_antwerp,belgium,EMEA,2019Q2,4782.0,3630.0,3,31.735537190082642,2Q19
belgium_vlg_antwerp,belgium,EMEA,2019Q3,5535.0,3882.0,3,42.58114374034003,3Q19
belgium_vlg_antwerp,belgium,EMEA,2019Q4,5415.0,3792.0,3,42.8006329113924,4Q19
belgium_vlg_antwerp,belgium,EMEA,2020Q1,3873.0,3945.0,3,-1.8250950570342206,1Q20
belgium_vlg_antwerp,belgium,EMEA,2020Q2,447.0,5409.0,3,-91.73599556295063,2Q20
belgium_vlg_antwerp,belgium,EMEA,2020Q3,2505.0,6369.0,3,-60.668864813942534,3Q20
belgium_vlg_antwerp,belgium,EMEA,2020Q4,1407.0,6171.0,3,-77.19980554205152,4Q20
belgium_vlg_antwerp,belgium,EMEA,2021Q1,2430.0,4533.0,3,-46.39311714096625,1Q21
belgium_vlg_antwerp,belgium,EMEA,2021Q2,3306.0,525.0,3,529.7142857142857,2Q21
belgium_vlg_antwerp,belgium,EMEA,2021Q3,7047.0,3096.0,3,127.61627906976743,3Q21
belgium_vlg_antwerp,belgium,EMEA,2021Q4,7545.0,1614.0,3,367.4721189591078,4Q21
belgium_vlg_antwerp,belgium,EMEA,2022Q1,7311.0,2856.0,3,155.98739495798318,1Q22
belgium_vlg_antwerp,belgium,EMEA,2022Q2,10242.0,4020.0,3,154.77611940298507,2Q22
belgium_vlg_antwerp,belgium,EMEA,2022Q3,11685.0,8922.0,3,30.968392737054472,3Q22
belgium_vlg_antwerp,belgium,EMEA,2022Q4,11691.0,9360.0,3,24.903846153846153,4Q22
belgium_vlg_antwerp,belgium,EMEA,2023Q1,10749.0,9360.0,3,14.83974358974358,1Q23
belgium_vlg_antwerp,belgium,EMEA,2023Q2,14508.0,12678.0,3,14.434453383814482,2Q23
belgium_vlg_antwerp,belgium,EMEA,2023Q3,14331.0,14790.0,3,-3.103448275862064,3Q23
belgium_vlg_antwerp,belgium,EMEA,2023Q4,14430.0,14328.0,3,0.7118927973199352,4Q23
belgium_vlg_antwerp,belgium,EMEA,2024Q1,13002.0,13179.0,3,-1.3430457546096064,1Q24
belgium_vlg_antwerp,belgium,EMEA,2024Q2,16905.0,17895.0,3,-5.5322715842414105,2Q24
belgium_vlg_antwerp,belgium,EMEA,2024Q3,18996.0,17874.0,3,6.27727425310507,3Q24
belgium_vlg_antwerp,belgium,EMEA,2024Q4,18126.0,18264.0,3,-0.7555847568988194,4Q24
belgium_vlg_antwerp,belgium,EMEA,2025Q1,15672.0,16182.0,3,-3.15164998146088,1Q25
belgium_vlg_antwerp,belgium,EMEA,2025Q2,22254.0,21462.0,3,3.690243220575895,2Q25
belgium_vlg_antwerp,belgium,EMEA,2025Q3,22453.0,21816.0,3,2.919875320865417,3Q25
belgium_vlg_antwerp,belgium,EMEA,2025Q4,16572.0,15908.0,3,4.174000502891628,4Q25
belgium_vlg_antwerp,belgium,EMEA,2026Q1,13950.0,13610.0,3,2.4981631153563555,1Q26
belgium_vlg_antwerp,belgium,EMEA,2026Q2,20280.0,19502.0,3,3.9893344272382336,2Q26
belgium_vlg_ghent,belgium,EMEA,2016Q1,849.0,585.0,3,45.128205128205124,1Q16
belgium_vlg_ghent,belgium,EMEA,2016Q2,1284.0,1047.0,3,22.636103151862464,2Q16
belgium_vlg_ghent,belgium,EMEA,2016Q3,1605.0,1062.0,3,51.12994350282485,3Q16
belgium_vlg_ghent,belgium,EMEA,2016Q4,1740.0,1128.0,3,54.255319148936174,4Q16
belgium_vlg_ghent,belgium,EMEA,2017Q1,1293.0,984.0,3,31.40243902439024,1Q17
belgium_vlg_ghent,belgium,EMEA,2017Q2,2007.0,1482.0,3,35.425101214574894,2Q17
belgium_vlg_ghent,belgium,EMEA,2017Q3,2307.0,2031.0,3,13.589364844903983,3Q17
belgium_vlg_ghent,belgium,EMEA,2017Q4,2241.0,2187.0,3,2.4691358024691468,4Q17
belgium_vlg_ghent,belgium,EMEA,2018Q1,1899.0,1641.0,3,15.722120658135275,1Q18
belgium_vlg_ghent,belgium,EMEA,2018Q2,2940.0,2562.0,3,14.754098360655732,2Q18
belgium_vlg_ghent,belgium,EMEA,2018Q3,3540.0,2928.0,3,20.9016393442623,3Q18
belgium_vlg_ghent,belgium,EMEA,2018Q4,3291.0,2826.0,3,16.454352441613594,4Q18
belgium_vlg_ghent,belgium,EMEA,2019Q1,2919.0,2397.0,3,21.77722152690864,1Q19
belgium_vlg_ghent,belgium,EMEA,2019Q2,4212.0,3759.0,3,12.051077414205903,2Q19
belgium_vlg_ghent,belgium,EMEA,2019Q3,4944.0,4281.0,3,15.48703573931325,3Q19
belgium_vlg_ghent,belgium,EMEA,2019Q4,4491.0,3804.0,3,18.05993690851735,4Q19
belgium_vlg_ghent,belgium,EMEA,2020Q1,3174.0,3267.0,3,-2.846648301193755,1Q20
belgium_vlg_ghent,belgium,EMEA,2020Q2,354.0,4884.0,3,-92.75184275184274,2Q20
belgium_vlg_ghent,belgium,EMEA,2020Q3,3438.0,5661.0,3,-39.26868044515104,3Q20
belgium_vlg_ghent,belgium,EMEA,2020Q4,1701.0,5229.0,3,-67.46987951807229,4Q20
belgium_vlg_ghent,belgium,EMEA,2021Q1,2337.0,3582.0,3,-34.757118927973195,1Q21
belgium_vlg_ghent,belgium,EMEA,2021Q2,3246.0,372.0,3,772.5806451612904,2Q21
belgium_vlg_ghent,belgium,EMEA,2021Q3,5598.0,3747.0,3,49.399519615692554,3Q21
belgium_vlg_ghent,belgium,EMEA,2021Q4,5442.0,1752.0,3,210.6164383561644,4Q21
belgium_vlg_ghent,belgium,EMEA,2022Q1,5367.0,2445.0,3,119.50920245398775,1Q22
belgium_vlg_ghent,belgium,EMEA,2022Q2,7890.0,3624.0,3,117.71523178807945,2Q22
belgium_vlg_ghent,belgium,EMEA,2022Q3,9330.0,6432.0,3,45.05597014925373,3Q22
belgium_vlg_ghent,belgium,EMEA,2022Q4,8271.0,6168.0,3,34.0953307392996,4Q22
belgium_vlg_ghent,belgium,EMEA,2023Q1,7032.0,6204.0,3,13.34622823984526,1Q23
belgium_vlg_ghent,belgium,EMEA,2023Q2,10788.0,9195.0,3,17.324632952691687,2Q23
belgium_vlg_ghent,belgium,EMEA,2023Q3,12591.0,10875.0,3,15.779310344827579,3Q23
belgium_vlg_ghent,belgium,EMEA,2023Q4,10452.0,9540.0,3,9.559748427672954,4Q23
belgium_vlg_ghent,belgium,EMEA,2024Q1,9732.0,8166.0,3,19.177075679647327,1Q24
belgium_vlg_ghent,belgium,EMEA,2024Q2,13626.0,12363.0,3,10.215966998301385,2Q24
belgium_vlg_ghent,belgium,EMEA,2024Q3,15414.0,14568.0,3,5.807248764415163,3Q24
belgium_vlg_ghent,belgium,EMEA,2024Q4,12789.0,12297.0,3,4.0009758477677515,4Q24
belgium_vlg_ghent,belgium,EMEA,2025Q1,11154.0,11400.0,3,-2.157894736842103,1Q25
belgium_vlg_ghent,belgium,EMEA,2025Q2,17862.0,15966.0,3,11.875234874107488,2Q25
belgium_vlg_ghent,belgium,EMEA,2025Q3,19032.0,16972.0,3,12.137638463351408,3Q25
belgium_vlg_ghent,belgium,EMEA,2025Q4,12442.0,10732.0,3,15.933656354826686,4Q25
belgium_vlg_ghent,belgium,EMEA,2026Q1,10216.0,9114.0,3,12.091288128154499,1Q26
belgium_vlg_ghent,belgium,EMEA,2026Q2,15224.0,14196.0,3,7.2414764722457114,2Q26
belize_bz_belize,belize,LatAm,2016Q1,1797.0,627.0,3,186.60287081339715,1Q16
belize_bz_belize,belize,LatAm,2016Q2,1464.0,624.0,3,134.6153846153846,2Q16
belize_bz_belize,belize,LatAm,2016Q3,1362.0,666.0,3,104.5045045045045,3Q16
belize_bz_belize,belize,LatAm,2016Q4,1626.0,1155.0,3,40.77922077922078,4Q16
belize_bz_belize,belize,LatAm,2017Q1,3021.0,1869.0,3,61.63723916532906,1Q17
belize_bz_belize,belize,LatAm,2017Q2,2817.0,1533.0,3,83.75733855185909,2Q17
belize_bz_belize,belize,LatAm,2017Q3,2292.0,1458.0,3,57.20164609053497,3Q17
belize_bz_belize,belize,LatAm,2017Q4,2667.0,1719.0,3,55.14834205933683,4Q17
belize_bz_belize,belize,LatAm,2018Q1,5493.0,3171.0,3,73.22611163670767,1Q18
belize_bz_belize,belize,LatAm,2018Q2,4302.0,3012.0,3,42.82868525896415,2Q18
belize_bz_belize,belize,LatAm,2018Q3,3675.0,2466.0,3,49.02676399026764,3Q18
belize_bz_belize,belize,LatAm,2018Q4,4587.0,2853.0,3,60.77812828601472,4Q18
belize_bz_belize,belize,LatAm,2019Q1,8262.0,5856.0,3,41.086065573770504,1Q19
belize_bz_belize,belize,LatAm,2019Q2,5862.0,4605.0,3,27.296416938110756,2Q19
belize_bz_belize,belize,LatAm,2019Q3,4266.0,4029.0,3,5.882352941176472,3Q19
belize_bz_belize,belize,LatAm,2019Q4,5541.0,4971.0,3,11.466505733252873,4Q19
belize_bz_belize,belize,LatAm,2020Q1,8016.0,8961.0,3,-10.545698024774019,1Q20
belize_bz_belize,belize,LatAm,2020Q2,93.0,6474.0,3,-98.56348470806302,2Q20
belize_bz_belize,belize,LatAm,2020Q3,126.0,4698.0,3,-97.31800766283524,3Q20
belize_bz_belize,belize,LatAm,2020Q4,426.0,6216.0,3,-93.14671814671814,4Q20
belize_bz_belize,belize,LatAm,2021Q1,1392.0,9039.0,3,-84.60006637902423,1Q21
belize_bz_belize,belize,LatAm,2021Q2,3672.0,105.0,3,3397.142857142857,2Q21
belize_bz_belize,belize,LatAm,2021Q3,3474.0,153.0,3,2170.5882352941176,3Q21
belize_bz_belize,belize,LatAm,2021Q4,5079.0,486.0,3,945.0617283950617,4Q21
belize_bz_belize,belize,LatAm,2022Q1,9009.0,1785.0,3,404.70588235294116,1Q22
belize_bz_belize,belize,LatAm,2022Q2,8709.0,4473.0,3,94.70154258886654,2Q22
belize_bz_belize,belize,LatAm,2022Q3,6480.0,4278.0,3,51.472650771388494,3Q22
belize_bz_belize,belize,LatAm,2022Q4,6588.0,5868.0,3,12.269938650306745,4Q22
belize_bz_belize,belize,LatAm,2023Q1,13386.0,10239.0,3,30.735423381189577,1Q23
belize_bz_belize,belize,LatAm,2023Q2,8772.0,9990.0,3,-12.192192192192197,2Q23
belize_bz_belize,belize,LatAm,2023Q3,6621.0,7611.0,3,-13.0074891604257,3Q23
belize_bz_belize,belize,LatAm,2023Q4,9405.0,7470.0,3,25.903614457831313,4Q23
belize_bz_belize,belize,LatAm,2024Q1,19515.0,15150.0,3,28.811881188118814,1Q24
belize_bz_belize,belize,LatAm,2024Q2,13704.0,9846.0,3,39.18342474101158,2Q24
belize_bz_belize,belize,LatAm,2024Q3,8886.0,7551.0,3,17.67977751291219,3Q24
belize_bz_belize,belize,LatAm,2024Q4,11622.0,10791.0,3,7.700861829302186,4Q24
belize_bz_belize,belize,LatAm,2025Q1,20673.0,22299.0,3,-7.291806807480161,1Q25
belize_bz_belize,belize,LatAm,2025Q2,12309.0,15810.0,3,-22.144212523719165,2Q25
belize_bz_belize,belize,LatAm,2025Q3,8504.0,9379.0,3,-9.329352809467961,3Q25
belize_bz_belize,belize,LatAm,2025Q4,8342.0,8844.0,3,-5.676164631388514,4Q25
belize_bz_belize,belize,LatAm,2026Q1,15922.0,15758.0,3,1.040741210813545,1Q26
belize_bz_belize,belize,LatAm,2026Q2,9976.0,9512.0,3,4.878048780487809,2Q26
brazil_rj_rio-de-janeiro,brazil,LatAm,2016Q1,13230.0,7722.0,3,71.32867132867133,1Q16
brazil_rj_rio-de-janeiro,brazil,LatAm,2016Q2,8823.0,6669.0,3,32.29869545659019,2Q16
brazil_rj_rio-de-janeiro,brazil,LatAm,2016Q3,15852.0,9186.0,3,72.56694970607447,3Q16
brazil_rj_rio-de-janeiro,brazil,LatAm,2016Q4,11037.0,9225.0,3,19.642276422764237,4Q16
brazil_rj_rio-de-janeiro,brazil,LatAm,2017Q1,17808.0,15084.0,3,18.058870326173437,1Q17
brazil_rj_rio-de-janeiro,brazil,LatAm,2017Q2,12552.0,10176.0,3,23.349056603773576,2Q17
brazil_rj_rio-de-janeiro,brazil,LatAm,2017Q3,17694.0,18276.0,3,-3.1845042678923186,3Q17
brazil_rj_rio-de-janeiro,brazil,LatAm,2017Q4,14658.0,12660.0,3,15.781990521327005,4Q17
brazil_rj_rio-de-janeiro,brazil,LatAm,2018Q1,24363.0,20541.0,3,18.606689060902593,1Q18
brazil_rj_rio-de-janeiro,brazil,LatAm,2018Q2,14640.0,14430.0,3,1.455301455301461,2Q18
brazil_rj_rio-de-janeiro,brazil,LatAm,2018Q3,18432.0,20238.0,3,-8.923806700266823,3Q18
brazil_rj_rio-de-janeiro,brazil,LatAm,2018Q4,21792.0,16566.0,3,31.54654110829409,4Q18
brazil_rj_rio-de-janeiro,brazil,LatAm,2019Q1,35451.0,27909.0,3,27.023540793292476,1Q19
brazil_rj_rio-de-janeiro,brazil,LatAm,2019Q2,26742.0,16887.0,3,58.358500621780074,2Q19
brazil_rj_rio-de-janeiro,brazil,LatAm,2019Q3,31911.0,21039.0,3,51.67545986025952,3Q19
brazil_rj_rio-de-janeiro,brazil,LatAm,2019Q4,41526.0,25107.0,3,65.39610467200383,4Q19
brazil_rj_rio-de-janeiro,brazil,LatAm,2020Q1,47307.0,41109.0,3,15.07699044004962,1Q20
brazil_rj_rio-de-janeiro,brazil,LatAm,2020Q2,4560.0,31095.0,3,-85.33526290400386,2Q20
brazil_rj_rio-de-janeiro,brazil,LatAm,2020Q3,15114.0,36507.0,3,-58.599720601528475,3Q20
brazil_rj_rio-de-janeiro,brazil,LatAm,2020Q4,30282.0,47259.0,3,-35.923316193740874,4Q20
brazil_rj_rio-de-janeiro,brazil,LatAm,2021Q1,35796.0,54300.0,3,-34.07734806629834,1Q21
brazil_rj_rio-de-janeiro,brazil,LatAm,2021Q2,23139.0,5130.0,3,351.05263157894734,2Q21
brazil_rj_rio-de-janeiro,brazil,LatAm,2021Q3,36450.0,17121.0,3,112.89644296478008,3Q21
brazil_rj_rio-de-janeiro,brazil,LatAm,2021Q4,53835.0,34731.0,3,55.005614580634024,4Q21
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q1,74997.0,40998.0,3,82.92843553344065,1Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q2,63087.0,26793.0,3,135.4607546747285,2Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q3,87885.0,42120.0,3,108.65384615384616,3Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2022Q4,84567.0,61926.0,3,36.561379711268295,4Q22
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q1,131094.0,86766.0,3,51.0891362976281,1Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q2,103401.0,72900.0,3,41.83950617283951,2Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q3,114345.0,102456.0,3,11.604005621925516,3Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2023Q4,153318.0,98805.0,3,55.17230909366935,4Q23
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q1,164427.0,154530.0,3,6.404581634634043,1Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q2,138441.0,121101.0,3,14.318626600936412,2Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q3,185655.0,134367.0,3,38.17008640514412,3Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2024Q4,194787.0,181560.0,3,7.285194976867149,4Q24
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q1,295707.0,196062.0,3,50.823208984912924,1Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q2,259830.0,164484.0,3,57.966732326548474,2Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q3,225252.0,187180.0,3,20.339779891013986,3Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2025Q4,201030.0,154416.0,3,30.187286291576008,4Q25
brazil_rj_rio-de-janeiro,brazil,LatAm,2026Q1,285236.0,237298.0,3,20.201603047644735,1Q26
brazil_rj_rio-de-janeiro,brazil,LatAm,2026Q2,239750.0,208784.0,3,14.831596290903516,2Q26
canada_bc_vancouver,canada,NAM,2016Q1,2073.0,1125.0,3,84.26666666666667,1Q16
canada_bc_vancouver,canada,NAM,2016Q2,3780.0,2538.0,3,48.93617021276595,2Q16
canada_bc_vancouver,canada,NAM,2016Q3,6396.0,4101.0,3,55.96196049743965,3Q16
canada_bc_vancouver,canada,NAM,2016Q4,3156.0,2265.0,3,39.33774834437087,4Q16
canada_bc_vancouver,canada,NAM,2017Q1,3423.0,2208.0,3,55.027173913043484,1Q17
canada_bc_vancouver,canada,NAM,2017Q2,6642.0,4008.0,3,65.7185628742515,2Q17
canada_bc_vancouver,canada,NAM,2017Q3,11202.0,7074.0,3,58.354537743850734,3Q17
canada_bc_vancouver,canada,NAM,2017Q4,5736.0,3558.0,3,61.21416526138279,4Q17
canada_bc_vancouver,canada,NAM,2018Q1,6147.0,3813.0,3,61.21164437450825,1Q18
canada_bc_vancouver,canada,NAM,2018Q2,10401.0,7548.0,3,37.798092209856925,2Q18
canada_bc_vancouver,canada,NAM,2018Q3,15537.0,12420.0,3,25.096618357487934,3Q18
canada_bc_vancouver,canada,NAM,2018Q4,9786.0,6222.0,3,57.28061716489874,4Q18
canada_bc_vancouver,canada,NAM,2019Q1,9384.0,6693.0,3,40.2061855670103,1Q19
canada_bc_vancouver,canada,NAM,2019Q2,15828.0,11538.0,3,37.181487259490375,2Q19
canada_bc_vancouver,canada,NAM,2019Q3,21039.0,17994.0,3,16.922307435811934,3Q19
canada_bc_vancouver,canada,NAM,2019Q4,12768.0,11049.0,3,15.557969046972575,4Q19
canada_bc_vancouver,canada,NAM,2020Q1,10230.0,10476.0,3,-2.3482245131729695,1Q20
canada_bc_vancouver,canada,NAM,2020Q2,2169.0,17700.0,3,-87.7457627118644,2Q20
canada_bc_vancouver,canada,NAM,2020Q3,6654.0,23370.0,3,-71.52759948652118,3Q20
canada_bc_vancouver,canada,NAM,2020Q4,4428.0,14397.0,3,-69.24359241508647,4Q20
canada_bc_vancouver,canada,NAM,2021Q1,4515.0,11598.0,3,-61.07087428867046,1Q21
canada_bc_vancouver,canada,NAM,2021Q2,6081.0,2667.0,3,128.00899887514058,2Q21
canada_bc_vancouver,canada,NAM,2021Q3,15630.0,7800.0,3,100.38461538461539,3Q21
canada_bc_vancouver,canada,NAM,2021Q4,12291.0,5292.0,3,132.2562358276644,4Q21
canada_bc_vancouver,canada,NAM,2022Q1,11997.0,5724.0,3,109.59119496855348,1Q22
canada_bc_vancouver,canada,NAM,2022Q2,23337.0,7311.0,3,219.20393926959377,2Q22
canada_bc_vancouver,canada,NAM,2022Q3,31353.0,18294.0,3,71.38406034765497,3Q22
canada_bc_vancouver,canada,NAM,2022Q4,21459.0,14433.0,3,48.68010808563707,4Q22
canada_bc_vancouver,canada,NAM,2023Q1,20733.0,14046.0,3,47.607859888936346,1Q23
canada_bc_vancouver,canada,NAM,2023Q2,36375.0,27576.0,3,31.90818102697999,2Q23
canada_bc_vancouver,canada,NAM,2023Q3,50571.0,36684.0,3,37.85574092247301,3Q23
canada_bc_vancouver,canada,NAM,2023Q4,30297.0,25260.0,3,19.940617577197138,4Q23
canada_bc_vancouver,canada,NAM,2024Q1,26619.0,24744.0,3,7.577594568380208,1Q24
canada_bc_vancouver,canada,NAM,2024Q2,48402.0,43164.0,3,12.1351125938282,2Q24
canada_bc_vancouver,canada,NAM,2024Q3,62358.0,59814.0,3,4.253184873106641,3Q24
canada_bc_vancouver,canada,NAM,2024Q4,40791.0,36324.0,3,12.297654443343253,4Q24
canada_bc_vancouver,canada,NAM,2025Q1,30786.0,32280.0,3,-4.628252788104092,1Q25
canada_bc_vancouver,canada,NAM,2025Q2,59154.0,58791.0,3,0.617441445119149,2Q25
canada_bc_vancouver,canada,NAM,2025Q3,73985.0,67695.0,3,9.291675899254015,3Q25
canada_bc_vancouver,canada,NAM,2025Q4,29918.0,33588.0,3,-10.926521376682153,4Q25
canada_bc_vancouver,canada,NAM,2026Q1,29206.0,26556.0,3,9.978912486820303,1Q26
canada_bc_vancouver,canada,NAM,2026Q2,61172.0,50204.0,3,21.846864791650077,2Q26
canada_bc_victoria,canada,NAM,2016Q1,1476.0,663.0,3,122.62443438914028,1Q16
canada_bc_victoria,canada,NAM,2016Q2,3267.0,1644.0,3,98.72262773722629,2Q16
canada_bc_victoria,canada,NAM,2016Q3,6009.0,3246.0,3,85.12014787430684,3Q16
canada_bc_victoria,canada,NAM,2016Q4,2703.0,1476.0,3,83.130081300813,4Q16
canada_bc_victoria,canada,NAM,2017Q1,2502.0,1479.0,3,69.16835699797159,1Q17
canada_bc_victoria,canada,NAM,2017Q2,6129.0,3498.0,3,75.21440823327616,2Q17
canada_bc_victoria,canada,NAM,2017Q3,10296.0,6609.0,3,55.78756241488878,3Q17
canada_bc_victoria,canada,NAM,2017Q4,4395.0,2769.0,3,58.72156013001084,4Q17
canada_bc_victoria,canada,NAM,2018Q1,4584.0,2703.0,3,69.58934517203107,1Q18
canada_bc_victoria,canada,NAM,2018Q2,10344.0,6555.0,3,57.80320366132723,2Q18
canada_bc_victoria,canada,NAM,2018Q3,17475.0,11124.0,3,57.09277238403452,3Q18
canada_bc_victoria,canada,NAM,2018Q4,8088.0,4539.0,3,78.1890284203569,4Q18
canada_bc_victoria,canada,NAM,2019Q1,7554.0,4788.0,3,57.769423558897245,1Q19
canada_bc_victoria,canada,NAM,2019Q2,15228.0,11127.0,3,36.85629549743867,2Q19
canada_bc_victoria,canada,NAM,2019Q3,22617.0,18945.0,3,19.382422802850364,3Q19
canada_bc_victoria,canada,NAM,2019Q4,10098.0,8556.0,3,18.022440392706862,4Q19
