freq,unit,coicop18,geo,time,value
M,RCH_A,CP11203,EA,2019-07,1.5
M,RCH_A,CP11203,EA,2019-08,1.5
M,RCH_A,CP11203,EA,2019-09,1.5
M,RCH_A,CP11203,EA,2019-10,2.0
M,RCH_A,CP11203,EA,2019-11,1.9
M,RCH_A,CP11203,EA,2019-12,1.9
M,RCH_A,CP11203,EA,2020-01,1.8
M,RCH_A,CP11203,EA,2020-02,1.8
M,RCH_A,CP11203,EA,2020-03,1.9
M,RCH_A,CP11203,EA,2020-04,1.9
M,RCH_A,CP11203,EA,2020-05,1.9
M,RCH_A,CP11203,EA,2020-06,1.9
M,RCH_A,CP11203,EA,2020-07,1.9
M,RCH_A,CP11203,EA,2020-08,1.9
M,RCH_A,CP11203,EA,2020-09,1.9
M,RCH_A,CP11203,EA,2020-10,1.3
M,RCH_A,CP11203,EA,2020-11,1.4
M,RCH_A,CP11203,EA,2020-12,1.3
M,RCH_A,CP11203,EA,2021-01,1.3
M,RCH_A,CP11203,EA,2021-02,1.3
M,RCH_A,CP11203,EA,2021-03,1.2
M,RCH_A,CP11203,EA,2021-04,1.2
M,RCH_A,CP11203,EA,2021-05,1.2
M,RCH_A,CP11203,EA,2021-06,1.2
M,RCH_A,CP11203,EA,2021-07,1.2
M,RCH_A,CP11203,EA,2021-08,1.2
M,RCH_A,CP11203,EA,2021-09,1.3
M,RCH_A,CP11203,EA,2021-10,1.3
M,RCH_A,CP11203,EA,2021-11,1.7
M,RCH_A,CP11203,EA,2021-12,1.6
M,RCH_A,CP11203,EA,2022-01,1.8
M,RCH_A,CP11203,EA,2022-02,2.0
M,RCH_A,CP11203,EA,2022-03,2.0
M,RCH_A,CP11203,EA,2022-04,2.0
M,RCH_A,CP11203,EA,2022-05,2.1
M,RCH_A,CP11203,EA,2022-06,2.2
M,RCH_A,CP11203,EA,2022-07,2.2
M,RCH_A,CP11203,EA,2022-08,2.3
M,RCH_A,CP11203,EA,2022-09,3.7
M,RCH_A,CP11203,EA,2022-10,4.4
M,RCH_A,CP11203,EA,2022-11,3.8
M,RCH_A,CP11203,EA,2022-12,3.9
M,RCH_A,CP11203,EA,2023-01,5.1
M,RCH_A,CP11203,EA,2023-02,4.9
M,RCH_A,CP11203,EA,2023-03,5.2
M,RCH_A,CP11203,EA,2023-04,5.2
M,RCH_A,CP11203,EA,2023-05,5.2
M,RCH_A,CP11203,EA,2023-06,5.3
M,RCH_A,CP11203,EA,2023-07,5.3
M,RCH_A,CP11203,EA,2023-08,5.3
M,RCH_A,CP11203,EA,2023-09,5.1
M,RCH_A,CP11203,EA,2023-10,5.2
M,RCH_A,CP11203,EA,2023-11,5.9
M,RCH_A,CP11203,EA,2023-12,5.8
M,RCH_A,CP11203,EA,2024-01,5.1
M,RCH_A,CP11203,EA,2024-02,5.2
M,RCH_A,CP11203,EA,2024-03,4.9
M,RCH_A,CP11203,EA,2024-04,4.9
M,RCH_A,CP11203,EA,2024-05,4.8
M,RCH_A,CP11203,EA,2024-06,4.7
M,RCH_A,CP11203,EA,2024-07,4.7
M,RCH_A,CP11203,EA,2024-08,4.7
M,RCH_A,CP11203,EA,2024-09,4.3
M,RCH_A,CP11203,EA,2024-10,4.5
M,RCH_A,CP11203,EA,2024-11,3.9
M,RCH_A,CP11203,EA,2024-12,3.9
M,RCH_A,CP11203,EA,2025-01,3.6
M,RCH_A,CP11203,EA,2025-02,3.6
M,RCH_A,CP11203,EA,2025-03,3.8
M,RCH_A,CP11203,EA,2025-04,3.8
M,RCH_A,CP11203,EA,2025-05,4.0
M,RCH_A,CP11203,EA,2025-06,4.1
M,RCH_A,CP11203,EA,2025-07,4.1
M,RCH_A,CP11203,EA,2025-08,4.2
M,RCH_A,CP11203,EA,2025-09,3.6
M,RCH_A,CP11203,EA,2025-10,2.9
M,RCH_A,CP11203,EA,2025-11,3.2
M,RCH_A,CP11203,EA,2025-12,3.2
M,RCH_A,CP11203,EA,2026-01,3.0
M,RCH_A,CP11203,EA,2026-02,3.1
M,RCH_A,CP11203,EA,2026-03,2.8
M,RCH_A,CP11203,EA,2026-04,2.9
M,RCH_A,CP11203,EA,2026-05,2.6
M,RCH_A,CP11203,EA,2026-06,2.6
M,RCH_A,CP11203,EA,2026-07,2.5
M,RCH_A,CP11203,ES,2015-12,1.6
M,RCH_A,CP11203,ES,2016-01,6.6
M,RCH_A,CP11203,ES,2016-02,9.2
M,RCH_A,CP11203,ES,2016-03,11.0
M,RCH_A,CP11203,ES,2016-04,-3.1
M,RCH_A,CP11203,ES,2016-05,-1.3
M,RCH_A,CP11203,ES,2016-06,-7.8
M,RCH_A,CP11203,ES,2016-07,-14.0
M,RCH_A,CP11203,ES,2016-08,-25.4
M,RCH_A,CP11203,ES,2016-09,-7.8
M,RCH_A,CP11203,ES,2016-10,-1.4
M,RCH_A,CP11203,ES,2016-11,3.1
M,RCH_A,CP11203,ES,2016-12,2.4
M,RCH_A,CP11203,ES,2017-01,3.4
M,RCH_A,CP11203,ES,2017-02,2.6
M,RCH_A,CP11203,ES,2017-03,0.7
M,RCH_A,CP11203,ES,2017-04,1.5
M,RCH_A,CP11203,ES,2017-05,1.6
M,RCH_A,CP11203,ES,2017-06,-0.8
M,RCH_A,CP11203,ES,2017-07,-7.4
M,RCH_A,CP11203,ES,2017-08,-10.2
M,RCH_A,CP11203,ES,2017-09,-1.0
M,RCH_A,CP11203,ES,2017-10,2.7
M,RCH_A,CP11203,ES,2017-11,3.7
M,RCH_A,CP11203,ES,2017-12,1.0
M,RCH_A,CP11203,ES,2018-01,1.0
M,RCH_A,CP11203,ES,2018-02,1.1
M,RCH_A,CP11203,ES,2018-03,1.1
M,RCH_A,CP11203,ES,2018-04,1.1
M,RCH_A,CP11203,ES,2018-05,1.0
M,RCH_A,CP11203,ES,2018-06,1.1
M,RCH_A,CP11203,ES,2018-07,1.1
M,RCH_A,CP11203,ES,2018-08,1.1
M,RCH_A,CP11203,ES,2018-09,1.3
M,RCH_A,CP11203,ES,2018-10,1.4
M,RCH_A,CP11203,ES,2018-11,1.5
M,RCH_A,CP11203,ES,2018-12,1.8
M,RCH_A,CP11203,ES,2019-01,1.8
M,RCH_A,CP11203,ES,2019-02,1.8
M,RCH_A,CP11203,ES,2019-03,1.8
M,RCH_A,CP11203,ES,2019-04,1.8
M,RCH_A,CP11203,ES,2019-05,1.8
M,RCH_A,CP11203,ES,2019-06,1.8
M,RCH_A,CP11203,ES,2019-07,1.8
M,RCH_A,CP11203,ES,2019-08,1.8
M,RCH_A,CP11203,ES,2019-09,2.2
M,RCH_A,CP11203,ES,2019-10,2.3
M,RCH_A,CP11203,ES,2019-11,2.2
M,RCH_A,CP11203,ES,2019-12,1.9
M,RCH_A,CP11203,ES,2020-01,1.9
M,RCH_A,CP11203,ES,2020-02,1.9
M,RCH_A,CP11203,ES,2020-03,2.0
M,RCH_A,CP11203,ES,2020-04,1.9
M,RCH_A,CP11203,ES,2020-05,1.9
M,RCH_A,CP11203,ES,2020-06,2.0
M,RCH_A,CP11203,ES,2020-07,2.0
M,RCH_A,CP11203,ES,2020-08,2.0
M,RCH_A,CP11203,ES,2020-09,1.6
M,RCH_A,CP11203,ES,2020-10,1.2
M,RCH_A,CP11203,ES,2020-11,1.3
M,RCH_A,CP11203,ES,2020-12,1.3
M,RCH_A,CP11203,ES,2021-01,1.3
M,RCH_A,CP11203,ES,2021-02,1.3
M,RCH_A,CP11203,ES,2021-03,1.3
M,RCH_A,CP11203,ES,2021-04,1.3
M,RCH_A,CP11203,ES,2021-05,1.3
M,RCH_A,CP11203,ES,2021-06,1.2
M,RCH_A,CP11203,ES,2021-07,1.2
M,RCH_A,CP11203,ES,2021-08,1.2
M,RCH_A,CP11203,ES,2021-09,1.0
M,RCH_A,CP11203,ES,2021-10,1.3
M,RCH_A,CP11203,ES,2021-11,1.1
M,RCH_A,CP11203,ES,2021-12,1.2
M,RCH_A,CP11203,ES,2022-01,1.2
M,RCH_A,CP11203,ES,2022-02,1.2
M,RCH_A,CP11203,ES,2022-03,1.2
M,RCH_A,CP11203,ES,2022-04,1.2
M,RCH_A,CP11203,ES,2022-05,1.2
M,RCH_A,CP11203,ES,2022-06,1.2
M,RCH_A,CP11203,ES,2022-07,1.2
M,RCH_A,CP11203,ES,2022-08,1.2
M,RCH_A,CP11203,ES,2022-09,3.8
M,RCH_A,CP11203,ES,2022-10,4.1
M,RCH_A,CP11203,ES,2022-11,4.1
M,RCH_A,CP11203,ES,2022-12,4.1
M,RCH_A,CP11203,ES,2023-01,4.1
M,RCH_A,CP11203,ES,2023-02,4.0
M,RCH_A,CP11203,ES,2023-03,4.2
M,RCH_A,CP11203,ES,2023-04,4.3
M,RCH_A,CP11203,ES,2023-05,4.3
M,RCH_A,CP11203,ES,2023-06,4.3
M,RCH_A,CP11203,ES,2023-07,4.3
M,RCH_A,CP11203,ES,2023-08,4.3
M,RCH_A,CP11203,ES,2023-09,5.1
M,RCH_A,CP11203,ES,2023-10,4.9
M,RCH_A,CP11203,ES,2023-11,4.9
M,RCH_A,CP11203,ES,2023-12,4.9
M,RCH_A,CP11203,ES,2024-01,5.0
M,RCH_A,CP11203,ES,2024-02,5.1
M,RCH_A,CP11203,ES,2024-03,4.8
M,RCH_A,CP11203,ES,2024-04,4.8
M,RCH_A,CP11203,ES,2024-05,4.8
M,RCH_A,CP11203,ES,2024-06,4.8
M,RCH_A,CP11203,ES,2024-07,4.8
M,RCH_A,CP11203,ES,2024-08,4.8
M,RCH_A,CP11203,ES,2024-09,3.1
M,RCH_A,CP11203,ES,2024-10,3.1
M,RCH_A,CP11203,ES,2024-11,3.3
M,RCH_A,CP11203,ES,2024-12,3.2
M,RCH_A,CP11203,ES,2025-01,3.2
M,RCH_A,CP11203,ES,2025-02,3.1
M,RCH_A,CP11203,ES,2025-03,3.2
M,RCH_A,CP11203,ES,2025-04,3.3
M,RCH_A,CP11203,ES,2025-05,3.2
M,RCH_A,CP11203,ES,2025-06,3.2
M,RCH_A,CP11203,ES,2025-07,3.2
M,RCH_A,CP11203,ES,2025-08,3.2
M,RCH_A,CP11203,ES,2025-09,3.1
M,RCH_A,CP11203,ES,2025-10,2.8
M,RCH_A,CP11203,ES,2025-11,2.6
M,RCH_A,CP11203,ES,2025-12,2.6
M,RCH_A,CP11203,ES,2026-01,2.6
M,RCH_A,CP11203,ES,2026-02,2.6
M,RCH_A,CP11203,ES,2026-03,2.6
M,RCH_A,CP11203,ES,2026-04,2.5
M,RCH_A,CP11203,ES,2026-05,2.6
M,RCH_A,CP11203,ES,2026-06,2.6
M,RCH_A,CP11203,ES,2026-07,2.6
M,RCH_A,CP11203,EU27_2020,2017-12,2.1
M,RCH_A,CP11203,EU27_2020,2018-01,1.9
M,RCH_A,CP11203,EU27_2020,2018-02,2.0
M,RCH_A,CP11203,EU27_2020,2018-03,2.0
M,RCH_A,CP11203,EU27_2020,2018-04,2.0
M,RCH_A,CP11203,EU27_2020,2018-05,2.0
M,RCH_A,CP11203,EU27_2020,2018-06,2.0
M,RCH_A,CP11203,EU27_2020,2018-07,2.0
M,RCH_A,CP11203,EU27_2020,2018-08,2.0
M,RCH_A,CP11203,EU27_2020,2018-09,2.2
M,RCH_A,CP11203,EU27_2020,2018-10,2.0
M,RCH_A,CP11203,EU27_2020,2018-11,1.7
M,RCH_A,CP11203,EU27_2020,2018-12,1.7
M,RCH_A,CP11203,EU27_2020,2019-01,1.9
M,RCH_A,CP11203,EU27_2020,2019-02,1.9
M,RCH_A,CP11203,EU27_2020,2019-03,1.9
M,RCH_A,CP11203,EU27_2020,2019-04,1.9
M,RCH_A,CP11203,EU27_2020,2019-05,1.9
M,RCH_A,CP11203,EU27_2020,2019-06,1.9
M,RCH_A,CP11203,EU27_2020,2019-07,1.9
M,RCH_A,CP11203,EU27_2020,2019-08,1.9
M,RCH_A,CP11203,EU27_2020,2019-09,1.9
M,RCH_A,CP11203,EU27_2020,2019-10,2.4
M,RCH_A,CP11203,EU27_2020,2019-11,2.5
M,RCH_A,CP11203,EU27_2020,2019-12,2.2
M,RCH_A,CP11203,EU27_2020,2020-01,2.2
M,RCH_A,CP11203,EU27_2020,2020-02,2.2
M,RCH_A,CP11203,EU27_2020,2020-03,2.3
M,RCH_A,CP11203,EU27_2020,2020-04,2.2
M,RCH_A,CP11203,EU27_2020,2020-05,2.3
M,RCH_A,CP11203,EU27_2020,2020-06,2.3
M,RCH_A,CP11203,EU27_2020,2020-07,2.2
M,RCH_A,CP11203,EU27_2020,2020-08,2.2
M,RCH_A,CP11203,EU27_2020,2020-09,2.5
M,RCH_A,CP11203,EU27_2020,2020-10,1.8
M,RCH_A,CP11203,EU27_2020,2020-11,1.7
M,RCH_A,CP11203,EU27_2020,2020-12,1.6
M,RCH_A,CP11203,EU27_2020,2021-01,1.7
M,RCH_A,CP11203,EU27_2020,2021-02,1.6
M,RCH_A,CP11203,EU27_2020,2021-03,1.6
M,RCH_A,CP11203,EU27_2020,2021-04,1.6
M,RCH_A,CP11203,EU27_2020,2021-05,1.6
M,RCH_A,CP11203,EU27_2020,2021-06,1.6
M,RCH_A,CP11203,EU27_2020,2021-07,1.6
M,RCH_A,CP11203,EU27_2020,2021-08,1.6
M,RCH_A,CP11203,EU27_2020,2021-09,1.8
M,RCH_A,CP11203,EU27_2020,2021-10,1.9
M,RCH_A,CP11203,EU27_2020,2021-11,2.2
M,RCH_A,CP11203,EU27_2020,2021-12,2.2
M,RCH_A,CP11203,EU27_2020,2022-01,2.4
M,RCH_A,CP11203,EU27_2020,2022-02,2.5
M,RCH_A,CP11203,EU27_2020,2022-03,2.5
M,RCH_A,CP11203,EU27_2020,2022-04,2.6
M,RCH_A,CP11203,EU27_2020,2022-05,2.7
M,RCH_A,CP11203,EU27_2020,2022-06,2.9
M,RCH_A,CP11203,EU27_2020,2022-07,2.9
M,RCH_A,CP11203,EU27_2020,2022-08,3.0
M,RCH_A,CP11203,EU27_2020,2022-09,4.3
M,RCH_A,CP11203,EU27_2020,2022-10,6.1
M,RCH_A,CP11203,EU27_2020,2022-11,5.8
M,RCH_A,CP11203,EU27_2020,2022-12,6.0
M,RCH_A,CP11203,EU27_2020,2023-01,6.8
M,RCH_A,CP11203,EU27_2020,2023-02,6.7
M,RCH_A,CP11203,EU27_2020,2023-03,7.0
M,RCH_A,CP11203,EU27_2020,2023-04,7.0
M,RCH_A,CP11203,EU27_2020,2023-05,6.9
M,RCH_A,CP11203,EU27_2020,2023-06,7.0
M,RCH_A,CP11203,EU27_2020,2023-07,7.2
M,RCH_A,CP11203,EU27_2020,2023-08,7.2
M,RCH_A,CP11203,EU27_2020,2023-09,7.5
M,RCH_A,CP11203,EU27_2020,2023-10,6.8
M,RCH_A,CP11203,EU27_2020,2023-11,7.0
M,RCH_A,CP11203,EU27_2020,2023-12,7.0
M,RCH_A,CP11203,EU27_2020,2024-01,6.4
M,RCH_A,CP11203,EU27_2020,2024-02,6.4
M,RCH_A,CP11203,EU27_2020,2024-03,6.1
M,RCH_A,CP11203,EU27_2020,2024-04,6.1
M,RCH_A,CP11203,EU27_2020,2024-05,6.1
M,RCH_A,CP11203,EU27_2020,2024-06,5.9
M,RCH_A,CP11203,EU27_2020,2024-07,5.9
M,RCH_A,CP11203,EU27_2020,2024-08,6.0
M,RCH_A,CP11203,EU27_2020,2024-09,4.8
M,RCH_A,CP11203,EU27_2020,2024-10,5.6
M,RCH_A,CP11203,EU27_2020,2024-11,5.3
M,RCH_A,CP11203,EU27_2020,2024-12,5.2
M,RCH_A,CP11203,EU27_2020,2025-01,5.0
M,RCH_A,CP11203,EU27_2020,2025-02,5.0
M,RCH_A,CP11203,EU27_2020,2025-03,5.2
M,RCH_A,CP11203,EU27_2020,2025-04,5.3
M,RCH_A,CP11203,EU27_2020,2025-05,5.4
M,RCH_A,CP11203,EU27_2020,2025-06,5.5
M,RCH_A,CP11203,EU27_2020,2025-07,5.5
M,RCH_A,CP11203,EU27_2020,2025-08,5.4
M,RCH_A,CP11203,EU27_2020,2025-09,5.7
M,RCH_A,CP11203,EU27_2020,2025-10,5.2
M,RCH_A,CP11203,EU27_2020,2025-11,5.3
M,RCH_A,CP11203,EU27_2020,2025-12,5.3
M,RCH_A,CP11203,EU27_2020,2026-01,5.2
M,RCH_A,CP11203,EU27_2020,2026-02,5.2
M,RCH_A,CP11203,EU27_2020,2026-03,4.9
M,RCH_A,CP11203,EU27_2020,2026-04,4.9
M,RCH_A,CP11203,EU27_2020,2026-05,4.9
M,RCH_A,CP11203,EU27_2020,2026-06,4.8
M,RCH_A,CP11203,EU27_2020,2026-07,4.7
M,RCH_A,CP11203,FR,2015-01,1.8
M,RCH_A,CP11203,FR,2015-02,1.9
M,RCH_A,CP11203,FR,2015-03,1.8
M,RCH_A,CP11203,FR,2015-04,1.9
M,RCH_A,CP11203,FR,2015-05,1.7
M,RCH_A,CP11203,FR,2015-06,1.7
M,RCH_A,CP11203,FR,2015-07,1.9
M,RCH_A,CP11203,FR,2015-08,1.9
M,RCH_A,CP11203,FR,2015-09,1.5
M,RCH_A,CP11203,FR,2015-10,1.5
M,RCH_A,CP11203,FR,2015-11,1.3
M,RCH_A,CP11203,FR,2015-12,1.3
M,RCH_A,CP11203,FR,2016-01,1.2
M,RCH_A,CP11203,FR,2016-02,1.1
M,RCH_A,CP11203,FR,2016-03,1.2
M,RCH_A,CP11203,FR,2016-04,1.1
M,RCH_A,CP11203,FR,2016-05,1.1
M,RCH_A,CP11203,FR,2016-06,1.1
M,RCH_A,CP11203,FR,2016-07,1.0
M,RCH_A,CP11203,FR,2016-08,1.0
M,RCH_A,CP11203,FR,2016-09,1.0
M,RCH_A,CP11203,FR,2016-10,0.9
M,RCH_A,CP11203,FR,2016-11,1.1
M,RCH_A,CP11203,FR,2016-12,1.2
M,RCH_A,CP11203,FR,2017-01,1.2
M,RCH_A,CP11203,FR,2017-02,1.3
M,RCH_A,CP11203,FR,2017-03,1.5
M,RCH_A,CP11203,FR,2017-04,1.5
M,RCH_A,CP11203,FR,2017-05,1.5
M,RCH_A,CP11203,FR,2017-06,1.4
M,RCH_A,CP11203,FR,2017-07,1.5
M,RCH_A,CP11203,FR,2017-08,1.4
M,RCH_A,CP11203,FR,2017-09,1.3
M,RCH_A,CP11203,FR,2017-10,1.8
M,RCH_A,CP11203,FR,2017-11,2.1
M,RCH_A,CP11203,FR,2017-12,1.9
M,RCH_A,CP11203,FR,2018-01,2.0
M,RCH_A,CP11203,FR,2018-02,2.1
M,RCH_A,CP11203,FR,2018-03,1.9
M,RCH_A,CP11203,FR,2018-04,1.9
M,RCH_A,CP11203,FR,2018-05,2.0
M,RCH_A,CP11203,FR,2018-06,2.1
M,RCH_A,CP11203,FR,2018-07,2.0
M,RCH_A,CP11203,FR,2018-08,2.1
M,RCH_A,CP11203,FR,2018-09,2.9
M,RCH_A,CP11203,FR,2018-10,2.3
M,RCH_A,CP11203,FR,2018-11,2.0
M,RCH_A,CP11203,FR,2018-12,2.1
M,RCH_A,CP11203,FR,2019-01,2.1
M,RCH_A,CP11203,FR,2019-02,2.1
M,RCH_A,CP11203,FR,2019-03,2.1
M,RCH_A,CP11203,FR,2019-04,2.2
M,RCH_A,CP11203,FR,2019-05,2.0
M,RCH_A,CP11203,FR,2019-06,2.0
M,RCH_A,CP11203,FR,2019-07,2.1
M,RCH_A,CP11203,FR,2019-08,2.1
M,RCH_A,CP11203,FR,2019-09,1.7
M,RCH_A,CP11203,FR,2019-10,2.6
M,RCH_A,CP11203,FR,2019-11,2.7
M,RCH_A,CP11203,FR,2019-12,2.7
M,RCH_A,CP11203,FR,2020-01,2.4
M,RCH_A,CP11203,FR,2020-02,2.5
M,RCH_A,CP11203,FR,2020-03,2.4
M,RCH_A,CP11203,FR,2020-04,2.4
M,RCH_A,CP11203,FR,2020-05,2.4
M,RCH_A,CP11203,FR,2020-06,2.5
M,RCH_A,CP11203,FR,2020-07,2.3
M,RCH_A,CP11203,FR,2020-08,2.2
M,RCH_A,CP11203,FR,2020-09,2.1
M,RCH_A,CP11203,FR,2020-10,1.3
M,RCH_A,CP11203,FR,2020-11,1.2
M,RCH_A,CP11203,FR,2020-12,1.2
M,RCH_A,CP11203,FR,2021-01,1.0
M,RCH_A,CP11203,FR,2021-02,0.9
M,RCH_A,CP11203,FR,2021-03,0.9
M,RCH_A,CP11203,FR,2021-04,0.9
M,RCH_A,CP11203,FR,2021-05,0.9
M,RCH_A,CP11203,FR,2021-06,0.8
M,RCH_A,CP11203,FR,2021-07,0.9
M,RCH_A,CP11203,FR,2021-08,0.8
M,RCH_A,CP11203,FR,2021-09,0.3
M,RCH_A,CP11203,FR,2021-10,0.4
M,RCH_A,CP11203,FR,2021-11,0.4
M,RCH_A,CP11203,FR,2021-12,0.6
M,RCH_A,CP11203,FR,2022-01,0.8
M,RCH_A,CP11203,FR,2022-02,0.7
M,RCH_A,CP11203,FR,2022-03,0.7
M,RCH_A,CP11203,FR,2022-04,0.8
M,RCH_A,CP11203,FR,2022-05,0.8
M,RCH_A,CP11203,FR,2022-06,0.8
M,RCH_A,CP11203,FR,2022-07,0.8
M,RCH_A,CP11203,FR,2022-08,0.9
M,RCH_A,CP11203,FR,2022-09,1.3
M,RCH_A,CP11203,FR,2022-10,1.5
M,RCH_A,CP11203,FR,2022-11,1.7
M,RCH_A,CP11203,FR,2022-12,1.4
M,RCH_A,CP11203,FR,2023-01,1.6
M,RCH_A,CP11203,FR,2023-02,1.6
M,RCH_A,CP11203,FR,2023-03,1.7
M,RCH_A,CP11203,FR,2023-04,1.6
M,RCH_A,CP11203,FR,2023-05,1.6
M,RCH_A,CP11203,FR,2023-06,1.6
M,RCH_A,CP11203,FR,2023-07,1.6
M,RCH_A,CP11203,FR,2023-08,1.9
M,RCH_A,CP11203,FR,2023-09,2.5
M,RCH_A,CP11203,FR,2023-10,2.4
M,RCH_A,CP11203,FR,2023-11,2.1
M,RCH_A,CP11203,FR,2023-12,2.1
M,RCH_A,CP11203,FR,2024-01,1.8
M,RCH_A,CP11203,FR,2024-02,1.8
M,RCH_A,CP11203,FR,2024-03,2.1
M,RCH_A,CP11203,FR,2024-04,2.4
M,RCH_A,CP11203,FR,2024-05,2.4
M,RCH_A,CP11203,FR,2024-06,2.4
M,RCH_A,CP11203,FR,2024-07,2.4
M,RCH_A,CP11203,FR,2024-08,2.3
M,RCH_A,CP11203,FR,2024-09,2.3
M,RCH_A,CP11203,FR,2024-10,2.9
M,RCH_A,CP11203,FR,2024-11,3.0
M,RCH_A,CP11203,FR,2024-12,3.0
M,RCH_A,CP11203,FR,2025-01,2.9
M,RCH_A,CP11203,FR,2025-02,3.2
M,RCH_A,CP11203,FR,2025-03,2.9
M,RCH_A,CP11203,FR,2025-04,2.7
M,RCH_A,CP11203,FR,2025-05,2.7
M,RCH_A,CP11203,FR,2025-06,2.6
M,RCH_A,CP11203,FR,2025-07,2.8
M,RCH_A,CP11203,FR,2025-08,2.8
M,RCH_A,CP11203,FR,2025-09,3.0
M,RCH_A,CP11203,FR,2025-10,2.9
M,RCH_A,CP11203,FR,2025-11,3.0
M,RCH_A,CP11203,FR,2025-12,3.1
M,RCH_A,CP11203,FR,2026-01,3.5
M,RCH_A,CP11203,FR,2026-02,3.1
M,RCH_A,CP11203,FR,2026-03,3.3
M,RCH_A,CP11203,FR,2026-04,3.3
M,RCH_A,CP11203,FR,2026-05,3.3
M,RCH_A,CP11203,FR,2026-06,3.3
M,RCH_A,CP11203,FR,2026-07,3.1
M,RCH_A,CP11203,HR,2015-12,0.2
M,RCH_A,CP11203,HR,2016-01,6.7
M,RCH_A,CP11203,HR,2016-02,4.8
M,RCH_A,CP11203,HR,2016-03,4.8
M,RCH_A,CP11203,HR,2016-04,4.8
M,RCH_A,CP11203,HR,2016-05,4.6
M,RCH_A,CP11203,HR,2016-06,4.6
M,RCH_A,CP11203,HR,2016-07,4.6
M,RCH_A,CP11203,HR,2016-08,4.6
M,RCH_A,CP11203,HR,2016-09,4.6
M,RCH_A,CP11203,HR,2016-10,4.6
M,RCH_A,CP11203,HR,2016-11,4.6
M,RCH_A,CP11203,HR,2016-12,4.6
M,RCH_A,CP11203,HR,2017-01,-1.8
M,RCH_A,CP11203,HR,2017-02,0.0
M,RCH_A,CP11203,HR,2017-03,0.0
M,RCH_A,CP11203,HR,2017-04,0.0
M,RCH_A,CP11203,HR,2017-05,0.0
M,RCH_A,CP11203,HR,2017-06,0.0
M,RCH_A,CP11203,HR,2017-07,0.0
M,RCH_A,CP11203,HR,2017-08,0.0
M,RCH_A,CP11203,HR,2017-09,0.3
M,RCH_A,CP11203,HR,2017-10,2.4
M,RCH_A,CP11203,HR,2017-11,2.4
M,RCH_A,CP11203,HR,2017-12,2.4
M,RCH_A,CP11203,HR,2018-01,0.4
M,RCH_A,CP11203,HR,2018-02,0.4
M,RCH_A,CP11203,HR,2018-03,0.4
M,RCH_A,CP11203,HR,2018-04,0.4
M,RCH_A,CP11203,HR,2018-05,0.4
M,RCH_A,CP11203,HR,2018-06,0.4
M,RCH_A,CP11203,HR,2018-07,0.4
M,RCH_A,CP11203,HR,2018-08,0.4
M,RCH_A,CP11203,HR,2018-09,0.5
M,RCH_A,CP11203,HR,2018-10,0.4
M,RCH_A,CP11203,HR,2018-11,0.4
M,RCH_A,CP11203,HR,2018-12,0.4
M,RCH_A,CP11203,HR,2019-01,2.3
M,RCH_A,CP11203,HR,2019-02,2.3
M,RCH_A,CP11203,HR,2019-03,2.3
M,RCH_A,CP11203,HR,2019-04,2.3
M,RCH_A,CP11203,HR,2019-05,2.3
M,RCH_A,CP11203,HR,2019-06,2.3
M,RCH_A,CP11203,HR,2019-07,2.3
M,RCH_A,CP11203,HR,2019-08,2.3
M,RCH_A,CP11203,HR,2019-09,1.9
M,RCH_A,CP11203,HR,2019-10,0.0
M,RCH_A,CP11203,HR,2019-11,0.0
M,RCH_A,CP11203,HR,2019-12,0.0
M,RCH_A,CP11203,HR,2020-01,0.0
M,RCH_A,CP11203,HR,2020-02,0.0
M,RCH_A,CP11203,HR,2020-03,0.0
M,RCH_A,CP11203,HR,2020-04,0.0
M,RCH_A,CP11203,HR,2020-05,0.0
M,RCH_A,CP11203,HR,2020-06,0.0
M,RCH_A,CP11203,HR,2020-07,0.0
M,RCH_A,CP11203,HR,2020-08,0.0
M,RCH_A,CP11203,HR,2020-09,0.1
M,RCH_A,CP11203,HR,2020-10,0.1
M,RCH_A,CP11203,HR,2020-11,0.1
M,RCH_A,CP11203,HR,2020-12,0.1
M,RCH_A,CP11203,HR,2021-01,0.1
M,RCH_A,CP11203,HR,2021-02,0.1
M,RCH_A,CP11203,HR,2021-03,0.1
M,RCH_A,CP11203,HR,2021-04,0.1
M,RCH_A,CP11203,HR,2021-05,0.1
M,RCH_A,CP11203,HR,2021-06,0.1
M,RCH_A,CP11203,HR,2021-07,0.1
M,RCH_A,CP11203,HR,2021-08,0.1
M,RCH_A,CP11203,HR,2021-09,0.0
M,RCH_A,CP11203,HR,2021-10,-0.1
M,RCH_A,CP11203,HR,2021-11,-0.1
M,RCH_A,CP11203,HR,2021-12,-0.1
M,RCH_A,CP11203,HR,2022-01,-0.1
M,RCH_A,CP11203,HR,2022-02,-0.1
M,RCH_A,CP11203,HR,2022-03,-0.1
M,RCH_A,CP11203,HR,2022-04,-0.1
M,RCH_A,CP11203,HR,2022-05,-0.1
M,RCH_A,CP11203,HR,2022-06,-0.1
M,RCH_A,CP11203,HR,2022-07,-0.1
M,RCH_A,CP11203,HR,2022-08,-0.1
M,RCH_A,CP11203,HR,2022-09,0.3
M,RCH_A,CP11203,HR,2022-10,0.4
M,RCH_A,CP11203,HR,2022-11,0.4
M,RCH_A,CP11203,HR,2022-12,0.4
