listing_id,side,crawl,timestamp,url,is_superhost,room_type,person_capacity,localized_location,lat,lng,visible_review_count,rating_count,review_count,reviews_count,rating_value,star_rating,home_tier,picture_count,host_reviews,host_years,host_months,instant_book,property_type,guest_favorite,og_title,canonical,price_present,reviews,rating,bedrooms,html_bytes,ts,year,region,parsed_ok
20814789,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.com/rooms/20814789,True,Entire home/apt,3.0,Madrid,40.40567,-3.69621,351.0,,351.0,,,4.84,1.0,10.0,,,,,Entire rental unit,,"**Studio Centre-Live-In Atocha-WiFi,A/C ** - Apartments for Rent in Madrid, Comunidad de Madrid, Spain",https://www.airbnb.com/rooms/20814789,False,351.0,4.84,0.0,843719,2021-08-02 00:00:00,2021,Europe,True
20814789,b,CC-MAIN-2022-49,20221205000000,https://www.airbnb.com/rooms/20814789,True,Entire home/apt,3.0,Madrid,40.40567,-3.69621,499.0,,499.0,,,4.86,1.0,10.0,,,,,Entire rental unit,,"**Studio Centre-Live-In Atocha-WiFi,A/C ** - Apartments for Rent in Madrid, Comunidad de Madrid, Spain",https://www.airbnb.com/rooms/20814789,False,499.0,4.86,0.0,464441,2022-12-05 00:00:00,2022,Europe,True
44295374,a,CC-MAIN-2021-17,20210426000000,https://www.airbnb.com.br/rooms/44295374?previous_page_section_name=1000&federated_search_id=a8563e00-cdcc-40e3-9e5a-6eb5b092e554,True,Entire home/apt,2.0,100 Mile House,51.73096,-121.59639,39.0,,39.0,,,4.95,1.0,25.0,,,,,Hotel-fazenda,,"Private waterfront cabin in Paradise - Hotéis-fazenda para Alugar em 100 Mile House, British Columbia, Canadá",https://www.airbnb.com.br/rooms/44295374,False,39.0,4.95,,620421,2021-04-26 00:00:00,2021,NA,True
44295374,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.com/rooms/44295374,True,Entire home/apt,2.0,Lac La Hache,51.7317,-121.5956,117.0,,117.0,,,4.96,1.0,25.0,,,,,Farm stay,,"Private waterfront cabin in Paradise - Farm stays for Rent in Lac La Hache, British Columbia, Canada",https://www.airbnb.com/rooms/44295374,False,117.0,4.96,,895510,2022-10-03 00:00:00,2022,NA,True
25172942,a,CC-MAIN-2021-17,20210426000000,https://www.airbnb.it/rooms/25172942,False,Private room,2.0,Kota Waingapu,-9.66688,120.24185,,,0.0,,,0.0,1.0,11.0,,,,,Stanza privata in casa,,"Kamar utama - case in affitto a Kota Waingapu, Nusa Tenggara Timur, Indonesia",https://www.airbnb.it/rooms/25172942,False,0.0,0.0,,547514,2021-04-26 00:00:00,2021,APAC,True
25172942,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.com/rooms/25172942,False,Private room,2.0,Kota Waingapu,-9.66688,120.24185,,,0.0,,,0.0,1.0,11.0,,,,,Private room in home,,"Main room - Houses for Rent in Kota Waingapu, Nusa Tenggara Timur, Indonesia",https://www.airbnb.com/rooms/25172942,False,0.0,0.0,,808233,2022-10-03 00:00:00,2022,APAC,True
23069219,a,CC-MAIN-2021-17,20210426000000,https://www.airbnb.com/rooms/23069219,False,Private room,2.0,Koforidua,6.04289,-0.25955,1.0,,1.0,,,4.0,1.0,12.0,,,,,Private room in bed and breakfast,,"Private Room in Koforidua (3) - Bed and breakfasts for Rent in Koforidua, Eastern Region, Ghana",https://www.airbnb.com/rooms/23069219,False,1.0,4.0,,550733,2021-04-26 00:00:00,2021,MEA,True
23069219,b,CC-MAIN-2022-21,20220523000000,https://www.airbnb.com/rooms/23069219,False,Private room,2.0,Koforidua,6.04289,-0.25955,1.0,,1.0,,,4.0,1.0,12.0,,,,,Private room in bed and breakfast,,"Private Room in Koforidua (3) - Bed and breakfasts for Rent in Koforidua, Eastern Region, Ghana",https://www.airbnb.com/rooms/23069219,False,1.0,4.0,,772096,2022-05-23 00:00:00,2022,MEA,True
20566414,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.co.uk/rooms/20566414,True,Entire home/apt,4.0,Armentières,50.69902,2.8849,207.0,,207.0,,,4.93,1.0,17.0,,,,,Entire rental unit,,"Appartement indépendant 2 chambres parking privé - Flats for Rent in Armentières, Hauts-de-France, France",https://www.airbnb.co.uk/rooms/20566414,False,207.0,4.93,,850652,2021-08-02 00:00:00,2021,Europe,True
20566414,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.co.uk/rooms/20566414,True,Entire home/apt,4.0,Armentières,50.69902,2.8849,263.0,,263.0,,,4.93,1.0,18.0,,,,,Entire rental unit,,"Appartement indépendant 2 chambres parking privé - Flats for Rent in Armentières, Hauts-de-France, France",https://www.airbnb.co.uk/rooms/20566414,False,263.0,4.93,,914169,2022-08-15 00:00:00,2022,Europe,True
47970131,a,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/47970131?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0b984dc1-c76c-4bec-b4b3-35c455cecd1e,False,Entire home/apt,4.0,Teboulbou,33.86031,10.10668,,,0.0,,,0.0,1.0,9.0,,,,,Entire rental unit,,"Second half of a story of cheep and chearful flat - Flats for Rent in Teboulbou, Gabès, Tunisia",https://www.airbnb.co.uk/rooms/47970131,False,0.0,0.0,,538162,2021-10-25 00:00:00,2021,MEA,True
47970131,b,CC-MAIN-2022-49,20221205000000,https://www.airbnb.fr/rooms/47970131,False,Entire home/apt,4.0,Teboulbou,33.86031,10.10668,,,0.0,,,0.0,1.0,9.0,,,,,Logement entier : appartement,,,https://www.airbnb.fr/rooms/47970131,False,0.0,0.0,,444492,2022-12-05 00:00:00,2022,MEA,True
14344265,a,CC-MAIN-2021-17,20210426000000,https://www.airbnb.com/rooms/14344265?adults=1&guests=1&previous_page_section_name=1000&federated_search_id=6d1fe9bd-681a-485f-817d-7b5b2975203f,False,Entire home/apt,8.0,Pantelleria,36.81915,11.93777,11.0,,11.0,,,4.18,1.0,19.0,,,,,Dammuso,,"The building - Dammusi (Italy) for Rent in Pantelleria, Sicily, Italy",https://www.airbnb.com/rooms/14344265,False,11.0,4.18,,574159,2021-04-26 00:00:00,2021,Europe,True
14344265,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.de/rooms/14344265,False,Entire home/apt,8.0,Pantelleria,36.81915,11.93777,26.0,,26.0,,,4.5,1.0,24.0,,,,,Dammuso,,"Der Palazzetto + wagen - Dammusi (Italien) zur Miete in Pantelleria, Sizilien, Italien",https://www.airbnb.de/rooms/14344265,False,26.0,4.5,,883760,2022-08-15 00:00:00,2022,Europe,True
38392152,a,CC-MAIN-2021-39,20210927000000,https://www.airbnb.fr/rooms/38392152,False,Entire home/apt,8.0,Victor Harbor,-35.56251,138.61124,32.0,,32.0,,,4.75,1.0,16.0,,,,,Logement entier : cottage,,"Beachside Victor Harbor - Encounter Bay - Cottages à louer à Victor Harbor, Australie du sud, Australie",https://www.airbnb.fr/rooms/38392152,False,32.0,4.75,,859293,2021-09-27 00:00:00,2021,APAC,True
38392152,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.fr/rooms/38392152,False,Entire home/apt,8.0,Victor Harbor,-35.56251,138.61124,36.0,,36.0,,,4.69,1.0,16.0,,,,,Logement entier : cottage,,"Beachside Victor Harbor - Encounter Bay - Cottages à louer à Victor Harbor, Australie du sud, Australie",https://www.airbnb.fr/rooms/38392152,False,36.0,4.69,,915394,2022-10-03 00:00:00,2022,APAC,True
20872356,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.com/rooms/20872356?previous_page_section_name=1000&federated_search_id=2c5357ae-340d-43a8-9ed3-23dab719e67f,False,Private room,2.0,Fatick,14.32964,-16.40196,,,0.0,,,0.0,1.0,22.0,,,,,Private room in bungalow,,"Bungalow, Mar-Lodj - Siné Saloum (le) - Bungalows for Rent in Fatick, Fatick Region, Senegal",https://www.airbnb.com/rooms/20872356,False,0.0,0.0,,551309,2021-03-08 00:00:00,2021,MEA,True
20872356,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.it/rooms/20872356,False,Private room,2.0,Fatick,14.32964,-16.40196,,,0.0,,,0.0,1.0,22.0,,,,,Stanza privata in bungalow,,"Bungalow, Mar-Lodj - Siné Saloum (le) - Bungalow in affitto a Fatick, Fatick Region, Senegal",https://www.airbnb.it/rooms/20872356,False,0.0,0.0,,761973,2022-07-04 00:00:00,2022,MEA,True
27874310,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.fr/rooms/27874310?previous_page_section_name=1000&translate_ugc=false&federated_search_id=49da930d-b46e-4c61-b8ad-be1e865dd40f,False,Entire home/apt,14.0,Faux-la-Montagne,45.74849,1.93618,9.0,,9.0,,,4.25,1.0,14.0,,,,,Logement entier : logement résidentiel,,"Grand gite près du lac de Vassivière - Maisons à louer à Faux-la-Montagne, Nouvelle-Aquitaine, France",https://www.airbnb.fr/rooms/27874310,False,9.0,4.25,,927078,2021-08-02 00:00:00,2021,Europe,True
27874310,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.co.uk/rooms/27874310,False,Entire home/apt,14.0,Faux-la-Montagne,45.74849,1.93618,14.0,,14.0,,,4.46,1.0,14.0,,,,,Entire home,,"Grand gite près du lac de Vassivière - Houses for Rent in Faux-la-Montagne, Nouvelle-Aquitaine, France",https://www.airbnb.co.uk/rooms/27874310,False,14.0,4.46,,894385,2022-08-15 00:00:00,2022,Europe,True
32363950,a,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/32363950,True,Entire home/apt,4.0,Runaway Bay,18.46429,-77.3232,26.0,,26.0,,,4.96,1.0,18.0,,,,,Entire cottage,,"Bahia - Charming beach cottage, loft/wood shutters - Cottages for Rent in Runaway Bay, Jamaica",https://www.airbnb.co.uk/rooms/32363950,False,26.0,4.96,,627431,2021-10-25 00:00:00,2021,NA,True
32363950,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.com/rooms/32363950,True,Entire home/apt,4.0,Runaway Bay,18.46429,-77.3232,51.0,,51.0,,,4.96,1.0,18.0,,,,,Entire cottage,,"Bahia - Charming beach cottage, loft/wood shutters - Cottages for Rent in Runaway Bay, Jamaica",https://www.airbnb.com/rooms/32363950,False,51.0,4.96,,883269,2022-10-03 00:00:00,2022,NA,True
31642674,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.ca/rooms/31642674?adults=6&toddlers=0&guests=1&s=lecSa8xz,False,Entire home/apt,6.0,Prince Edward,43.9339,-77.263,2.0,,2.0,,,4.0,1.0,21.0,,,,,Entire cottage,,"LOOKING FOR WATERFRONT??        WE&#x27;VE GOT IT!!! - Cottages for Rent in Prince Edward, Ontario, Canada",https://www.airbnb.ca/rooms/31642674,False,2.0,4.0,,583636,2021-03-08 00:00:00,2021,NA,True
31642674,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.ca/rooms/31642674?adults=6&toddlers=0&guests=1&s=lecSa8xz,False,Entire home/apt,4.0,Prince Edward,43.9339,-77.263,2.0,,2.0,,,4.0,1.0,21.0,,,,,Entire cottage,,"LOOKING FOR WATERFRONT??        WE&#x27;VE GOT IT!!! - Cottages for Rent in Prince Edward, Ontario, Canada",https://www.airbnb.ca/rooms/31642674,False,2.0,4.0,,870159,2022-07-04 00:00:00,2022,NA,True
9016783,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.ca/rooms/9016783?previous_page_section_name=1000&federated_search_id=ea7b3bdf-444b-4793-91e9-6fe30698c64a,False,Private room,2.0,Aranyaprathet,13.69533,102.50459,3.0,,3.0,,,4.67,1.0,5.0,,,,,Private room in bed and breakfast,,"Superior King or Twin Room - Bed and breakfasts for Rent in Aranyaprathet, Sa Kaeo, Thailand",https://www.airbnb.ca/rooms/9016783,False,3.0,4.67,,566234,2021-01-25 00:00:00,2021,APAC,True
9016783,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.fr/rooms/9016783,False,Private room,2.0,Aranyaprathet,13.69533,102.50459,3.0,,3.0,,,4.67,1.0,5.0,,,,,Chambre privée dans : chambre d'hôtes,,"Superior King or Twin Room - Chambres d&#x27;hôtes à louer à Aranyaprathet, Sa Kaeo, Thaïlande",https://www.airbnb.fr/rooms/9016783,False,3.0,4.67,,811811,2022-08-15 00:00:00,2022,APAC,True
16084990,a,CC-MAIN-2021-21,20210524000000,https://www.airbnb.co.uk/rooms/16084990,True,Entire home/apt,8.0,Gerroa,-34.77158,150.8167,48.0,,48.0,,,5.0,1.0,11.0,,,,,Entire house,,"Views &amp; 5 Min walk to the 7 Mile beach - Houses for Rent in Gerroa, New South Wales, Australia",https://www.airbnb.co.uk/rooms/16084990,False,48.0,5.0,,619029,2021-05-24 00:00:00,2021,APAC,True
16084990,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.co.uk/rooms/16084990,False,Entire home/apt,8.0,Gerroa,-34.77158,150.8167,48.0,,48.0,,,5.0,1.0,11.0,,,,,Entire home,,"Views &amp; 5 Min walk to the 7 Mile beach - Houses for Rent in Gerroa, New South Wales, Australia",https://www.airbnb.co.uk/rooms/16084990,False,48.0,5.0,,857999,2022-07-04 00:00:00,2022,APAC,True
7181826,a,CC-MAIN-2021-21,20210524000000,https://www.airbnb.com.au/rooms/7181826?previous_page_section_name=1000&federated_search_id=d3a4e167-985c-4172-9b59-f27f6a54eb1f,True,Private room,2.0,Overland Park,38.91643,-94.72718,77.0,,77.0,,,4.92,1.0,17.0,,,,,Private room in house,,"Private bedroom, bath, family room . - Houses for Rent in Overland Park, Kansas, United States",https://www.airbnb.com.au/rooms/7181826,False,77.0,4.92,,611135,2021-05-24 00:00:00,2021,NA,True
7181826,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.fr/rooms/7181826,True,Private room,2.0,Overland Park,38.91643,-94.72718,201.0,,201.0,,,4.94,1.0,15.0,,,,,Chambre privée dans : logement,,"Private bedroom, bath, family room . - Maisons à louer à Overland Park, Kansas, États-Unis",https://www.airbnb.fr/rooms/7181826,False,201.0,4.94,,851006,2022-07-04 00:00:00,2022,NA,True
20981764,a,CC-MAIN-2021-17,20210426000000,https://www.airbnb.es/rooms/20981764?previous_page_section_name=1000&federated_search_id=1aa3b80c-6f0e-4927-9c8f-08329d31c29f,False,Entire home/apt,6.0,Villaralto,38.45339,-4.98707,1.0,,1.0,,,5.0,1.0,13.0,,,,,Alojamiento entero,,"Casa Rural de Belén - Casas en alquiler en Villaralto, Andalucía, España",https://www.airbnb.es/rooms/20981764,False,1.0,5.0,,568313,2021-04-26 00:00:00,2021,Europe,True
20981764,b,CC-MAIN-2022-21,20220523000000,https://www.airbnb.co.uk/rooms/20981764,False,Entire home/apt,6.0,Villaralto,38.45339,-4.98707,1.0,,1.0,,,5.0,1.0,13.0,,,,,Entire cottage,,"Casa Rural de Belén - Cottages for Rent in Villaralto, Andalucía, Spain",https://www.airbnb.co.uk/rooms/20981764,False,1.0,5.0,,785761,2022-05-23 00:00:00,2022,Europe,True
45542661,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.es/rooms/45542661,False,Entire home/apt,16.0,Waimes,50.40937,6.11835,,,0.0,,,0.0,1.0,40.0,,,,,Alojamiento entero,,"Mansión en Waimes, cerca de Spa y Nature Parc High Venn - Casas en alquiler en Waimes, Wallonie, Bélgica",https://www.airbnb.es/rooms/45542661,False,0.0,0.0,,579397,2021-03-08 00:00:00,2021,Europe,True
45542661,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.es/rooms/45542661,False,Entire home/apt,16.0,Waimes,50.40937,6.11835,1.0,,1.0,,,5.0,1.0,40.0,,,,,Alojamiento entero: vivienda,,"Espaciosa casa con sauna en Waimes - Casas en alquiler en Waimes, Wallonie, Bélgica",https://www.airbnb.es/rooms/45542661,False,1.0,5.0,,903355,2022-08-15 00:00:00,2022,Europe,True
44939430,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.com/rooms/44939430?previous_page_section_name=1000&federated_search_id=c1d28111-c217-4dba-a7e6-6b805143a3cc,False,Entire home/apt,4.0,Rogaška Slatina,46.24205,15.62841,,,0.0,,,0.0,1.0,11.0,,,,,Entire villa,,"VILA - Villas for Rent in Rogaška Slatina, Šmarje pri Jelšah, Slovenia",https://www.airbnb.com/rooms/44939430,False,0.0,0.0,,566129,2021-03-08 00:00:00,2021,Europe,True
44939430,b,CC-MAIN-2022-05,20220131000000,https://www.airbnb.com/rooms/44939430/safety?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b0462f40-1099-43e8-b824-c1fa8ea36a60&heroPhotoId=1260783461,False,Entire home/apt,5.0,Rogaška Slatina,46.24205,15.62841,,,0.0,,,0.0,1.0,11.0,,,,,Entire villa,,"VAT LUXURY APARTMENT - Villas for Rent in Rogaška Slatina, Šmarje pri Jelšah, Slovenia",https://www.airbnb.com/rooms/44939430,False,0.0,0.0,,535852,2022-01-31 00:00:00,2022,Europe,True
33046597,a,CC-MAIN-2021-39,20210927000000,https://www.airbnb.it/rooms/33046597,False,Entire home/apt,2.0,Arona,28.0641,-16.7307,24.0,,24.0,,,4.63,1.0,23.0,,,,,Intero alloggio: appartamento,,"&quot;Las Américas Downtown&quot;: Prime location accomm. - Condomini in affitto a Arona, Isole Canarie, Spagna",https://www.airbnb.it/rooms/33046597,False,24.0,4.63,,881408,2021-09-27 00:00:00,2021,MEA,True
33046597,b,CC-MAIN-2022-49,20221205000000,https://www.airbnb.fr/rooms/33046597,False,Entire home/apt,2.0,Arona,28.0641,-16.7306,62.0,,62.0,,,4.48,1.0,23.0,,,,,Logement entier : appartement en résidence,,,https://www.airbnb.fr/rooms/33046597,False,62.0,4.48,,481876,2022-12-05 00:00:00,2022,MEA,True
40808568,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.com/rooms/40808568,False,Entire home/apt,2.0,Tambon Phe,12.55929,101.45503,8.0,,8.0,,,5.0,1.0,5.0,,,,,Hut,,"Noina&#x27;s Mystic Mountain.Hut 3 - Huts for Rent in Tambon Phe, Chang Wat Rayong, Thailand",https://www.airbnb.com/rooms/40808568,False,8.0,5.0,,742413,2021-08-02 00:00:00,2021,APAC,True
40808568,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.it/rooms/40808568,False,Entire home/apt,2.0,Tambon Phe,12.55929,101.45503,13.0,,13.0,,,5.0,1.0,5.0,,,,,Capanna,,"Noina&#x27;s Mystic Mountain.Hut 3 - Capanne in affitto a Tambon Phe, Chang Wat Rayong, Thailandia",https://www.airbnb.it/rooms/40808568,False,13.0,5.0,,820153,2022-10-03 00:00:00,2022,APAC,True
42691056,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.com/rooms/42691056?previous_page_section_name=1000&federated_search_id=43993cb9-c2a8-49d1-a31c-83058fc910eb,True,Entire home/apt,16.0,Vale do Sol,-21.2404,-48.3295,,,0.0,,,0.0,1.0,23.0,,,,,Entire chalet,,"Chácara com estacionamento gramado para Festas - Chalets for Rent in Vale do Sol, São Paulo, Brazil",https://www.airbnb.com/rooms/42691056,False,0.0,0.0,,610686,2021-03-08 00:00:00,2021,LatAm,True
42691056,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.com/rooms/42691056,True,Entire home/apt,16.0,Vale do Sol,-21.2404,-48.3295,2.0,,2.0,,,5.0,1.0,23.0,,,,,Entire chalet,,"Chácara com estacionamento gramado para Festas - Chalets for Rent in Vale do Sol, São Paulo, Brazil",https://www.airbnb.com/rooms/42691056,False,2.0,5.0,,912350,2022-08-15 00:00:00,2022,LatAm,True
29827605,a,CC-MAIN-2021-21,20210524000000,https://www.airbnb.com/rooms/29827605,False,Private room,2.0,Myrhorod,49.9597,33.61571,2.0,,2.0,,,3.0,1.0,3.0,,,,,Private room in apartment,,"Гостеприимное жильё. - Apartments for Rent in Myrhorod, Poltavs&#x27;ka oblast, Ukraine",https://www.airbnb.com/rooms/29827605,False,2.0,3.0,,571611,2021-05-24 00:00:00,2021,Europe,True
29827605,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.com/rooms/29827605?adults=1&children=0&infants=0&check_in=2022-07-11&check_out=2022-07-18&previous_page_section_name=1000&federated_search_id=671bfeaa-d0de-4c57-a3ce-33c7440a4c0b,True,Private room,2.0,Myrhorod,49.9597,33.61571,23.0,,23.0,,,4.83,1.0,3.0,,,,,Private room in rental unit,,"Гостеприимное жильё. - Apartments for Rent in Myrhorod, Poltavs&#x27;ka oblast, Ukraine",https://www.airbnb.com/rooms/29827605,False,23.0,4.83,,829657,2022-08-15 00:00:00,2022,Europe,True
33801334,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com/rooms/33801334?previous_page_section_name=1000&federated_search_id=7663adca-345b-4850-b3dd-c68912a2e74a,False,Entire home/apt,10.0,SV,13.88206,-89.5234,14.0,,14.0,,,4.57,1.0,37.0,,,,,Entire house,,"Casa de Lago Coatepeque - Houses for Rent in SV, El Salvador",https://www.airbnb.com/rooms/33801334,False,14.0,4.57,,611779,2021-01-25 00:00:00,2021,LatAm,True
33801334,b,CC-MAIN-2022-49,20221205000000,https://www.airbnb.com/rooms/33801334,True,Entire home/apt,10.0,SV,13.88206,-89.5234,98.0,,98.0,,,4.74,1.0,37.0,,,,,Entire home,,,https://www.airbnb.com/rooms/33801334,False,98.0,4.74,,495648,2022-12-05 00:00:00,2022,LatAm,True
3798720,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.es/rooms/3798720?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b7409f25-2e4a-4484-9791-82ff92742ce5,True,Entire home/apt,6.0,"Split, Croatia",43.51683,16.44396,10.0,,10.0,,,4.75,1.0,17.0,,,,,Alojamiento entero: apartamento en complejo residencial,,"Anavi 93 (near city centre) - Aptos. en complejo residencial en alquiler en Split, Croatia, Condado de Split-Dalmacia, Croacia",https://www.airbnb.es/rooms/3798720,False,10.0,4.75,,858389,2021-08-02 00:00:00,2021,Europe,True
3798720,b,CC-MAIN-2022-21,20220523000000,https://www.airbnb.co.uk/rooms/3798720,True,Entire home/apt,6.0,"Split, Croatia",43.51683,16.44396,11.0,,11.0,,,4.67,1.0,17.0,,,,,Entire apartment,,"Anavi 93 (near city centre) - Apartments for Rent in Split, Croatia, Split-Dalmatia County, Croatia",https://www.airbnb.co.uk/rooms/3798720,False,11.0,4.67,,831150,2022-05-23 00:00:00,2022,Europe,True
43833826,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.com.au/rooms/43833826,True,Entire home/apt,3.0,Brebu Nou,45.23296,22.13839,7.0,,7.0,,,5.0,1.0,9.0,,,,,Tiny house,,"Wooden house with view + big garden - Tiny houses for Rent in Brebu Nou, Caras Severin, Romania",https://www.airbnb.com.au/rooms/43833826,False,7.0,5.0,,818085,2021-08-02 00:00:00,2021,Europe,True
43833826,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.com/rooms/43833826,True,Entire home/apt,3.0,Brebu Nou,45.23296,22.13839,11.0,,11.0,,,5.0,1.0,9.0,,,,,Tiny home,,"Wooden house with view + big garden - Tiny houses for Rent in Brebu Nou, Caras Severin, Romania",https://www.airbnb.com/rooms/43833826,False,11.0,5.0,,779117,2022-07-04 00:00:00,2022,Europe,True
8589450,a,CC-MAIN-2021-25,20210621000000,https://www.airbnb.com/rooms/8589450,True,Entire home/apt,4.0,Abbadia Lariana,45.8945,9.338,154.0,,154.0,,,4.91,1.0,30.0,,,,,Entire townhouse,,"A...fior di lago - Townhouses for Rent in Abbadia Lariana, Lombardia, Italy",https://www.airbnb.com/rooms/8589450,False,154.0,4.91,,788105,2021-06-21 00:00:00,2021,Europe,True
8589450,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.fr/rooms/8589450,True,Entire home/apt,4.0,Abbadia Lariana,45.8945,9.338,172.0,,172.0,,,4.9,1.0,30.0,,,,,Logement entier : maison de ville,,"A...fior di lago - Maisons de ville à louer à Abbadia Lariana, Lombardia, Italie",https://www.airbnb.fr/rooms/8589450,False,172.0,4.9,,961115,2022-08-15 00:00:00,2022,Europe,True
35696724,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.co.uk/rooms/35696724,False,Entire home/apt,4.0,Douala,4.04955,9.69336,7.0,,7.0,,,4.86,1.0,1.0,,,,,Entire flat,,"Immeuble BOBO - Flats for Rent in Douala, Région du Littoral, Cameroon",https://www.airbnb.co.uk/rooms/35696724,False,7.0,4.86,,578227,2021-03-08 00:00:00,2021,MEA,True
35696724,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.co.uk/rooms/35696724,False,Entire home/apt,4.0,Douala,4.04955,9.69336,12.0,,12.0,,,4.75,1.0,1.0,,,,,Entire rental unit,,"Immeuble BOBO - Flats for Rent in Douala, Région du Littoral, Cameroon",https://www.airbnb.co.uk/rooms/35696724,False,12.0,4.75,,807687,2022-07-04 00:00:00,2022,MEA,True
44275228,a,CC-MAIN-2021-21,20210524000000,https://www.airbnb.com/rooms/44275228?previous_page_section_name=1000&federated_search_id=1472b7c1-c3df-46c6-8c31-424644fda486,False,Entire home/apt,5.0,Brittas Bay,52.87939,-6.07306,2.0,,2.0,,,4.5,1.0,23.0,,,,,Entire house,,"Brittas Bay Park Holiday Home No.12 - Houses for Rent in Brittas Bay, Wicklow, Ireland",https://www.airbnb.com/rooms/44275228,False,2.0,4.5,,598425,2021-05-24 00:00:00,2021,Europe,True
44275228,b,CC-MAIN-2022-27,20220704000000,https://www.airbnb.co.uk/rooms/44275228,False,Entire home/apt,5.0,Brittas Bay,52.87939,-6.07306,4.0,,4.0,,,4.5,1.0,23.0,,,,,Entire home,,"Brittas Bay Park Holiday Home No.12 - Houses for Rent in Brittas Bay, Wicklow, Ireland",https://www.airbnb.co.uk/rooms/44275228,False,4.0,4.5,,816239,2022-07-04 00:00:00,2022,Europe,True
29947577,a,CC-MAIN-2021-31,20210802000000,https://www.airbnb.co.uk/rooms/29947577,True,Entire home/apt,8.0,Capitola,36.97286,-121.9548,89.0,,89.0,,,4.98,1.0,20.0,,,,,Entire townhouse,,"Capitola Breeze Condo-150 Steps to the Beach! - Townhouses for Rent in Capitola, California, United States",https://www.airbnb.co.uk/rooms/29947577,False,89.0,4.98,,870913,2021-08-02 00:00:00,2021,NA,True
29947577,b,CC-MAIN-2022-33,20220815000000,https://www.airbnb.com/rooms/29947577?source_impression_id=p3_1652312702_Hz5nVkU2QAJvlp%2FZ,True,Entire home/apt,8.0,Capitola,36.97286,-121.9548,116.0,,116.0,,,4.98,1.0,20.0,,,,,Entire townhouse,,"Capitola Breeze Condo-150 Steps to the Beach! - Townhouses for Rent in Capitola, California, United States",https://www.airbnb.com/rooms/29947577,False,116.0,4.98,,911009,2022-08-15 00:00:00,2022,NA,True
43067584,a,CC-MAIN-2021-39,20210927000000,https://www.airbnb.de/rooms/43067584?previous_page_section_name=1000&translate_ugc=false&federated_search_id=e702539b-d3d2-4c12-91d5-3bfebc93cc19,False,Private room,4.0,Petite-Vallée,49.21948,-65.03678,40.0,,40.0,,,4.65,1.0,8.0,,,,,Zimmer in Hotel,,"La Maline - Hotels zur Miete in Petite-Vallée, Québec, Kanada",https://www.airbnb.de/rooms/43067584,False,40.0,4.65,,758040,2021-09-27 00:00:00,2021,NA,True
43067584,b,CC-MAIN-2022-40,20221003000000,https://www.airbnb.it/rooms/43067584,False,Private room,4.0,Petite-Vallée,49.21948,-65.03678,55.0,,55.0,,,4.67,1.0,8.0,,,,,Camera in hotel,,"Maison Lebreux - Motel - Hotel in affitto a Petite-Vallée, Quebec, Canada",https://www.airbnb.it/rooms/43067584,False,55.0,4.67,,834845,2022-10-03 00:00:00,2022,NA,True
