post_date,url,title,sentence
2018-10-11,https://news.airbnb.com/apac-seniors-embracing-airbnb-top-list-of-worlds-most-active-guests,"APAC Seniors Embracing Airbnb, Top List of World’s Most Active Guests",This is an accelerating trend on Airbnb: multigenerational family travel bookings have grown 72% in the past year.
2018-10-26,https://news.airbnb.com/es/la-edad-es-solo-un-numero-los-senior-potencian-las-experiencias-en-airbnb,La edad es solo un número: los senior potencian las experiencias en Airbnb,"Chwee Lian Tan Luis Castro, Lisboa La pasión por el agua ha acompañado a Luis durante toda su vida, dado que empezó a navegar en barco cuando aún tenía solo 8 años."
2018-10-26,https://news.airbnb.com/es/la-edad-es-solo-un-numero-los-senior-potencian-las-experiencias-en-airbnb,La edad es solo un número: los senior potencian las experiencias en Airbnb,Tengo 60 años y nunca imaginé que me levantaría encima de la tabla en tan solo 10 minutos”.
2018-11-07,https://news.airbnb.com/ea/sonia-la-anfitriona-que-utiliza-el-ingreso-extra-que-gana-con-airbnb-para-viajar-mas-con-su-familia,"Sonia, la anfitriona que utiliza el ingreso extra que gana con Airbnb para viajar más con su familia","Hay miles de mexicanos de la tercera edad que son anfitriones y que, tan solo en 2017, recibieron, también, a miles de huéspedes nacionales y extranjeros."
2018-12-11,https://news.airbnb.com/en-au/play-and-stay-in-the-ultimate-kids-castle-sleepover-at-nubo-with-airbnb,Play and Stay in the Ultimate Kids’ Castle: Sleepover at NUBO with Airbnb,"Groups of up to six guests (two adults, three children and optional cot for infant) can book the unique NUBO Airbnb listing for $100 and for one night only will have exclusive access to the NUBO play centre in Alexandria."
2018-12-11,https://news.airbnb.com/en-au/play-and-stay-in-the-ultimate-kids-castle-sleepover-at-nubo-with-airbnb,Play and Stay in the Ultimate Kids’ Castle: Sleepover at NUBO with Airbnb,"Read more about : Family , Family Travel , Homes , News , Partnerships About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-01-23,https://news.airbnb.com/airbnb-uncovers-this-years-biggest-health-and-wellness-trends,Airbnb Uncovers This Year's Biggest Health and Wellness Trends,2 Based on internal Airbnb data for year-over-year growth by age group of guests booking wellness Experiences from 2017 to 2018.
2019-01-23,https://news.airbnb.com/airbnb-uncovers-this-years-biggest-health-and-wellness-trends,Airbnb Uncovers This Year's Biggest Health and Wellness Trends,"Many Airbnb guests already concur, as bookings for wellness related Experiences have spiked more than 500 percent from 2017 to 2018, with notably strong growth among seniors (ages 60+) and Gen Z and millennials (ages 18-24) with more than 800 percent growth in both age groups."
2019-01-24,https://news.airbnb.com/en-au/airbnb-reveals-this-years-biggest-health-and-wellness-trends-australia-and-new-zealand,Airbnb Reveals This Year's Biggest Health and Wellness Trends,**Based on internal Airbnb data for year-over-year growth by age group of guests booking wellness Experiences from 2017 to 2018.
2019-02-14,https://news.airbnb.com/en-uk/airbnb-reveals-people-opting-for-solo-travel-this-valentines-day,Airbnb Reveals People Opting for Solo Travel this Valentine’s Day,"*Based on internal Airbnb data for year-over-year growth in global and UK bookings by solo travellers for February 15-18, 2019 compared to February 16-19, 2018."
2019-02-14,https://news.airbnb.com/en-uk/airbnb-reveals-people-opting-for-solo-travel-this-valentines-day,Airbnb Reveals People Opting for Solo Travel this Valentine’s Day,"Read more about : Feature , Palentine's , Solo Travel , Valentine's About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-02-14,https://news.airbnb.com/en-uk/airbnb-reveals-people-opting-for-solo-travel-this-valentines-day,Airbnb Reveals People Opting for Solo Travel this Valentine’s Day,"Solo bookings over the Valentine’s weekend have increased by over 200% compared to last year, and over 150% increase amongst British travellers*, as people round the world are turning their back on the commercial romance associated with V Day in favour of spending time taking a trip in their own company."
2019-02-18,https://news.airbnb.com/en-in/host-spotlight-agra-hosts-who-love-sharing-their-hospitality-with-guests,Host Spotlight - Agra Hosts who love sharing their hospitality with guests,"Read more about : Community , Family , Homes About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-02-20,https://news.airbnb.com/trending-for-families-exploring-the-classic-americana-this-spring,Trending for Families: Exploring the Classic Americana this Spring,"*Based on internal Airbnb data for year-over-year growth for family bookings made for March 1 – April 21, 2019 compared to the same booking period in 2018."
2019-02-20,https://news.airbnb.com/trending-for-families-exploring-the-classic-americana-this-spring,Trending for Families: Exploring the Classic Americana this Spring,"Read more about : Destinations , Family , News About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5.5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-03-06,https://news.airbnb.com/en-uk/bag-a-holiday-for-a-tenner-a-night-this-summer,Bag a Holiday for a Tenner a Night this Summer,"For those looking to reconnect with friends, this villa in Thailand is perfect for larger groups, with room for nine people at just £9.60pp per night, while this South African deckhouse caters for 10, at £8.20pp per night."
2019-03-06,https://news.airbnb.com/en-uk/bag-a-holiday-for-a-tenner-a-night-this-summer,Bag a Holiday for a Tenner a Night this Summer,"Whether travelling in a group, a couple or going solo, there are homes on the platform for less than £10pp, per night."
2019-03-29,https://news.airbnb.com/check-in-to-the-trend-solo-women-booking-more-experiences-than-ever,Check-In to the Trend: Solo Women Booking More Airbnb Experiences Than Ever,"According to Airbnb booking data from 2018 over 2017, solo female travelers are booking twice as many Airbnb Experiences as solo male travelers."
2019-05-07,https://news.airbnb.com/whats-trending-for-summer-on-airbnb,What’s Trending for Summer on Airbnb,"****Based on internal Airbnb data for year-over-year growth for solo bookings made for June 1 - September 2, 2019 compared to the same booking period in 2018."
2019-05-07,https://news.airbnb.com/whats-trending-for-summer-on-airbnb,What’s Trending for Summer on Airbnb,"Martin (467%) Wuhan, China (454%) Dorado, Puerto Rico (449%) Vieques, Puerto Rico (425%) Río Grande, Puerto Rico (416%) Yeosu, South Korea (408%) Bragg Creek, Canada (382%) While some of these destinations prove popular despite who you’re traveling with (or not), we’re seeing other notable trends amongst families, duos and solo travelers."
2019-05-09,https://news.airbnb.com/de/die-airbnb-reisetrends-der-deutschen-fur-den-sommer-2019,Die Airbnb-Reisetrends der Deutschen für den Sommer 2019,"Angeführt wird das Trend-Ranking für Familienurlaube von Binz (136 %), dem größten Seebad auf der Insel Rügen."
2019-05-14,https://news.airbnb.com/all-aboard-airbnb-homes-with-family-friendly-amenities,All Aboard: Airbnb Homes with Family-Friendly Amenities,"If you are planning a large family reunion, this spot in Florida conveniently sleeps 20."
2019-05-14,https://news.airbnb.com/all-aboard-airbnb-homes-with-family-friendly-amenities,All Aboard: Airbnb Homes with Family-Friendly Amenities,"Read more about : Destinations , Family , Listicle About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5.5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-05-17,https://news.airbnb.com/learning-year-round-even-on-a-summer-holiday,Learning Year Round -- Even on a Summer Holiday,"Read more about : Family , Feature , Homes About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5.5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-05-28,https://news.airbnb.com/de/ballebad-panorama-spielplatz-und-shetlandpony-familienfreundliche-unterkunfte-auf-airbnb,"Bällebad, Panorama-Spielplatz und Shetlandpony: Familienfreundliche Unterkünfte auf Airbnb","Mai 2019 · Unterkünfte Die Sommerferien stehen vor der Tür, doch wohin reisen mit den Kids?"
2019-05-28,https://news.airbnb.com/de/ballebad-panorama-spielplatz-und-shetlandpony-familienfreundliche-unterkunfte-auf-airbnb,"Bällebad, Panorama-Spielplatz und Shetlandpony: Familienfreundliche Unterkünfte auf Airbnb","New Kid on the Block Diese Unterkunft in Malaysias Hauptstadt Kuala Lumpur besticht nicht nur mit einem Spielplatz in schwindelerregender Höhe inklusive 360-Grad-Blick, sondern bietet reisenden Familien die perfekte Homebase für ihren Traumurlaub in Asien."
2019-05-31,https://news.airbnb.com/how-to-find-the-trip-makers-of-your-family-getaway-on-airbnb,How to Find the ‘Trip Makers’ of Your Family Getaway on Airbnb,"Read more about : Experiences , Family , Feature , Homes About Airbnb Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5.5 million hosts who have welcomed over 2.5 billion guest arrivals in almost every country across the globe."
2019-06-14,https://news.airbnb.com/fr/des-logements-avec-tous-les-equipements-adaptes-aux-familles,Des logements avec tous les équipements adaptés aux familles,"En savoir plus sur : Destinations , Familles À propos Créée en 2007 lorsque deux hôtes ont accueilli trois voyageurs dans leur logement de San Francisco, la communauté Airbnb compte désormais plus de 5,5 millions d’hôtes, qui ont accueilli plus de 2,5 milliards de voyageurs dans presque tous les pays du monde."
2019-06-14,https://news.airbnb.com/fr/des-logements-avec-tous-les-equipements-adaptes-aux-familles,Des logements avec tous les équipements adaptés aux familles,"Nous avons réuni 10 exemples de maisons dans les destinations tendances sur Airbnb pour les familles cet été , équipées de tout ce qu'il faut pour plaire à l'ensemble de la famille."
2019-06-14,https://news.airbnb.com/fr/des-logements-avec-tous-les-equipements-adaptes-aux-familles,Des logements avec tous les équipements adaptés aux familles,"Si vous prévoyez de réunir toute la famille, cette maison est l'adresse idéale et peut loger 20 personnes !"
2019-08-27,https://news.airbnb.com/fall-travel-trends,"Fall into Big Events, Fantastic Foliage and Shoulder Season Travel","With 312-percent and 232-percent increases in bookings this year, Beatenberg, Switzerland, and Obertraun, Austria, provide mountainous terrain perfect for nature-lovers and families."
2019-09-04,https://news.airbnb.com/de/die-airbnb-reisetrends-der-deutschen-fur-den-herbst-2019,Die Airbnb-Reisetrends der Deutschen für den Herbst 2019,Mit einem Wachstum von 85 Prozent schafft es die Stadt am Fuße des Tafelbergs auf Platz Eins des Trend-Rankings unter Solo-Travellern.
2019-10-01,https://news.airbnb.com/check-in-to-the-trend-more-guests-seeking-regal-retreats,Check-In to the Trend: More Guests Seeking Regal Retreats,5 Based on Airbnb internal data of number of bedrooms in castle listings.
2019-10-07,https://news.airbnb.com/happy-haunting-hosts-on-airbnb-invite-daring-guests-to-book-these-spirited,Hosts on Airbnb Invite Daring Guests To Book These Spirited Stays For $31,"As reported by the host Brenda, when Carl died, he divided his estate amongst his children evenly – but only gave Mary $1."
2019-10-07,https://news.airbnb.com/happy-haunting-hosts-on-airbnb-invite-daring-guests-to-book-these-spirited,Hosts on Airbnb Invite Daring Guests To Book These Spirited Stays For $31,"Immediately upon moving into this house in the late 1900s, mysterious events started happening to David and his family."
2019-10-07,https://news.airbnb.com/happy-haunting-hosts-on-airbnb-invite-daring-guests-to-book-these-spirited,Hosts on Airbnb Invite Daring Guests To Book These Spirited Stays For $31,"Reportedly built in the late 1800s, Carl Beck and his family lived in this home but his wife passed away, leaving him a widower and his eldest daughter, Mary, to raise the younger kids."
2019-10-10,https://news.airbnb.com/de/diese-20-reiseziele-liegen-2020-im-trend,Diese 20 Reiseziele liegen 2020 im Trend,"Dieser Schmelztiegel indigener, europäischer und afrikanischer Kulturen bietet tropische Partystimmung und ein aufregendes Nachtleben – und auf rund 1.000 Metern über dem Meeresspiegel herrscht tagsüber eine angenehm warme Temperatur, während es nachts erfrischend kühl wird."
2019-10-14,https://news.airbnb.com/it/dormi-nella-torre-con-il-fantasma-solo-su-airbnb-la-notte-di-halloween,"Dormi nella Torre con il Fantasma: Solo su Airbnb, la Notte di Halloween","Per la prima volta la notte di Halloween, solo su Airbnb, 4 ospiti avranno la possibilità di dormire nella torre di Castello dal Pozzo, ospiti dei Marchesi dal Pozzo e di Barbara, il fantasma che da secoli si aggira di notte nella torre del castello."
2019-11-26,https://news.airbnb.com/ms/introducing-cooking-on-airbnb-experiences-to-malaysian-guests,"Introducing ""Cooking"" on Airbnb Experiences to Malaysian Guests","Alongside workshops, tastings, field visits and lessons from UNISG professors, there will also be hands on lessons from one of the most booked hosts on the platform, Nonna Nerina , who has earned over $150,000 just by welcoming travelers to the Roman countryside to learn about her and her family’s love of pasta-making."
2019-11-26,https://news.airbnb.com/ms/introducing-cooking-on-airbnb-experiences-to-malaysian-guests,"Introducing ""Cooking"" on Airbnb Experiences to Malaysian Guests","From learning grandmas' recipes to traditional Uzbek home-cooking , guests from Malaysia and all over the world can now get access to 3,000 unique recipes that are usually reserved for friends and family in over 75 countries."
2019-11-26,https://news.airbnb.com/ms/introducing-cooking-on-airbnb-experiences-to-malaysian-guests,"Introducing ""Cooking"" on Airbnb Experiences to Malaysian Guests","Private Royal Thai Recipe cooking class – Bangkok, Thailand A relaxing home experience, this hands-on cooking class takes place in a 120-year old colonial house, where guests will be taught the difference between familiar Thai dishes and a Royal Thai cuisine."
2019-11-26,https://news.airbnb.com/ms/introducing-cooking-on-airbnb-experiences-to-malaysian-guests,"Introducing ""Cooking"" on Airbnb Experiences to Malaysian Guests","There, they will learn to refine their family recipe and cement their legacy in an Airbnb cookbook, planned for 2020."
2019-11-26,https://news.airbnb.com/ms/introducing-cooking-on-airbnb-experiences-to-malaysian-guests,"Introducing ""Cooking"" on Airbnb Experiences to Malaysian Guests","To be one of the lucky 100 sent to Italy, eligible Airbnb users can enter on their own or nominate their favorite home cooks via airbnb.com/cooking, submitting a personal essay on why the nominee’s passion for cooking and their family recipe makes them the perfect fit."
2019-11-27,https://news.airbnb.com/giving-thanks-and-building-trust-this-holiday-season,Giving Thanks and Building Trust This Holiday Season,Restored 1850s Mountain House This is a beautifully restored 1850s farmhouse with an open first floor plan and four bedrooms + two full baths upstairs and one half bath downstairs.
2019-12-05,https://news.airbnb.com/trust-innovation-update-protecting-hosts-guests-and-communities,"Trust Innovation Update: Protecting Hosts, Guests, and Communities","Today, we’re announcing three steps forward in protecting our host and guest community and the communities in which we operate: Guest Standards, details about our Party House Ban policy, and a dedicated line of communication for mayors and city officials to reach Airbnb in 2020."
2019-12-12,https://news.airbnb.com/check-in-to-the-trend-milwaukee,Check-In to the Trend: Milwaukee,"1 / 3 As new parents, Nathan and Scott are always recommending family-friendly activities to guests -- with many just steps away from their Airbnb."
2019-12-12,https://news.airbnb.com/check-in-to-the-trend-milwaukee,Check-In to the Trend: Milwaukee,"Airbnb’s number one trending destination for 2020, Milwaukee, is no exception -- with myriad green initiatives, a flourishing music scene, a world class art museum, nationally acclaimed eateries and family-friendly neighborhoods, it’s no surprise this best kept secret of the Midwest tops the list *."
2020-02-11,https://news.airbnb.com/2020-travel-trends,"What's Next in Travel: Nature Treks, Trips to the Past and Conscious Dining","2 And interestingly, a considerable amount like to do it solo: 16 percent of Americans report they most like to spend their time exploring a location solo while on vacation 2 and many others seem to agree – bookings including one guest are up 79 percent in 2020 on Airbnb."
2020-02-11,https://news.airbnb.com/2020-travel-trends,"What's Next in Travel: Nature Treks, Trips to the Past and Conscious Dining","4 Overall, it’s clear food remains one of the biggest motivations in travel and connecting people to new places – food and drink Experiences are the most booked by foreign travelers to a new country, 13 and 35 percent of Americans say they most want to spend their time enjoying food experiences on vacation, with Gen Z and Millennials the most favorable groups."
2020-05-25,https://news.airbnb.com/es/en-familia-con-piscina-y-por-espana-la-nueva-normalidad-en-airbnb,"En familia, con piscina y dentro de España: viajar este verano en Airbnb",El fin de semana del 23 y 24 de mayo las búsquedas diarias con destino a España se duplicaron en solo dos días.
2020-05-25,https://news.airbnb.com/es/en-familia-con-piscina-y-por-espana-la-nueva-normalidad-en-airbnb,"En familia, con piscina y dentro de España: viajar este verano en Airbnb",Privacidad y equipamientos para familias Con toda la familia: El total de búsquedas por parte de españoles que incluye al menos un hijo se ha multiplicado por 10 desde el 1 de abril y ya se sitúa a niveles pre pandemia (mediados de febrero).
2020-06-29,https://news.airbnb.com/hosts-set-to-safely-welcome-fourth-of-july-guests,Hosts Set to Safely Welcome Fourth of July Guests,"3 Family travel: From June 1 through June 20, US domestic family bookings, which include at least one child, grew by 43 percent compared to the same time last year."
2020-06-29,https://news.airbnb.com/hosts-set-to-safely-welcome-fourth-of-july-guests,Hosts Set to Safely Welcome Fourth of July Guests,"4 Based on Airbnb internal data measuring year-over-year growth of US domestic family bookings (bookings that include at least one child) from June 1-20, 2020, compared to June 1-20, 2019."
2020-06-29,https://news.airbnb.com/hosts-set-to-safely-welcome-fourth-of-july-guests,Hosts Set to Safely Welcome Fourth of July Guests,"8 In addition, guests are looking for listings with WiFi, kitchens and air conditioning to stay cool and connected during the holiday—and have a safe, private space in which to sit down with family or friends for a home-cooked meal."
2020-07-14,https://news.airbnb.com/for-the-first-time-since-march-guests-book-1-million-nights-in-one-day,"For the First Time Since March, Guests Book One Million Nights in One Day","And, over 60 percent of the nights booked were for travel by people traveling solo or with one other person."
2020-07-14,https://news.airbnb.com/for-the-first-time-since-march-guests-book-1-million-nights-in-one-day,"For the First Time Since March, Guests Book One Million Nights in One Day","But there were over 17,000 nights booked by guests who are traveling in a group of 10 or more."
2020-07-16,https://news.airbnb.com/airbnb-ioc-and-ipc-announce-summer-festival-of-online-experiences,"Airbnb, IOC and IPC Announce Summer Festival of Online Experiences","The festival will kick off with a special opening act co-hosted by inspirational athletes Colin Jackson, Pita Taufatofua and Baroness Tanni-Grey Thompson DBE on July 24, when the Olympic Games Tokyo 2020 were originally scheduled to begin, and will conclude with a closing act hosted by skateboarding icon Tony Hawk, along with his legendary and Olympic hopeful friends."
2020-07-23,https://news.airbnb.com/ms/airbnb-ioc-and-ipc-announce-summer-festival-of-online-experiences,"Airbnb, IOC and IPC Announce Summer Festival of Online Experiences","For the grand finale on July 29, Tony Hawk , one of the most recognized action sports figures in the world, and his legendary and Olympic-hopeful friends will host the closing act at their ramp in Vista, California, as an ode to skateboarding and the other new sports that will debut at the Olympic Games Tokyo 2020 next year."
2020-08-24,https://news.airbnb.com/th/airbnb-reveals-domestic-travel-trends-in-thailand,Airbnb Reveals Domestic Travel Trends in Thailand,"If travelling as a family, this modern 3-bedroom villa with pool is ideal and located just 5 minutes from the centre of Pattaya and 200 metres from the sea, or try this resort-style loft house with games room, basketball court and private pool centrally located in North Pattaya."
2020-08-24,https://news.airbnb.com/th/airbnb-reveals-domestic-travel-trends-in-thailand,Airbnb Reveals Domestic Travel Trends in Thailand,Recharge in this family-friendly home with a garden located just a few minutes to the sea or alternatively head 20 mins south to Pranburi and enjoy some quiet time at this unique wooden cabin .
2020-08-27,https://news.airbnb.com/en-au/work-from-anywhere-how-airbnb-guests-are-approaching-remote-working,Work From Anywhere: How Airbnb & Guests are Approaching Remote Working,Employees who need flexibility due to inability to work due to COVID-19 specific reasons (such as caring for a family member due to illness or closure of a care facility) can coordinate with their manager on a flexible work arrangement.
2020-09-24,https://news.airbnb.com/en-in/live-anywhere-is-the-latest-trend-in-travel-reveals-airbnbs-report,"‘Live Anywhere’ is the latest trend in travel, reveals Airbnb’s Report","With summer coming to a close, many families are exploring breaks with their children, and searching for ‘trips with kids’ nearly one fifth of the searches over the last 90 days as well."
2020-10-08,https://news.airbnb.com/kick-off-the-scariest-holiday-season-with-spooky-homes-and-experiences,Kick Off the Scariest Holiday Season with Spooky Homes and Experiences,Spooky Story Time with Alice Cooper Join architect of shock rock Alice Cooper for a spooky story session to celebrate the season (suitable for children ages 6+ with an appetite for fright).
2020-10-15,https://news.airbnb.com/2021-travel-trends,How Airbnb and Travelers are Redefining Travel in 2021,60 percent of parents are very or somewhat likely to consider working remotely and traveling with their children if schools continue to be disrupted.
2020-10-15,https://news.airbnb.com/2021-travel-trends,How Airbnb and Travelers are Redefining Travel in 2021,"Thirdly, international travel, especially long haul, will continue to be impacted and finally, having been isolated for much of 2020, people will want to use travel to reconnect with friends and family in safe and controlled ways."
2020-10-27,https://news.airbnb.com/jaden-smith-on-fostering-dialogue-at-holiday-gatherings-this-season,Jaden Smith on Fostering Dialogue at Holiday Gatherings this Season,"As family and friends live remotely and celebrate from afar, private group bookings of Online Experiences have increased an average of 35 percent month-to-month from May through August 2020."
2020-10-27,https://news.airbnb.com/jaden-smith-on-fostering-dialogue-at-holiday-gatherings-this-season,Jaden Smith on Fostering Dialogue at Holiday Gatherings this Season,"Starting Thursday, October 29 at 9:00 AM PT, this Airbnb Online Experience will be available to book for a private group of up to 10 friends or family."
2020-10-30,https://news.airbnb.com/ms/airbnb-x-apec-tourism-working-group-ncapec-to-host-virtual-tourism-forum,"Airbnb, APEC Tourism Working Group & NCAPEC To Host Virtual Tourism Forum","Chaired by Malaysia in 2020, followed by New Zealand and Thailand in 2021 and 2022, the APEC Tourism Working Group prioritized this forum in its Strategic Plan for 2020-2024 to promote digital transformation in the tourism sector especially during such crucial times."
2020-11-06,https://news.airbnb.com/new-insights-into-how-guests-are-using-airbnb-for-longer-term-stays,New Insights Into How Guests Are Using Airbnb for Longer-Term Stays,"54% of guests knew at least one acquaintance in their destination, and often they had friends (26%) or family (24%) there as well."
2020-11-10,https://news.airbnb.com/thanksgiving-travel-trends,How Guests are Celebrating Thanksgiving in 2020 on Airbnb,"Solo travel over this Thanksgiving holiday is down by nearly half from last year, while group travel of more than three people is up, making up over 60 percent of bookings over the holiday weekend."
2020-11-19,https://news.airbnb.com/en-au/research-shows-aussies-are-seeking-a-summer-of-simplicity,Research Shows Aussies are Seeking a Summer of Simplicity,More than half of those surveyed (52%) ranked either chilling out with friends or a BBQ with close friends and family as their favourite summer activity.
2020-11-19,https://news.airbnb.com/en-au/research-shows-aussies-are-seeking-a-summer-of-simplicity,Research Shows Aussies are Seeking a Summer of Simplicity,"One in three (36%) of Aussies say they’re planning to visit somewhere within driving distance from home, whilst one in four (27%) will spend their summer break in a familiar destination they know and like."
2021-01-29,https://news.airbnb.com/es/viajar-en-2021-reconectar-de-manera-segura-con-la-familia-y-los-amigos,Viajar en 2021: reconectar de manera segura con la familia y los amigos,"El 41% dice que los viajes con familia o amigos se han vuelto ""mucho más"" importante para ellos, casi el doble de los que consideran que el motivo para viajar es lograr metas personales (22%)."
2021-01-29,https://news.airbnb.com/es/viajar-en-2021-reconectar-de-manera-segura-con-la-familia-y-los-amigos,Viajar en 2021: reconectar de manera segura con la familia y los amigos,"Los más jóvenes son los más interesados en que este segundo viaje está vinculado a nuevas experiencias o destinos (35%), seguido de pasar tiempo con la familia (31%) o estar cerca de la naturaleza (23%)."
2021-01-29,https://news.airbnb.com/es/viajar-en-2021-reconectar-de-manera-segura-con-la-familia-y-los-amigos,Viajar en 2021: reconectar de manera segura con la familia y los amigos,"Para el 54% el precio es el factor más importante, no solo para el primer viaje sino para el resto, por delante incluso de la seguridad y la higiene."
2021-01-29,https://news.airbnb.com/es/viajar-en-2021-reconectar-de-manera-segura-con-la-familia-y-los-amigos,Viajar en 2021: reconectar de manera segura con la familia y los amigos,"Solo un 28% de los mayores de 50, dijeron lo mismo."
2021-01-29,https://news.airbnb.com/es/viajar-en-2021-reconectar-de-manera-segura-con-la-familia-y-los-amigos,Viajar en 2021: reconectar de manera segura con la familia y los amigos,"Solo un 6% de los encuestados han asegurado añorar este tipo de viajes, mientras que un 48% dicen haber echado de menos las escapadas con sus familiares y amigos."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""","Gli americani dai 50 anni in su sono i più interessati a viaggiare nell'immediato futuro per stare vicino ai familiari (33%) e per visitare di nuovo una meta preferita (32%), a cui segue la voglia di una nuova esperienza o di scoprire una nuova destinazione (29%)."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""","Gli americani più giovani restano per la gran parte interessati a un secondo viaggio che comporti una nuova esperienza o destinazione (35%), seguite dalla voglia di stare vicini ai familiari (31%) e alla natura (23%) e di tornare in un luogo preferito (23%)."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""",Il solo pensiero di viaggiare rende le persone nettamente più felici (di 18 punti percentuali) e più fiduciose (di 9 punti) rispetto a ciò che fanno nella quotidianità.
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""","Inoltre, quando si pensa al momento in cui si tornerà a viaggiare dopo la pandemia, ritrovarsi con familiari e amici è lo scopo di viaggio principale: il 41% del campione afferma che questo tipo di soggiorno è diventato molto più importante, una percentuale quasi doppia rispetto a chi pensa ai viaggi come mezzo per raggiungere degli obiettivi personali (22%)."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""","Le persone vogliono viaggiare a prezzi accessibili La convenienza è in generale la principale priorità quando si tratta di scegliere un alloggio, non solo per il primo viaggio, ma nel complesso per i soggiorni futuri (54%), superando i protocolli per la salute e la sicurezza di 10 punti."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""","Quando si tornerà a viaggiare nel 2021, lo si farà per ritrovarsi con i familiari in un contesto di soggiorno più intimo, a fronte di un turismo di massa che probabilmente non si riproporrà in alcun modo durante quest'anno."
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""",Solo il 28% di chi ha più di 50 anni la pensa allo stesso modo.
2021-02-02,https://news.airbnb.com/it/report-il-2021-sara-lanno-dei-viaggi-importanti,"Report: il 2021 sarà l'anno dei ""viaggi importanti""",Tra le motivazioni principali che spingono a farsi vaccinare ci sono la possibilità di ritrovarsi con amici e familiari (37%) e il sentirsi sicuri quando si viaggia (32%).
2021-02-17,https://news.airbnb.com/en-in/report-trends-that-will-define-travel-in-2021,Report: Trends That Will Define Travel in 2021,"50% of Millennials said they would travel with, or to see, friends and family, suggesting new opportunities for hosting across the country that could emerge in 2021."
2021-02-17,https://news.airbnb.com/en-in/report-trends-that-will-define-travel-in-2021,Report: Trends That Will Define Travel in 2021,57% of respondents across age groups said that they would choose to connect with their immediate family members as soon as travel is back in 2021.
2021-02-17,https://news.airbnb.com/en-in/report-trends-that-will-define-travel-in-2021,Report: Trends That Will Define Travel in 2021,66% of respondents across age groups said they love taking pictures to share on family and friends groups A home in the hills or a cottage overlooking the beach?
2021-02-17,https://news.airbnb.com/en-in/report-trends-that-will-define-travel-in-2021,Report: Trends That Will Define Travel in 2021,"Commenting on these trends, Amanpreet Bajaj, General Manager - Airbnb India, Southeast Asia, Hong Kong and Taiwan , said, “After a year of sacrifice and hardship where so many were kept apart for so long, 2021 offers many the chance to reconnect with friends and loved ones."
2021-02-17,https://news.airbnb.com/en-in/report-trends-that-will-define-travel-in-2021,Report: Trends That Will Define Travel in 2021,"Hosted travel will be the key trend to look out for 85% would like to stay in unique accommodations when they travel next (formats such as heritage homes, havelis, farm stays and villas), exploring new destinations and places recommended by local hosts, family or friends."
2021-02-17,https://news.airbnb.com/report-new-airbnb-hosts-have-earned-1-billion-during-the-pandemic,Report: New Airbnb Hosts Have Earned $1 Billion During the Pandemic,Connecting with family and friends is also the type of travel that has grown most in importance as people look to travel after the pandemic: 41 percent of Americans say that such travel has become “much more” important to them.
2021-02-17,https://news.airbnb.com/report-new-airbnb-hosts-have-earned-1-billion-during-the-pandemic,Report: New Airbnb Hosts Have Earned $1 Billion During the Pandemic,"The COVID-19 pandemic has sent travelers looking for safe, comfortable settings in which to connect with family and friends, creating economic opportunity for others to earn needed extra income by listing their homes on Airbnb."
