segment,year,report_year,visitors,visitor_days,party_1,party_2,party_3plus,avg_party_size,los_statewide,first_time_visitors,repeat_visitors,parties,share_visitors_1,share_visitors_2,share_visitors_3plus,share_parties_1,share_parties_2,share_parties_3plus,avg_party_size_3plus
first_time,2002,2002,2411779.7524822447,20610608.63313788,417636.0472320357,1025910.1563923538,968233.5488578549,2.1341590548167995,8.545808800295754,2411779.7524822447,,1130084.3519787595,0.17316508557723714,0.4253747280764214,0.40146018634634134,0.36956183536278664,0.4539086638072643,0.176529500829949,4.853465782270696
first_time,2003,2004,2389703.316524148,20360581.980022337,430420.2822112795,1060922.0,898361.0343128687,2.087427736143241,8.520129607401243,2389703.316524148,,1144807.686104332,0.1801145268682687,0.44395552898303864,0.37592994414869274,0.3759760590671411,0.4633625424066697,0.1606613985261892,4.884350562495841
first_time,2004,2005,2600834.4359180005,21322187.414550487,450102.36313048593,1149630.6000469811,1001101.4727405338,2.1165202394860514,8.198210205189215,2600834.4359180005,0.0,1228825.6863301028,0.17306075193195297,0.4420237536731949,0.38491549439485223,0.3662865841246532,0.4677761104914569,0.16593730538388993,4.909573724207155
first_time,2005,2006,2747832.8217378515,22850554.23892066,462204.156912288,1236105.845823987,1049522.8190015769,2.1159629077879494,8.315845876121733,2747832.8217378515,-0.22594370995648205,1298620.5058813936,0.1682067967366259,0.4498475438699428,0.3819456593934314,0.3559193427325275,0.4759303584941557,0.16815029877331683,4.806312293007704
first_time,2006,2007,2721126.352307894,22715335.08074055,421959.31289408397,1204686.2477540507,1094480.7916597596,2.216178427985216,8.347769320404685,2721126.352307894,,1227846.2410545791,0.15506788669927207,0.4427160270350214,0.4022160862657067,0.34365810537618235,0.49056885441916703,0.16577304020465056,5.377126538008038
first_time,2007,2008,2646523.0,22281679.419908576,410113.0,1193000.0,1043410.0,2.18,8.41922672175762,2646523.0,,1214001.376146789,0.15496294572161284,0.4507801368059148,0.3942569174724724,0.337819221673116,0.4913503491184471,0.17083042920843686,5.031188436817101
first_time,2008,2009,2338202.0,20048014.6215297,380045.0,1069034.0,889123.0,2.131449579634266,8.574115761396875,2338202.0,,1097000.8497227556,0.16253728292080838,0.45720344093453,0.3802592761446616,0.3464400233564528,0.487253040993622,0.1663069356499252,4.873539826364624
first_time,2009,2010,2185039.489649835,18705864.361005887,354743.6494428025,1035254.5260991612,795041.3141080261,2.0989339227852,8.56088159944588,2185039.489649835,,1041023.4766944814,0.16235113878864138,0.47379213556688016,0.3638567256445493,0.3407643126062875,0.4972291928450845,0.16200649454862812,4.714077831365306
first_time,2010,2011,2343460.8119845726,19954417.01821413,373026.1883010629,1083541.479649098,886893.1440330842,2.1350148718816437,8.514935225784988,2343460.8119845726,,1097632.0787495123,0.1591774807555513,0.4623680814749767,0.37845443776890547,0.3398462886817562,0.49358136511622946,0.16657234620201436,4.850780284899704
first_time,2011,2012,2441553.5739587345,20773327.97290135,373380.0326218296,1131594.449545566,936579.0917929634,2.1560383210419416,8.508241717268355,2441553.5739587345,,1132425.8711592904,0.15292723313723208,0.4634731187613463,0.383599648102087,0.3297169749747874,0.49963290241114267,0.17065012261406995,4.846498370919502
first_time,2012,2013,2753422.6584613686,23025557.920576695,398916.51325445704,1273935.2722541227,1080570.8729498633,2.2077108960582623,8.362522132160972,2753422.6584613686,,1247184.4313390139,0.1448802318919589,0.46267334524152076,0.39244642286545783,0.3198536665713254,0.5107244928027158,0.16942184062595883,5.113911173896245
first_time,2013,2014,2775393.6016779854,23029802.944677,386078.3221715409,1291979.2900455832,1097335.9894624671,2.1515308504342627,8.29785113389082,2775393.6016779854,,1289962.26157659,0.13910759250079713,0.4655120950284171,0.39538031247136435,0.29929427679510295,0.5007818168519628,0.19992390635293422,4.25498358577863
first_time,2014,2015,2886564.4420355493,23925087.479731828,395534.7620306291,1354354.4789906656,1136675.2010161844,2.1512580020592575,8.288430055925001,2886564.4420355493,0.0,1341803.0005105995,0.1370261326131024,0.46919253187903925,0.3937813355085269,0.2947785642751695,0.5046770943556133,0.20054434136921717,4.224129403455362
first_time,2015,2016,2944886.066925945,24359032.412897106,404794.9123482402,1334943.6209239478,1205147.5336575923,2.1691354709102533,8.27163831106192,2944886.066925945,,1357631.23438766,0.13745690092886692,0.4533090892434575,0.4092340098289779,0.29816263952620176,0.49164441238200257,0.21019294809179567,4.223186432663768
first_time,2016,2017,3040434.9910159013,25050531.310406797,416825.08294182573,1375185.8161462517,1248424.091923412,2.173990122248482,8.239127422368158,3040434.9910159013,,1398550.5085328014,0.13709389747634496,0.4522990362266422,0.41060706629556176,0.29804077893411995,0.4916468185296142,0.21031240253626582,4.2444273161591175
first_time,2017,2018,3144001.723355206,26342890.567199767,427564.23237470305,1395544.7059098394,1320892.785066062,2.1885713446636856,8.378777394271667,3144001.723355206,,1436554.367314144,0.13599363804368922,0.4438752992859515,0.4201310626688956,0.29763177927898343,0.4857263803106253,0.21664184041039122,4.244271572926246
first_time,2018,2019,3211883.065384709,27166435.5731417,454579.93638092495,1377081.611870243,1380221.517145006,2.1815573943256905,8.458102309489837,3211883.065384709,,1472289.0508124758,0.1415306619596616,0.42874587394273667,0.4297234641011713,0.3087572621219095,0.46766686579320377,0.22357587208488677,4.193057112483165
first_time,2019,2020,3261599.243112934,26865107.652133748,450476.57302364643,1388792.0039284562,1422330.6661609109,2.1900131875460658,8.236789884244995,3261599.243112934,,1489305.7547144692,0.13811524330429475,0.42580093396237306,0.43608382273335666,0.30247420423753896,0.4662548303235142,0.23127096543894687,4.12948214597076
first_time,2021,2022,1990562.5836394648,17435996.349308513,364932.083192901,757549.5532815952,868080.9471770029,2.0854505028952244,8.759330901030621,1990562.5836394648,,954500.0377021526,0.1833311276883713,0.3805705781410409,0.4360982941766335,0.3823279924340625,0.39683055178568005,0.22084145578025746,4.118164335084558
first_time,2022,2023,2740901.8430456393,23830972.75072093,415733.0129670375,1109970.2729265932,1215198.750581174,2.166523221072099,8.694598344055464,2740901.8430456393,,1265115.377664547,0.1516774539087772,0.4049653495410163,0.4433572671215645,0.32861272600645886,0.4386834167550956,0.23270385723844553,4.127752009996512
first_time,2023,2024,2861854.954340564,24541094.930275302,401633.491035742,1142541.59208977,1317680.1712128557,2.215740936722997,8.575240646998521,2861854.954340564,,1291601.7874242766,0.1403402679183954,0.39923113166755064,0.460428705240402,0.3109576766974618,0.44229638082502043,0.24674594247751774,4.134579561471329
first_time,2024,2024,2771578.3408518103,22984749.820044022,389135.5270439541,1097061.59237289,1285381.6214233271,2.216573830087808,8.293018270946634,2771578.3408518103,,1250388.4613408144,0.14040213884928762,0.3958255757027318,0.4637724297658788,0.31121170666168574,0.438688306191058,0.25009998714725623,4.110299415289517
hotel,1999,2000,4286278.380400069,31661424.412723273,725470.9933639488,1905022.542420988,1655784.844615132,2.1276214110640126,7.386693444248034,1995879.224772133,2290399.155627936,2014586.9740314952,0.16925428751462368,0.4444467608851804,0.38629895160019584,0.3601090460304977,0.4728072222686787,0.1670837317008236,4.919078070196741
hotel,2000,2001,4476866.751936233,32269716.108680256,757030.7138246843,1905561.8334176855,1814274.2046938634,2.16456631863386,7.208102875682796,2120361.953938707,2356504.797997526,2068251.138067118,0.1690983350123768,0.4256463144884835,0.4052553504991398,0.3660245605048556,0.46066983799620354,0.1733056014989409,5.061591053893076
hotel,2001,2002,3888879.589209557,29055648.92975132,697667.0963522536,1590272.9809005575,1600939.511956746,2.13537877980319,7.471470448807877,1754653.7037958154,2134225.8854137417,1821166.167797163,0.17940053949936247,0.40892831583499656,0.411671144665641,0.38308810513218255,0.4366084240473542,0.18030347082046322,4.8755235968343325
hotel,2002,2002,3905217.8250183137,29958318.52353251,622532.090257152,1525818.325674677,1756867.409086485,2.245041686279552,7.671356596707129,1701190.9095482007,2204026.915470113,1739485.6625090023,0.15941033718246755,0.39071273205292245,0.44987693076461005,0.3578828521985189,0.43858318540949187,0.20353396239198923,4.962279765953207
hotel,2003,2004,3794296.5101725915,29269741.38164875,640959.8044397634,1568265.9443172219,1585070.761415606,2.165402636716055,7.714141818694436,1638790.5220264178,2155505.988146174,1752236.0256875085,0.16892717865389176,0.41332192676894564,0.4177508945771625,0.36579535807014124,0.4475041950190175,0.1867004469108413,4.845188662241761
hotel,2004,2005,4169795.463440716,30472299.78432258,673039.5236966826,1703807.0694923492,1792948.870251684,2.200335047166137,7.307864390829927,1812375.192097677,2357420.271343039,1895072.9657336017,0.16140828239602012,0.4086068691931592,0.4299848484108207,0.3551523006588521,0.44953600739926874,0.19531169194187914,4.844106987667135
hotel,2005,2005,4374061.037033954,31875016.916274447,680676.1289426493,1819689.7677923024,1873695.1402990022,2.211603625837155,7.287282149562518,1868190.8104552114,2505870.2265787423,1977778.01859872,0.15561651361962134,0.4160183756892044,0.4283651106911743,0.3441620457612916,0.46003387404456414,0.19580408019414422,4.838376355831771
hotel,2006,2007,4184423.814067402,30591392.47638695,608826.1052530741,1704406.0192789554,1871191.6895353722,2.3158804273420768,7.310777740424691,1768891.4476864794,2415532.366380922,1806839.3189323,0.14549819337283487,0.4073215560883196,0.44718025053884547,0.336956418245781,0.47165400968972865,0.1913895720644904,5.411036654431092
hotel,2007,2008,3996219.0,28891416.815086152,570634.0,1666582.0,1759003.0,2.28,7.229688261206701,1636914.0,2359305.0,1752727.6315789474,0.14279347553274732,0.4170397067828365,0.4401668176844162,0.3255691242146639,0.47542526573243354,0.19900561005290252,5.042975140518314
hotel,2008,2009,3647579.0,26775790.067323335,556056.0,1559816.0,1531707.0,2.220970386110897,7.340701892220384,1518847.0,2128732.0,1642335.7208230107,0.15244522462707455,0.42763049134782277,0.4199242840251027,0.33857632940075616,0.4748773287407832,0.1865463418584606,4.999505162830806
hotel,2009,2010,3477292.563213102,25452453.39680945,522484.8487371785,1556155.894239772,1398651.820238397,2.1712028911905668,7.319618045969296,1446981.4509168924,2030311.1122978786,1601551.1849776271,0.1502562235529558,0.44751940365979637,0.40222437278789364,0.32623674699755373,0.48582771154501403,0.1879355414574322,4.646863037890009
hotel,2010,2011,3796593.848190233,28023766.27499626,579337.4983009822,1638910.3171645217,1578346.0327229025,2.197882316906145,7.381291598614025,1581515.1750865444,2215078.673103883,1727387.2304202886,0.1525940149160653,0.4316791267903888,0.41572685829306477,0.3353836870497325,0.4743899596750406,0.1902263532752269,4.8033234868528965
hotel,2011,2012,3935127.83363689,29162322.488078713,590201.6047144642,1720787.4572404416,1624138.771683272,2.1954265309102814,7.410768778285548,1655226.2563121393,2279901.577325327,1792420.642746484,0.14998282893620588,0.43728883278743963,0.4127283382766817,0.32927628182752466,0.48001775258616736,0.19070596558630795,4.751370735180591
hotel,2012,2013,4386647.350223447,32071194.249763854,612813.9348913347,1901792.7263100995,1872040.6890183978,2.2400284950798657,7.3110947129429515,1893902.958521165,2492744.391701596,1958299.7983545947,0.1396998404396741,0.43354128437364037,0.4267588751858614,0.3129316233429805,0.4855724153952388,0.20149596126178065,4.744273954467019
hotel,2013,2014,4424747.486337414,32051435.8410372,569880.2587696735,1943138.7674245078,1911728.460136101,2.2187715227421876,7.24367569900984,1903213.2445403906,2521534.2417970225,1994233.043368455,0.12879384880817055,0.4391524654060974,0.4320536857841203,0.2857641240399316,0.4871894921925363,0.22704638376753206,4.222169930242652
hotel,2014,2015,4575802.429279659,32840537.41179769,587601.5783733537,2023837.872475516,1964362.978435319,2.211988717007775,7.177000737981508,1978356.6546452874,2597445.7746343715,2068637.3280734844,0.12841498020399808,0.4422913584566886,0.4292936613403033,0.28405248730602056,0.4891717472681183,0.22677576542586114,4.187364259952875
hotel,2015,2016,4656464.856897462,33486783.675309606,581099.0597830747,1991912.273843143,2083453.523268536,2.2462772873802903,7.191460626124297,1962413.1634835661,2694051.6934016785,2072969.7455686964,0.12479403960760328,0.42777350094086747,0.44743245945094756,0.2803220167709956,0.480448949653311,0.23922903357569347,4.201234926543146
hotel,2016,2017,4803345.13174411,34498032.92820591,599743.6738764704,2032958.1144527846,2170643.343410355,2.2542052176485607,7.182084980780792,2019343.656541471,2784001.4751992347,2130837.5538029517,0.12485958377483934,0.42323798492377146,0.4519024313004524,0.28145912521867045,0.4770326369611143,0.24150823782021524,4.217996154913281
hotel,2017,2018,4966958.285983903,36153815.72866452,598593.5910020114,2095024.4034873475,2273340.291497958,2.271327106266633,7.278864376752626,2023639.018240714,2943319.2677473277,2186808.8802709104,0.12051512344912642,0.42179222833403457,0.45769264821752625,0.27372926660507035,0.4790140607138489,0.24725667268108076,4.204415221490483
hotel,2018,2019,5054617.957771669,36842799.67928157,623707.358503535,2062318.9576920574,2368591.6415672353,2.2731364736772304,7.288938548290154,1951804.0644243085,3102813.8933235253,2223631.5400785697,0.12339357073358255,0.4080068909107488,0.4685995383539195,0.2804904262517778,0.463727672620435,0.25578190112778726,4.16444907745229
hotel,2019,2020,5315028.251062265,37917876.47605436,628968.1853853803,2141407.823022828,2544652.242626031,2.29066199433692,7.1340874751655505,1957579.8476926787,3357448.403337858,2320302.281262937,0.11833769373844331,0.40289679035945763,0.4787655158968262,0.27107165754413426,0.4614501826583696,0.2674781597974961,4.100110350296475
hotel,2020,2021,1215787.3140393505,9212800.863348432,192870.24539964303,507887.09138906474,515029.9772518325,2.1234284017059513,7.577641876143352,,,572558.6570578944,0.15863814597542392,0.41774337133166234,0.42361848269389235,0.3368567447581897,0.44352406965502367,0.21961918558678659,4.095833044988361
hotel,2021,2022,3060293.5103689935,24288252.724271983,441466.611795405,1087881.8996568632,1530944.9989328217,2.250221556015599,7.936576227730339,1098910.2519721421,1961383.2584024086,1359996.531091705,0.1442562977373289,0.35548286331715034,0.5002608389507804,0.3246086307595418,0.39995760091519933,0.2754337683252589,4.086999681564684
hotel,2022,2023,4373970.53750592,33670067.49600898,584827.98535106,1650108.1016565862,2139034.45049836,2.261199181061075,7.697826770275406,1574321.7362814052,2799648.8012152025,1934358.8013566413,0.13370642996706936,0.37725633666419106,0.4890372333687593,0.3023368699441372,0.426525859757585,0.2711372702982777,4.0784160376967415
hotel,2023,2024,4739142.010488216,35301234.94931637,607105.0861327178,1771958.199564227,2360078.724779611,2.288865043489909,7.448866244394249,1700140.4364752683,3039001.5740063004,2070520.5070816616,0.1281044300401066,0.3738985233282097,0.4979970466292233,0.2932137518349986,0.42790162992921776,0.27888461823578364,4.087167083654489
hotel,2024,2024,4912265.998100444,35903180.31214183,614075.5312749154,1815690.4336584217,2482500.033150929,2.304294961920478,7.308883583671053,1691212.635152649,3221053.3629298136,2131786.980086262,0.12500860733363714,0.36962380179748877,0.5053675908655808,0.28805670407559536,0.42586113214392335,0.2860821637804813,4.070564827113837
japan,2006,2007,1362878.0,7645125.756904296,88945.5347369289,427388.05104288494,846544.4142202057,3.004122917509495,5.609545210139349,607829.0618541781,755048.9381458416,453669.18645588093,0.06526302041483456,0.31359230323101916,0.6211446763541606,0.19605813529409452,0.4710349124454457,0.3329069522604598,5.60515466755598
japan,2007,2008,1296421.0,7372698.673001077,76040.0,440137.0,780244.0,2.92,5.69,566925.0,729496.0,443979.79452054796,0.05865378607720794,0.3395015970892172,0.6018446168335749,0.1712690553454472,0.49567233175025704,0.3330586129042958,5.276507536705027
japan,2008,2009,1175199.0,6744052.791609204,65239.0,440994.0,668966.0,2.8019181176975136,5.7386474900073985,496531.0,678668.0,419426.60371735774,0.055513151389679535,0.375250489491567,0.5692363591187535,0.155543304649228,0.525710572590641,0.31874612276013103,5.003837079038822
japan,2009,2010,1168079.6768339924,6806138.439232396,64395.334544038655,490620.8444544127,613063.4978355501,2.6640346207511096,5.826775839196327,492023.10463653976,676056.5721974669,438462.6489969034,0.05512923118273765,0.4200234403394554,0.5248473284778148,0.14686618048620476,0.5594784932956486,0.29365532621814666,4.7614033488871375
japan,2010,2010,1239481.1112044107,7277498.101518223,79635.60976215452,477766.73617689434,682078.7652653023,2.7291744962633673,5.871407023255592,514874.88484598853,724606.2263584032,454159.7149253149,0.06424915155405003,0.3854570528409632,0.5502937956049387,0.17534714582787322,0.525989779009199,0.29866307516292784,5.028568702701769
japan,2011,2012,1241805.1044453192,7484699.570310547,75262.36059227285,478032.3448614076,688510.3989915615,2.7378740371325696,6.027273960718467,510869.28705767344,730935.8173875522,453565.4626923182,0.06060722437269294,0.38494957312559264,0.5544432025016522,0.1659349460726643,0.5269717209329129,0.3070933329944229,4.94310844977373
japan,2012,2013,1465653.8721704548,8819492.930416679,90217.31632813373,586726.7237452483,788709.8320970315,2.689560966372499,6.017445931731863,613405.2998477812,852248.5723227105,544941.6802576635,0.06155431240701659,0.40031738385569676,0.5381283037372585,0.16555407596181024,0.5383390048893192,0.2961069191488705,4.887859036837693
japan,2013,2014,1518516.75773145,9015780.4967814,79932.15246315539,618665.9905278631,819918.614740126,2.684421811597274,5.937228187228107,611414.1338125153,907102.6239189348,565677.4025494555,0.052638307780394876,0.4074146612989004,0.5399470309205034,0.14130342153126252,0.5468364015776421,0.31186017689109535,4.647741822503834
japan,2014,2015,1511739.2435081196,8766526.142294295,79082.1266979315,674233.9270411544,758423.1897687487,2.5763967292105936,5.798967103579864,628055.8134217432,883683.4300863764,586764.9288513558,0.05231201547326025,0.44599882548298286,0.5016891590435684,0.13477650556372164,0.5745349576030616,0.2906885368332167,4.44651282957837
japan,2015,2015,1482303.789431647,8685616.25384557,75604.99396289985,607357.7527076589,799341.0427607099,2.663837331099379,5.859538588359042,583144.8648242002,899158.9246072244,556454.3195360554,0.05100506016508852,0.40973905419248463,0.5392558856421716,0.13586918334273265,0.5457390942836461,0.31839172237362134,4.511706361206856
latin_america,2006,2007,19020.0,218247.95691694,4643.141239348815,7753.440002616719,6623.418758034467,1.8746887089546405,11.47465598932387,12664.213176311521,6355.786823688478,10145.68440570909,0.24411888745261912,0.4076466878347381,0.3482344247126428,0.4576469219499937,0.38210532146327025,0.16024775658673612,4.0738863244226025
latin_america,2007,2008,19943.0,249618.9789296054,5042.0,8070.0,6830.0,1.85,12.52,13483.0,6460.0,10780.0,0.2528205385348242,0.40465326179611893,0.34247605676177106,0.46771799628942484,0.37430426716141,0.1579777365491651,4.010569583088667
latin_america,2008,2009,18896.0,244862.8657914953,5012.0,7634.0,6250.0,1.82,12.958449713775154,13128.0,5768.0,10382.417582417582,0.2652413209144793,0.4040008467400508,0.33075783234546996,0.4827392040643523,0.36764077053344624,0.14962002540220148,4.0233869313318396
latin_america,2009,2010,17501.858330762934,206906.87504559607,4517.02475349933,7457.633479638475,5527.2000976245945,1.8167060799426502,11.821994621103567,12085.910012399925,5415.948318362664,9633.84144743735,0.25808829371906045,0.42610523629540686,0.3158064699855021,0.46887057236144164,0.38705398673663266,0.1440754409019257,3.982132766808138
latin_america,2010,2011,19791.117820693773,235627.55322118427,5088.9142007305245,7644.273261939009,7059.948304602219,3.593377659156762,11.90512607805785,13499.807717792117,6293.328049479237,5507.664291912486,0.25713121647982456,0.3862476759117712,0.35672306984198093,0.9239695687704026,0.6939668847612901,-0.6179364535316927,
latin_america,2011,2012,22116.25828335353,255203.23090514026,5314.331640631601,9088.94773127775,7712.978911444212,3.740349975437522,11.539168499276883,15244.159522041013,6872.09876131278,5912.884737681937,0.24029072063386026,0.41096227105101324,0.348747008315128,0.8987713910207236,0.7685713602157028,-0.6673427512364265,
latin_america,2012,2012,25518.888139207887,309110.6535375846,6079.993807024663,10469.222422618965,8969.671909564804,3.401608590633687,12.11301416626615,18243.423107777282,7275.465031430059,7502.006024289221,0.23825465176451793,0.4102538623747395,0.3514914858607639,0.8104490702006217,0.6977615312972821,-0.5082106014979039,
oceania,2006,2007,135813.0,1186724.3366741212,12517.203303690734,71703.97311315266,51591.82358315657,2.2261560458434766,8.737928892478049,75235.85346356482,60577.14653643514,61007.85264069002,0.09216498644231946,0.5279610428541647,0.37987397070351564,0.20517364178365155,0.5876618337598127,0.20716452445653563,4.082063465058291
oceania,2007,2008,164151.0,1467446.1314293933,15043.0,85627.0,63481.0,2.23,8.94,84688.0,79463.0,73610.31390134529,0.091641232767391,0.5216355672521032,0.38672319998050575,0.20435994907128194,0.5816236574860951,0.21401639344262294,4.029563913699595
oceania,2008,2009,155480.0,1343771.1960784635,19413.0,76048.0,60019.0,2.15433110367893,8.642727013625311,82235.0,73245.0,72170.89319951253,0.12485850270131206,0.4891175713918189,0.38602392590686907,0.26898655592821624,0.5268605987026475,0.20415284536913628,4.073532988686637
oceania,2009,2010,136716.51481853658,1262591.1263293233,15328.768073139829,70837.01571361639,50550.73103177986,2.173520436732057,9.23510322074224,75831.77767370382,60884.73714483276,62900.95667289576,0.11212082237091588,0.5181306428681139,0.3697485347609665,0.24369689880639048,0.5630837705854823,0.19321933060812727,4.159293970356455
oceania,2010,2011,161059.6643000146,1586379.297604991,18087.589465290213,81068.40057550864,61903.52421747807,2.192205007606379,9.849647335900642,87466.77057689123,73592.74368138498,73469.25298554635,0.11230365805058103,0.5033439062961047,0.38435150406228963,0.24619264155099815,0.5517165159652384,0.2020908424837635,4.16929971457806
oceania,2011,2012,209976.37734579996,2092356.4898041366,20097.941267565406,100272.38191467067,89606.05416356516,2.296772556294603,9.964723252456052,118843.77107805976,91132.60626773954,91422.3642956428,0.09571524912284336,0.4775412509833757,0.42674349989378696,0.21983615740424772,0.5484018198786053,0.23176202271714705,4.229048174684588
oceania,2012,2013,273038.7237790356,2606362.3838026356,24196.393439118656,135685.85029860865,113156.48004130472,2.2651993972318367,9.545760937235743,153109.25906658397,119929.4647124518,120536.28661242791,0.08861890761949312,0.49694727700388863,0.41443381537660506,0.20073949612301964,0.5628423361626056,0.2364181677143747,3.9708252451975024
oceania,2013,2014,355567.85835296847,3379557.580438181,32341.057394258198,173232.05097874472,149994.7499799611,2.2823858250684594,9.504676817788546,191776.40256627643,163791.45578669207,155787.79645737738,0.09095607669395576,0.48719828552888794,0.4218456377771438,0.20759686015012427,0.5559872304443949,0.23641590940548085,4.072545314106495
oceania,2014,2015,371367.03228878725,3458815.765072878,31331.09762626449,178415.47532396656,161620.45933855601,2.3216551874027442,9.313739412342851,204044.7135929216,167322.3186958657,159957.87587399606,0.08436693325513181,0.480428955215456,0.43520411152941174,0.19587092823703786,0.5576951880272221,0.24643388373574004,4.100060705104754
oceania,2015,2015,399618.83129014185,3810264.866482424,31787.34035711114,187955.53890831166,179875.95202477436,2.3532103608574917,9.534748035224583,216440.03421768907,183178.7970724991,169818.57548193177,0.07954415024559254,0.4703370416792176,0.4501188080753283,0.18718411850353336,0.5534009997872984,0.2594148817091682,4.083128291642077
other_asia,2006,2007,117532.0,912265.1812659715,15158.071304745674,25826.35569241707,76547.57300283725,2.8557073671081428,7.761845125293295,85615.3774293156,31916.622570684416,41156.878100930844,0.12896973849458593,0.219738928057185,0.651291333448229,0.3682998323529997,0.31375503784667474,0.3179451298003256,5.849743508352644
other_asia,2007,2008,121109.0,1084779.7262876953,14428.0,31840.0,74841.0,2.75,8.96,88528.0,32581.0,44039.63636363636,0.11913235184833497,0.2629036652932482,0.6179639828584168,0.3276139675829212,0.3614925397782163,0.31089349263886246,5.466183735259748
other_asia,2008,2009,112548.0,813484.8379517336,15150.0,29196.0,68202.0,2.7327064008245374,7.2278924365758055,83874.0,28674.0,41185.54410603385,0.134609233393752,0.25940931869069195,0.6059814479155561,0.36784751370519014,0.35444475280979315,0.2777077334850167,5.962993398558367
other_asia,2009,2010,110379.72878794576,858880.6100618638,15184.721756570092,39101.96509460783,56093.04193676701,2.414076099653735,7.781144413861408,84069.45282707407,26310.275960871928,45723.38411526387,0.13756802923245062,0.35424951233326496,0.508182458434277,0.3320996914465254,0.42759264051886303,0.24030766803461157,5.1050852317903175
other_asia,2010,2011,167668.97143465985,1228354.375030645,18344.450393374253,65115.70707183528,84209.50839071117,2.5298454604678455,7.3260371119743715,133531.2186349788,34138.44722093663,66276.36907262025,0.10940873696790725,0.3883587196526144,0.5022366850000471,0.2767871965537807,0.4912437719731356,0.23196903147308368,5.477374240687035
other_asia,2011,2012,211027.55429976134,1443835.935958985,19336.101795402905,89732.80751429738,101958.64499006263,2.5325793057268884,6.841930859455598,172248.23900264408,38779.31529712205,83325.1514859051,0.09162832720857048,0.42521844036932416,0.4831532324221129,0.23205600530679757,0.5384497112464066,0.2294942834467957,5.331827266237648
other_asia,2012,2013,289977.045820232,1952920.0145788137,23917.514049392325,123634.72227525577,142424.80949558172,2.421539079285192,6.734740017282179,243380.01099278821,46597.0348274491,119749.06715353511,0.08248071491913783,0.42636037595852233,0.4911589091223323,0.1997302744640734,0.5162241561211441,0.28404556941478243,4.187217195569164
other_asia,2013,2014,335071.59938545094,2274521.6963890237,27087.074287878655,150960.22760333298,157024.29749424531,2.4345873437805916,6.78816617272453,271305.52320140204,63766.07618404889,137629.73024624746,0.08083966035187283,0.45053125326111354,0.46862908638703155,0.19681121396819126,0.5484288435835577,0.254759942448251,4.478405952211586
other_asia,2014,2015,368110.3347524157,2515854.575441705,27361.62451111219,160139.0031389047,180609.70710239108,2.5114584223152523,6.834512204428661,301729.1732726575,66381.16147975822,146572.33879789407,0.07432995471185322,0.4350299027779572,0.4906401425101685,0.18667659079139506,0.546279756645343,0.26704365256326185,4.614310456007595
other_asia,2015,2015,393832.903204542,2656623.673758791,27029.776097853985,176069.06439882747,190734.06270787833,2.4988578879585086,6.745560495688295,321166.0346514769,72666.8685530567,157605.16238332048,0.06863259996287241,0.4470653999861048,0.48430200005106794,0.17150311378832458,0.5585764505943018,0.26992043561737356,4.483550384814946
other_mma,2006,2007,332647.0,3879913.450594213,72017.96830122914,120335.76533319843,140293.2663655724,2.0281575807046823,11.663756025439017,151478.11610117508,181168.88389882492,164014.3759857269,0.21649967774015438,0.36175214366339825,0.4217481785964473,0.4390954626288149,0.36684517625354524,0.19405936111763988,4.407784095765654
other_mma,2007,2008,307568.0,3294576.2290632986,69195.0,119312.0,119061.0,1.96,10.71,138567.0,169001.0,156922.44897959183,0.2249746397544608,0.38792071997086824,0.38710464027467095,0.4409502939187432,0.38016230557145086,0.17888740050980595,4.241355695124904
other_mma,2008,2009,324218.0,3640996.892580487,80076.0,125729.0,118413.0,1.8947432900085746,11.230088682863032,160326.0,163892.0,171114.4732427224,0.24698196892214497,0.38779154766237534,0.3652264834154797,0.46796742836834043,0.36738271642766296,0.1646498552039966,4.202921575166442
other_mma,2009,2010,256498.03198449177,3058094.7663581334,68795.65674837113,95858.4362022229,91844.30649987102,1.8456313853636097,11.92246902307606,126183.66142988886,130314.73802058253,138975.76407650806,0.26821124597373364,0.37371996759810866,0.35807021905502984,0.495019093476602,0.34487465076807033,0.1601062557553277,4.127669036629726
other_mma,2010,2011,276411.2731858994,3261892.2939148378,74798.53688089353,96697.25398100019,104913.58158663996,1.8687525633565774,11.800956395125189,124308.38655053297,152100.98589801253,147912.18409858432,0.27060595618539784,0.34983107912522365,0.3795560882065787,0.5056955742810199,0.32687386292852966,0.16743056279045046,4.236361635249156
other_mma,2011,2012,255072.83135526915,3036440.1431633383,64066.94858216889,96535.80643394499,94470.07633912931,1.8912608602002383,11.904208406006756,124734.98774935205,130337.84360590798,134869.19584866954,0.25117119781736186,0.37846369572574556,0.3703651064567908,0.47503025564158796,0.3578867873664174,0.16708295699199463,4.19227096788324
other_mma,2012,2013,306109.98660527857,3485342.9318741215,69777.95699967751,109030.4647771332,127301.56482850143,1.972527403861909,11.38591710290281,156565.1082688119,149544.8783364955,155186.68384832662,0.22795060616449114,0.3561806852049076,0.41586870863071096,0.44963881738639216,0.3512880811464961,0.1990731014671117,4.120659286148021
other_mma,2013,2014,196955.49055495468,2095283.9198325803,40053.212909364775,74591.99965035495,82310.27799525617,2.019479659812006,10.638362575873215,85712.9682134206,111242.52234153406,97527.84069797926,0.2033617483651165,0.37872515988348254,0.41791309175150865,0.41068491440716026,0.3824138785218715,0.20690120707096826,4.079081994296123
