ym,market,flight,source,party_size_month,party_size_month_py,party_size_ytd,party_size_ytd_py,visitors_month,visitors_month_py,visitors_ytd,visitors_ytd_py,visitor_days_month,visitor_days_ytd,acc_plan_to_stay_in_hotel_month,acc_plan_to_stay_in_hotel_ytd,acc_hotel_only_month,acc_hotel_only_ytd,acc_plan_to_stay_in_condo_month,acc_plan_to_stay_in_condo_ytd,acc_condo_only_month,acc_condo_only_ytd,acc_plan_to_stay_in_timeshare_month,acc_plan_to_stay_in_timeshare_ytd,acc_timeshare_only_month,acc_timeshare_only_ytd,acc_cruise_ship_month,acc_cruise_ship_ytd,acc_friends_relatives_month,acc_friends_relatives_ytd,acc_bed_breakfast_month,acc_bed_breakfast_ytd,acc_other_month,acc_other_ytd,acc_rental_house_month,acc_rental_house_ytd,acc_hostel_month,acc_hostel_ytd,acc_camp_site_beach_month,acc_camp_site_beach_ytd,acc_private_room_in_private_home_month,acc_private_room_in_private_home_ytd,acc_shared_room_space_in_private_home_month,acc_shared_room_space_in_private_home_ytd
2017-02,all,domestic,2017-02.xls,1.9378953414485205,1.914622852903777,1.9169855495054595,1.8907715735255726,,,,,,,242017.18903420027,493010.802600162,199070.788753955,407448.7782021173,82531.85182885689,172215.5501292291,63295.16700387313,133371.9681415586,41239.868079924294,88019.95885426796,30599.79297333678,65955.37981287434,7670.712237379509,15653.39762701368,57949.92602408405,115014.63171520838,6879.960105138308,14039.198752453944,7217.89958028987,16091.701477807868,49538.235674776406,98232.39803130919,3919.234763454714,8184.73122747222,4422.304557358864,8349.075664075473,6562.382594158709,13352.412833945516,2213.2430671411416,4679.016304342966
2017-02,all,international,2017-02.xls,2.4237504884373475,2.517727050572082,2.443873623841108,2.5013488511432405,,,,,,,178492.5115266032,372331.6233664878,164100.91675322232,338325.1374571627,38002.03327947813,85550.47608040978,28545.455349544427,64339.42458732263,11332.313350252443,24479.525076032118,8384.190536697282,18522.93049619025,1857.1565828260243,3382.8231382978074,9418.034667152491,23381.175659898254,2423.895991780371,6358.083703550046,1000.9652429184792,3449.5649504230664,12694.341441627503,30267.263353537724,2185.5597194177017,4704.0489898906335,680.0136526411007,1933.745824400526,4176.337109063805,7619.911374979143,1003.2453764661941,1907.6898854619383
2017-02,us_west,total,2017-02.xls,2.034066593519458,1.9917872013898632,1.9909069997282367,1.9617084545209607,261244.032109521,262145.0603295224,528023.947359873,517399.7125362721,2416752.326445991,5167661.68902646,131443.37278116684,260134.86763994535,110985.86926376863,219782.31358638708,52421.941573551936,109157.99056410682,41946.70024648409,88032.53969567231,25187.056244501462,52378.83199075276,19199.22194968917,40454.903830501346,1609.569383703981,3373.8962003368824,35549.82417211864,70910.2411982824,3363.735053609515,6733.436199415812,4098.841777760388,9240.569029991511,31072.0638592225,63351.688437881974,1651.010479122557,3399.3237730004294,2580.3254149268555,4598.162831835624,3596.9637318996347,7519.064726703298,1254.173568875448,2604.6769304954496
2017-02,us_east,total,2017-02.xls,1.8263722282775168,1.7963095169649796,1.8101636001148513,1.7862709974066604,159783.02291489104,152792.03925913267,332462.71732149157,315175.3466917336,1674953.5175153697,3770306.5837931065,95275.85446760738,196221.91337719577,76197.09182779107,157715.31987441122,24639.005191352077,51715.011717151254,16866.20029085384,36418.286169354455,15405.375465788078,33159.40018543476,11024.419156254606,23948.463172597032,5541.8705072663315,10728.107141511375,19828.809359551826,40113.870665878945,2441.3121107902166,5359.937585798755,2945.608161022655,6931.233713797551,15469.948767725546,31839.461921195194,1045.8562145623532,2717.8671390887225,1213.850110754053,2630.599039085909,2479.7495878057102,4337.532833901739,884.8914033432246,1790.581350016812
2017-02,japan,total,2017-02.xls,2.5789718190334048,2.708464704785038,2.610696768115441,2.691251826110542,123577.46253262092,116770.99714075618,246967.09844507053,232226.2107156178,713058.0848303058,1446578.6016684123,105706.55763241787,209212.28171887636,102638.07719516208,202870.602093592,13254.121096617184,28400.558208003305,10708.677707214085,22932.48309415894,4656.746268008386,10207.904813860747,3801.0384156302484,8145.230892497155,445.7976219965321,733.3181746585578,1528.317755740191,3667.362250784488,284.50689080384234,666.6929225215879,17.02831760592302,487.3056710690164,291.97031469909365,575.647809751878,548.9421064458511,634.673241664333,111.54585160738397,176.0463549068097,318.5005434360797,800.4348810430558,285.591089240195,517.2235709394802
2017-02,canada,total,2017-02.xls,2.0500963420252947,2.141339397023932,2.0995216047407665,2.1125960651923483,55405.47230921978,58349.24185758119,120453.30999838785,122147.21321444993,734075.4834184771,1657053.575603108,21945.879899812935,48856.914412902726,15911.897966628398,35500.99306797623,21140.43091634869,46206.952026873594,17226.93900041912,37417.67830870541,5425.502278077486,12508.158087272097,3962.8061290351975,9285.851605778094,827.3941845272792,1711.1183856974708,3154.719328068611,6502.40706051648,1121.8025104479575,2487.809426614957,493.6737053218186,1399.7994382285408,8163.189592230255,17004.125971622547,838.9382888790186,1997.19126702122,777.4481001605619,1692.7219785671755,1318.281390785881,2351.1793258545795,193.82842319870696,560.9273650505725
2017-03,all,total,2017-03.xls,2.1969099586805023,2.2546295373101564,2.119531822389742,2.1356847773560865,792670.5770788676,779387.8739655879,2223938.6274692826,2173345.5608710684,7036231.002165772,21155927.448806897,486287.6241748565,1353412.3350075271,425354.90012949303,1172374.7758587375,143475.05444763583,403514.64703357825,114343.37949459701,313949.279920471,64645.49127280917,177737.46027194127,48926.72527330496,133852.84846211443,10582.330702852316,29677.979001782387,73298.76787204969,211947.44724332757,8438.731195934062,28949.063637259438,10597.996696967752,30179.654528804833,63044.165916014485,192372.36502394185,4949.641659195035,17910.400414226075,4904.464168038861,15257.22558238157,10289.903712626943,31408.557201079984,3029.281428903661,9631.277402420166
2017-03,all,domestic,2017-03.xls,2.069239249610383,2.136561968739549,1.9731022526098396,1.9814013053259787,,,,,,,291997.51803339325,785008.3206335553,243778.12610091694,651226.9043030343,100180.19851688301,272395.7486461121,78702.89253973369,212074.8606812923,51475.92273163187,139495.88158589983,38701.39620166296,104656.77601453729,9033.47804247037,24686.87566948405,65979.74615466829,180994.37786987668,6603.385107814503,20642.583860268445,8413.869071615441,24505.57054942331,54978.58086337652,153210.97889468572,3863.273782246099,12048.00500971832,4058.6709223902108,12407.746586465684,7242.061480477227,20594.474314422743,2277.4945822964114,6956.510886639377
2017-03,all,international,2017-03.xls,2.5193848745798118,2.5477332621593276,2.465650843823544,2.5170841547775513,,,,,,,194290.10614224777,568404.0143751707,181576.77402924257,521147.87155681395,43294.85593071093,131118.89838750838,35640.48695483726,101874.41923920446,13169.568541185934,38241.57868605536,10225.329071647508,29196.07244757985,1548.8526603819637,4991.103332297996,7319.021717368256,30953.069373445942,1835.3460881196825,8306.479776990447,2184.127625352494,5674.083979381496,8065.585052638451,39161.38612925452,1086.3678769489582,5862.395404507237,845.7932456486001,2849.478995915683,3047.842232149985,10814.082886657094,751.7868466072426,2674.766515780849
2017-03,us_west,total,2017-03.xls,2.1242665170972743,2.195480873937154,2.041334023064506,2.0504507226730406,320246.74895385385,316590.88562961604,848431.6963137266,833990.5981658881,2809305.3387085753,7978101.777735053,162290.7024290229,422520.3200689682,138112.40582217564,357981.46940856276,66930.80789800892,176093.44846211572,54263.67600960083,142297.51570527317,32314.8528758408,84718.38486659355,24676.07928762599,65148.48311812733,2102.92316854278,5476.819368879662,40698.136798403015,111636.9779966854,3637.416364659301,10370.852564075112,5066.574594678944,14308.693624670457,35352.452344226236,98725.34078210822,1814.5857047074464,5213.909477707875,2359.6991698970496,6957.862001732674,4436.660510164185,11957.525236867485,1390.0448798443326,3994.721810339782
2017-03,us_east,total,2017-03.xls,2.002069674882103,2.0576855798477287,1.878818165419739,1.8838416801731024,185278.33862394738,176893.60297036043,517888.0559454387,492068.949662094,1746973.1645921797,5518300.322459369,115318.93866970392,311632.4214913442,94512.38053417669,252308.05689006942,26457.054734738627,78188.46922966765,18486.21401211465,54909.27332961727,17242.141217914614,50412.75436631234,12606.497022941201,36566.173158501195,5936.589526034291,16670.51148236048,22712.384318356628,62830.81979905039,2451.5417279402404,7811.062647072329,2617.7640484157046,9556.678317768812,15643.03124225648,47498.687607896114,1202.654520432335,3920.1049928543907,1251.4606231955781,3881.851328948154,2552.343816322867,6901.506279854233,971.0438893369741,2767.231720835268
2017-03,japan,total,2017-03.xls,2.6659083185904886,2.876232896125674,2.6303717863439293,2.756083542588401,136734.84317576012,125307.57268845313,383701.9416208307,357533.78340407094,819564.7420057566,2266143.343674169,115564.84563761676,324777.12735649315,112960.02816304693,315830.6302566389,14610.177882277172,43010.73609028048,12527.458340767249,35459.941434926186,6607.443844790069,16815.348658650815,5413.74114208737,13558.972034584523,132.2005713820556,865.5187460406135,1726.1216585351592,5393.483909319647,155.81602682144842,822.5089493430363,474.0920135324524,961.3976846014689,593.1632919372436,1168.8111016891216,109.13346484553318,743.8067065098662,224.55065916804733,400.59701407485704,212.8561594025085,1013.2910404455644,130.10148131528376,647.3250522547639
2017-03,canada,total,2017-03.xls,2.5010916522371467,2.5247036304428057,2.240316323237027,2.257935737511197,69469.16391638781,66547.87331472442,195309.4739147689,188695.08652917435,865026.7884777812,2599210.3261822006,30472.252491879553,81135.73690193257,24341.76327900235,61117.61287708403,27542.83633181683,76042.27254553685,23353.760256318372,62700.121479935406,6122.2607696447185,19188.907956255196,4498.931830345224,14206.478124144323,1047.1404211567883,2811.8715256576697,3021.660456024489,9814.028292676981,794.0204351192015,3395.9523960744864,600.9276978845822,2037.4860233791942,7047.647596295739,24859.616519754905,533.4097805607223,2587.6269708705086,583.3544464075743,2346.446906396862,848.1762343659684,3336.3842950862077,226.9053228898077,797.5159901705672
2017-04,all,total,2017-04.xls,2.2153614295061534,2.1165435066805434,2.1434035530816518,2.131135001562246,737782.528170955,677671.1436812055,2961721.1556402375,2851016.7045522737,6411268.070733846,27567195.519540742,457154.57847856224,1810566.9134860893,399751.1369534445,1572125.912812182,125724.85946530098,529239.5064988793,100761.06856607624,414710.34848654724,66587.82215594228,244325.28242788353,52683.48383420072,186536.33229631514,11940.749219258712,41618.7282210411,58266.515057352175,270213.96230067976,7793.224773112418,36742.28841037185,10602.492890198922,40782.147419003755,58452.62121392851,250824.98623787035,4651.952931444942,22562.353345671017,4460.010236098073,19717.235818479643,10423.3477994411,41831.90500052109,2625.7493799870317,12257.026782407198
2017-04,all,domestic,2017-04.xls,2.101671926635559,1.9970318827910434,2.006010165287949,1.9852047668448443,,,,,,,282234.97660730704,1067243.2972408624,238664.69106044935,889891.5953634836,87758.22310335764,360153.97174946975,70229.23667799943,282304.09735929174,53641.39646945438,193137.2780553542,42315.04649891757,146971.82251345486,9518.293837519566,34205.169507003615,51006.6622274946,232001.04009737127,5899.002782400567,26541.58664266901,7445.549222635611,31951.119772058923,48861.663001380955,202072.64189606666,3525.159181382718,15573.164191101037,3386.379006660292,15794.125593125977,5894.887643765759,26489.361958188503,1905.2069881562234,8861.7178747956
2017-04,all,international,2017-04.xls,2.4981054674942564,2.421044891944019,2.473306907775765,2.495316514512448,,,,,,,174919.60187115657,743323.6162463273,161086.44589292395,682234.3174497379,37966.63636191523,169085.53474942362,30531.831888062003,132406.25112726647,12946.425686497469,51188.00437255283,10368.437335289027,39564.509782868874,2422.455381739639,7413.558714037635,7259.85282985049,38212.92220329643,1894.221990711716,10200.701767702163,3156.9436675633438,8831.02764694484,9590.958212550635,48752.344341805154,1126.7937500622181,6989.189154569455,1073.6312294378001,3923.1102253534827,4528.460155675233,15342.543042332327,720.5423918308159,3395.308907611665
2017-04,us_west,total,2017-04.xls,2.2245598492322607,2.109168566882167,2.091727678352411,2.065765115921041,321876.6519899759,294263.69799226755,1170308.3483037024,1128254.2961581557,2788833.8877365165,10766935.665471569,167030.03065350733,589550.3507224756,144082.75851731942,502064.2279258822,65478.69283539045,241572.14129750617,54383.292397052195,196680.80810232536,38922.3966943586,123640.78156095215,31400.325734458205,96548.80885258554,2302.329937463454,7779.149306343115,32936.10232563117,144573.08032231656,3004.0219702128647,13374.874534287977,4525.420047614221,18834.11367228468,33425.145309390835,132150.48609149904,1650.0526446864158,6863.962122394291,1986.785921187703,8944.647922920376,3713.4397402582263,15670.96497712571,1196.2748649548626,5190.996675294645
2017-04,us_east,total,2017-04.xls,1.9373907505586578,1.8344349123526886,1.8918044416142124,1.8733127991722003,147531.95615206065,133261.75466488695,665420.0120974993,625330.704326981,1387702.6915436212,6906003.01400299,93741.68563482654,405374.10712617077,76884.71703688712,329192.7739269565,19174.161958748882,97362.63118841653,13448.04634424348,68357.31967386075,13514.805140919065,63927.55950723141,10004.119253418361,46570.29241191955,6417.1183046000515,23087.629786960533,16327.430680453428,79158.25047950383,1829.2820299045477,9640.344676976876,2298.5295161117883,11855.2078338806,12548.271195639683,60046.958803535796,817.0457065925602,4737.150699446951,901.3649861576547,4783.2163151058085,2044.903976214866,8946.410256069099,477.2914162824953,3244.5231371177633
2017-04,japan,total,2017-04.xls,2.7261554133684927,2.6218161508967053,2.6516532217234468,2.7264889684598335,109603.86393065327,101086.98994404534,493305.80555148394,458620.7733481163,655349.407030531,2921492.7507047,89685.29695596454,414462.4243124577,86860.54945669603,402691.17971333495,13757.74439849403,56768.48048877451,11424.341975911697,46884.28341083788,6543.047173894527,23358.395832545342,5090.314598960444,18649.286633544965,214.09419003668205,1079.6129360772954,1584.4523817435452,6977.936291063192,291.7871108562287,1114.296060199265,94.52596721829403,1055.9236518197629,678.12144944148,1846.9325511306015,112.74092044808704,856.5476269579533,90.28669670405745,490.8837107789145,431.3573851893885,1444.648425634953,166.91448476736292,814.2395370221268
2017-04,canada,total,2017-04.xls,2.1715039909797125,2.0543552506156173,2.2265258638372,2.2212139505932162,48951.575628829836,41527.47660700045,244261.04954359872,230222.5631361748,608485.9719288547,3207696.298111055,20396.50920846675,101532.24611039931,15215.282471912134,76332.89534899616,18520.68609275867,94562.95863829552,15738.616276554603,78438.73775649001,4328.148109276922,23517.056065532117,3594.8711669961262,17801.34929114045,824.4905920319044,3636.362117689574,2109.0609283756507,11923.089221052633,780.4924681686573,4176.4448642431435,356.7763528826032,2394.2623762617973,6361.158157924351,31220.774677679256,830.7651847084254,3418.392155578934,669.8432802192016,3016.2901866160632,951.7266811814762,4288.110976267684,275.60108124647115,1073.1170714170385
2017-05,all,total,2017-05.xls,2.1110772569225724,2.097156582039773,2.136960499554358,2.1243636568853934,737254.1458648049,709566.0557237444,3698975.3015050422,3560582.760276018,6379646.684777839,33946842.20431858,455901.04107718135,2266467.954563271,395891.64214588905,1968017.554958071,117323.20310767405,646562.7096065533,90933.92216034418,505644.27064689144,69412.18729356212,313737.46972144564,54657.96991035994,241194.3022066751,14246.035991701838,55864.764212742935,68948.7025586017,339162.66485928145,7670.882976091323,44413.171386463175,9168.602130329222,49950.74954933298,58351.55838523995,309176.5446231103,5958.769979948047,28521.123325619064,4899.522565820522,24616.758384300163,10002.361180042644,51834.26618056373,2880.361211623369,15137.387994030567
2017-05,all,domestic,2017-05.xls,1.985764975316049,1.980963457592342,2.001741592288571,1.9843168325615939,,,,,,,286840.77807172766,1354084.07531259,239315.61518338943,1129207.210546873,88976.8419687605,449130.81371823023,69550.57630338387,351854.6736626756,55385.71735121035,248522.99540656456,43167.91883226748,190139.74134572234,11336.258900300678,45541.428407304295,63784.65229280504,295785.6923901763,6464.756727868438,33006.34337053745,8905.54804335099,40856.66781540991,51372.122058701876,253444.76395476854,4021.780846649038,19594.945037750076,3747.2665899572094,19541.392183083186,6723.39681356997,33212.758771758476,2406.9706638948023,11268.688538690403
2017-05,all,international,2017-05.xls,2.48982191229157,2.437504116311163,2.476215172608205,2.4849791366343297,,,,,,,169060.26300570017,912383.8792520275,156576.02696250458,838810.3444122425,28346.36113896182,197431.89588838545,21383.345856993987,153789.59698426045,14026.46994235816,65214.47431491099,11490.051078097425,51054.5608609663,2909.7770914009984,10323.335805438634,5164.050265796964,43376.972469093394,1206.1262482228242,11406.828015924988,263.0540869781787,9094.081733923018,6979.436326543395,55731.78066834855,1936.9891332988382,8926.178287868293,1152.255975863209,5075.3662012166915,3278.9643664722835,18621.50740880461,473.39054772856326,3868.6994553402283
2017-05,us_west,total,2017-05.xls,2.056272702570051,2.045335875795334,2.0842338215883185,2.061415682973794,313654.2255794399,305181.918795418,1483962.5738831423,1433436.2149535737,2783119.436553171,13550055.10202474,156464.09058469627,746014.4413071718,132912.7550515821,634976.9829774643,62038.247076892956,303610.3883743991,50582.3866700839,247263.19477240928,38175.40032794136,161816.1818888935,29894.27623531508,126443.08508790062,2448.49130697959,10227.640613322705,39475.418726583455,184048.4990489,3198.9427815093914,16573.81731579737,5020.068122628439,23854.18179491312,34118.99237016242,166269.47846166146,1725.2022259787973,8589.164348373088,2057.294524454944,11001.94244737532,3997.03337708441,19667.998354210118,1336.770668143633,6527.767343438278
2017-05,us_east,total,2017-05.xls,1.913432406553096,1.8974103725270328,1.8962673692024032,1.8781299696680938,173009.89616574903,156237.63886570698,838429.9082632484,781568.343192688,1686555.7886867526,8592558.802689742,105221.41770456811,510595.5248307389,85040.84441207215,414233.6183390287,23745.85001095937,121108.4811993759,16902.932050130403,85260.25172399115,16216.518073290343,80144.07758052176,12217.236591891158,58787.52900381071,7611.017278604997,30698.64706556553,21354.661234400195,100512.91171390402,2151.611864510313,11791.956541487189,3061.1085838790186,14916.316417759619,15698.007565511332,75744.96636904712,1223.3229727225473,5960.473672169498,1113.9486514032585,5897.164966509067,1916.5950006389485,10863.005256708047,773.3785249969411,4017.9016621147043
2017-05,japan,total,2017-05.xls,2.608642733410735,2.571755659283634,2.643352635583775,2.6958956250555897,117970.00497917604,113023.57563987904,611275.81053066,571644.3489879954,687071.447923577,3608564.198628277,95277.21148235573,509739.6357948134,92009.15787286073,494700.3375861957,14848.74607444757,71617.22656322208,11932.102725242099,58816.38613607998,10043.27455537651,33401.670387921855,8653.151127449913,27302.43776099488,328.35804926598655,1407.9709853432819,940.0448477739958,7917.981138837187,104.7662869032793,1219.0623471025442,84.81869418702522,1140.742346006788,353.58546348107103,2200.5180146116727,10.715666459521405,867.2632934174748,1.076362648711367,491.9600734276259,203.03955544974664,1647.6879810846995,187.4626828259679,1001.7022198480947
2017-05,canada,total,2017-05.xls,2.1521544633632708,2.0841013958109644,2.2195215572046583,2.2093640693972834,25396.36478037895,21779.113790883734,269657.41432397766,252001.67692705855,273366.9687189042,3481063.266829959,13388.844774633097,114921.0908850324,10109.043202142402,86441.93855113856,7217.116215696145,101780.07485399167,5786.0212351357395,84224.75899162574,2171.392430292097,25688.448495824214,1673.4664194681927,19474.815710608644,979.1436541265057,4615.50577181608,1393.1248066002863,13316.214027652919,404.4733305398309,4580.918194782975,257.10719052294365,2651.369566784741,2634.4721597136004,33855.24683739286,668.3215833672705,4086.713738946204,417.18892200786377,3433.479108623927,383.17693030052124,4671.2879065682055,109.95725912190385,1183.0743305389424
2017-06,all,total,2017-06.xls,2.3803076719803578,2.3904570800084306,2.181816730321728,2.1731149763067124,835917.6914605515,798663.0501676018,4534892.992965594,4359245.81044362,7513662.8530773865,41460505.05739597,515999.1197859079,2782467.074349179,443252.84609997406,2411270.401058045,139220.7816743907,785783.491280944,107068.43368754632,612712.7043344377,82986.55318566374,396724.02290710935,62153.82759420167,303348.1298008768,12706.229491716904,68570.99370445983,69715.78908366192,408878.45394294336,8011.71410008914,52424.88548655232,10561.073156427856,60511.82270576083,75912.79913859941,385089.34376170975,6922.270582089217,35443.39390770828,5165.37930120737,29782.137685507532,10044.68759103462,61878.95377159835,3156.1843774959357,18293.5723715265
2017-06,all,domestic,2017-06.xls,2.341122817778366,2.3440897072190685,2.0678153610871144,2.0540561583525974,,,,,,,326767.09957331733,1680851.1748859072,268733.4425400601,1397940.653086933,108873.35071065184,558004.1644288821,83504.20801842384,435358.8816810994,71842.619387032,320365.61479359656,54224.33642743258,244364.07777315492,10472.492590864991,56013.920998169284,64082.602289146234,359868.2946793225,6074.354987098889,39080.698357636335,10164.705651395974,51021.37346680589,67020.0826095629,320464.84656433144,3507.522609543828,23102.467647293903,3579.8167182121456,23121.208901295333,6221.4505077209005,39434.20927947938,2237.86121542592,13506.549754116324
2017-06,all,international,2017-06.xls,2.4845125392161087,2.51760701184148,2.4775646992597755,2.490222666509956,,,,,,,189232.02021241467,1101615.8994644422,174519.40355975315,1013329.7479719957,30347.430963747334,227779.3268521328,23564.22566913078,177353.82265339122,11143.933798630713,76358.40811354171,7929.491166769525,58984.05202773583,2233.736900851675,12557.072706290308,5633.186794515532,49010.159263608926,1937.3591129901865,13344.187128915175,396.3675050318512,9490.449238954869,8892.716529034939,64624.49719738348,3414.7479725451535,12340.926260413447,1585.5625829952176,6660.928784211909,3823.2370833133973,22444.744492118007,918.3231620700489,4787.022617410277
2017-06,us_west,total,2017-06.xls,2.4530458327954774,2.4562115106370936,2.158202226009031,2.14112991379066,372286.66752029513,362652.93322019675,1856249.2414034375,1796089.1481737704,3452559.446692932,17002614.54871767,187923.50071526627,933937.9420224382,156404.05318140486,791381.0361588692,77835.28717429208,381445.6755486912,63203.89672846308,310467.09150087234,52002.75032823148,213818.932217125,39908.265855667334,166351.35094356796,2405.6531711602183,12633.293784482923,38379.52801394889,222428.0270628489,3065.1672054235087,19638.98452122088,5781.147487228828,29635.329282141945,42841.92078550777,209111.39924716923,1724.0826377463895,10313.246986119477,1939.266870169249,12941.20931754457,4089.3510236567577,23757.349377866874,1229.47935435148,7757.2466977897575
2017-06,us_east,total,2017-06.xls,2.252128385299097,2.2274241992479173,1.9663302709132844,1.9453772099408801,205539.6074965393,186345.94999015238,1043969.5157597878,967914.2931828403,2090226.4701872978,10682785.27287704,123212.16246851691,633807.6872992557,97513.07147861473,511746.6898176434,29997.242725798344,151105.72392517424,20241.861006220803,105502.11273021196,20670.677342360817,100814.75492288257,14969.892710326898,73757.42171413761,7905.095612125717,38603.74267769125,23403.368639557073,123916.28035346109,2295.5699075545413,14087.52644904173,3612.363861152669,18528.68027891229,23363.693174681077,99108.6595437282,1052.9027333571612,7013.376405526659,1230.2928765672648,7127.457843076332,2530.5258828320757,13393.531139540122,872.538019330528,4890.439681445232
2017-06,japan,total,2017-06.xls,2.5656373265284413,2.607148343278154,2.630040317282091,2.6807024244758217,126352.79922063492,118077.8430380414,737628.6097512948,689722.1920260368,732261.6428438404,4340825.841472117,107277.03235056602,617016.6681453794,103903.51187537372,598603.8494615695,14947.20226752373,86564.4288307458,11941.475458359191,70757.86159443916,6227.732351308035,39629.40273922989,4610.49371128797,31912.93147228285,229.6681972938504,1637.6391826371323,1380.4420049576065,9298.423143794793,190.26518605591926,1409.3275331584634,59.382338259907485,1200.1246842666956,228.48703181218758,2429.00504642386,184.19432372514453,1051.4576171426193,3.2371560442931395,495.19722947191906,123.66749085053483,1771.3554719352344,55.13157280078772,1056.8337926488825
2017-06,canada,total,2017-06.xls,2.1280193345518144,2.1847171290700307,2.2134530199755336,2.2077323972852825,19154.342339539406,17865.710039685415,288811.7566635171,269867.386966744,215614.15841268154,3696677.4252426405,9766.312857982944,124687.40374301535,7298.710495020858,93740.64904615942,5865.338713625011,107645.41356761668,4658.3851638376955,88883.14415546344,1405.3922180087206,27093.840713832935,954.1969069395326,20429.012617548175,186.61493947657422,4802.120711292654,1245.2615275009346,14561.475555153853,254.88990524445296,4835.808100027428,233.456914227225,2884.826481011966,2348.942943359479,36204.189780752335,534.2076080987357,4620.9213470449395,348.78237461291144,3782.2614832368386,721.5724211495212,5392.860327717726,115.31126952426271,1298.3856000632052
2017-07,all,total,2017-07.xls,2.4725917030424824,2.500852579322771,2.229441802064661,2.2257720162378996,888236.4470146853,834464.5588047926,5423129.43998028,5193710.369248413,8083202.389880401,49543707.447276376,541266.9191463527,3323733.9934955314,460254.1432203402,2871524.5442783856,154265.32352900915,940048.8148099531,114986.62868754484,727699.3330219826,87952.53524898707,484676.55815609643,66600.90797314339,369949.03777402017,12106.273942983007,80677.26764744284,82059.39922481636,490937.8531677597,7954.379183084754,60379.26466963707,10603.377483978518,71115.20018973935,79229.57282362327,464318.916585333,7987.4444034386,43430.83831114689,4603.254155034526,34385.391840542055,11532.987250137814,73411.94102173617,2746.3520795964832,21039.924451122984
2017-07,all,domestic,2017-07.xls,2.407717956363734,2.411094010558861,2.1257243904315235,2.113602994957641,,,,,,,346969.6961003608,2027820.870986268,286379.0069337034,1684319.6600206364,112594.78390267269,670598.9483315548,85776.17903747791,521135.06071857736,72853.88142990308,393219.49622349965,55968.09672011042,300332.17449326534,9247.520325917512,65261.441324086794,69305.23326520245,429173.52794452495,6257.801335312396,45338.49969294873,10281.734209484515,61303.107676290405,71332.4905451356,391797.337109467,4196.708617925741,27299.176265219645,4104.382117004274,27225.59101829961,6837.070295594265,46271.27957507364,2392.391985940374,15898.941740056698
2017-07,all,international,2017-07.xls,2.646780418410536,2.7518631909672506,2.5028899162425793,2.5287964131274245,,,,,,,194297.2230462159,1295913.122510658,173875.13628670602,1187204.8842587017,41670.53962632413,269449.86647845694,29210.449650074082,206564.27230346532,15098.653819082834,91457.06193262454,10632.811253032178,69616.86328076801,2858.753617065197,15415.826323355504,12754.165959595584,61764.32522320451,1696.5778477723663,15040.764976687542,321.6432744939781,9812.092513448846,7897.082278479475,72521.57947586296,3790.735785512613,16131.66204592606,498.8720380302654,7159.800822242175,4695.91695454349,27140.661446661496,353.9600936561212,5140.982711066398
2017-07,us_west,total,2017-07.xls,2.4810115649901974,2.4981475197556464,2.213682143133338,2.2014970744800526,385234.64181306143,365496.8463625626,2241483.883216499,2161585.994536333,3555788.8266828237,20558403.375400495,192280.53815665733,1126218.4801790954,162344.137268375,953725.1734272442,79778.67607185816,461224.35162054934,63989.99583203097,374457.0873329033,50923.9839699764,264742.9161871014,40057.87214474054,206409.2230883085,2089.2365339899648,14722.530318472887,44452.4177297654,266880.4447926143,2711.002324741763,22349.98684596264,5670.1402952926155,35305.46957743456,41875.302121552566,250986.70136872178,2446.6873626500137,12759.93434876949,1959.8966157262723,14901.105933270843,4674.361847830031,28431.711225696905,1254.2413920812621,9011.48808987102
2017-07,us_east,total,2017-07.xls,2.3108236229140515,2.292611297360649,2.023685279230489,2.0018111313736093,208529.7264418909,187837.57908009697,1252499.2422016787,1155751.8722629372,2104961.104807165,12787746.377684204,125482.28740378312,759289.9747030388,99754.90815223569,611501.597969879,30095.68037720056,181201.4043023748,20474.63194511222,125976.74467532418,20808.308620700438,121623.063543583,14302.98126276583,88060.40297690344,6397.750757890842,45001.49343558209,25550.74749518824,149467.02784864933,2384.2705051779735,16471.796954219702,3529.8938811008015,22058.57416001309,22694.932368588346,121803.59191231654,1816.1792688688051,8829.555674395464,1177.690920216599,8305.148763292931,2968.998455817565,16362.529595357688,753.6806682894712,5644.120349734703
2017-07,japan,total,2017-07.xls,2.7169005181623143,2.861117943151552,2.6435872315365243,2.7088264747892548,136299.87124875182,127372.74017664936,873928.4810000467,817094.9322026861,829905.8915551943,5170731.733027311,109365.98568737808,726382.6538327575,104483.1259987102,703086.9754602796,20082.214386911153,106646.64321765697,15412.90505331456,86170.76664775373,10247.026326951063,49876.42906618095,7842.089261193666,39755.020733476515,94.00236714404072,1731.6415497811731,2142.523110453236,11440.946254248029,243.8870022554271,1653.2145354138906,37.99488322515978,1238.1195674918554,530.9415867243779,2959.946633148238,121.88082321503781,1173.338440357657,22.102448877378812,517.2996783492979,411.8968547021803,2183.2523266374146,96.22262075864501,1153.0564134075275
