region,q,weighting,reviews,markets,mention_any,cond_solo,cond_couple,cond_family,cond_group,implied_party_size_conditional,headcount_n,headcount_mean,headcount_ge4,accommodates_mean,accommodates_ge5,entire_share,review_len_mean,share_solo,share_couple,share_family,share_group
emea,2017Q1,fixed_2019,191282.0,57.0,0.05660441900364517,0.03995680971768121,0.3714984037376932,0.3150518003924785,0.3262749768319817,3.3674094553467486,2779.0,4.889110904168249,0.7533914776793985,3.5661920218642607,0.21454694715631617,0.7910152319160252,277.4272820012212,0.0022617319993085134,0.021028451304353695,0.017833324117268606,0.01846860549900208
emea,2017Q2,fixed_2019,375821.0,57.0,0.06329540338016107,0.04125330980301871,0.33906984807086854,0.3712942080894844,0.3085518934615554,3.4123176885221014,6956.0,4.81007811185921,0.7617445724922972,3.6039665686413693,0.21969057729514416,0.7832592668228727,291.41966714120554,0.002611144884748772,0.021461562807695518,0.023501216673741356,0.01952991656036159
emea,2017Q3,fixed_2019,457630.0,57.0,0.06343196122490666,0.04351471360058529,0.33477318653473986,0.39271539486642215,0.2873982459015691,3.3970310354214828,8899.0,4.708310725067751,0.7769528642346122,3.616163774242414,0.22592721351477552,0.778999652705048,292.56412255000214,0.002760223625825203,0.021235319787410036,0.024910707699590768,0.01823023439013448
emea,2017Q4,fixed_2019,303404.0,57.0,0.05536373399328889,0.05268237723203213,0.3556975257154329,0.34519135329324085,0.30652428999645576,3.3496866222051476,4592.0,4.726253665945563,0.7314530759157145,3.586058617150228,0.2190369059289605,0.7869737568941453,275.1816636842339,0.002916693119208292,0.019692743195780227,0.019111082260510358,0.016970329253845482
emea,2018Q1,fixed_2019,282208.0,57.0,0.052309883691200494,0.049096375937463514,0.3495253356074721,0.3300844556053922,0.32639613080914764,3.3831205236873916,4233.0,4.846573624778888,0.7434138572033427,3.609020755830772,0.22175057340127172,0.795256655067134,266.2409715364359,0.002568225714948128,0.018283629652754648,0.01726667948099128,0.017073743639884342
emea,2018Q2,fixed_2019,522943.0,57.0,0.05845928103156247,0.04941129409657607,0.33034048649181214,0.368089809612348,0.30741667992316096,3.4024854595886325,9533.0,4.840828553610369,0.7701464847352788,3.625329715519061,0.22600702734274591,0.7870923983390333,278.17070944761525,0.0028885487277248807,0.019311467335927885,0.021518265624982543,0.017971358085417916
emea,2018Q3,fixed_2019,652221.0,57.0,0.05760334829925078,0.04854607283697977,0.3158404835181829,0.4090589257907794,0.28480598715912514,3.415204320461385,11752.0,4.849750466617976,0.7989584463304846,3.6582831770070383,0.23308261732663252,0.7886112092396741,267.18850238470907,0.002796416342189312,0.018193469379101643,0.023563163777243615,0.016405778476039003
emea,2018Q4,fixed_2019,457826.0,57.0,0.04917336780689362,0.06123198534775232,0.3504126573078317,0.3497472465859102,0.2954678149829294,3.325673481559738,6097.0,4.776631069669306,0.7539505166432923,3.64286948701448,0.2278153803964125,0.7969851550948486,248.47754345362392,0.0030109829370512926,0.01723097048198894,0.01719824999581725,0.014529147541254743
emea,2019Q1,fixed_2019,408540.0,57.0,0.04649328293958913,0.05888378305791136,0.340976595191282,0.33505629595996145,0.318382743929446,3.3646229772115777,5318.0,4.947333997937358,0.7745351552158777,3.656590726154015,0.22945481986441274,0.8042720535902897,238.21644613353777,0.0027377003862648114,0.015853121316005987,0.01557786716875717,0.014802658996594456
emea,2019Q2,fixed_2019,732252.0,57.0,0.05319286339503085,0.0551632149604751,0.3123611911318102,0.38565497194669457,0.3029848431405265,3.416105827318559,12177.0,4.906117687239041,0.7837977509859132,3.66328075111626,0.23101296487241935,0.7963751494128065,251.2231975325101,0.002934289357823232,0.016615386169783464,0.020514092240374947,0.01611663137193884
emea,2019Q3,fixed_2019,856669.0,57.0,0.05488417559397177,0.05306137001907745,0.2974286670108449,0.41922657298964566,0.28401758034632885,3.4332994026433723,15252.0,4.834513802748439,0.8058599355097263,3.687230752927318,0.23703411625261,0.7956403261670871,252.25627970838428,0.00291222954938371,0.016324127186904135,0.0230089048456227,0.015588070751502868
emea,2019Q4,fixed_2019,588585.0,57.0,0.04746127038039293,0.06868414919474021,0.332187840861302,0.35786682109749895,0.2951930336770388,3.3362192334599166,7838.0,4.768849657448681,0.7554996034570408,3.6508504347401876,0.2288235427881337,0.7972825043695236,237.44134669064144,0.003259836975778774,0.015766056932197164,0.01698481395628008,0.01401023638575433
emea,2020Q1,fixed_2019,399259.0,57.0,0.042722219854468294,0.06901440267511738,0.33111484308450484,0.3388974402447094,0.31077046520111934,3.346899244496169,4695.0,4.908475211479176,0.771286111733978,3.6573575349140572,0.22856799774389386,0.8079506326538836,223.49933219751483,0.0029484484842111328,0.014145961123333958,0.014478450950250979,0.013276804138597578
emea,2020Q2,fixed_2019,48830.0,57.0,0.02935637342600157,0.06466641273523134,0.4273755464006276,0.3300497501173467,0.23968503838548666,3.139201549495736,203.0,4.514376620848227,0.6653617346155306,3.646081816313511,0.22075703969925595,0.8638418840020493,198.26127199448334,0.001898371360375369,0.012546196133278271,0.00968906371360331,0.007036283491469841
emea,2020Q3,fixed_2019,407379.0,57.0,0.035328319467980346,0.05473444393522084,0.3659818992987909,0.3410855044022812,0.28771291239383673,3.3055108227855112,3675.0,4.655948667691157,0.7464921172542552,3.7007791287575302,0.23394330470586402,0.8314806635194201,217.64602101299857,0.0019336759212456886,0.012929525457925865,0.012049977665420968,0.010164413684112474
emea,2020Q4,fixed_2019,151962.0,57.0,0.028231197504221595,0.06459238841487128,0.4465709540997567,0.29960522875708556,0.24193017262312747,3.0999053803579915,789.0,4.237561454945529,0.6737004144365761,3.6148050625570747,0.21870588666438076,0.8456845420709647,201.97191165186425,0.001823520474609594,0.012607232804838895,0.008458214386338756,0.006829978485553902
emea,2021Q1,fixed_2019,112587.0,57.0,0.023044235978978162,0.07191022960108466,0.4848889842266914,0.27487625829457896,0.21552907772795768,2.9857512280400766,319.0,4.04735474674849,0.6272741791721222,3.553975140056748,0.20222122168583923,0.8588873682473179,180.94700180339652,0.001657116300229861,0.01117389617612688,0.006334313361158807,0.004966702927494543
emea,2021Q2,fixed_2019,276250.0,57.0,0.030475602959935073,0.05924861160132074,0.3928062987123609,0.31261338187713267,0.2843551789776943,3.241607869606746,1739.0,4.659526324618761,0.7192582210124473,3.6354183411467167,0.21850126470362108,0.8394052163971607,202.24346712937225,0.0018056371630892022,0.011971008799719544,0.00952708130605003,0.008665895534125456
emea,2021Q3,fixed_2019,798390.0,57.0,0.03983986817095797,0.06398042274321747,0.3278546187501525,0.36216374900714865,0.29695467821097166,3.356775893501933,8476.0,4.707244360042352,0.7589028968137579,3.6778216223192604,0.23273486377410138,0.8117772703477903,228.14460373185997,0.0025489716076118997,0.013061684790245727,0.014428556016744667,0.01183063523267433
emea,2021Q4,fixed_2019,618927.0,57.0,0.040240552052420206,0.07984637638669836,0.3344031616278278,0.34676418446708623,0.2939446919684432,3.301147252454611,6286.0,4.641151528697586,0.7360864144404122,3.6742106913128656,0.23175771142936707,0.8131559044929911,222.29556655940857,0.00321306226518602,0.01345656783197846,0.013953982214962787,0.011828496677688727
emea,2022Q1,fixed_2019,534323.0,57.0,0.03927966553438893,0.07652800226439824,0.33396368326836057,0.3306726633916916,0.30815381697180766,3.3187281121944325,5313.0,4.7360458271074455,0.7514876181605553,3.6279999118021182,0.22321206613635963,0.8090223744522548,213.93085444478496,0.0030059943329604683,0.013117981779413763,0.012988711619391176,0.012104178863797868
emea,2022Q2,fixed_2019,1096513.0,57.0,0.04768272309967686,0.0733330361871801,0.29409303141125986,0.3770650438623577,0.30881960742781,3.4021536672148645,16852.0,4.791153435877675,0.7792992174312325,3.6867569013492334,0.23376606062155533,0.802026448375887,235.5565864498296,0.0034967188585718454,0.014023156582327646,0.017979488077056283,0.01472535982873114
emea,2022Q3,fixed_2019,1387293.0,57.0,0.04949532258872392,0.06872086709950347,0.2707172100085736,0.4268960377688523,0.2828448802655438,3.4354679119112257,23186.0,4.748879324574145,0.7981358869094011,3.69842578476337,0.2389032364584983,0.8007285927001069,236.3004644136195,0.0034013614856667038,0.013399235639693636,0.02112935710121739,0.013999498591312052
emea,2022Q4,fixed_2019,930760.0,57.0,0.04554070603945031,0.07931813067404929,0.3046138650055077,0.37517088741029164,0.29067043471471044,3.3510695167042495,12157.0,4.727587082740268,0.7546099185816424,3.681227324092704,0.2344125796829989,0.8091988425368761,229.90369836080345,0.0036122036726255412,0.013872330481756595,0.017085547098111782,0.01323733682170184
emea,2023Q1,fixed_2019,819370.0,57.0,0.04466737210176379,0.07410889929429669,0.30253489350280266,0.3623677423286493,0.30653526473781484,3.379216144232293,10729.0,4.739657840883178,0.7559606951987146,3.6422606552432217,0.22726686147167702,0.8094378976241512,229.54489816453085,0.003310249780830435,0.013513438661857136,0.016186014784269807,0.013692124732356621
emea,2023Q2,fixed_2019,1514902.0,57.0,0.05258369150588472,0.06516919315387813,0.2676369649294531,0.4100609103084022,0.30764621623838156,3.4703205974397227,26765.0,4.772599487315236,0.7729000237942847,3.6767224349720866,0.23313038235993397,0.80690161685679,246.70657141660166,0.003426836748490892,0.014073339599421614,0.021562516406279257,0.016177173727631725
emea,2023Q3,fixed_2019,1751662.0,57.0,0.05329316547705614,0.06394055836882939,0.24856569351847063,0.45022503497764244,0.2847299632693788,3.4895614598782854,31747.0,4.7567197872673415,0.7998791841101176,3.6891237813807516,0.23675784265427116,0.8065886038737935,247.64912268830088,0.0034075947578453476,0.013246852636599036,0.023993917290976864,0.01517416104879109
emea,2023Q4,fixed_2019,1208248.0,57.0,0.04752791136655026,0.07460970433950266,0.2837684314426838,0.3869079640503015,0.3025447573117777,3.409947284931373,17246.0,4.673235632057721,0.7494586510190164,3.6653867076849878,0.23110630832463558,0.8131898951260164,237.27700589846356,0.0035460434149323645,0.01348692085823283,0.01838892742239511,0.014379320409928594
emea,2024Q1,fixed_2019,1018296.0,57.0,0.04518511876805105,0.07103620239983938,0.27064833862359167,0.4003144900996685,0.30572515033703435,3.4460096096934176,14191.0,4.690859930660424,0.7604506654856378,3.6797839595969566,0.23180291039626816,0.8224874436713234,224.79331915514274,0.003209779242268005,0.012229277325082649,0.018088257779725277,0.013814227228359125
emea,2024Q2,fixed_2019,1878475.0,57.0,0.05143788472666403,0.06794096392982567,0.25311309765233453,0.4209062810875383,0.30622203623963457,3.4869363379350666,32549.0,4.753600580125368,0.7762290882831443,3.6922568323159037,0.23424124515962286,0.8190878821551495,239.7006272077294,0.003494739470840771,0.013019602339849603,0.021650528767309624,0.015751413800858635
emea,2024Q3,fixed_2019,2118868.0,57.0,0.05231376470476003,0.06484765595949632,0.23690153806571804,0.45975501212352804,0.2853312063962763,3.5084330405924677,37723.0,4.767988502897624,0.797774503789165,3.7163873545601676,0.2407428920646272,0.819781558104069,241.00799693675725,0.0033924250155202766,0.012393211320565681,0.02405151552606431,0.01492674959434008
emea,2024Q4,fixed_2019,1488965.0,57.0,0.04666460163434291,0.0782119687126834,0.26775530188311314,0.40130023453810487,0.30028447905750966,3.427162177081817,20832.0,4.704636584474814,0.7513515317550692,3.6860357518244813,0.23360097439483204,0.8224885869228588,231.59176288394238,0.0036497303630150216,0.012494694497858675,0.018726515580489017,0.014012655592194842
emea,2025Q1,fixed_2019,1233254.0,57.0,0.043183956266432164,0.07212458825183991,0.25787018621398755,0.40151068314302624,0.3131053941963161,3.4705287345956717,16412.0,4.77663842074002,0.7749515834749003,3.702621403745576,0.2355303400837897,0.828433665688372,222.10035926516682,0.0031146250648018334,0.01113585484388153,0.01733881978135372,0.013521129649757688
emea,2025Q2,fixed_2019,2248230.0,57.0,0.05068042502780706,0.0702328404211208,0.2385774921419598,0.43121737415239897,0.30805206774272675,3.5083019364542047,39413.0,4.7856151090838965,0.7771874934221794,3.714337045362756,0.2373955553272337,0.8211945221764655,239.6624530799368,0.003559430203452506,0.012091208703822775,0.02185427980141846,0.015612209723896169
emea,2025Q3,fixed_2019,2531142.0,57.0,0.052074082619782275,0.06788107252096685,0.22464544606341047,0.46705000833237614,0.28743069234461543,3.52394060259359,45932.0,4.784709729887078,0.7984028733710478,3.7475206515848303,0.24523499688028272,0.8187576541060192,241.21935798821056,0.003534844578776216,0.011698205518463846,0.024321200721470128,0.014967689620614698
emea,2025Q4,fixed_2019,1857864.0,57.0,0.04552610725231017,0.07772824551964863,0.25101914986273155,0.4058443128594879,0.3127724184475109,3.468315974867972,26610.0,4.7275997473956854,0.7551015411469973,3.7198787676745058,0.23888080376275006,0.8193805783513778,230.5211045350535,0.0035386644420613684,0.011427924739034402,0.018476511714981138,0.014239310667805781
emea,2026Q1,fixed_2019,1536174.0,57.0,0.04230052388359241,0.07838401027743307,0.2490972146771962,0.3955951266189416,0.32240941957564273,3.476588401060567,21021.0,4.77930932470293,0.7685189800935546,3.7426695015432085,0.24186807454031148,0.8210101682320973,222.80477795252276,0.0033156846988322674,0.010536942678789041,0.016733881101777263,0.013638087353054617
emea,2026Q2,fixed_2019,2387998.0,57.0,0.04952528357397747,0.07315910549082108,0.229651480230001,0.419446411930675,0.32568980372691303,3.52980241471364,41099.0,4.773545150286727,0.7693560375636176,3.7356785438775413,0.2401541461844132,0.8187412873197839,241.57160605793135,0.0036232254454513996,0.011373554681574449,0.020773202494954023,0.0161298798867284
emea,2026Q3,fixed_2019,11560.0,44.0,0.05463944890002552,0.0619983594107937,0.059826981149357986,0.6223381408419267,0.27419422109243197,3.827224854862296,150.0,4.625286374813026,0.8717259648831877,3.3063880658298657,0.16108702118156523,0.7076696624739304,243.83345612885674,0.0033875561909114706,0.003268913279353131,0.03400421304506933,0.014981821132062232
emea,2011Q1,raw,301.0,28.0,0.12956810631229232,0.05128205128205125,0.7435897435897437,0.17948717948717952,0.15384615384615385,2.6250000000000004,2.0,3.5,0.5,2.820598006644518,0.07641196013289037,0.5980066445182725,454.8239202657807,0.006644518272425236,0.0963455149501661,0.023255813953488365,0.01993355481727573
emea,2011Q2,raw,1015.0,36.0,0.1152709359605911,0.05982905982905982,0.5213675213675214,0.2564102564102564,0.2393162393162393,2.996825396825397,28.0,3.4642857142857144,0.5,2.898522167487685,0.0985221674876847,0.670935960591133,440.66108374384237,0.006896551724137903,0.06009852216748767,0.02955665024630538,0.027586206896551693
emea,2011Q3,raw,1722.0,46.0,0.09407665505226477,0.06790123456790118,0.4691358024691358,0.2777777777777777,0.2222222222222222,3.0220238095238097,33.0,4.2727272727272725,0.7575757575757576,3.033101045296167,0.1265969802555168,0.664924506387921,421.0842044134727,0.006387921022067324,0.04413472706155629,0.026132404181184645,0.0209059233449477
emea,2011Q4,raw,1797.0,47.0,0.10628825820812463,0.05759162303664918,0.5078534031413613,0.3036649214659685,0.2146596858638743,3.014009661835748,33.0,4.121212121212121,0.6060606060606061,3.042292710072343,0.13967723984418473,0.6967167501391207,425.1457985531441,0.006121313299944345,0.05397885364496379,0.032276015581524736,0.02281580411797438
emea,2012Q1,raw,2101.0,49.0,0.10138029509757254,0.037558685446009356,0.5164319248826292,0.26760563380281693,0.2535211267605634,3.074672489082969,48.0,4.0,0.6458333333333334,2.949071870537839,0.13279390766301755,0.6539742979533556,415.7839124226559,0.003807710613993316,0.052356020942408335,0.0271299381247025,0.025702046644454992
emea,2012Q2,raw,5422.0,56.0,0.1040206565842862,0.07801418439716308,0.46099290780141844,0.24822695035460982,0.2748226950354609,3.069282136894824,128.0,3.859375,0.5703125,3.1654371080782,0.1538177794171892,0.699741792696422,429.3209147915898,0.008115086683880458,0.047952784950202824,0.025820730357801497,0.028587237181851678
emea,2012Q3,raw,8126.0,56.0,0.10964804331774547,0.037037037037037014,0.452300785634119,0.3288439955106622,0.27497194163860833,3.2168377823408623,199.0,4.105527638190955,0.6984924623115578,3.2862416933300516,0.170071375830667,0.7380014767413241,449.939084420379,0.004061038641397944,0.04959389613586015,0.03605710066453354,0.03015013536795468
emea,2012Q4,raw,7470.0,57.0,0.11445783132530116,0.03859649122807014,0.4456140350877193,0.3029239766081871,0.28654970760233917,3.220697167755992,188.0,4.25,0.6436170212765957,3.205087014725569,0.15729585006693442,0.7451137884872825,443.4461847389558,0.004417670682730903,0.05100401606425699,0.034672021419009325,0.03279785809906289
emea,2013Q1,raw,7473.0,57.0,0.11293991703465804,0.027251184834123202,0.45971563981042657,0.268957345971564,0.31161137440758296,3.241287458379578,191.0,4.439790575916231,0.675392670157068,3.237923190151211,0.1575003345376689,0.7642178509300147,433.6492707078817,0.0030777465542619893,0.05192024621972431,0.030376020339890227,0.03519336277264815
emea,2013Q2,raw,19296.0,57.0,0.11727819237147591,0.03225806451612901,0.44675209898365004,0.3128590366769775,0.28722934158197083,3.23963963963964,536.0,4.313432835820896,0.6735074626865671,3.2724917081260365,0.16791044776119404,0.7448175787728026,446.4560012437811,0.0037831674958540337,0.052394278606965126,0.03669154228855718,0.033685737976782704
emea,2013Q3,raw,26895.0,57.0,0.1123257110987172,0.0347567030784508,0.4005296259516716,0.3541873551804039,0.2797087057265805,3.3032507739938075,782.0,4.3631713554987215,0.7020460358056266,3.3861684327941997,0.1869864287042201,0.7386503067484662,439.41438929168993,0.0039040713887339242,0.04498977505112471,0.03978434653281275,0.03141847927123997
emea,2013Q4,raw,21272.0,57.0,0.10205904475366676,0.03408567480423765,0.42514970059880236,0.3362505757715338,0.2717641639797328,3.254208027621925,478.0,4.326359832635983,0.696652719665272,3.2536197818728847,0.1636423467468973,0.7452049642722828,409.9934655885671,0.003478751410304589,0.043390372320421165,0.034317412561113154,0.027735990974050346
emea,2014Q1,raw,19875.0,57.0,0.09786163522012577,0.02724935732647812,0.42930591259640094,0.30591259640102825,0.3023136246786632,3.28686624818928,473.0,4.456659619450317,0.7082452431289641,3.279496855345912,0.16895597484276725,0.7647295597484277,407.67838993710694,0.0026666666666666197,0.04201257861635216,0.029937106918238955,0.029584905660377324
emea,2014Q2,raw,47133.0,57.0,0.10737699700846537,0.02548903378778894,0.3935981031416716,0.33629717447144825,0.319304485279589,3.3730465159036593,1365.0,4.393406593406594,0.7040293040293041,3.4109010671928375,0.18763923365794663,0.7571340674262195,430.7903804128742,0.002736935904780046,0.04226338234358088,0.03611058069717603,0.03428595676065598
emea,2014Q3,raw,69304.0,57.0,0.10055696640886524,0.028985507246376774,0.3880040177930837,0.350121968718611,0.3033433778160425,3.359490616621984,1907.0,4.416360776088096,0.7241740954378605,3.5005338797183425,0.2034226018700219,0.7538381622994343,434.33686367309247,0.002914694678517789,0.039016506983723845,0.03520720304744311,0.03050328985339946
emea,2014Q4,raw,55962.0,57.0,0.08566527286372892,0.03650396328744261,0.40008343763037124,0.31038798498122644,0.3181059657905715,3.3258323540932238,1330.0,4.421804511278196,0.706015037593985,3.4187663057074444,0.18623351559987134,0.7646974732854437,404.9234837925735,0.003127121975626281,0.03427325685286439,0.02658947142703973,0.027250634359029295
emea,2015Q1,raw,50647.0,57.0,0.0807550299129267,0.03471882640586793,0.3980440097799511,0.29657701711491447,0.3325183374083129,3.343472254202165,1022.0,4.557729941291585,0.6937377690802349,3.4234604221375404,0.1866053270677434,0.779572333998065,393.30102473986614,0.002803719864947534,0.032144055916441205,0.023950085888601452,0.026852528284004928
emea,2015Q2,raw,120765.0,57.0,0.08942988448639917,0.028240740740740698,0.3634259259259259,0.3419444444444444,0.3331481481481481,3.42577033243642,3108.0,4.602638352638353,0.7348777348777349,3.5050221504575,0.19947832567382928,0.7739990891400654,407.9948495010972,0.0025255661822547485,0.03250113857491819,0.030580052167432564,0.029793400405746653
emea,2015Q3,raw,166696.0,57.0,0.08644478571771363,0.026162387231089487,0.35093684941013176,0.3732130464954892,0.31221374045801525,3.436124355038862,4267.0,4.618936020623389,0.7630653855167565,3.5600134376349764,0.21293852281998368,0.7675709075202765,399.9369930892163,0.0022616019580553324,0.030336660747708348,0.03226232183135764,0.026989249892018955
emea,2015Q4,raw,120158.0,57.0,0.07794736929709213,0.03256459534486434,0.3723040785821054,0.34176809737347846,0.3163570360879777,3.3837886701486544,2459.0,4.607564050427003,0.7189914599430662,3.455208974849781,0.19732352402669814,0.7746051032806804,376.5826245443499,0.00253832453935647,0.029020123504052947,0.02663992409993504,0.024659198721683078
emea,2016Q1,raw,111413.0,57.0,0.07825837200326709,0.03234315861910767,0.3820392246817295,0.3135680697327675,0.32790457621286845,3.3721377362589613,2172.0,4.778545119705341,0.748158379373849,3.4760575516322154,0.19819949198028952,0.7826285980989651,363.72122642779567,0.0025311229389747628,0.029897767764982486,0.024539326649493286,0.025661278306840264
emea,2016Q2,raw,217624.0,57.0,0.0788791677388523,0.0299429104042875,0.3424793195852266,0.3520330886636374,0.33682861470348363,3.458947195081788,4862.0,4.7272727272727275,0.7451665981077745,3.5384654266073596,0.21001819652244236,0.7745699003786347,375.5300748079256,0.002361871852369179,0.027014483696651045,0.027768077050325284,0.0265687607984413
emea,2016Q3,raw,293677.0,57.0,0.07393156426958866,0.032885040530582124,0.33451547531319087,0.38485630066322774,0.3092759764185703,3.444502776813606,6159.0,4.7247929858743305,0.7773989283974672,3.6092952461377634,0.22209434174279907,0.7710988603125202,353.89127170326583,0.0024312424874947153,0.02473125236228913,0.028453028327039522,0.022865256727629287
emea,2016Q4,raw,214280.0,57.0,0.06275434011573637,0.0458094742321707,0.34632259983639474,0.3502639994050718,0.31315535063582955,3.388100605889813,3473.0,4.693924560898359,0.7368269507630291,3.511349635990293,0.2050308008213552,0.7747619936531641,313.3385850289341,0.0028747433264886646,0.02173324621989914,0.02198058614896393,0.019651857382863507
emea,2017Q1,raw,191282.0,57.0,0.057726288934661855,0.04256475276218073,0.37574714725593195,0.31923564571635576,0.3165187466038761,3.3458200876363944,2779.0,4.854264123785534,0.7538682979489025,3.4863865915245555,0.20157150176179667,0.7769366694200186,273.6741355694733,0.002457105216382058,0.021690488388870825,0.018428289122865663,0.01827145261969234
emea,2017Q2,raw,375821.0,57.0,0.0644535563473036,0.04124179498823428,0.3397184494075877,0.37348800726582176,0.305412211534492,3.408674482919799,6956.0,4.7951408855664175,0.7640885566417481,3.5841930067771623,0.21696765215355182,0.778317337242996,292.55240127613945,0.0026581803571380505,0.021896062221110534,0.024072630321349753,0.01968490318529294
emea,2017Q3,raw,457630.0,57.0,0.06456526014465831,0.04105323721528408,0.3319795579923511,0.3964869529901513,0.28899719091616743,3.410052436372938,8899.0,4.729407798629059,0.7805371390043825,3.6512732341503917,0.23195878719112256,0.7797893494744663,297.2225444136092,0.0026506129405851407,0.021434346524484806,0.025599283263771994,0.01865917881257779
emea,2017Q4,raw,303404.0,57.0,0.05472900818710361,0.05564588979223122,0.3592893706714846,0.34068051791629034,0.30322192110810003,3.3319758844272553,4592.0,4.708841463414634,0.7306184668989547,3.53316370252205,0.2100994054132444,0.7793404173972657,271.6763819857352,0.003045444358017653,0.01966355090901895,0.018645106854227312,0.016595035002834456
emea,2018Q1,raw,282208.0,57.0,0.05242587028007706,0.05082798242649539,0.3559310577897938,0.3295708009462657,0.31916187901318016,3.3615394467213116,4233.0,4.851878100637846,0.7474604299551145,3.542396712534103,0.21059820868116272,0.7854384000453566,262.80677372718,0.0026647012132894393,0.018659995464338303,0.017278036058510002,0.016732339267490594
emea,2018Q2,raw,522943.0,57.0,0.05941565333124257,0.04917768980721568,0.33124135045540853,0.37005567892890473,0.3050111036014289,3.3997896020734872,9533.0,4.834994230567502,0.7723696632749397,3.6198208982623346,0.22541462453842961,0.7830987316017233,279.7517434978573,0.002921924569216864,0.019680921247631152,0.02198709993249737,0.01812243399376217
emea,2018Q3,raw,652221.0,57.0,0.058260926894411515,0.04571172925603301,0.3130345535408826,0.4110897655201452,0.2883760098949972,3.430690607047823,11752.0,4.879935330156569,0.8019911504424779,3.696502157776504,0.23977689092363935,0.7893214109941262,271.65058009478383,0.0026632077164028384,0.01823768323927008,0.023950470776009924,0.016801053630594493
emea,2018Q4,raw,457826.0,57.0,0.04913001882811369,0.06299737696172139,0.3521984617436536,0.34895300760236514,0.29289112168230114,3.3157680013458948,6097.0,4.742496309660488,0.7515171395768411,3.5938170545408306,0.22005306246965523,0.7888193331090851,245.34487774831487,0.0030950623162510926,0.01730351705669835,0.017144067833631066,0.014389746322838752
emea,2019Q1,raw,408540.0,57.0,0.04668086356293138,0.06155943579256458,0.3403072728226102,0.3395207382937444,0.31125793088983267,3.3527123287671237,5318.0,4.924219631440391,0.7704024069198947,3.604082014234592,0.22071660182776887,0.795077593381309,234.82587506731286,0.002873647623243694,0.015885837372105492,0.01584912126107598,0.014529789004748574
emea,2019Q2,raw,732252.0,57.0,0.053641369364644906,0.054660251024720545,0.31238066142213394,0.38705160518343135,0.3020443493978971,3.4167269308649115,12177.0,4.9026853904902685,0.7843475404451015,3.6666802830344083,0.23165880209055417,0.7958366791760214,252.23427453936623,0.0029320507147812024,0.016756526441716737,0.02076197811682312,0.016202072510556425
emea,2019Q3,raw,856669.0,57.0,0.055129810930476024,0.05007622596764626,0.2951003641907343,0.4220589480816465,0.2869060726687558,3.4480807472130164,15252.0,4.86008392341988,0.8070416994492525,3.7328463767901305,0.24496308566244787,0.8015499568678217,256.9434168856349,0.002760692869708085,0.016268827283349767,0.023268030009256733,0.015817077541033887
emea,2019Q4,raw,588585.0,57.0,0.046762999396858525,0.07091992442958868,0.33181950297921803,0.3551809330039238,0.29512425519546576,3.3301994203698593,7838.0,4.75516713447308,0.7544016330696607,3.6179604825134617,0.22295059308966506,0.794155474570368,234.14128120832166,0.0033164283833260707,0.015516875217683045,0.016609325755838115,0.013800895367703842
emea,2020Q1,raw,399259.0,57.0,0.042458654657753434,0.07013921661160923,0.33240915526191606,0.3378362435110902,0.30922605002359604,3.3401731017815997,4695.0,4.898189563365282,0.7665601703940362,3.606686424101578,0.21960824478160643,0.8017402237645238,219.1107902389176,0.002978016776077642,0.014113645528341207,0.014344072394110043,0.013129322069133023
emea,2020Q2,raw,48830.0,57.0,0.026622977677657117,0.059999999999999984,0.3938461538461538,0.33692307692307694,0.27307692307692305,3.238394793926248,203.0,4.733990147783251,0.6798029556650246,3.5930283743989206,0.21145211372225503,0.8597788244931395,184.80864222813844,0.001597378660659398,0.01048535736227725,0.0089698955560106,0.007270120827360188
emea,2020Q3,raw,407379.0,57.0,0.03859550934142404,0.045220377790497944,0.33123449723335235,0.3615722190421675,0.31393499968199445,3.415822249093108,3675.0,4.871292517006803,0.7670748299319727,3.8368862211760684,0.25626543483979886,0.846069630491508,230.55981039768864,0.0017453035134358341,0.01278416413217171,0.01395506395764136,0.01211648121282634
emea,2020Q4,raw,151962.0,57.0,0.028665061002092592,0.06680440771349859,0.42424242424242414,0.3135904499540863,0.2506887052341597,3.1426582553839464,789.0,4.23447401774398,0.6653992395437263,3.605361262236176,0.21772712080755263,0.8565101801766231,202.83349126755374,0.001914952422316072,0.012160934970584713,0.008989089377607529,0.007186007028072763
emea,2021Q1,raw,112587.0,57.0,0.023111016369563045,0.06110684089162176,0.43428132205995384,0.32052267486548813,0.23558800922367415,3.125986842105264,319.0,4.2507836990595615,0.6677115987460815,3.4654853957496132,0.18861694587680589,0.8633323563111194,171.67749384920106,0.001412241200138516,0.01003668274312305,0.007407604785632409,0.005444678337641065
emea,2021Q2,raw,276250.0,57.0,0.03236561085972845,0.05323789285314839,0.3740073817246393,0.3243485068784252,0.30019013533161837,3.305912377711612,1739.0,4.760782058654399,0.723404255319149,3.6982608892156126,0.22981066237579964,0.8536723981900453,204.05652126696833,0.001723076923076867,0.01210497737556557,0.010497737556561044,0.00971583710407235
emea,2021Q3,raw,798390.0,57.0,0.0408785180175102,0.05662285136501512,0.31399944847872047,0.3681098140147685,0.3123448846401323,3.4138992537313433,8476.0,4.810405851816895,0.7693487494100991,3.7736827970498705,0.24860633247417877,0.829559488470547,238.57327496586882,0.0023146582497275293,0.012835832112125606,0.015047783664625,0.012768195994438767
