accommodation_type,month,reviews,share_solo,share_couple,share_family,share_group,implied_party_size,nights_mean
Love Hotel,2,6,0.16666666666666666,0.8333333333333334,0.0,0.0,1.8333333333333335,1.3333333333333333
Love Hotel,3,5,0.0,1.0,0.0,0.0,2.0,1.8
Love Hotel,4,8,0.25,0.625,0.0,0.125,2.0875,2.5
Love Hotel,5,11,0.09090909090909091,0.8181818181818182,0.0,0.09090909090909091,2.1545454545454548,1.7272727272727273
Love Hotel,6,11,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,3.409090909090909,3.1818181818181817
Love Hotel,7,8,0.25,0.75,0.0,0.0,1.75,3.5
Love Hotel,8,7,0.14285714285714285,0.8571428571428571,0.0,0.0,1.857142857142857,3.2857142857142856
Love Hotel,9,6,0.16666666666666666,0.8333333333333334,0.0,0.0,1.8333333333333335,1.5
Love Hotel,10,8,0.125,0.625,0.0,0.25,2.55,3.125
Love Hotel,11,5,0.0,1.0,0.0,0.0,2.0,2.6
Love Hotel,12,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666665,1.3333333333333333
Motel,1,3610,0.12770083102493074,0.41412742382271467,0.3592797783933518,0.09889196675900278,2.821939058171745,1.859279778393352
Motel,2,3766,0.15825809877854488,0.5116834838024429,0.21986192246415295,0.11019649495485927,2.557010090281466,1.7950079660116836
Motel,3,4879,0.16232834597253534,0.49067431850789095,0.24574707931953269,0.101250256200041,2.5779667964746875,1.83172781307645
Motel,4,4835,0.1453981385729059,0.4419855222337125,0.32244053774560494,0.09017580144777664,2.71071354705274,1.8119958634953464
Motel,5,4361,0.17014446227929375,0.4654895666131621,0.2653061224489796,0.09905984865856456,2.601398761751892,1.7518917679431323
Motel,6,5155,0.14529582929194956,0.42638215324927253,0.33656644034917554,0.09175557710960233,2.7419204655674103,1.8620756547041708
Motel,7,6051,0.125599074533135,0.3928276317963973,0.3921665840356966,0.08940670963477111,2.8609155511485707,1.876384068748967
Motel,8,5393,0.15334693120712034,0.42833302429074727,0.3274615241980345,0.0908585203040979,2.714147969590209,1.8542555164101613
Motel,9,5568,0.15589080459770116,0.47252155172413796,0.2805316091954023,0.09105603448275862,2.6229705459770116,1.7816091954022988
Motel,10,4460,0.15807174887892378,0.49327354260089684,0.25044843049327353,0.09820627802690583,2.5829372197309417,1.7304932735426009
Motel,11,3383,0.18297369198935856,0.4670410877919007,0.25007389890629617,0.09991132131244458,2.561927283476204,1.7546556310966597
Motel,12,3057,0.15767091920183185,0.4216552175335296,0.34281975793261366,0.07785410533202486,2.7038927052666013,1.7134445534838076
Resort,1,4199,0.09097404143843772,0.4486782567277923,0.35865682305310786,0.10169087878066206,2.865039295070255,3.8933079304596334
Resort,2,4442,0.08757316524088249,0.4779378658262044,0.3183250787933363,0.11616389013957677,2.830886987843314,3.721071589374156
Resort,3,4925,0.09543147208121827,0.4355329949238579,0.3508629441624366,0.11817258883248731,2.8902741116751267,3.610558375634518
Resort,4,5254,0.0728968405024743,0.3639132089836315,0.46003045298819945,0.10315949752569471,3.07969166349448,3.6509326227636087
Resort,5,4818,0.08945620589456206,0.42092154420921546,0.36820257368202575,0.12141967621419676,2.937961809879618,3.533208800332088
Resort,6,5212,0.07310053722179585,0.3712586339217191,0.4528012279355334,0.10283960092095165,3.0648887183422873,3.684382194934766
Resort,7,5469,0.06198573779484366,0.321996708721887,0.5189248491497531,0.09709270433351619,3.186121777290181,3.9345401353081
Resort,8,5263,0.0665019950598518,0.3651909557286719,0.4702641079232377,0.09804294128823865,3.0917157514725444,3.8183545506365193
Resort,9,4662,0.07378807378807378,0.4412269412269412,0.37044187044187044,0.11454311454311454,2.939317889317889,3.5722865722865724
Resort,10,4348,0.08509659613615456,0.43514259429622815,0.3702851885924563,0.10947562097516099,2.914029438822447,3.6616835326586936
Resort,11,3913,0.1121901354459494,0.45387170968566315,0.31535905954510607,0.11857909532328137,2.8071556350626117,3.6411960132890364
Resort,12,3802,0.08469226722777486,0.3879537085744345,0.43477117306680696,0.09258285113098369,2.991346659652814,3.6899000526038925
Riad,1,367,0.13896457765667575,0.5449591280653951,0.16621253405994552,0.14986376021798364,2.5814713896457766,3.1580381471389645
Riad,2,354,0.1016949152542373,0.5084745762711864,0.2231638418079096,0.16666666666666666,2.7723163841807907,3.437853107344633
Riad,3,415,0.09879518072289156,0.5277108433734939,0.1783132530120482,0.19518072289156627,2.766987951807229,3.233734939759036
Riad,4,404,0.13366336633663367,0.4282178217821782,0.22772277227722773,0.2103960396039604,2.867079207920792,3.141089108910891
Riad,5,385,0.14545454545454545,0.4727272727272727,0.17662337662337663,0.2051948051948052,2.744155844155844,3.085714285714286
Riad,6,262,0.12213740458015267,0.48091603053435117,0.21374045801526717,0.183206106870229,2.7786259541984735,2.9923664122137406
Riad,7,226,0.11946902654867257,0.38495575221238937,0.3230088495575221,0.17256637168141592,2.9601769911504427,3.5486725663716814
Riad,8,205,0.15609756097560976,0.3853658536585366,0.33658536585365856,0.12195121951219512,2.8126829268292686,3.204878048780488
Riad,9,249,0.11244979919678715,0.5502008032128514,0.14859437751004015,0.18875502008032127,2.6795180722891567,3.0923694779116464
Riad,10,335,0.14328358208955225,0.48059701492537316,0.18507462686567164,0.191044776119403,2.724179104477612,3.262686567164179
Riad,11,313,0.16293929712460065,0.5047923322683706,0.1182108626198083,0.21405750798722045,2.6396166134185304,3.0670926517571884
Riad,12,271,0.13653136531365315,0.47601476014760147,0.24723247232472326,0.14022140221402213,2.711808118081181,3.1476014760147604
Ryokan,1,162,0.19135802469135801,0.3271604938271605,0.2962962962962963,0.18518518518518517,2.871604938271605,2.271604938271605
Ryokan,2,214,0.11214953271028037,0.49065420560747663,0.24766355140186916,0.14953271028037382,2.7621495327102803,1.8785046728971964
Ryokan,3,406,0.14532019704433496,0.4088669950738916,0.24630541871921183,0.19950738916256158,2.861330049261084,1.9211822660098523
Ryokan,4,565,0.11504424778761062,0.44778761061946903,0.27964601769911507,0.15752212389380532,2.8415929203539823,1.8070796460176992
Ryokan,5,403,0.1513647642679901,0.456575682382134,0.228287841191067,0.16377171215880892,2.724565756823821,1.8337468982630274
Ryokan,6,317,0.14511041009463724,0.3028391167192429,0.38801261829652994,0.1640378548895899,3.0350157728706626,1.8927444794952681
Ryokan,7,320,0.1,0.33125,0.453125,0.115625,3.0731249999999997,2.06875
Ryokan,8,244,0.16393442622950818,0.3483606557377049,0.36065573770491804,0.12704918032786885,2.864344262295082,2.081967213114754
Ryokan,9,347,0.12103746397694524,0.4668587896253602,0.23631123919308358,0.17579250720461095,2.802593659942363,1.919308357348703
Ryokan,10,523,0.13766730401529637,0.47418738049713194,0.2294455066921606,0.1586998087954111,2.726768642447419,1.8298279158699808
Ryokan,11,409,0.1466992665036675,0.4841075794621027,0.2371638141809291,0.13202933985330073,2.66039119804401,1.743276283618582
Ryokan,12,292,0.08561643835616438,0.3082191780821918,0.4349315068493151,0.17123287671232876,3.2030821917808217,2.01027397260274
Student accommodation,1,16,0.5625,0.1875,0.125,0.125,2.0125,3.9375
Student accommodation,2,12,1.0,0.0,0.0,0.0,1.0,2.9166666666666665
Student accommodation,3,11,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,2.290909090909091,2.727272727272727
Student accommodation,4,75,0.3333333333333333,0.3333333333333333,0.14666666666666667,0.18666666666666668,2.4493333333333336,2.4266666666666667
Student accommodation,5,24,0.6666666666666666,0.20833333333333334,0.08333333333333333,0.041666666666666664,1.6041666666666665,2.7083333333333335
Student accommodation,6,113,0.26548672566371684,0.5398230088495575,0.09734513274336283,0.09734513274336283,2.182300884955752,2.4424778761061945
Student accommodation,7,220,0.29545454545454547,0.4090909090909091,0.21363636363636362,0.08181818181818182,2.3313636363636365,3.1
Student accommodation,8,247,0.30364372469635625,0.3967611336032389,0.145748987854251,0.15384615384615385,2.388663967611336,3.222672064777328
Student accommodation,9,51,0.5294117647058824,0.3137254901960784,0.0196078431372549,0.13725490196078433,1.8784313725490196,3.215686274509804
Student accommodation,10,27,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.8444444444444446,3.0
Student accommodation,11,16,0.5625,0.3125,0.125,0.0,1.675,2.3125
Student accommodation,12,16,0.4375,0.25,0.0625,0.25,2.35625,2.8125
Tented camp,1,115,0.11304347826086956,0.3391304347826087,0.4,0.14782608695652175,3.046086956521739,1.6956521739130435
Tented camp,2,118,0.0847457627118644,0.4830508474576271,0.288135593220339,0.1440677966101695,2.851694915254237,1.8305084745762712
Tented camp,3,135,0.14814814814814814,0.3925925925925926,0.2962962962962963,0.16296296296296298,2.8548148148148145,1.8074074074074074
Tented camp,4,175,0.07428571428571429,0.38857142857142857,0.37714285714285717,0.16,3.074285714285714,1.8514285714285714
Tented camp,5,163,0.049079754601226995,0.4233128834355828,0.3803680981595092,0.147239263803681,3.071165644171779,1.8957055214723926
Tented camp,6,149,0.06711409395973154,0.4966442953020134,0.2751677852348993,0.1610738255033557,2.8906040268456374,1.9798657718120805
Tented camp,7,127,0.06299212598425197,0.5669291338582677,0.23622047244094488,0.13385826771653545,2.747244094488189,2.141732283464567
Tented camp,8,155,0.1032258064516129,0.3225806451612903,0.4774193548387097,0.0967741935483871,3.065161290322581,2.064516129032258
Tented camp,9,175,0.10857142857142857,0.5542857142857143,0.21142857142857144,0.12571428571428572,2.6325714285714286,1.8171428571428572
Tented camp,10,124,0.11290322580645161,0.4274193548387097,0.25806451612903225,0.20161290322580644,2.921774193548387,1.5161290322580645
Tented camp,11,119,0.18487394957983194,0.36134453781512604,0.2605042016806723,0.19327731092436976,2.8319327731092434,1.5798319327731092
Tented camp,12,82,0.13414634146341464,0.5121951219512195,0.2073170731707317,0.14634146341463414,2.654878048780488,1.829268292682927
Villa,1,388,0.08762886597938144,0.47164948453608246,0.28350515463917525,0.15721649484536082,2.8755154639175253,3.685567010309278
Villa,2,410,0.08048780487804878,0.526829268292683,0.22926829268292684,0.16341463414634147,2.796341463414634,3.4414634146341463
Villa,3,525,0.10476190476190476,0.46095238095238095,0.26476190476190475,0.16952380952380952,2.856,3.354285714285714
Villa,4,584,0.07876712328767123,0.4212328767123288,0.3116438356164384,0.18835616438356165,3.0219178082191784,3.3116438356164384
Villa,5,576,0.0798611111111111,0.5069444444444444,0.22395833333333334,0.1892361111111111,2.8565972222222222,3.7152777777777777
Villa,6,587,0.0919931856899489,0.4395229982964225,0.3049403747870528,0.1635434412265758,2.928960817717206,3.626916524701874
Villa,7,654,0.05657492354740061,0.38685015290519875,0.4036697247706422,0.1529051987767584,3.123241590214067,3.974006116207951
Villa,8,590,0.05423728813559322,0.43898305084745765,0.36271186440677966,0.1440677966101695,3.023898305084746,3.688135593220339
Villa,9,528,0.06818181818181818,0.4621212121212121,0.26325757575757575,0.20643939393939395,2.9893939393939393,3.740530303030303
Villa,10,491,0.10386965376782077,0.42769857433808556,0.2769857433808554,0.19144602851323828,2.939307535641548,3.380855397148676
Villa,11,442,0.07692307692307693,0.49547511312217196,0.23529411764705882,0.19230769230769232,2.8893665158371045,3.32579185520362
Villa,12,388,0.09020618556701031,0.39690721649484534,0.3711340206185567,0.14175257731958762,2.9976804123711336,3.3582474226804124
ApartHotel,ALL,78725,0.1322578596379803,0.381530644649095,0.342305493807558,0.1439060019053668,2.9066687837408702,3.3163671006668785
Apartment,ALL,127539,0.11025647056978649,0.37037298395000745,0.3340625220520782,0.18530802342812785,3.0247939845851075,3.0433906491347744
Bed and Breakfast,ALL,89589,0.16064472200828225,0.5684514839991517,0.16509839377602162,0.10580540021654444,2.4387168067508287,2.1676210249026107
Boat,ALL,626,0.16773162939297126,0.3993610223642173,0.2268370607028754,0.20607028753993611,2.8196485623003196,1.8610223642172523
Camping,ALL,3763,0.10178049428647355,0.44087164496412434,0.3369651873505182,0.12038267339888387,2.8634865798564975,2.2014350252458144
Capsule Hotel,ALL,2861,0.6529185599440755,0.18245368752184551,0.055574973785389725,0.10905277874868927,1.7471163928696258,2.259699405802167
Chalet,ALL,1699,0.06650971159505592,0.4891112419070041,0.31724543849323134,0.12713360800470866,2.8795173631547972,2.5085344320188345
Country house,ALL,5163,0.1303505713732326,0.5700174317257408,0.19194266899089676,0.10768932791012976,2.5251016850668218,2.055394150687585
Cruise,ALL,183,0.09289617486338798,0.4808743169398907,0.3224043715846995,0.10382513661202186,2.8,1.6721311475409837
Farm stay,ALL,3868,0.08945191313340227,0.5274043433298863,0.2582730093071355,0.12487073422957601,2.7384177869700106,2.440796277145812
Guest house,ALL,117902,0.21894454716629064,0.4878712829298909,0.17322013197401231,0.11996403792980612,2.434076605994809,2.367635833149565
Holiday Park,ALL,8035,0.10765401369010578,0.37212196639701306,0.4034847542003734,0.11673926571250778,2.9741630367143745,2.886372121966397
Holiday home,ALL,16085,0.06739198010568853,0.3670500466272925,0.362076468759714,0.20348150450730496,3.1699533727074916,2.6304009947155733
Homestay,ALL,16364,0.3119652896602298,0.43351258860914205,0.13560254216572964,0.11891957956489856,2.2667624052798825,2.2561720850647764
Hostel,ALL,61917,0.6238189834778817,0.17436245296122227,0.074163799925707,0.12765476363518904,1.861760098195972,2.5871893018072583
Hotel,ALL,922264,0.17533157534068336,0.43431598761309126,0.2745049139942576,0.11584752305196777,2.659016073488719,2.536629424980266
Inn,ALL,33597,0.16177039616632438,0.5592165967199453,0.1772479685686222,0.1017650385451082,2.4497663481858503,1.8986814298895736
Japanese-style Business Hotel,ALL,33,0.2727272727272727,0.6060606060606061,0.030303030303030304,0.09090909090909091,2.0303030303030303,2.515151515151515
Lodge,ALL,11252,0.11544614290792748,0.4932456452186278,0.26617490223960183,0.12513330963384287,2.7281461073586915,2.2384464984002843
Love Hotel,ALL,83,0.13253012048192772,0.7108433734939759,0.060240963855421686,0.0963855421686747,2.2421686746987954,2.4457831325301207
Motel,ALL,54518,0.1523166660552478,0.4506401555449576,0.3024138816537657,0.09462929674602884,2.6777688103011847,1.8081184196045343
Resort,ALL,56307,0.08169499351767986,0.4068765872804447,0.40378638535173245,0.10764203385014297,2.9761326300459974,3.7035004528744206
Riad,ALL,3786,0.13021658742736397,0.48362387744321184,0.20470153195985208,0.1814580031695721,2.7486529318541995,3.1944004226096143
Ryokan,ALL,4202,0.13255592574964303,0.41551642075202283,0.2934316991908615,0.15849595430747263,2.8529033793431697,1.904569252736792
Student accommodation,ALL,828,0.3611111111111111,0.3756038647342995,0.14251207729468598,0.12077294685990338,2.2357487922705315,2.966183574879227
Tented camp,ALL,1637,0.1001832620647526,0.437996334758705,0.31154551007941356,0.15027489309712888,2.897495418448381,1.8442272449602932
Villa,ALL,6163,0.0799935096543891,0.45042998539672235,0.29758234625993835,0.17199415868895018,2.949797176699659,3.567742982313808
ALL,1,84225,0.2040011872959335,0.42165627782724846,0.2610982487384981,0.11324428613831998,2.597845057880677,2.6698723656871475
ALL,2,103940,0.19960554165864922,0.4439388108524149,0.23489513180681162,0.12156051568212431,2.5749086011160287,2.571695208774293
ALL,3,125168,0.20560366866930846,0.4300859644637607,0.2317525246069283,0.13255784226000256,2.592632302185862,2.561525309983382
ALL,4,144897,0.17242593014348123,0.41922193006066377,0.2877009185835456,0.12065122121230944,2.699964112438491,2.568741933925478
ALL,5,153568,0.19123124609293604,0.45089471764951033,0.2254115440716816,0.13246249218587205,2.5946994165451134,2.551508126693061
ALL,6,165865,0.17308051728815604,0.4312061013474814,0.2679287372260573,0.12778464413830526,2.681002622614777,2.6125342899345854
ALL,7,176168,0.15243971663412198,0.3939137641342355,0.3392500340583988,0.11439648517324372,2.801005858044594,2.6788803869034106
ALL,8,168409,0.15739657619248376,0.40844610442434787,0.32372379148382807,0.1104335278993403,2.755849152955008,2.622062953880137
ALL,9,167693,0.17929192035445726,0.4817613138294383,0.2088459267828711,0.13010083903323336,2.568787605922728,2.5670838973600567
ALL,10,141088,0.1949492515309594,0.44421921070537534,0.23415882286232706,0.12667271490133816,2.591968842141075,2.5559508958947608
ALL,11,105330,0.21711763030475648,0.42706731225671696,0.22143738725909048,0.13437767017943605,2.566433114971993,2.5053356118864523
ALL,12,92638,0.18032556834128544,0.3998683045834323,0.31082277251235996,0.10898335456292234,2.704492756752089,2.4876184719013796
