market_key,dump_date,ymi,n_reviews,n_mature12,n_mature24,n_lag12,n_mature12_lag12,yoy_all,yoy_mature,yoy_cohort,country,region,ym,vintage_late,vintage_old,n_vm_cur,n_vm_prior,yoy_vmatch
australia_vic_barwon-south-west-vic,2025-08-30,24219,2449.0,1565.0,824.0,1719.0,914.0,0.42466550319953456,0.7122538293216629,-0.09846827133479208,australia,APAC,2018-04,2026-08-31,2025-08-30,2240.0,1719.0,0.3030831878999418
australia_vic_barwon-south-west-vic,2025-08-30,24220,1524.0,1037.0,533.0,1020.0,550.0,0.49411764705882355,0.8854545454545455,-0.030909090909090886,australia,APAC,2018-05,2026-08-31,2025-08-30,1433.0,1020.0,0.4049019607843136
australia_vic_barwon-south-west-vic,2025-08-30,24221,1589.0,1004.0,535.0,1032.0,557.0,0.5397286821705427,0.8025134649910233,-0.03949730700179532,australia,APAC,2018-06,2026-08-31,2025-08-30,1466.0,1032.0,0.4205426356589148
australia_vic_barwon-south-west-vic,2025-08-30,24222,1820.0,1175.0,632.0,1192.0,656.0,0.5268456375838926,0.791158536585366,-0.03658536585365857,australia,APAC,2018-07,2026-08-31,2025-08-30,1692.0,1192.0,0.41946308724832204
australia_vic_barwon-south-west-vic,2025-08-30,24223,1600.0,1119.0,631.0,1062.0,589.0,0.5065913370998116,0.8998302207130731,0.07130730050933787,australia,APAC,2018-08,2026-08-31,2025-08-30,1511.0,1062.0,0.42278719397363473
australia_vic_barwon-south-west-vic,2025-08-30,24224,2247.0,1560.0,926.0,1428.0,781.0,0.5735294117647058,0.997439180537772,0.18565941101152372,australia,APAC,2018-09,2026-08-31,2025-08-30,2064.0,1428.0,0.4453781512605042
australia_vic_barwon-south-west-vic,2025-08-30,24225,2521.0,1793.0,1059.0,1800.0,1018.0,0.40055555555555555,0.7612966601178781,0.04027504911591362,australia,APAC,2018-10,2026-08-31,2025-08-30,2336.0,1800.0,0.2977777777777777
australia_vic_barwon-south-west-vic,2025-08-30,24226,2956.0,2032.0,1296.0,1865.0,1131.0,0.5849865951742628,0.7966401414677278,0.14588859416445632,australia,APAC,2018-11,2026-08-31,2025-08-30,2708.0,1865.0,0.4520107238605897
australia_vic_barwon-south-west-vic,2025-08-30,24227,3165.0,2175.0,1373.0,2090.0,1273.0,0.5143540669856459,0.7085624509033779,0.07855459544383336,australia,APAC,2018-12,2026-08-31,2025-08-30,2917.0,2090.0,0.3956937799043063
australia_vic_barwon-south-west-vic,2025-08-30,24228,4077.0,2800.0,1764.0,2722.0,1681.0,0.4977957384276268,0.6656751933372993,0.04937537180249851,australia,APAC,2019-01,2026-08-31,2025-08-30,3745.0,2722.0,0.37582659808964003
australia_vic_barwon-south-west-vic,2025-08-30,24229,3597.0,2590.0,1705.0,2371.0,1472.0,0.5170814002530577,0.7595108695652173,0.15828804347826098,australia,APAC,2019-02,2026-08-31,2025-08-30,3281.0,2371.0,0.3838043019822859
australia_vic_barwon-south-west-vic,2025-08-30,24230,3602.0,2623.0,1753.0,2221.0,1386.0,0.6217919855920757,0.8924963924963925,0.2647907647907648,australia,APAC,2019-03,2026-08-31,2025-08-30,3285.0,2221.0,0.47906348491670414
australia_vic_barwon-south-west-vic,2025-08-30,24231,3618.0,2626.0,1763.0,2449.0,1565.0,0.47733768885259287,0.6779552715654953,0.12651757188498403,australia,APAC,2019-04,2026-08-31,2025-08-30,3298.0,2449.0,0.34667211106574114
australia_vic_barwon-south-west-vic,2025-08-30,24232,2168.0,1534.0,1077.0,1524.0,1037.0,0.42257217847769035,0.4792671166827387,0.03857280617164904,australia,APAC,2019-05,2026-08-31,2025-08-30,2008.0,1524.0,0.3175853018372703
australia_vic_barwon-south-west-vic,2025-08-30,24233,2282.0,1645.0,1126.0,1589.0,1004.0,0.4361233480176212,0.6384462151394423,0.12151394422310746,australia,APAC,2019-06,2026-08-31,2025-08-30,2109.0,1589.0,0.3272498426683448
australia_vic_barwon-south-west-vic,2025-08-30,24234,2458.0,1802.0,1246.0,1820.0,1175.0,0.35054945054945064,0.5336170212765958,0.06042553191489364,australia,APAC,2019-07,2026-08-31,2025-08-30,2297.0,1820.0,0.26208791208791204
australia_vic_barwon-south-west-vic,2025-08-30,24235,2065.0,1526.0,1089.0,1600.0,1119.0,0.2906249999999999,0.36371760500446837,-0.02680965147453085,australia,APAC,2019-08,2026-08-31,2025-08-30,1911.0,1600.0,0.19437499999999996
australia_vic_barwon-south-west-vic,2025-08-30,24236,2859.0,2124.0,1516.0,2247.0,1560.0,0.2723631508678237,0.3615384615384616,-0.028205128205128216,australia,APAC,2019-09,2026-08-31,2025-08-30,2618.0,2247.0,0.16510903426791268
australia_vic_barwon-south-west-vic,2025-08-30,24237,3346.0,2480.0,1756.0,2521.0,1793.0,0.32725109083696946,0.38315672058003347,-0.020635805911879523,australia,APAC,2019-10,2026-08-31,2025-08-30,3101.0,2521.0,0.23006743355811188
australia_vic_barwon-south-west-vic,2025-08-30,24238,3951.0,2944.0,2058.0,2956.0,2032.0,0.33660351826792967,0.44881889763779537,0.012795275590551158,australia,APAC,2019-11,2026-08-31,2025-08-30,3633.0,2956.0,0.22902571041948572
australia_vic_barwon-south-west-vic,2025-08-30,24239,3939.0,3009.0,2094.0,3165.0,2175.0,0.24454976303317544,0.383448275862069,-0.03724137931034488,australia,APAC,2019-12,2026-08-31,2025-08-30,3608.0,3165.0,0.13996840442338065
australia_vic_barwon-south-west-vic,2025-08-30,24240,5277.0,3954.0,2799.0,4077.0,2800.0,0.29433406916850635,0.41214285714285714,-0.00035714285714283367,australia,APAC,2020-01,2026-08-31,2025-08-30,4820.0,4077.0,0.18224184449350012
australia_vic_barwon-south-west-vic,2025-08-30,24241,3861.0,2978.0,2155.0,3597.0,2590.0,0.07339449541284404,0.14980694980694986,-0.16795366795366795,australia,APAC,2020-02,2026-08-31,2025-08-30,3544.0,3597.0,-0.014734500973033082
australia_vic_barwon-south-west-vic,2025-08-30,24242,2862.0,2196.0,1632.0,3602.0,2623.0,-0.20544142143253752,-0.16279069767441856,-0.37781166603126193,australia,APAC,2020-03,2026-08-31,2025-08-30,2594.0,3602.0,-0.2798445308162132
australia_vic_barwon-south-west-vic,2025-08-30,24243,195.0,156.0,116.0,3618.0,2626.0,-0.9461028192371476,-0.9405940594059405,-0.9558263518659558,australia,APAC,2020-04,2026-08-31,2025-08-30,185.0,3618.0,-0.9488667772249861
australia_vic_barwon-south-west-vic,2025-08-30,24244,247.0,190.0,126.0,2168.0,1534.0,-0.886070110701107,-0.8761408083441982,-0.9178617992177314,australia,APAC,2020-05,2026-08-31,2025-08-30,224.0,2168.0,-0.8966789667896679
australia_vic_barwon-south-west-vic,2025-08-30,24245,2589.0,2031.0,1571.0,2282.0,1645.0,0.13453111305872034,0.2346504559270517,-0.04498480243161096,australia,APAC,2020-06,2026-08-31,2025-08-30,2356.0,2282.0,0.03242769500438203
australia_vic_barwon-south-west-vic,2025-08-30,24246,2004.0,1541.0,1189.0,2458.0,1802.0,-0.18470301057770544,-0.14483906770255273,-0.34017758046614877,australia,APAC,2020-07,2026-08-31,2025-08-30,1859.0,2458.0,-0.24369406021155415
australia_vic_barwon-south-west-vic,2025-08-30,24247,283.0,210.0,163.0,2065.0,1526.0,-0.862953995157385,-0.8623853211009174,-0.8931847968545217,australia,APAC,2020-08,2026-08-31,2025-08-30,264.0,2065.0,-0.8721549636803874
australia_vic_barwon-south-west-vic,2025-08-30,24248,775.0,625.0,506.0,2859.0,2124.0,-0.7289261979713186,-0.705743879472693,-0.7617702448210923,australia,APAC,2020-09,2026-08-31,2025-08-30,705.0,2859.0,-0.7534102833158447
australia_vic_barwon-south-west-vic,2025-08-30,24249,1760.0,1393.0,1076.0,3346.0,2480.0,-0.4739988045427376,-0.43830645161290327,-0.5661290322580645,australia,APAC,2020-10,2026-08-31,2025-08-30,1600.0,3346.0,-0.5218170950388523
australia_vic_barwon-south-west-vic,2025-08-30,24250,3442.0,2795.0,2137.0,3951.0,2944.0,-0.12882814477347504,-0.05061141304347827,-0.2741168478260869,australia,APAC,2020-11,2026-08-31,2025-08-30,3069.0,3951.0,-0.22323462414578588
australia_vic_barwon-south-west-vic,2025-08-30,24251,4483.0,3585.0,2723.0,3939.0,3009.0,0.1381061183041381,0.1914257228315055,-0.09504818876703225,australia,APAC,2020-12,2026-08-31,2025-08-30,4038.0,3939.0,0.02513328255902514
australia_vic_barwon-south-west-vic,2025-08-30,24252,5690.0,4368.0,3342.0,5277.0,3954.0,0.07826416524540458,0.10470409711684381,-0.1547799696509864,australia,APAC,2021-01,2026-08-31,2025-08-30,5098.0,5277.0,-0.03392078832670076
australia_vic_barwon-south-west-vic,2025-08-30,24253,3444.0,2746.0,2158.0,3861.0,2978.0,-0.10800310800310797,-0.07790463398253866,-0.2753525856279382,australia,APAC,2021-02,2026-08-31,2025-08-30,3103.0,3861.0,-0.19632219632219627
australia_vic_barwon-south-west-vic,2025-08-30,24254,4354.0,3450.0,2738.0,2862.0,2196.0,0.5213137665967855,0.5710382513661203,0.24681238615664847,australia,APAC,2021-03,2026-08-31,2025-08-30,3947.0,2862.0,0.3791055206149545
australia_vic_barwon-south-west-vic,2025-08-30,24255,4790.0,3729.0,3009.0,195.0,156.0,23.564102564102566,22.903846153846153,18.28846153846154,australia,APAC,2021-04,2026-08-31,2025-08-30,4320.0,195.0,21.153846153846153
australia_vic_barwon-south-west-vic,2025-08-30,24256,3185.0,2453.0,2016.0,247.0,190.0,11.894736842105264,11.910526315789474,9.610526315789473,australia,APAC,2021-05,2026-08-31,2025-08-30,2881.0,247.0,10.663967611336032
australia_vic_barwon-south-west-vic,2025-08-30,24257,2107.0,1639.0,1337.0,2589.0,2031.0,-0.18617226728466585,-0.1930083702609552,-0.3417035942885278,australia,APAC,2021-06,2026-08-31,2025-08-30,1882.0,2589.0,-0.2730784086519892
australia_vic_barwon-south-west-vic,2025-08-30,24258,3226.0,2480.0,1965.0,2004.0,1541.0,0.6097804391217565,0.6093445814406229,0.27514600908500975,australia,APAC,2021-07,2026-08-31,2025-08-30,2890.0,2004.0,0.4421157684630739
australia_vic_barwon-south-west-vic,2025-08-30,24259,1312.0,1008.0,840.0,283.0,210.0,3.636042402826855,3.8,3.0,australia,APAC,2021-08,2026-08-31,2025-08-30,1173.0,283.0,3.1448763250883394
australia_vic_barwon-south-west-vic,2025-08-30,24260,1323.0,1023.0,865.0,775.0,625.0,0.7070967741935483,0.6368,0.3839999999999999,australia,APAC,2021-09,2026-08-31,2025-08-30,1198.0,775.0,0.5458064516129033
australia_vic_barwon-south-west-vic,2025-08-30,24261,2049.0,1635.0,1355.0,1760.0,1393.0,0.16420454545454555,0.17372577171572146,-0.027279253409906667,australia,APAC,2021-10,2026-08-31,2025-08-30,1851.0,1760.0,0.0517045454545455
australia_vic_barwon-south-west-vic,2025-08-30,24262,4927.0,3846.0,3111.0,3442.0,2795.0,0.43143521208599656,0.3760286225402505,0.11305903398926653,australia,APAC,2021-11,2026-08-31,2025-08-30,4397.0,3442.0,0.2774549680418361
australia_vic_barwon-south-west-vic,2025-08-30,24263,5537.0,4247.0,3521.0,4483.0,3585.0,0.23511041713138514,0.18465829846582982,-0.017852161785216203,australia,APAC,2021-12,2026-08-31,2025-08-30,4938.0,4483.0,0.10149453490965876
australia_vic_barwon-south-west-vic,2025-08-30,24264,6788.0,5034.0,4023.0,5690.0,4368.0,0.1929701230228471,0.15247252747252737,-0.07898351648351654,australia,APAC,2022-01,2026-08-31,2025-08-30,6001.0,5690.0,0.0546572934973637
australia_vic_barwon-south-west-vic,2025-08-30,24265,5072.0,3996.0,3266.0,3444.0,2746.0,0.4727061556329848,0.45520757465404227,0.18936635105608168,australia,APAC,2022-02,2026-08-31,2025-08-30,4538.0,3444.0,0.3176538908246225
australia_vic_barwon-south-west-vic,2025-08-30,24266,5148.0,4117.0,3332.0,4354.0,3450.0,0.18236104731281588,0.19333333333333336,-0.03420289855072467,australia,APAC,2022-03,2026-08-31,2025-08-30,4597.0,4354.0,0.055810748736793814
australia_vic_barwon-south-west-vic,2025-08-30,24267,6170.0,4823.0,3855.0,4790.0,3729.0,0.28810020876826714,0.2933762402788951,0.03378921962992765,australia,APAC,2022-04,2026-08-31,2025-08-30,5488.0,4790.0,0.1457202505219206
australia_vic_barwon-south-west-vic,2025-08-30,24268,4454.0,3512.0,2813.0,3185.0,2453.0,0.39843014128728416,0.4317162657969833,0.14675907052588677,australia,APAC,2022-05,2026-08-31,2025-08-30,3986.0,3185.0,0.2514913657770801
australia_vic_barwon-south-west-vic,2025-08-30,24269,3671.0,2880.0,2340.0,2107.0,1639.0,0.7422876127195064,0.7571690054911531,0.427699816961562,australia,APAC,2022-06,2026-08-31,2025-08-30,3295.0,2107.0,0.5638348362600853
australia_vic_barwon-south-west-vic,2025-08-30,24270,3951.0,3055.0,2471.0,3226.0,2480.0,0.22473651580905152,0.2318548387096775,-0.003629032258064546,australia,APAC,2022-07,2026-08-31,2025-08-30,3518.0,3226.0,0.09051456912585243
australia_vic_barwon-south-west-vic,2025-08-30,24271,3076.0,2370.0,1875.0,1312.0,1008.0,1.3445121951219514,1.3511904761904763,0.8601190476190477,australia,APAC,2022-08,2026-08-31,2025-08-30,2726.0,1312.0,1.0777439024390243
australia_vic_barwon-south-west-vic,2025-08-30,24272,4934.0,3839.0,3091.0,1323.0,1023.0,2.729402872260015,2.752688172043011,2.021505376344086,australia,APAC,2022-09,2026-08-31,2025-08-30,4326.0,1323.0,2.2698412698412698
australia_vic_barwon-south-west-vic,2025-08-30,24273,4994.0,3906.0,3109.0,2049.0,1635.0,1.4372864812103465,1.3889908256880732,0.9015290519877677,australia,APAC,2022-10,2026-08-31,2025-08-30,4434.0,2049.0,1.16398243045388
australia_vic_barwon-south-west-vic,2025-08-30,24274,5054.0,3965.0,3184.0,4927.0,3846.0,0.025776334483458507,0.03094123764950596,-0.17212688507540297,australia,APAC,2022-11,2026-08-31,2025-08-30,4467.0,4927.0,-0.09336310127866854
australia_vic_barwon-south-west-vic,2025-08-30,24275,5465.0,4149.0,3304.0,5537.0,4247.0,-0.013003431461079962,-0.023075111843654295,-0.2220390864139392,australia,APAC,2022-12,2026-08-31,2025-08-30,4888.0,5537.0,-0.11721148636445733
australia_vic_barwon-south-west-vic,2025-08-30,24276,8207.0,6120.0,4770.0,6788.0,5034.0,0.20904537418974667,0.21573301549463642,-0.05244338498212153,australia,APAC,2023-01,2026-08-31,2025-08-30,7260.0,6788.0,0.06953447259870349
australia_vic_barwon-south-west-vic,2025-08-30,24277,5447.0,4203.0,3379.0,5072.0,3996.0,0.07393533123028395,0.05180180180180183,-0.1544044044044044,australia,APAC,2023-02,2026-08-31,2025-08-30,4849.0,5072.0,-0.04396687697160884
australia_vic_barwon-south-west-vic,2025-08-30,24278,6177.0,4682.0,3786.0,5148.0,4117.0,0.19988344988344986,0.13723585134806893,-0.08039834831187753,australia,APAC,2023-03,2026-08-31,2025-08-30,5474.0,5148.0,0.06332556332556338
australia_vic_barwon-south-west-vic,2025-08-30,24279,6683.0,5140.0,4093.0,6170.0,4823.0,0.08314424635332252,0.06572672610408459,-0.15135807588637773,australia,APAC,2023-04,2026-08-31,2025-08-30,5923.0,6170.0,-0.04003241491085896
australia_vic_barwon-south-west-vic,2025-08-30,24280,3830.0,2946.0,2368.0,4454.0,3512.0,-0.14009878760664574,-0.16116173120728927,-0.32574031890660593,australia,APAC,2023-05,2026-08-31,2025-08-30,3479.0,4454.0,-0.2189043556353839
australia_vic_barwon-south-west-vic,2025-08-30,24281,4031.0,3020.0,2373.0,3671.0,2880.0,0.09806592209207299,0.04861111111111116,-0.17604166666666665,australia,APAC,2023-06,2026-08-31,2025-08-30,3574.0,3671.0,-0.026423317897030785
australia_vic_barwon-south-west-vic,2025-08-30,24282,4193.0,3200.0,2489.0,3951.0,3055.0,0.06125031637560108,0.04746317512274967,-0.18527004909983635,australia,APAC,2023-07,2026-08-31,2025-08-30,3725.0,3951.0,-0.057200708681346524
australia_vic_barwon-south-west-vic,2025-08-30,24283,3406.0,2589.0,1992.0,3076.0,2370.0,0.10728218465539663,0.09240506329113929,-0.1594936708860759,australia,APAC,2023-08,2026-08-31,2025-08-30,3089.0,3076.0,0.004226267880364176
australia_vic_barwon-south-west-vic,2025-08-30,24284,5288.0,3947.0,3074.0,4934.0,3839.0,0.07174706120794494,0.028132326126595553,-0.19927064339671785,australia,APAC,2023-09,2026-08-31,2025-08-30,4695.0,4934.0,-0.04843940008107017
australia_vic_barwon-south-west-vic,2025-08-30,24285,5143.0,3904.0,3043.0,4994.0,3906.0,0.029835802963556368,-0.0005120327700972593,-0.220942140296979,australia,APAC,2023-10,2026-08-31,2025-08-30,4563.0,4994.0,-0.0863035642771326
australia_vic_barwon-south-west-vic,2025-08-30,24286,6157.0,4772.0,3743.0,5054.0,3965.0,0.2182429758607043,0.20353089533417412,-0.05598991172761669,australia,APAC,2023-11,2026-08-31,2025-08-30,5404.0,5054.0,0.06925207756232687
australia_vic_barwon-south-west-vic,2025-08-30,24287,6800.0,5249.0,4034.0,5465.0,4149.0,0.24428179322964327,0.26512412629549287,-0.02771752229452884,australia,APAC,2023-12,2026-08-31,2025-08-30,5946.0,5465.0,0.08801463860933212
australia_vic_barwon-south-west-vic,2025-08-30,24288,9606.0,7309.0,5565.0,8207.0,6120.0,0.1704642378457415,0.19428104575163396,-0.09068627450980393,australia,APAC,2024-01,2026-08-31,2025-08-30,8349.0,8207.0,0.017302302912148182
australia_vic_barwon-south-west-vic,2025-08-30,24289,7191.0,5665.0,4450.0,5447.0,4203.0,0.32017624380392884,0.34784677611230075,0.05876754699024511,australia,APAC,2024-02,2026-08-31,2025-08-30,6324.0,5447.0,0.16100605838076
australia_vic_barwon-south-west-vic,2025-08-30,24290,8083.0,6208.0,4805.0,6177.0,4682.0,0.3085640278452324,0.3259290901324221,0.026270824434002638,australia,APAC,2024-03,2026-08-31,2025-08-30,7045.0,6177.0,0.14052128865144886
australia_vic_barwon-south-west-vic,2025-08-30,24291,7020.0,5401.0,4280.0,6683.0,5140.0,0.05042645518479727,0.05077821011673156,-0.16731517509727623,australia,APAC,2024-04,2026-08-31,2025-08-30,6172.0,6683.0,-0.0764626664671555
australia_vic_barwon-south-west-vic,2025-08-30,24292,4518.0,3399.0,2611.0,3830.0,2946.0,0.17963446475195832,0.1537678207739308,-0.11371350984385609,australia,APAC,2024-05,2026-08-31,2025-08-30,4007.0,3830.0,0.04621409921671016
australia_vic_barwon-south-west-vic,2025-08-30,24293,5004.0,3798.0,2877.0,4031.0,3020.0,0.24137931034482762,0.25761589403973506,-0.0473509933774835,australia,APAC,2024-06,2026-08-31,2025-08-30,4372.0,4031.0,0.0845943934507567
australia_vic_barwon-south-west-vic,2025-08-30,24294,5075.0,3859.0,3004.0,4193.0,3200.0,0.21035058430717868,0.2059375000000001,-0.06125000000000003,australia,APAC,2024-07,2026-08-31,2025-08-30,4475.0,4193.0,0.0672549487240639
australia_vic_barwon-south-west-vic,2025-08-30,24295,4360.0,3293.0,2572.0,3406.0,2589.0,0.280093951849677,0.2719196601004248,-0.00656624179219778,australia,APAC,2024-08,2026-08-31,2025-08-30,3869.0,3406.0,0.135936582501468
australia_vic_barwon-south-west-vic,2025-08-30,24296,6194.0,4829.0,3706.0,5288.0,3947.0,0.17133131618759445,0.2234608563465923,-0.06105903217633646,australia,APAC,2024-09,2026-08-31,2025-08-30,5402.0,5288.0,0.02155824508320725
australia_vic_barwon-south-west-vic,2025-08-30,24297,6035.0,4800.0,3781.0,5143.0,3904.0,0.17343962667703683,0.2295081967213115,-0.031506147540983576,australia,APAC,2024-10,2026-08-31,2025-08-30,5341.0,5143.0,0.03849893058526144
australia_vic_barwon-south-west-vic,2025-08-30,24298,7548.0,6058.0,4787.0,6157.0,4772.0,0.22592171512100045,0.2694886839899413,0.0031433361274098015,australia,APAC,2024-11,2026-08-31,2025-08-30,6581.0,6157.0,0.0688647068377457
australia_vic_barwon-south-west-vic,2025-08-30,24299,8057.0,6384.0,4996.0,6800.0,5249.0,0.18485294117647055,0.21623166317393783,-0.048199657077538594,australia,APAC,2024-12,2026-08-31,2025-08-30,6961.0,6800.0,0.0236764705882353
australia_vic_barwon-south-west-vic,2025-08-30,24300,11528.0,9041.0,6913.0,9606.0,7309.0,0.20008328128253172,0.23696812149404844,-0.05417977835545218,australia,APAC,2025-01,2026-08-31,2025-08-30,9846.0,9606.0,0.024984384759525247
australia_vic_barwon-south-west-vic,2025-08-30,24301,6793.0,5508.0,4303.0,7191.0,5665.0,-0.055346961479627366,-0.02771403353927626,-0.24042365401588706,australia,APAC,2025-02,2026-08-31,2025-08-30,5928.0,7191.0,-0.1756362119315812
australia_vic_barwon-south-west-vic,2025-08-30,24302,8356.0,6679.0,5160.0,8083.0,6208.0,0.03377458864283067,0.07586984536082464,-0.16881443298969068,australia,APAC,2025-03,2026-08-31,2025-08-30,7287.0,8083.0,-0.0984782877644439
australia_vic_barwon-south-west-vic,2025-08-30,24303,8344.0,6759.0,5338.0,7020.0,5401.0,0.18860398860398853,0.2514349194593595,-0.011664506572856892,australia,APAC,2025-04,2026-08-31,2025-08-30,7334.0,7020.0,0.044729344729344644
australia_vic_barwon-south-west-vic,2025-08-30,24304,4628.0,3805.0,2931.0,4518.0,3399.0,0.024347056219566232,0.11944689614592519,-0.13768755516328335,australia,APAC,2025-05,2026-08-31,2025-08-30,4101.0,4518.0,-0.09229747675962818
australia_vic_barwon-south-west-vic,2025-08-30,24305,4946.0,4000.0,3132.0,5004.0,3798.0,-0.01159072741806555,0.05318588730911,-0.17535545023696686,australia,APAC,2025-06,2026-08-31,2025-08-30,4376.0,5004.0,-0.12549960031974416
australia_vic_barwon-south-west-vic,2025-08-30,24306,5258.0,4262.0,3278.0,5075.0,3859.0,0.03605911330049261,0.10443119979269233,-0.1505571391552215,australia,APAC,2025-07,2026-08-31,2025-08-30,4607.0,5075.0,-0.09221674876847286
australia_vic_barwon-south-west-vic,2025-08-30,24307,3283.0,2638.0,2041.0,4360.0,3293.0,-0.2470183486238532,-0.1989067719404798,-0.38020042514424535,australia,APAC,2025-08,2026-08-31,2025-08-30,3946.0,4360.0,-0.09495412844036699
australia_vic_barwon-south-west-vic,2026-06-29,24180,262.0,85.0,8.0,,,,,,australia,APAC,2015-01,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24181,269.0,115.0,22.0,,,,,,australia,APAC,2015-02,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24182,244.0,96.0,19.0,,,,,,australia,APAC,2015-03,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24183,246.0,96.0,19.0,,,,,,australia,APAC,2015-04,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24184,173.0,67.0,8.0,,,,,,australia,APAC,2015-05,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24185,196.0,71.0,18.0,,,,,,australia,APAC,2015-06,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24186,187.0,69.0,19.0,,,,,,australia,APAC,2015-07,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24187,214.0,84.0,18.0,,,,,,australia,APAC,2015-08,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24188,277.0,113.0,29.0,,,,,,australia,APAC,2015-09,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24189,384.0,170.0,50.0,,,,,,australia,APAC,2015-10,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24190,446.0,180.0,35.0,,,,,,australia,APAC,2015-11,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24191,548.0,254.0,77.0,,,,,,australia,APAC,2015-12,,,,,
australia_vic_barwon-south-west-vic,2026-06-29,24192,674.0,316.0,117.0,262.0,85.0,1.5725190839694658,2.7176470588235295,0.3764705882352941,australia,APAC,2016-01,2026-08-31,2025-08-30,679.0,297.0,1.2861952861952863
australia_vic_barwon-south-west-vic,2026-06-29,24193,660.0,305.0,126.0,269.0,115.0,1.453531598513011,1.652173913043478,0.09565217391304337,australia,APAC,2016-02,2026-08-31,2025-08-30,665.0,308.0,1.1590909090909092
australia_vic_barwon-south-west-vic,2026-06-29,24194,647.0,298.0,123.0,244.0,96.0,1.651639344262295,2.1041666666666665,0.28125,australia,APAC,2016-03,2026-08-31,2025-08-30,643.0,273.0,1.3553113553113554
australia_vic_barwon-south-west-vic,2026-06-29,24195,578.0,246.0,114.0,246.0,96.0,1.3495934959349594,1.5625,0.1875,australia,APAC,2016-04,2026-08-31,2025-08-30,579.0,279.0,1.075268817204301
australia_vic_barwon-south-west-vic,2026-06-29,24196,423.0,188.0,74.0,173.0,67.0,1.445086705202312,1.8059701492537314,0.10447761194029859,australia,APAC,2016-05,2026-08-31,2025-08-30,434.0,191.0,1.2722513089005236
australia_vic_barwon-south-west-vic,2026-06-29,24197,480.0,211.0,84.0,196.0,71.0,1.4489795918367347,1.971830985915493,0.18309859154929575,australia,APAC,2016-06,2026-08-31,2025-08-30,481.0,219.0,1.1963470319634704
australia_vic_barwon-south-west-vic,2026-06-29,24198,532.0,247.0,81.0,187.0,69.0,1.8449197860962565,2.579710144927536,0.17391304347826098,australia,APAC,2016-07,2026-08-31,2025-08-30,533.0,221.0,1.4117647058823528
australia_vic_barwon-south-west-vic,2026-06-29,24199,485.0,237.0,87.0,214.0,84.0,1.2663551401869158,1.8214285714285716,0.03571428571428581,australia,APAC,2016-08,2026-08-31,2025-08-30,485.0,245.0,0.9795918367346939
australia_vic_barwon-south-west-vic,2026-06-29,24200,746.0,328.0,152.0,277.0,113.0,1.6931407942238268,1.9026548672566372,0.34513274336283195,australia,APAC,2016-09,2026-08-31,2025-08-30,745.0,313.0,1.380191693290735
australia_vic_barwon-south-west-vic,2026-06-29,24201,936.0,424.0,173.0,384.0,170.0,1.4375,1.4941176470588236,0.01764705882352935,australia,APAC,2016-10,2026-08-31,2025-08-30,937.0,436.0,1.1490825688073394
australia_vic_barwon-south-west-vic,2026-06-29,24202,941.0,448.0,200.0,446.0,180.0,1.109865470852018,1.488888888888889,0.11111111111111116,australia,APAC,2016-11,2026-08-31,2025-08-30,944.0,495.0,0.9070707070707071
australia_vic_barwon-south-west-vic,2026-06-29,24203,1153.0,568.0,222.0,548.0,254.0,1.1040145985401462,1.236220472440945,-0.12598425196850394,australia,APAC,2016-12,2026-08-31,2025-08-30,1147.0,626.0,0.8322683706070289
australia_vic_barwon-south-west-vic,2026-06-29,24204,1699.0,830.0,418.0,674.0,316.0,1.520771513353116,1.6265822784810124,0.3227848101265822,australia,APAC,2017-01,2026-08-31,2025-08-30,1684.0,763.0,1.2070773263433816
australia_vic_barwon-south-west-vic,2026-06-29,24205,1299.0,646.0,299.0,660.0,305.0,0.9681818181818183,1.1180327868852458,-0.01967213114754096,australia,APAC,2017-02,2026-08-31,2025-08-30,1279.0,761.0,0.6806833114323259
australia_vic_barwon-south-west-vic,2026-06-29,24206,1470.0,781.0,348.0,647.0,298.0,1.2720247295208655,1.6208053691275168,0.16778523489932895,australia,APAC,2017-03,2026-08-31,2025-08-30,1445.0,726.0,0.9903581267217632
australia_vic_barwon-south-west-vic,2026-06-29,24207,1573.0,818.0,347.0,578.0,246.0,1.7214532871972317,2.3252032520325203,0.410569105691057,australia,APAC,2017-04,2026-08-31,2025-08-30,1545.0,637.0,1.4254317111459969
australia_vic_barwon-south-west-vic,2026-06-29,24208,953.0,504.0,209.0,423.0,188.0,1.2529550827423166,1.6808510638297873,0.11170212765957444,australia,APAC,2017-05,2026-08-31,2025-08-30,941.0,476.0,0.9768907563025211
