store,kind,market_key,cdn_path,dump_date,file,bytes,abs_path,note,present
inside_airbnb_reviews,reviews,italy_lombardy_milan,italy/lombardy/milan,2026-08-27,italy_lombardy_milan_2026-08-27_reviews.csv.gz,142267135,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_lombardy_milan_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_puglia_puglia,italy/puglia/puglia,2025-08-31,italy_puglia_puglia_2025-08-31_reviews.csv.gz,89428728,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_puglia_puglia_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,italy_puglia_puglia,italy/puglia/puglia,2026-06-30,italy_puglia_puglia_2026-06-30_listings.csv.gz,23016775,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_puglia_puglia_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,italy_puglia_puglia,italy/puglia/puglia,2026-06-30,italy_puglia_puglia_2026-06-30_reviews.csv.gz,98083322,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_puglia_puglia_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_puglia_puglia,italy/puglia/puglia,2026-08-31,italy_puglia_puglia_2026-08-31_reviews.csv.gz,106623183,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_puglia_puglia_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_sicilia_sicily,italy/sicilia/sicily,2025-08-31,italy_sicilia_sicily_2025-08-31_reviews.csv.gz,178525984,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_sicilia_sicily_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,italy_sicilia_sicily,italy/sicilia/sicily,2026-06-30,italy_sicilia_sicily_2026-06-30_listings.csv.gz,31753818,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_sicilia_sicily_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,italy_sicilia_sicily,italy/sicilia/sicily,2026-06-30,italy_sicilia_sicily_2026-06-30_reviews.csv.gz,194690465,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_sicilia_sicily_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_sicilia_sicily,italy/sicilia/sicily,2026-08-31,italy_sicilia_sicily_2026-08-31_reviews.csv.gz,205507716,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_sicilia_sicily_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_toscana_florence,italy/toscana/florence,2025-08-21,italy_toscana_florence_2025-08-21_reviews.csv.gz,134481733,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_toscana_florence_2025-08-21_reviews.csv.gz,,
inside_airbnb_reviews,listings,italy_toscana_florence,italy/toscana/florence,2026-06-26,italy_toscana_florence_2026-06-26_listings.csv.gz,7868715,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_toscana_florence_2026-06-26_listings.csv.gz,,
inside_airbnb_reviews,reviews,italy_toscana_florence,italy/toscana/florence,2026-06-26,italy_toscana_florence_2026-06-26_reviews.csv.gz,150094570,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_toscana_florence_2026-06-26_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_toscana_florence,italy/toscana/florence,2026-08-27,italy_toscana_florence_2026-08-27_reviews.csv.gz,154566348,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_toscana_florence_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_trentino-alto-adige-südtirol_trentino,italy/trentino-alto-adige-südtirol/trentino,2025-08-31,italy_trentino-alto-adige-südtirol_trentino_2025-08-31_reviews.csv.gz,23846888,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_trentino-alto-adige-südtirol_trentino_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,italy_trentino-alto-adige-südtirol_trentino,italy/trentino-alto-adige-südtirol/trentino,2026-06-30,italy_trentino-alto-adige-südtirol_trentino_2026-06-30_listings.csv.gz,5370254,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_trentino-alto-adige-südtirol_trentino_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,italy_trentino-alto-adige-südtirol_trentino,italy/trentino-alto-adige-südtirol/trentino,2026-06-30,italy_trentino-alto-adige-südtirol_trentino_2026-06-30_reviews.csv.gz,26640394,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_trentino-alto-adige-südtirol_trentino_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_trentino-alto-adige-südtirol_trentino,italy/trentino-alto-adige-südtirol/trentino,2026-08-31,italy_trentino-alto-adige-südtirol_trentino_2026-08-31_reviews.csv.gz,28845080,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_trentino-alto-adige-südtirol_trentino_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_veneto_venice,italy/veneto/venice,2025-08-04,italy_veneto_venice_2025-08-04_reviews.csv.gz,113252366,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_veneto_venice_2025-08-04_reviews.csv.gz,,
inside_airbnb_reviews,listings,italy_veneto_venice,italy/veneto/venice,2026-06-15,italy_veneto_venice_2026-06-15_listings.csv.gz,5266644,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_veneto_venice_2026-06-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,italy_veneto_venice,italy/veneto/venice,2026-06-15,italy_veneto_venice_2026-06-15_reviews.csv.gz,123219447,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_veneto_venice_2026-06-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,italy_veneto_venice,italy/veneto/venice,2026-08-13,italy_veneto_venice_2026-08-13_reviews.csv.gz,125447156,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\italy_veneto_venice_2026-08-13_reviews.csv.gz,,
inside_airbnb_reviews,reviews,japan_kanto_tokyo,japan/kanto/tokyo,2025-08-30,japan_kanto_tokyo_2025-08-30_reviews.csv.gz,123715623,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\japan_kanto_tokyo_2025-08-30_reviews.csv.gz,,
inside_airbnb_reviews,listings,japan_kanto_tokyo,japan/kanto/tokyo,2026-06-30,japan_kanto_tokyo_2026-06-30_listings.csv.gz,26992555,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\japan_kanto_tokyo_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,japan_kanto_tokyo,japan/kanto/tokyo,2026-06-30,japan_kanto_tokyo_2026-06-30_reviews.csv.gz,169843129,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\japan_kanto_tokyo_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,japan_kanto_tokyo,japan/kanto/tokyo,2026-08-31,japan_kanto_tokyo_2026-08-31_reviews.csv.gz,177651422,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\japan_kanto_tokyo_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,kenya_nairobi_nairobi,kenya/nairobi/nairobi,2026-06-15,kenya_nairobi_nairobi_2026-06-15_listings.csv.gz,9633932,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\kenya_nairobi_nairobi_2026-06-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,kenya_nairobi_nairobi,kenya/nairobi/nairobi,2026-06-15,kenya_nairobi_nairobi_2026-06-15_reviews.csv.gz,12862494,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\kenya_nairobi_nairobi_2026-06-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,kenya_nairobi_nairobi,kenya/nairobi/nairobi,2026-08-18,kenya_nairobi_nairobi_2026-08-18_reviews.csv.gz,13515461,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\kenya_nairobi_nairobi_2026-08-18_reviews.csv.gz,,
inside_airbnb_reviews,reviews,latvia_riga_riga,latvia/riga/riga,2025-08-31,latvia_riga_riga_2025-08-31_reviews.csv.gz,17400423,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\latvia_riga_riga_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,latvia_riga_riga,latvia/riga/riga,2026-06-30,latvia_riga_riga_2026-06-30_listings.csv.gz,1852124,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\latvia_riga_riga_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,latvia_riga_riga,latvia/riga/riga,2026-06-30,latvia_riga_riga_2026-06-30_reviews.csv.gz,19332839,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\latvia_riga_riga_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,latvia_riga_riga,latvia/riga/riga,2026-08-31,latvia_riga_riga_2026-08-31_reviews.csv.gz,20353732,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\latvia_riga_riga_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,malta,malta,2025-08-28,malta_2025-08-28_reviews.csv.gz,51680832,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\malta_2025-08-28_reviews.csv.gz,,
inside_airbnb_reviews,listings,malta,malta,2026-06-28,malta_2026-06-28_listings.csv.gz,8162183,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\malta_2026-06-28_listings.csv.gz,,
inside_airbnb_reviews,reviews,malta,malta,2026-06-28,malta_2026-06-28_reviews.csv.gz,55203953,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\malta_2026-06-28_reviews.csv.gz,,
inside_airbnb_reviews,reviews,malta,malta,2026-08-30,malta_2026-08-30_reviews.csv.gz,58825027,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\malta_2026-08-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,mexico_df_mexico-city,mexico/df/mexico-city,2025-08-29,mexico_df_mexico-city_2025-08-29_reviews.csv.gz,138897224,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\mexico_df_mexico-city_2025-08-29_reviews.csv.gz,,
inside_airbnb_reviews,listings,mexico_df_mexico-city,mexico/df/mexico-city,2026-06-15,mexico_df_mexico-city_2026-06-15_listings.csv.gz,18411663,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\mexico_df_mexico-city_2026-06-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,mexico_df_mexico-city,mexico/df/mexico-city,2026-06-15,mexico_df_mexico-city_2026-06-15_reviews.csv.gz,167700377,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\mexico_df_mexico-city_2026-06-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,mexico_df_mexico-city,mexico/df/mexico-city,2026-08-30,mexico_df_mexico-city_2026-08-30_reviews.csv.gz,173113342,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\mexico_df_mexico-city_2026-08-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,new-zealand,new-zealand,2025-08-03,new-zealand_2025-08-03_reviews.csv.gz,274561925,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\new-zealand_2025-08-03_reviews.csv.gz,,
inside_airbnb_reviews,listings,new-zealand,new-zealand,2026-07-12,new-zealand_2026-07-12_listings.csv.gz,32692431,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\new-zealand_2026-07-12_listings.csv.gz,,
inside_airbnb_reviews,reviews,new-zealand,new-zealand,2026-07-12,new-zealand_2026-07-12_reviews.csv.gz,324927319,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\new-zealand_2026-07-12_reviews.csv.gz,,
inside_airbnb_reviews,reviews,new-zealand,new-zealand,2026-08-13,new-zealand_2026-08-13_reviews.csv.gz,330748360,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\new-zealand_2026-08-13_reviews.csv.gz,,
inside_airbnb_reviews,reviews,norway_oslo_oslo,norway/oslo/oslo,2025-08-31,norway_oslo_oslo_2025-08-31_reviews.csv.gz,27078182,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\norway_oslo_oslo_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,norway_oslo_oslo,norway/oslo/oslo,2026-06-30,norway_oslo_oslo_2026-06-30_listings.csv.gz,7099792,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\norway_oslo_oslo_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,norway_oslo_oslo,norway/oslo/oslo,2026-06-30,norway_oslo_oslo_2026-06-30_reviews.csv.gz,30076792,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\norway_oslo_oslo_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,norway_oslo_oslo,norway/oslo/oslo,2026-08-31,norway_oslo_oslo_2026-08-31_reviews.csv.gz,31852008,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\norway_oslo_oslo_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,portugal_lisbon_lisbon,portugal/lisbon/lisbon,2025-08-17,portugal_lisbon_lisbon_2025-08-17_reviews.csv.gz,231458335,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_lisbon_lisbon_2025-08-17_reviews.csv.gz,,
inside_airbnb_reviews,listings,portugal_lisbon_lisbon,portugal/lisbon/lisbon,2026-06-23,portugal_lisbon_lisbon_2026-06-23_listings.csv.gz,14273494,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_lisbon_lisbon_2026-06-23_listings.csv.gz,,
inside_airbnb_reviews,reviews,portugal_lisbon_lisbon,portugal/lisbon/lisbon,2026-06-23,portugal_lisbon_lisbon_2026-06-23_reviews.csv.gz,251303584,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_lisbon_lisbon_2026-06-23_reviews.csv.gz,,
inside_airbnb_reviews,reviews,portugal_lisbon_lisbon,portugal/lisbon/lisbon,2026-08-26,portugal_lisbon_lisbon_2026-08-26_reviews.csv.gz,258951180,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_lisbon_lisbon_2026-08-26_reviews.csv.gz,,
inside_airbnb_reviews,reviews,portugal_norte_porto,portugal/norte/porto,2025-08-17,portugal_norte_porto_2025-08-17_reviews.csv.gz,131672141,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_norte_porto_2025-08-17_reviews.csv.gz,,
inside_airbnb_reviews,listings,portugal_norte_porto,portugal/norte/porto,2026-06-23,portugal_norte_porto_2026-06-23_listings.csv.gz,9460410,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_norte_porto_2026-06-23_listings.csv.gz,,
inside_airbnb_reviews,reviews,portugal_norte_porto,portugal/norte/porto,2026-06-23,portugal_norte_porto_2026-06-23_reviews.csv.gz,143861981,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_norte_porto_2026-06-23_reviews.csv.gz,,
inside_airbnb_reviews,reviews,portugal_norte_porto,portugal/norte/porto,2026-08-26,portugal_norte_porto_2026-08-26_reviews.csv.gz,148583913,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\portugal_norte_porto_2026-08-26_reviews.csv.gz,,
inside_airbnb_reviews,reviews,singapore_sg_singapore,singapore/sg/singapore,2025-08-30,singapore_sg_singapore_2025-08-30_reviews.csv.gz,4418190,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\singapore_sg_singapore_2025-08-30_reviews.csv.gz,,
inside_airbnb_reviews,listings,singapore_sg_singapore,singapore/sg/singapore,2026-06-29,singapore_sg_singapore_2026-06-29_listings.csv.gz,1255634,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\singapore_sg_singapore_2026-06-29_listings.csv.gz,,
inside_airbnb_reviews,reviews,singapore_sg_singapore,singapore/sg/singapore,2026-06-29,singapore_sg_singapore_2026-06-29_reviews.csv.gz,4789425,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\singapore_sg_singapore_2026-06-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,singapore_sg_singapore,singapore/sg/singapore,2026-08-31,singapore_sg_singapore_2026-08-31_reviews.csv.gz,4862483,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\singapore_sg_singapore_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,south-africa_wc_cape-town,south-africa/wc/cape-town,2025-08-29,south-africa_wc_cape-town_2025-08-29_reviews.csv.gz,71283360,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\south-africa_wc_cape-town_2025-08-29_reviews.csv.gz,,
inside_airbnb_reviews,listings,south-africa_wc_cape-town,south-africa/wc/cape-town,2026-06-29,south-africa_wc_cape-town_2026-06-29_listings.csv.gz,16122289,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\south-africa_wc_cape-town_2026-06-29_listings.csv.gz,,
inside_airbnb_reviews,reviews,south-africa_wc_cape-town,south-africa/wc/cape-town,2026-06-29,south-africa_wc_cape-town_2026-06-29_reviews.csv.gz,83448465,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\south-africa_wc_cape-town_2026-06-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,south-africa_wc_cape-town,south-africa/wc/cape-town,2026-08-30,south-africa_wc_cape-town_2026-08-30_reviews.csv.gz,84133442,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\south-africa_wc_cape-town_2026-08-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_malaga,spain/andalucía/malaga,2025-08-31,spain_andalucía_malaga_2025-08-31_reviews.csv.gz,59982851,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_malaga_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_andalucía_malaga,spain/andalucía/malaga,2026-06-30,spain_andalucía_malaga_2026-06-30_listings.csv.gz,5439939,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_malaga_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_malaga,spain/andalucía/malaga,2026-06-30,spain_andalucía_malaga_2026-06-30_reviews.csv.gz,67377350,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_malaga_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_malaga,spain/andalucía/malaga,2026-08-31,spain_andalucía_malaga_2026-08-31_reviews.csv.gz,70336387,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_malaga_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_sevilla,spain/andalucía/sevilla,2025-08-31,spain_andalucía_sevilla_2025-08-31_reviews.csv.gz,84706190,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_sevilla_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_andalucía_sevilla,spain/andalucía/sevilla,2026-06-30,spain_andalucía_sevilla_2026-06-30_listings.csv.gz,5185076,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_sevilla_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_sevilla,spain/andalucía/sevilla,2026-06-30,spain_andalucía_sevilla_2026-06-30_reviews.csv.gz,95104248,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_sevilla_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_andalucía_sevilla,spain/andalucía/sevilla,2026-08-31,spain_andalucía_sevilla_2026-08-31_reviews.csv.gz,96095271,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_andalucía_sevilla_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_barcelona,spain/catalonia/barcelona,2025-08-10,spain_catalonia_barcelona_2025-08-10_reviews.csv.gz,129902932,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_barcelona_2025-08-10_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_catalonia_barcelona,spain/catalonia/barcelona,2026-06-24,spain_catalonia_barcelona_2026-06-24_listings.csv.gz,8175620,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_barcelona_2026-06-24_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_barcelona,spain/catalonia/barcelona,2026-06-24,spain_catalonia_barcelona_2026-06-24_reviews.csv.gz,133310522,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_barcelona_2026-06-24_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_barcelona,spain/catalonia/barcelona,2026-08-23,spain_catalonia_barcelona_2026-08-23_reviews.csv.gz,138715389,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_barcelona_2026-08-23_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_girona,spain/catalonia/girona,2025-08-31,spain_catalonia_girona_2025-08-31_reviews.csv.gz,57869896,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_girona_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_catalonia_girona,spain/catalonia/girona,2026-06-30,spain_catalonia_girona_2026-06-30_listings.csv.gz,12213304,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_girona_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_girona,spain/catalonia/girona,2026-06-30,spain_catalonia_girona_2026-06-30_reviews.csv.gz,61589911,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_girona_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_catalonia_girona,spain/catalonia/girona,2026-08-31,spain_catalonia_girona_2026-08-31_reviews.csv.gz,65659324,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_catalonia_girona_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_comunidad-de-madrid_madrid,spain/comunidad-de-madrid/madrid,2025-08-15,spain_comunidad-de-madrid_madrid_2025-08-15_reviews.csv.gz,144892879,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_comunidad-de-madrid_madrid_2025-08-15_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_comunidad-de-madrid_madrid,spain/comunidad-de-madrid/madrid,2026-06-20,spain_comunidad-de-madrid_madrid_2026-06-20_listings.csv.gz,10368398,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_comunidad-de-madrid_madrid_2026-06-20_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_comunidad-de-madrid_madrid,spain/comunidad-de-madrid/madrid,2026-06-20,spain_comunidad-de-madrid_madrid_2026-06-20_reviews.csv.gz,161132936,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_comunidad-de-madrid_madrid_2026-06-20_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_comunidad-de-madrid_madrid,spain/comunidad-de-madrid/madrid,2026-08-23,spain_comunidad-de-madrid_madrid_2026-08-23_reviews.csv.gz,165442035,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_comunidad-de-madrid_madrid_2026-08-23_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_mallorca,spain/islas-baleares/mallorca,2025-08-17,spain_islas-baleares_mallorca_2025-08-17_reviews.csv.gz,61383031,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_mallorca_2025-08-17_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_islas-baleares_mallorca,spain/islas-baleares/mallorca,2026-06-23,spain_islas-baleares_mallorca_2026-06-23_listings.csv.gz,10034232,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_mallorca_2026-06-23_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_mallorca,spain/islas-baleares/mallorca,2026-06-23,spain_islas-baleares_mallorca_2026-06-23_reviews.csv.gz,62282786,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_mallorca_2026-06-23_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_mallorca,spain/islas-baleares/mallorca,2026-08-26,spain_islas-baleares_mallorca_2026-08-26_reviews.csv.gz,66446068,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_mallorca_2026-08-26_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_menorca,spain/islas-baleares/menorca,2025-08-31,spain_islas-baleares_menorca_2025-08-31_reviews.csv.gz,11108729,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_menorca_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_islas-baleares_menorca,spain/islas-baleares/menorca,2026-06-30,spain_islas-baleares_menorca_2026-06-30_listings.csv.gz,2314441,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_menorca_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_menorca,spain/islas-baleares/menorca,2026-06-30,spain_islas-baleares_menorca_2026-06-30_reviews.csv.gz,11770136,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_menorca_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_islas-baleares_menorca,spain/islas-baleares/menorca,2026-08-31,spain_islas-baleares_menorca_2026-08-31_reviews.csv.gz,12726746,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_islas-baleares_menorca_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_pv_euskadi,spain/pv/euskadi,2025-08-31,spain_pv_euskadi_2025-08-31_reviews.csv.gz,42285224,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_pv_euskadi_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,spain_pv_euskadi,spain/pv/euskadi,2026-06-30,spain_pv_euskadi_2026-06-30_listings.csv.gz,3524680,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_pv_euskadi_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,spain_pv_euskadi,spain/pv/euskadi,2026-06-30,spain_pv_euskadi_2026-06-30_reviews.csv.gz,46422486,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_pv_euskadi_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,spain_pv_euskadi,spain/pv/euskadi,2026-08-31,spain_pv_euskadi_2026-08-31_reviews.csv.gz,48529186,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\spain_pv_euskadi_2026-08-31_reviews.csv.gz,,
