market_key,region,year,n_partial_cur,n_partial_prior,partial_yoy,n_full_cur,n_full_prior,full_yoy
italy_veneto_venice,EMEA,2024,15101,13573,0.11257643851764532,45825.0,42011.0,0.09078574659017868
italy_veneto_venice,EMEA,2023,13573,12558,0.08082497212931994,42011.0,37280.0,0.1269045064377683
italy_veneto_venice,EMEA,2022,12558,6225,1.0173493975903614,37280.0,21337.0,0.7471997000515536
japan_kanto_tokyo,APAC,2026,58514,44683,0.30953606517019905,,,
japan_kanto_tokyo,APAC,2025,44683,33531,0.33258775461513235,87703.0,63487.0,0.3814324192354339
japan_kanto_tokyo,APAC,2024,33531,22179,0.5118355200865683,63487.0,41913.0,0.5147328991005178
japan_kanto_tokyo,APAC,2023,22179,6870,2.2283842794759825,41913.0,13026.0,2.2176416397973284
japan_kanto_tokyo,APAC,2022,6870,4659,0.4745653573728268,13026.0,8183.0,0.5918367346938775
kenya_nairobi_nairobi,EMEA,2026,5857,3923,0.49299005862860046,,,
kenya_nairobi_nairobi,EMEA,2025,3923,2275,0.7243956043956044,10692.0,6378.0,0.6763875823142051
kenya_nairobi_nairobi,EMEA,2024,2275,1650,0.3787878787878789,6378.0,4425.0,0.44135593220338976
kenya_nairobi_nairobi,EMEA,2023,1650,1094,0.5082266910420474,4425.0,2614.0,0.6928079571537873
kenya_nairobi_nairobi,EMEA,2022,1094,711,0.5386779184247539,2614.0,1902.0,0.3743427970557307
latvia_riga_riga,EMEA,2026,10585,8857,0.19509992096646722,,,
latvia_riga_riga,EMEA,2025,8857,6845,0.293937180423667,15501.0,11604.0,0.3358324715615304
latvia_riga_riga,EMEA,2024,6845,5424,0.26198377581120935,11604.0,9045.0,0.28291873963515757
latvia_riga_riga,EMEA,2023,5424,3425,0.5836496350364964,9045.0,5863.0,0.5427255671158111
latvia_riga_riga,EMEA,2022,3425,1750,0.9571428571428571,5863.0,3194.0,0.8356293049467751
malta,EMEA,2026,20287,14691,0.3809134844462596,,,
malta,EMEA,2025,14691,11883,0.23630396364554396,29689.0,23393.0,0.2691403411276878
malta,EMEA,2024,11883,9415,0.2621348911311736,23393.0,18152.0,0.28872851476421335
malta,EMEA,2023,9415,7286,0.29220422728520457,18152.0,13625.0,0.332256880733945
malta,EMEA,2022,7286,4103,0.7757738240311967,13625.0,8453.0,0.6118537797231751
mexico_df_mexico-city,LatAm,2026,75324,48023,0.5684984278366616,,,
mexico_df_mexico-city,LatAm,2025,48023,37983,0.2643287786641393,101697.0,79387.0,0.2810283799614546
mexico_df_mexico-city,LatAm,2024,37983,26493,0.43369946778394297,79387.0,57437.0,0.38215784250570195
mexico_df_mexico-city,LatAm,2023,26493,19973,0.32644069493816663,57437.0,40750.0,0.4094969325153375
mexico_df_mexico-city,LatAm,2022,19973,11999,0.6645553796149679,40750.0,23847.0,0.7088103325365873
new-zealand,APAC,2026,52161,37823,0.37908151124976874,,,
new-zealand,APAC,2025,37823,31926,0.18470838814759127,122512.0,100384.0,0.22043353522473708
new-zealand,APAC,2024,31926,34009,-0.061248493045958474,100384.0,103907.0,-0.033905319179651006
new-zealand,APAC,2023,34009,25242,0.3473179621266145,103907.0,79884.0,0.3007235491462621
new-zealand,APAC,2022,25242,21837,0.15592801208957274,79884.0,40192.0,0.9875597133757963
norway_oslo_oslo,EMEA,2026,20671,15779,0.31003232143988857,,,
norway_oslo_oslo,EMEA,2025,15779,10901,0.4474818823961104,27194.0,18726.0,0.4522054896934744
norway_oslo_oslo,EMEA,2024,10901,8062,0.35214586951128757,18726.0,14037.0,0.3340457362684335
norway_oslo_oslo,EMEA,2023,8062,4941,0.6316535114349322,14037.0,8297.0,0.6918163191515005
norway_oslo_oslo,EMEA,2022,4941,1623,2.044362292051756,8297.0,2738.0,2.0303140978816656
portugal_lisbon_lisbon,EMEA,2026,49090,46384,0.05833908244222141,,,
portugal_lisbon_lisbon,EMEA,2025,46384,41982,0.10485446143585353,104036.0,93997.0,0.1068012808919434
portugal_lisbon_lisbon,EMEA,2024,41982,37844,0.10934362118169316,93997.0,82201.0,0.14350190386978268
portugal_lisbon_lisbon,EMEA,2023,37844,34106,0.10959948396176622,82201.0,72855.0,0.12828220437856008
portugal_lisbon_lisbon,EMEA,2022,34106,13901,1.4534925544924824,72855.0,34364.0,1.1200966127342569
portugal_norte_porto,EMEA,2026,35156,31743,0.10751976813785724,,,
portugal_norte_porto,EMEA,2025,31743,28361,0.11924826346038575,70615.0,63153.0,0.11815749053885005
portugal_norte_porto,EMEA,2024,28361,25166,0.1269570054835889,63153.0,55300.0,0.14200723327305598
portugal_norte_porto,EMEA,2023,25166,22245,0.13131040683299622,55300.0,47932.0,0.1537177668363514
portugal_norte_porto,EMEA,2022,22245,9635,1.3087701089776855,47932.0,22329.0,1.1466254646423932
singapore_sg_singapore,APAC,2026,1278,1130,0.13097345132743365,,,
singapore_sg_singapore,APAC,2025,1130,633,0.7851500789889416,2176.0,1283.0,0.696024941543258
singapore_sg_singapore,APAC,2024,633,538,0.17657992565055758,1283.0,1066.0,0.20356472795497194
singapore_sg_singapore,APAC,2023,538,459,0.17211328976034856,1066.0,974.0,0.09445585215605745
singapore_sg_singapore,APAC,2022,459,124,2.7016129032258065,974.0,248.0,2.9274193548387095
south-africa_wc_cape-town,EMEA,2026,17245,13350,0.29176029962546823,,,
south-africa_wc_cape-town,EMEA,2025,13350,10582,0.26157626157626157,29981.0,23606.0,0.2700584597136322
south-africa_wc_cape-town,EMEA,2024,10582,8246,0.28328886732961434,23606.0,17788.0,0.32707443220148424
south-africa_wc_cape-town,EMEA,2023,8246,6299,0.3090966820130179,17788.0,13888.0,0.2808179723502304
south-africa_wc_cape-town,EMEA,2022,6299,3033,1.076821628750412,13888.0,7777.0,0.7857785778577857
spain_andalucía_malaga,EMEA,2026,20088,17693,0.1353642683547165,,,
spain_andalucía_malaga,EMEA,2025,17693,14769,0.1979822601394814,34473.0,28868.0,0.19415962311209634
spain_andalucía_malaga,EMEA,2024,14769,11736,0.2584355828220859,28868.0,22659.0,0.27401915353722583
spain_andalucía_malaga,EMEA,2023,11736,9241,0.26999242506222276,22659.0,17274.0,0.31174018756512667
spain_andalucía_malaga,EMEA,2022,9241,5950,0.5531092436974789,17274.0,11161.0,0.5477107786040678
spain_andalucía_sevilla,EMEA,2026,14754,13876,0.06327471893917558,,,
spain_andalucía_sevilla,EMEA,2025,13876,12244,0.13328977458346936,30797.0,27318.0,0.12735192913097593
spain_andalucía_sevilla,EMEA,2024,12244,10049,0.2184296944969648,27318.0,23622.0,0.15646431292862584
spain_andalucía_sevilla,EMEA,2023,10049,8633,0.16402177690258313,23622.0,19791.0,0.19357283613763832
spain_andalucía_sevilla,EMEA,2022,8633,5364,0.6094332587621178,19791.0,12100.0,0.6356198347107438
spain_catalonia_barcelona,EMEA,2026,29892,22205,0.3461832920513397,,,
spain_catalonia_barcelona,EMEA,2025,22205,19028,0.1669644734076099,51031.0,43591.0,0.1706774334151544
spain_catalonia_barcelona,EMEA,2024,19028,16754,0.13572878118658238,43591.0,38451.0,0.13367662739590647
spain_catalonia_barcelona,EMEA,2023,16754,14908,0.12382613361953321,38451.0,34482.0,0.11510353227771009
spain_catalonia_barcelona,EMEA,2022,14908,7865,0.8954863318499682,34482.0,18281.0,0.8862206662655217
spain_catalonia_girona,EMEA,2026,29480,24558,0.2004234872546624,,,
spain_catalonia_girona,EMEA,2025,24558,21795,0.1267721954576737,42176.0,37363.0,0.1288172791264084
spain_catalonia_girona,EMEA,2024,21795,18580,0.17303552206673833,37363.0,30998.0,0.20533582811794315
spain_catalonia_girona,EMEA,2023,18580,14926,0.24480771807584079,30998.0,24939.0,0.24295280484381898
spain_catalonia_girona,EMEA,2022,14926,10754,0.3879486702622279,24939.0,18020.0,0.3839622641509435
spain_comunidad-de-madrid_madrid,EMEA,2026,41282,32544,0.2684980334316618,,,
spain_comunidad-de-madrid_madrid,EMEA,2025,32544,27428,0.1865247192649846,80931.0,63675.0,0.2710011778563015
spain_comunidad-de-madrid_madrid,EMEA,2024,27428,18558,0.4779609871753421,63675.0,45921.0,0.38662050042464235
spain_comunidad-de-madrid_madrid,EMEA,2023,18558,14483,0.28136435821307737,45921.0,35787.0,0.2831754547740799
spain_comunidad-de-madrid_madrid,EMEA,2022,14483,7285,0.9880576527110501,35787.0,18430.0,0.9417797069994573
spain_islas-baleares_mallorca,EMEA,2026,18094,15303,0.18238253937136517,,,
spain_islas-baleares_mallorca,EMEA,2025,15303,13017,0.1756165014980411,33496.0,28330.0,0.1823508648076244
spain_islas-baleares_mallorca,EMEA,2024,13017,10540,0.23500948766603424,28330.0,22696.0,0.24823757490306653
spain_islas-baleares_mallorca,EMEA,2023,10540,8869,0.18840906528357193,22696.0,19657.0,0.15460141425446405
spain_islas-baleares_mallorca,EMEA,2022,8869,7095,0.2500352360817477,19657.0,15017.0,0.30898315242724905
spain_islas-baleares_menorca,EMEA,2026,6139,5284,0.1618092354277063,,,
spain_islas-baleares_menorca,EMEA,2025,5284,4316,0.22428174235403153,9957.0,8091.0,0.23062662217278462
spain_islas-baleares_menorca,EMEA,2024,4316,3557,0.21338206353668832,8091.0,6552.0,0.23489010989010994
spain_islas-baleares_menorca,EMEA,2023,3557,2958,0.20250169033130483,6552.0,5587.0,0.17272239126543765
spain_islas-baleares_menorca,EMEA,2022,2958,2142,0.38095238095238093,5587.0,3779.0,0.47843344800211707
spain_pv_euskadi,EMEA,2026,18236,15800,0.15417721518987348,,,
spain_pv_euskadi,EMEA,2025,15800,13590,0.16261957321559972,28217.0,24335.0,0.15952332032052596
spain_pv_euskadi,EMEA,2024,13590,11966,0.13571786729065693,24335.0,21543.0,0.12960126259109694
spain_pv_euskadi,EMEA,2023,11966,9750,0.22728205128205126,21543.0,16732.0,0.28753287114511106
spain_pv_euskadi,EMEA,2022,9750,6611,0.47481470276811377,16732.0,11422.0,0.4648923130800211
spain_vc_valencia,EMEA,2026,18175,13857,0.31161145991195793,,,
spain_vc_valencia,EMEA,2025,13857,11312,0.2249823196605374,29542.0,24006.0,0.23060901441306347
spain_vc_valencia,EMEA,2024,11312,8602,0.315043013252732,24006.0,17999.0,0.333740763375743
spain_vc_valencia,EMEA,2023,8602,6336,0.35763888888888884,17999.0,13101.0,0.37386459048927567
spain_vc_valencia,EMEA,2022,6336,4252,0.4901222953904045,13101.0,8758.0,0.495889472482302
sweden_stockholms-län_stockholm,EMEA,2026,10267,7147,0.43654680285434444,,,
sweden_stockholms-län_stockholm,EMEA,2025,7147,5694,0.25518089216719364,12727.0,9808.0,0.2976141924959217
sweden_stockholms-län_stockholm,EMEA,2024,5694,4714,0.20789138735680956,9808.0,7917.0,0.23885310092206646
sweden_stockholms-län_stockholm,EMEA,2023,4714,3442,0.3695525857059849,7917.0,5859.0,0.35125448028673834
sweden_stockholms-län_stockholm,EMEA,2022,3442,1560,1.2064102564102566,5859.0,2666.0,1.197674418604651
switzerland_geneva_geneva,EMEA,2026,2547,2465,0.03326572008113593,,,
switzerland_geneva_geneva,EMEA,2025,2465,1507,0.6357000663570007,4342.0,2913.0,0.49055956059045647
switzerland_geneva_geneva,EMEA,2024,1507,1448,0.04074585635359118,2913.0,2666.0,0.09264816204051018
switzerland_geneva_geneva,EMEA,2023,1448,1168,0.23972602739726034,2666.0,2163.0,0.23254738788719376
switzerland_geneva_geneva,EMEA,2022,1168,602,0.9401993355481728,2163.0,1147.0,0.8857890148212728
switzerland_vd_vaud,EMEA,2026,3664,2878,0.2731063238359972,,,
switzerland_vd_vaud,EMEA,2025,2878,2263,0.2717631462660186,8985.0,7221.0,0.24428749480681344
switzerland_vd_vaud,EMEA,2024,2263,1958,0.15577119509703774,7221.0,6095.0,0.18474159146841673
switzerland_vd_vaud,EMEA,2023,1958,1701,0.15108759553203988,6095.0,5172.0,0.17846094354215003
switzerland_vd_vaud,EMEA,2022,1701,1221,0.39312039312039304,5172.0,4129.0,0.25260353596512464
switzerland_zürich_zurich,EMEA,2026,5178,4730,0.09471458773784347,,,
switzerland_zürich_zurich,EMEA,2025,4730,3389,0.3956919445264089,8785.0,6352.0,0.38302896725440805
switzerland_zürich_zurich,EMEA,2024,3389,2449,0.38383013474887706,6352.0,4644.0,0.367786391042205
switzerland_zürich_zurich,EMEA,2023,2449,1730,0.41560693641618496,4644.0,3257.0,0.4258520110531163
switzerland_zürich_zurich,EMEA,2022,1730,1003,0.724825523429711,3257.0,1939.0,0.6797318205260443
taiwan_northern-taiwan_taipei,APAC,2026,8271,6525,0.26758620689655177,,,
taiwan_northern-taiwan_taipei,APAC,2025,6525,4958,0.31605486083098033,12768.0,9597.0,0.33041575492341346
taiwan_northern-taiwan_taipei,APAC,2024,4958,3514,0.4109277177006261,9597.0,7115.0,0.34884047786366823
taiwan_northern-taiwan_taipei,APAC,2023,3514,501,6.013972055888224,7115.0,1029.0,5.914480077745384
taiwan_northern-taiwan_taipei,APAC,2022,501,375,0.3360000000000001,1029.0,854.0,0.20491803278688514
thailand_central-thailand_bangkok,APAC,2026,24315,17907,0.35784888591053776,,,
thailand_central-thailand_bangkok,APAC,2025,17907,16217,0.10421162977122767,34558.0,30784.0,0.12259615384615374
thailand_central-thailand_bangkok,APAC,2024,16217,11290,0.43640389725420725,30784.0,22133.0,0.3908643202457869
thailand_central-thailand_bangkok,APAC,2023,11290,5604,1.0146324054246967,22133.0,11530.0,0.9196010407632265
thailand_central-thailand_bangkok,APAC,2022,5604,406,12.80295566502463,11530.0,817.0,13.112607099143206
the-netherlands_north-holland_amsterdam,EMEA,2026,10389,8478,0.2254069355980184,,,
the-netherlands_north-holland_amsterdam,EMEA,2025,8478,8467,0.0012991614503365945,25425.0,23774.0,0.06944561285437878
the-netherlands_north-holland_amsterdam,EMEA,2024,8467,7221,0.17255227807782858,23774.0,21457.0,0.10798340867782086
the-netherlands_north-holland_amsterdam,EMEA,2023,7221,6574,0.09841801034377862,21457.0,18770.0,0.14315396909962708
the-netherlands_north-holland_amsterdam,EMEA,2022,6574,3062,1.146962769431744,18770.0,10097.0,0.8589680103000892
the-netherlands_south-holland_rotterdam,EMEA,2026,2407,1984,0.21320564516129026,,,
the-netherlands_south-holland_rotterdam,EMEA,2025,1984,1603,0.23767935121646921,3708.0,2995.0,0.2380634390651084
the-netherlands_south-holland_rotterdam,EMEA,2024,1603,1551,0.03352675693101226,2995.0,2833.0,0.057183198023296855
the-netherlands_south-holland_rotterdam,EMEA,2023,1551,1336,0.1609281437125749,2833.0,2390.0,0.18535564853556474
the-netherlands_south-holland_rotterdam,EMEA,2022,1336,762,0.753280839895013,2390.0,1442.0,0.6574202496532593
the-netherlands_south-holland_the-hague,EMEA,2026,2559,2099,0.21915197713196766,,,
the-netherlands_south-holland_the-hague,EMEA,2025,2099,1764,0.1899092970521541,3650.0,3003.0,0.21545121545121537
the-netherlands_south-holland_the-hague,EMEA,2024,1764,1561,0.13004484304932729,3003.0,2681.0,0.12010443864229758
the-netherlands_south-holland_the-hague,EMEA,2023,1561,1334,0.17016491754122942,2681.0,2293.0,0.1692106410815526
the-netherlands_south-holland_the-hague,EMEA,2022,1334,1027,0.29892891918208364,2293.0,1704.0,0.34565727699530524
turkey_marmara_istanbul,EMEA,2026,28417,21228,0.33865649142641785,,,
turkey_marmara_istanbul,EMEA,2025,21228,15294,0.3879952922714791,42904.0,29780.0,0.44069845533915375
turkey_marmara_istanbul,EMEA,2024,15294,12725,0.20188605108055002,29780.0,25202.0,0.1816522498214428
turkey_marmara_istanbul,EMEA,2023,12725,7887,0.6134144795232661,25202.0,16371.0,0.5394294789566918
turkey_marmara_istanbul,EMEA,2022,7887,3928,1.0078920570264764,16371.0,7930.0,1.064438839848676
united-kingdom_england_bristol,EMEA,2026,7066,5734,0.23229856993372855,,,
united-kingdom_england_bristol,EMEA,2025,5734,4398,0.303774442928604,10431.0,8332.0,0.2519203072491598
united-kingdom_england_bristol,EMEA,2024,4398,3541,0.24202202767579784,8332.0,6538.0,0.2743958397063322
united-kingdom_england_bristol,EMEA,2023,3541,2821,0.2552286423254164,6538.0,5429.0,0.20427334684103893
united-kingdom_england_bristol,EMEA,2022,2821,2228,0.26615798922800726,5429.0,4379.0,0.23978077186572277
united-kingdom_england_greater-manchester,EMEA,2026,13399,12452,0.0760520398329585,,,
united-kingdom_england_greater-manchester,EMEA,2025,12452,7383,0.6865772721116077,21801.0,14628.0,0.49036095159967186
united-kingdom_england_greater-manchester,EMEA,2024,7383,5334,0.38413948256467934,14628.0,10659.0,0.3723613847452856
united-kingdom_england_greater-manchester,EMEA,2023,5334,3635,0.4674002751031636,10659.0,7220.0,0.47631578947368425
united-kingdom_england_greater-manchester,EMEA,2022,3635,2283,0.5922032413491021,7220.0,5139.0,0.40494259583576575
united-kingdom_england_london,EMEA,2026,87896,60494,0.45297054253314384,,,
united-kingdom_england_london,EMEA,2025,60494,43503,0.39057076523458156,144172.0,104469.0,0.3800457552001073
united-kingdom_england_london,EMEA,2024,43503,33931,0.2821019127051958,104469.0,83104.0,0.25708750481324616
united-kingdom_england_london,EMEA,2023,33931,24665,0.37567403202919114,83104.0,62106.0,0.33809937848195015
united-kingdom_england_london,EMEA,2022,24665,7478,2.298341802621022,62106.0,23816.0,1.6077426939872357
united-kingdom_scotland_edinburgh,EMEA,2026,26885,22185,0.21185485688528294,,,
united-kingdom_scotland_edinburgh,EMEA,2025,22185,18065,0.22806531967893706,47063.0,37953.0,0.24003372592416938
united-kingdom_scotland_edinburgh,EMEA,2024,18065,15566,0.1605422073750482,37953.0,32863.0,0.1548854334662082
united-kingdom_scotland_edinburgh,EMEA,2023,15566,12090,0.2875103391232423,32863.0,25111.0,0.30870933057225924
united-kingdom_scotland_edinburgh,EMEA,2022,12090,5827,1.0748240947314227,25111.0,13131.0,0.9123448328383215
united-states_ca_los-angeles,NAM,2026,38439,27084,0.4192512184315462,,,
united-states_ca_los-angeles,NAM,2025,27084,23570,0.14908782350445482,90248.0,76625.0,0.17778792822185974
united-states_ca_los-angeles,NAM,2024,23570,18847,0.2505969119753806,76625.0,63981.0,0.19762116878448288
united-states_ca_los-angeles,NAM,2023,18847,15104,0.24781514830508478,63981.0,49708.0,0.2871368793755533
united-states_ca_los-angeles,NAM,2022,15104,11437,0.32062603829675607,49708.0,38921.0,0.2771511523342154
united-states_ca_oakland,NAM,2026,3121,2659,0.17374952989845815,,,
united-states_ca_oakland,NAM,2025,2659,2327,0.14267296948861197,5331.0,4716.0,0.13040712468193383
united-states_ca_oakland,NAM,2024,2327,2321,0.0025850926324859635,4716.0,4577.0,0.030369237491806755
united-states_ca_oakland,NAM,2023,2321,2437,-0.04759950759130083,4577.0,4657.0,-0.017178441056474147
united-states_ca_oakland,NAM,2022,2437,1730,0.408670520231214,4657.0,3488.0,0.33514908256880727
united-states_ca_pacific-grove,NAM,2026,579,497,0.16498993963782693,,,
united-states_ca_pacific-grove,NAM,2025,497,426,0.16666666666666674,883.0,772.0,0.14378238341968919
united-states_ca_pacific-grove,NAM,2024,426,402,0.05970149253731338,772.0,750.0,0.029333333333333433
united-states_ca_pacific-grove,NAM,2023,402,379,0.06068601583113464,750.0,684.0,0.09649122807017552
united-states_ca_pacific-grove,NAM,2022,379,313,0.21086261980830678,684.0,598.0,0.14381270903010024
united-states_ca_san-diego,NAM,2026,34008,27180,0.25121412803532017,,,
united-states_ca_san-diego,NAM,2025,27180,22994,0.1820474906497347,50026.0,43060.0,0.16177426846261023
united-states_ca_san-diego,NAM,2024,22994,20040,0.14740518962075844,43060.0,36463.0,0.1809231275539589
united-states_ca_san-diego,NAM,2023,20040,16431,0.2196457914916925,36463.0,31348.0,0.16316830419803496
united-states_ca_san-diego,NAM,2022,16431,12947,0.26909708812852395,31348.0,25149.0,0.24649091415165603
united-states_ca_san-francisco,NAM,2026,6089,5136,0.1855529595015577,,,
united-states_ca_san-francisco,NAM,2025,5136,4469,0.14925039158648468,19329.0,16466.0,0.17387343617150486
united-states_ca_san-francisco,NAM,2024,4469,4413,0.012689780194878875,16466.0,15725.0,0.047122416534181255
united-states_ca_san-francisco,NAM,2023,4413,3905,0.1300896286811779,15725.0,14258.0,0.10288960583532059
united-states_ca_san-francisco,NAM,2022,3905,2807,0.3911649447809049,14258.0,9702.0,0.4695938981653267
united-states_ca_san-mateo-county,NAM,2026,5751,5156,0.11539953452288598,,,
united-states_ca_san-mateo-county,NAM,2025,5156,4752,0.08501683501683499,9973.0,9475.0,0.052559366754617365
united-states_ca_san-mateo-county,NAM,2024,4752,4102,0.15845928815212096,9475.0,8270.0,0.14570737605804118
united-states_ca_san-mateo-county,NAM,2023,4102,3428,0.1966161026837807,8270.0,7189.0,0.15036861872304907
united-states_ca_san-mateo-county,NAM,2022,3428,2766,0.2393347794649312,7189.0,5437.0,0.32223652749678133
united-states_ca_santa-clara-county,NAM,2026,7861,6186,0.27077271257678626,,,
united-states_ca_santa-clara-county,NAM,2025,6186,5304,0.16628959276018107,12835.0,10744.0,0.1946202531645569
united-states_ca_santa-clara-county,NAM,2024,5304,4679,0.13357555033126745,10744.0,9632.0,0.11544850498338866
united-states_ca_santa-clara-county,NAM,2023,4679,4252,0.10042333019755412,9632.0,8854.0,0.08786988931556361
united-states_ca_santa-clara-county,NAM,2022,4252,3456,0.23032407407407418,8854.0,6857.0,0.2912352340673765
united-states_ca_santa-cruz-county,NAM,2026,5946,5271,0.12805919180421177,,,
united-states_ca_santa-cruz-county,NAM,2025,5271,4558,0.15642825800789817,8950.0,7576.0,0.18136219640971496
united-states_ca_santa-cruz-county,NAM,2024,4558,3993,0.14149762083646378,7576.0,6723.0,0.12687788189796212
united-states_ca_santa-cruz-county,NAM,2023,3993,3839,0.04011461318051568,6723.0,6613.0,0.01663390291849387
united-states_ca_santa-cruz-county,NAM,2022,3839,3110,0.23440514469453366,6613.0,5822.0,0.1358639642734456
united-states_co_denver,NAM,2026,11588,10051,0.1529201074519948,,,
united-states_co_denver,NAM,2025,10051,9838,0.021650742020735914,18771.0,18090.0,0.03764510779436159
united-states_co_denver,NAM,2024,9838,8224,0.19625486381322954,18090.0,15572.0,0.1617004880554842
united-states_co_denver,NAM,2023,8224,6869,0.1972630659484642,15572.0,12716.0,0.22459893048128343
united-states_co_denver,NAM,2022,6869,5328,0.2892267267267268,12716.0,10188.0,0.24813506085590897
united-states_dc_washington-dc,NAM,2026,12423,9950,0.2485427135678393,,,
united-states_dc_washington-dc,NAM,2025,9950,9693,0.026513979160218692,20276.0,20810.0,-0.02566074002883234
united-states_dc_washington-dc,NAM,2024,9693,7822,0.23919713628228068,20810.0,17058.0,0.2199554461249853
united-states_dc_washington-dc,NAM,2023,7822,6454,0.21196157421753958,17058.0,13773.0,0.2385101285123068
united-states_dc_washington-dc,NAM,2022,6454,4799,0.3448635132319233,13773.0,10101.0,0.3635283635283635
united-states_fl_broward-county,NAM,2026,26240,18778,0.3973799126637554,,,
united-states_fl_broward-county,NAM,2025,18778,14548,0.29076161671707457,32844.0,25859.0,0.270118720754863
united-states_fl_broward-county,NAM,2024,14548,10685,0.36153486195601303,25859.0,18799.0,0.3755518910580351
united-states_fl_broward-county,NAM,2023,10685,9573,0.11616003342734782,18799.0,17189.0,0.09366455291174591
united-states_fl_broward-county,NAM,2022,9573,7608,0.25828075709779186,17189.0,13061.0,0.3160554322027409
united-states_hi_hawaii,NAM,2026,38585,33345,0.15714499925026248,,,
united-states_hi_hawaii,NAM,2025,33345,29449,0.13229651261502928,71018.0,62287.0,0.14017371201053197
united-states_hi_hawaii,NAM,2024,29449,26876,0.09573597261497246,62287.0,55445.0,0.12340156912255384
united-states_hi_hawaii,NAM,2023,26876,26041,0.03206482085941409,55445.0,55994.0,-0.009804621923777512
united-states_hi_hawaii,NAM,2022,26041,20621,0.2628388535958488,55994.0,43708.0,0.2810927061407522
united-states_il_chicago,NAM,2026,24257,17693,0.3709941784886679,,,
united-states_il_chicago,NAM,2025,17693,13610,0.30000000000000004,37305.0,28718.0,0.29901107319451214
united-states_il_chicago,NAM,2024,13610,10399,0.3087796903548419,28718.0,21506.0,0.33534827490002783
united-states_il_chicago,NAM,2023,10399,8484,0.22571900047147575,21506.0,18033.0,0.19259136028392398
united-states_il_chicago,NAM,2022,8484,6067,0.39838470413713534,18033.0,13239.0,0.3621119419895762
united-states_la_new-orleans,NAM,2026,7296,5807,0.25641467194764944,,,
united-states_la_new-orleans,NAM,2025,5807,5188,0.11931380107941414,16050.0,13982.0,0.14790444857674157
united-states_la_new-orleans,NAM,2024,5188,3918,0.32414497192445135,13982.0,11846.0,0.18031403005233826
united-states_la_new-orleans,NAM,2023,3918,4264,-0.08114446529080677,11846.0,12483.0,-0.05102939998397826
united-states_la_new-orleans,NAM,2022,4264,4415,-0.034201585503963794,12483.0,9607.0,0.2993650463203914
united-states_ma_boston,NAM,2026,9421,6467,0.45678057832070507,,,
united-states_ma_boston,NAM,2025,6467,6100,0.06016393442622947,14482.0,12937.0,0.11942490531035022
united-states_ma_boston,NAM,2024,6100,4836,0.261373035566584,12937.0,10612.0,0.2190915944214098
united-states_ma_boston,NAM,2023,4836,3859,0.25317439751230886,10612.0,8614.0,0.23194799164151392
united-states_ma_boston,NAM,2022,3859,2490,0.5497991967871485,8614.0,5430.0,0.5863720073664824
united-states_ma_cambridge,NAM,2026,2760,2192,0.25912408759124084,,,
united-states_ma_cambridge,NAM,2025,2192,1958,0.11950970377936665,4389.0,3822.0,0.14835164835164827
united-states_ma_cambridge,NAM,2024,1958,1436,0.36350974930362123,3822.0,2951.0,0.2951541850220265
united-states_ma_cambridge,NAM,2023,1436,1289,0.11404189294026379,2951.0,2634.0,0.12034927866362954
united-states_ma_cambridge,NAM,2022,1289,899,0.4338153503893214,2634.0,1784.0,0.4764573991031391
united-states_mn_twin-cities-msa,NAM,2026,13372,10815,0.23643088303282478,,,
united-states_mn_twin-cities-msa,NAM,2025,10815,9291,0.16402970616725865,21449.0,18686.0,0.14786471154875303
united-states_mn_twin-cities-msa,NAM,2024,9291,7109,0.30693487128991426,18686.0,14548.0,0.28443772339840523
united-states_mn_twin-cities-msa,NAM,2023,7109,5670,0.2537918871252205,14548.0,11529.0,0.26186139300893396
united-states_mn_twin-cities-msa,NAM,2022,5670,4089,0.38664710198092433,11529.0,8628.0,0.3362308762169681
united-states_mt_bozeman,NAM,2026,1394,1353,0.030303030303030276,,,
united-states_mt_bozeman,NAM,2025,1353,1284,0.053738317757009435,3487.0,3369.0,0.03502523003858715
united-states_mt_bozeman,NAM,2024,1284,1222,0.0507364975450082,3369.0,3164.0,0.06479140328697852
united-states_mt_bozeman,NAM,2023,1222,1006,0.21471172962226648,3164.0,2518.0,0.25655281969817323
united-states_mt_bozeman,NAM,2022,1006,527,0.9089184060721063,2518.0,1529.0,0.6468279921517333
united-states_nc_asheville,NAM,2026,6915,5930,0.16610455311973027,,,
united-states_nc_asheville,NAM,2025,5930,6853,-0.1346855391799212,12099.0,13117.0,-0.0776092094228863
united-states_nc_asheville,NAM,2024,6853,6465,0.06001546790409895,13117.0,13166.0,-0.003721707428224197
united-states_nc_asheville,NAM,2023,6465,6118,0.056717881660673486,13166.0,12522.0,0.05142948410796988
united-states_nc_asheville,NAM,2022,6118,5775,0.05939393939393933,12522.0,11731.0,0.06742818174068699
united-states_nj_jersey-city,NAM,2026,4293,2686,0.5982874162323157,,,
united-states_nj_jersey-city,NAM,2025,2686,2349,0.14346530438484462,5836.0,4949.0,0.1792281268943221
united-states_nj_jersey-city,NAM,2024,2349,1333,0.7621905476369093,4949.0,3009.0,0.64473246925889
united-states_nj_jersey-city,NAM,2023,1333,761,0.7516425755584757,3009.0,1634.0,0.8414932680538556
united-states_nj_jersey-city,NAM,2022,761,498,0.5281124497991967,1634.0,1050.0,0.5561904761904761
