h3_id,listing_count,unlicensed_count,unlicensed_pct,avg_price,median_price,avg_availability_365,entire_home_pct,active_post_reg_pct,avg_review_score,lisa_I,lisa_quad,lisa_p,lisa_cluster,booking_first,booking_last,booking_change
881ec90619fffff,2,2,100.0,1984.0,1984.0,317.0,50.0,0.0,,0.9464226665223474,1,0.063,Not significant,0.5,0.5,0.0
881ec9061dfffff,3,3,100.0,4613.0,1120.0,333.0,33.3,0.0,1.0,0.9464226665223474,1,0.378,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec90625fffff,1,1,100.0,800.0,800.0,269.0,100.0,0.0,,0.9464226665223474,1,0.416,Not significant,1.0,1.0,0.0
881ec90641fffff,2,2,100.0,8736.0,8736.0,365.0,50.0,0.0,,0.42424409534316665,1,0.263,Not significant,0.0,0.0,0.0
881ec90649fffff,4,3,75.0,1898.0,1753.0,341.25,75.0,75.0,4.903333333333333,0.18810679338548691,1,0.037,HH (Hot Spot),0.0,0.25,25.0
881ec9064bfffff,1,1,100.0,440.0,440.0,269.0,0.0,0.0,,0.7225038967199543,1,0.109,Not significant,1.0,1.0,0.0
881ec9064dfffff,3,2,66.7,1887.0,2055.0,333.0,66.7,33.3,4.77,0.04247936327551954,1,0.044,HH (Hot Spot),0.3333333333333333,0.3333333333333333,0.0
881ec90653fffff,2,2,100.0,2272.0,2272.0,365.0,100.0,0.0,,0.9464226665223474,1,0.02,HH (Hot Spot),0.0,0.0,0.0
881ec90659fffff,4,4,100.0,817.0,615.0,284.25,25.0,0.0,4.5,0.3490073886895625,1,0.277,Not significant,0.75,0.5,-25.0
881ec9065bfffff,1,1,100.0,2520.0,2520.0,179.0,100.0,0.0,,0.9464226665223474,1,0.021,HH (Hot Spot),1.0,1.0,0.0
881ec90661fffff,1,0,0.0,1972.0,1972.0,361.0,0.0,0.0,,-1.7406025711063704,2,1.0,Not significant,0.0,0.0,0.0
881ec90669fffff,1,1,100.0,1200.0,1200.0,269.0,100.0,0.0,,0.05074758731277481,1,0.483,Not significant,1.0,1.0,0.0
881ec9066dfffff,3,3,100.0,1072.0,590.0,365.0,0.0,0.0,5.0,0.23006173817053124,1,0.307,Not significant,0.0,0.0,0.0
881ec90683fffff,1,0,0.0,1500.0,1500.0,365.0,0.0,0.0,,-0.5051495323414182,2,0.513,Not significant,0.0,0.0,0.0
881ec906b1fffff,8,6,75.0,2651.0,2868.0,352.25,62.5,37.5,4.666666666666667,0.0036023539400585757,1,0.513,Not significant,0.125,0.125,0.0
881ec906b3fffff,6,2,33.3,2715.0,2605.0,348.1666666666667,33.3,66.7,3.9325,0.008678310112962613,3,0.463,Not significant,0.16666666666666666,0.16666666666666666,0.0
881ec906b7fffff,4,3,75.0,2950.0,1340.0,364.75,75.0,0.0,4.5,0.05690276998441625,1,0.365,Not significant,0.25,0.0,-25.0
881ec906b9fffff,4,3,75.0,1372.0,1404.0,362.25,75.0,25.0,4.93,-0.08034482655994292,4,0.715,Not significant,0.0,0.0,0.0
881ec906bbfffff,7,3,42.9,2356.0,2756.0,285.85714285714283,71.4,14.3,4.73,0.0509566655153834,3,0.407,Not significant,0.2857142857142857,0.14285714285714285,-14.3
881ec906bdfffff,1,1,100.0,3864.0,3864.0,365.0,100.0,0.0,,0.27466635711516796,1,0.43,Not significant,0.0,0.0,0.0
881ec906c5fffff,1,1,100.0,1080.0,1080.0,364.0,100.0,0.0,,-0.3970899522920115,4,0.777,Not significant,1.0,0.0,-100.0
881ec906c7fffff,1,0,0.0,2397.0,2397.0,364.0,0.0,0.0,,-1.7406025711063704,2,1.0,Not significant,1.0,0.0,-100.0
881ec906cbfffff,1,1,100.0,723.0,723.0,365.0,0.0,0.0,,0.9464226665223474,1,0.372,Not significant,0.0,0.0,0.0
881ec906d7fffff,1,1,100.0,1712.0,1712.0,365.0,100.0,0.0,4.71,0.0,0,1.0,Not significant,0.0,0.0,0.0
881ec906dbfffff,1,1,100.0,4158.0,4158.0,365.0,0.0,0.0,,0.0,0,1.0,Not significant,0.0,0.0,0.0
881ec906e3fffff,1,1,100.0,300.0,300.0,365.0,0.0,0.0,,0.9464226665223474,1,0.394,Not significant,0.0,0.0,0.0
881ec906ebfffff,2,2,100.0,953.0,953.0,317.0,100.0,0.0,4.0,0.05074758731277481,1,0.512,Not significant,0.5,0.5,0.0
881ec90701fffff,14,4,28.6,1792.0,1638.0,330.92857142857144,42.9,42.9,3.755714285714286,-0.07457284546836768,2,0.545,Not significant,0.14285714285714285,0.14285714285714285,0.0
881ec90703fffff,4,4,100.0,1360.0,844.0,318.75,25.0,25.0,4.85,-0.23855546327191715,4,0.721,Not significant,0.0,0.25,25.0
881ec90705fffff,9,9,100.0,1335.0,874.0,309.55555555555554,44.4,11.1,4.0,0.17658993594171973,1,0.358,Not significant,0.6666666666666666,0.4444444444444444,-22.2
881ec90707fffff,11,9,81.8,2451.0,2500.0,307.45454545454544,90.9,9.1,4.713333333333334,0.10546975175872172,1,0.313,Not significant,0.2727272727272727,0.18181818181818182,-9.1
881ec9070bfffff,1,0,0.0,800.0,800.0,358.0,0.0,100.0,4.97,0.20054124340112242,3,0.38,Not significant,1.0,0.0,-100.0
881ec9070dfffff,9,5,55.6,1937.0,1805.0,317.77777777777777,66.7,33.3,4.696666666666666,-0.13724864717476018,2,0.894,Not significant,0.8888888888888888,0.3333333333333333,-55.6
881ec90711fffff,2,2,100.0,1243.0,1243.0,365.0,50.0,0.0,,0.7784835891705526,1,0.047,HH (Hot Spot),0.0,0.0,0.0
881ec90715fffff,1,1,100.0,920.0,920.0,269.0,0.0,0.0,,0.6105445118187577,1,0.062,Not significant,1.0,1.0,0.0
881ec90717fffff,1,1,100.0,200.0,200.0,358.0,0.0,0.0,,0.9464226665223474,1,0.056,Not significant,1.0,0.0,-100.0
881ec90719fffff,1,1,100.0,4786.0,4786.0,365.0,100.0,0.0,,0.7784835891705526,1,0.053,Not significant,0.0,0.0,0.0
881ec9071dfffff,4,3,75.0,3762.0,1708.0,289.25,50.0,25.0,5.0,0.14469704220573693,1,0.127,Not significant,0.0,0.25,25.0
881ec90721fffff,4,4,100.0,1182.0,973.0,290.5,50.0,25.0,5.0,0.21913450220417444,1,0.349,Not significant,1.0,0.75,-25.0
881ec90723fffff,10,5,50.0,1905.0,2261.0,220.4,50.0,60.0,4.758333333333334,-0.20408019215991016,2,0.869,Not significant,0.6666666666666666,0.6013745704467354,-6.5
881ec90729fffff,11,11,100.0,3293.0,3600.0,335.1818181818182,54.5,18.2,4.975,0.7427461535100905,1,0.041,HH (Hot Spot),0.18181818181818182,0.2225705329153605,4.1
881ec9072bfffff,16,11,68.8,1735.0,1606.0,299.5,68.8,37.5,4.341428571428572,0.06808088014753076,1,0.065,Not significant,0.5,0.5625,6.2
881ec90731fffff,4,2,50.0,3277.0,2002.0,274.5,100.0,100.0,4.83,-0.07860130020486995,2,0.658,Not significant,0.5,0.5,0.0
881ec90733fffff,23,9,39.1,2911.0,3243.0,311.4347826086956,39.1,60.9,4.86,-0.22492412241882734,2,0.757,Not significant,0.391304347826087,0.30434782608695654,-8.7
881ec90735fffff,9,8,88.9,1698.0,1497.0,316.55555555555554,55.6,22.2,4.775,-0.00849050127998423,4,0.51,Not significant,0.7777777777777778,0.3333333333333333,-44.4
881ec90737fffff,8,5,62.5,2374.0,1952.0,268.125,50.0,50.0,4.67,0.021772347072154717,3,0.212,Not significant,0.625,0.375,-25.0
881ec90739fffff,14,7,50.0,1940.0,1737.0,251.21428571428572,50.0,71.4,4.13,-0.25015300483941877,2,0.948,Not significant,0.21428571428571427,0.5,28.6
881ec9073bfffff,5,5,100.0,856.0,556.0,365.0,20.0,0.0,,0.08173794505342603,1,0.427,Not significant,0.0,0.0,0.0
881ec9073dfffff,10,9,90.0,1148.0,1206.0,248.4,60.0,50.0,4.913333333333333,0.0026671670848895956,1,0.465,Not significant,0.7,0.5,-20.0
881ec90741fffff,10,7,70.0,2314.0,1252.0,341.2,50.0,30.0,4.442,0.09888419717222745,1,0.063,Not significant,0.3,0.1,-20.0
881ec90745fffff,2,2,100.0,592.0,592.0,317.0,0.0,0.0,,0.34139415051628114,1,0.212,Not significant,0.5,0.5,0.0
881ec90747fffff,1,1,100.0,607.0,607.0,365.0,0.0,0.0,,0.4466359723234059,1,0.2,Not significant,0.0,0.0,0.0
881ec90749fffff,8,7,87.5,3822.0,2706.0,352.25,75.0,25.0,4.5075,0.0312931401682548,1,0.455,Not significant,0.5,0.125,-37.5
881ec9074bfffff,16,15,93.8,998.0,712.0,335.0,25.0,18.8,4.154,-0.06593515417636824,4,0.561,Not significant,0.5,0.25,-25.0
881ec9074dfffff,6,4,66.7,2045.0,1873.0,276.3333333333333,33.3,33.3,4.746666666666666,0.017773491257530097,1,0.202,Not significant,0.3333333333333333,0.5,16.7
881ec90755fffff,1,0,0.0,2663.0,2663.0,251.0,100.0,100.0,5.0,-0.09333185275310091,2,0.535,Not significant,1.0,0.0,-100.0
881ec90757fffff,1,1,100.0,690.0,690.0,269.0,0.0,0.0,,-0.5650290296438064,4,0.891,Not significant,1.0,1.0,0.0
881ec90759fffff,12,7,58.3,2482.0,2979.0,313.4166666666667,58.3,58.3,4.668,-0.03536140349780832,2,0.628,Not significant,0.3333333333333333,0.08333333333333333,-25.0
881ec9075dfffff,3,3,100.0,2842.0,2400.0,364.0,66.7,0.0,,-0.6127237276117162,4,0.88,Not significant,0.6666666666666666,0.0,-66.7
881ec90761fffff,23,17,73.9,2050.0,2113.0,313.69565217391306,69.6,47.8,4.828125,0.10718196149449627,1,0.181,Not significant,0.6086956521739131,0.21739130434782608,-39.1
881ec90763fffff,15,14,93.3,1410.0,1111.0,315.73333333333335,33.3,26.7,4.94,0.5107245325537894,1,0.047,HH (Hot Spot),0.4666666666666667,0.26666666666666666,-20.0
881ec90767fffff,1,1,100.0,7500.0,7500.0,365.0,100.0,0.0,,0.6526412405416077,1,0.137,Not significant,0.0,0.0,0.0
881ec90769fffff,33,19,57.6,2472.0,2418.0,269.3030303030303,45.5,51.5,4.632380952380952,-0.07377263906273916,2,0.803,Not significant,0.45454545454545453,0.42424242424242425,-3.0
881ec9076bfffff,8,8,100.0,1210.0,1086.0,296.75,37.5,50.0,4.984,0.4108089691550231,1,0.163,Not significant,0.625,0.25,-37.5
881ec9076dfffff,18,9,50.0,4230.0,3854.0,296.5,61.1,44.4,4.939,-0.1335617313172528,2,0.733,Not significant,0.3888888888888889,0.2222222222222222,-16.7
881ec90e1bfffff,3,2,66.7,6844.0,5334.0,329.6666666666667,66.7,33.3,4.895,-0.0077388038827082475,4,0.592,Not significant,0.6666666666666666,0.3333333333333333,-33.3
881ec90e49fffff,10,5,50.0,5136.0,2704.0,316.6,90.0,50.0,4.703333333333333,-0.3970899522920115,2,1.0,Not significant,0.6,0.2,-40.0
881ec90e59fffff,44,10,22.7,4019.0,3155.0,270.34090909090907,68.2,79.5,4.711538461538462,2.0794182247548614,3,0.02,LL (Cold Spot),0.4318181818181818,0.329153605015674,-10.3
881ec90e5dfffff,1,0,0.0,1479.0,1479.0,254.0,0.0,100.0,4.96,2.6403139043541497,3,0.031,LL (Cold Spot),1.0,1.0,0.0
881ec91001fffff,1,0,0.0,4350.0,4350.0,360.0,100.0,100.0,4.96,-1.7406025711063704,2,1.0,Not significant,1.0,0.0,-100.0
881ec91003fffff,1,1,100.0,2065.0,2065.0,364.0,100.0,0.0,,0.27466635711516796,1,0.328,Not significant,1.0,0.0,-100.0
881ec91007fffff,2,2,100.0,2393.0,2393.0,104.5,100.0,50.0,4.77,-0.12838742852913973,4,0.651,Not significant,1.0,1.0,0.0
881ec91009fffff,4,4,100.0,9666.0,6030.0,317.0,100.0,0.0,4.67,-0.3970899522920115,4,0.787,Not significant,0.5,0.5,0.0
881ec91011fffff,11,9,81.8,2246.0,2424.0,295.3636363636364,81.8,27.3,4.375,0.1358564496312518,1,0.281,Not significant,0.45454545454545453,0.6363636363636364,18.2
881ec91013fffff,15,8,53.3,3870.0,3332.0,352.2,53.3,33.3,4.678571428571429,-0.08483757352902145,2,0.71,Not significant,0.13333333333333333,0.13333333333333333,0.0
881ec91017fffff,10,8,80.0,2196.0,1846.0,335.1,70.0,30.0,4.085,0.06714333472020975,1,0.38,Not significant,0.5,0.3,-20.0
881ec91019fffff,1,1,100.0,2320.0,2320.0,362.0,100.0,0.0,,-0.12999964367171696,4,0.637,Not significant,1.0,0.0,-100.0
881ec9101bfffff,14,6,42.9,3959.0,3244.0,253.85714285714286,100.0,64.3,4.293333333333333,-0.059617295010380135,2,0.578,Not significant,0.5714285714285714,0.5,-7.1
881ec9101dfffff,1,1,100.0,657.0,657.0,364.0,0.0,0.0,,0.15240670880306129,1,0.426,Not significant,1.0,0.0,-100.0
881ec91025fffff,4,4,100.0,1490.0,1380.0,293.0,75.0,25.0,5.0,0.9464226665223474,1,0.17,Not significant,0.75,0.75,0.0
881ec91029fffff,3,1,33.3,3920.0,3446.0,242.0,100.0,100.0,4.876666666666666,0.43012564284115246,3,0.198,Not significant,0.3333333333333333,0.6666666666666666,33.3
881ec9102bfffff,1,0,0.0,6693.0,6693.0,269.0,0.0,100.0,5.0,-0.6418730019647396,2,0.692,Not significant,1.0,1.0,0.0
881ec91031fffff,9,4,44.4,3422.0,3040.0,354.3333333333333,88.9,11.1,4.8,-0.495743087175683,2,0.994,Not significant,0.1111111111111111,0.1111111111111111,0.0
881ec91033fffff,6,6,100.0,1724.0,1586.0,336.8333333333333,83.3,33.3,4.876666666666666,0.25003529243690475,1,0.276,Not significant,0.5,0.16666666666666666,-33.3
881ec91035fffff,20,16,80.0,2731.0,2019.0,364.4,70.0,55.0,3.840909090909091,0.17537255786749212,1,0.189,Not significant,0.1,0.0,-10.0
881ec91037fffff,1,1,100.0,1472.0,1472.0,365.0,100.0,0.0,2.0,0.14748049586740866,1,0.375,Not significant,0.0,0.0,0.0
881ec91039fffff,3,3,100.0,487.0,280.0,328.6666666666667,33.3,0.0,4.5,0.6476254600980341,1,0.062,Not significant,0.0,0.0,0.0
881ec9103bfffff,4,4,100.0,3892.0,1650.0,316.75,75.0,0.0,,0.30153660949145517,1,0.257,Not significant,0.75,0.5,-25.0
881ec9103dfffff,2,2,100.0,502.0,502.0,317.0,50.0,0.0,,0.002739403067141709,1,0.508,Not significant,0.5,0.5,0.0
881ec91041fffff,1,1,100.0,445.0,445.0,364.0,100.0,0.0,,0.27466635711516796,1,0.425,Not significant,1.0,0.0,-100.0
881ec91043fffff,1,1,100.0,1614.0,1614.0,365.0,100.0,0.0,,0.9464226665223474,1,0.149,Not significant,0.0,0.0,0.0
881ec91045fffff,2,1,50.0,2429.0,2429.0,314.5,50.0,0.0,,-0.3970899522920115,2,1.0,Not significant,0.5,0.5,0.0
881ec91057fffff,1,0,0.0,1550.0,1550.0,365.0,0.0,0.0,,-1.7406025711063704,2,1.0,Not significant,0.0,0.0,0.0
881ec91061fffff,4,3,75.0,4963.0,4604.0,317.75,100.0,0.0,5.0,0.04306103794656188,1,0.418,Not significant,0.5,0.25,-25.0
881ec91063fffff,6,4,66.7,3676.0,2690.0,331.8333333333333,50.0,0.0,,-0.005930461123725834,4,0.574,Not significant,0.5,0.3333333333333333,-16.7
881ec91067fffff,23,17,73.9,6558.0,6861.0,331.7391304347826,95.7,21.7,4.278333333333333,-0.044848703055836485,4,0.654,Not significant,0.6956521739130435,0.2608695652173913,-43.5
881ec91081fffff,417,171,41.0,4680.0,4118.0,295.652278177458,86.6,54.0,4.669098039215686,0.3430503930778709,3,0.112,Not significant,0.6135135135135135,0.3400329489291598,-27.3
881ec91083fffff,675,236,35.0,3578.0,3010.0,303.01037037037037,76.9,57.2,4.605164113785558,0.42469145935483027,3,0.118,Not significant,0.7932692307692307,0.24902704320926056,-54.4
881ec91085fffff,39,32,82.1,2243.0,1954.0,316.0769230769231,79.5,20.5,4.781538461538461,-0.33293895488374875,4,0.944,Not significant,0.6666666666666666,0.1794871794871795,-48.7
881ec91087fffff,273,122,44.7,2610.0,2288.0,291.72161172161174,76.2,55.7,4.613513513513514,0.3905081542876064,3,0.049,LL (Cold Spot),0.7283018867924528,0.28867019934393134,-44.0
881ec91089fffff,18,9,50.0,4537.0,2288.0,330.44444444444446,66.7,55.6,4.230714285714286,0.2680721883501603,3,0.059,Not significant,0.6666666666666666,0.16666666666666666,-50.0
881ec9108bfffff,375,133,35.5,3492.0,3000.0,290.6,83.2,55.5,4.64935064935065,0.397458337479286,3,0.127,Not significant,0.7701612903225806,0.2907653153972005,-47.9
881ec9108dfffff,86,24,27.9,3525.0,4031.0,155.0581395348837,83.7,69.8,4.77955223880597,0.1911603040623366,3,0.33,Not significant,0.627906976744186,0.6383319967923016,1.0
881ec91091fffff,64,37,57.8,2475.0,1998.0,288.765625,54.7,37.5,4.621875,0.10014130101674423,3,0.102,Not significant,0.7419354838709677,0.5462863293864371,-19.6
881ec91093fffff,287,58,20.2,2926.0,2415.0,299.3867595818815,71.8,47.7,4.654256756756757,0.41074877871610205,3,0.193,Not significant,0.5923344947735192,0.2926829268292683,-30.0
881ec91095fffff,235,142,60.4,3210.0,2371.0,284.55744680851063,65.5,46.0,4.655793103448276,0.06049100302187577,3,0.117,Not significant,0.6966824644549763,0.36920602427255444,-32.7
881ec91097fffff,147,79,53.7,3449.0,2470.0,313.91156462585036,55.8,48.3,4.518979591836735,0.0792563894332382,3,0.264,Not significant,0.678082191780822,0.2347560975609756,-44.3
881ec91099fffff,92,31,33.7,4152.0,3720.0,337.3804347826087,59.8,55.4,4.76910447761194,0.07218702026613881,3,0.429,Not significant,0.8021978021978022,0.1307116104868914,-67.1
881ec9109bfffff,20,9,45.0,5716.0,5305.0,291.9,55.0,55.0,4.94,0.31501540503088665,3,0.094,Not significant,0.5,0.55,5.0
881ec9109dfffff,207,130,62.8,3001.0,2458.0,309.34299516908214,62.8,40.1,4.5312931034482755,0.02841195638445368,3,0.102,Not significant,0.7352941176470589,0.25114603798297314,-48.4
881ec910a1fffff,28,14,50.0,2456.0,2148.0,331.14285714285717,85.7,60.7,4.628636363636364,0.31279212887921026,3,0.033,LL (Cold Spot),0.5,0.14250614250614252,-35.7
881ec910a3fffff,1304,289,22.2,2695.0,2273.0,259.29294478527606,85.0,69.0,4.58477,1.098806211953386,3,0.012,LL (Cold Spot),0.9724517906336089,0.45424052429238587,-51.8
881ec910a5fffff,86,11,12.8,3007.0,2216.0,285.6511627906977,87.2,81.4,4.723611111111111,1.0651400941040885,3,0.036,LL (Cold Spot),0.6627906976744186,0.33400160384923816,-32.9
881ec910a7fffff,6,3,50.0,2642.0,1194.0,278.0,66.7,50.0,3.84,0.45371631121865336,3,0.007,LL (Cold Spot),0.5,0.16292134831460675,-33.7
881ec910a9fffff,5,3,60.0,1859.0,1600.0,345.8,80.0,20.0,4.67,0.04268913313117474,3,0.219,Not significant,0.2,0.2,0.0
881ec910abfffff,82,16,19.5,3032.0,2464.0,212.4390243902439,93.9,62.2,4.802903225806452,0.5968165035611411,3,0.149,Not significant,0.74,0.7634854771784232,2.3
881ec910adfffff,26,15,57.7,2855.0,2400.0,323.9230769230769,76.9,42.3,4.653571428571429,0.10949599461598321,3,0.082,Not significant,0.5769230769230769,0.19230769230769232,-38.5
881ec910b1fffff,363,90,24.8,4713.0,3515.0,288.5482093663912,90.4,66.9,4.701934306569343,1.1216792346301507,3,0.019,LL (Cold Spot),0.6905537459283387,0.2951903996976283,-39.5
881ec910b5fffff,1768,470,26.6,3808.0,2966.0,292.13461538461536,76.6,71.8,4.667905308464849,1.1876776126424107,3,0.007,LL (Cold Spot),0.8538205980066446,0.289361130823376,-56.4
881ec910b7fffff,18,3,16.7,3944.0,2526.0,338.1111111111111,100.0,61.1,4.710909090909091,1.2260728107227115,3,0.038,LL (Cold Spot),0.5,0.05555555555555555,-44.4
881ec910b9fffff,159,51,32.1,3329.0,2779.0,293.8993710691824,70.4,61.6,4.496902654867257,0.6613324600366418,3,0.042,LL (Cold Spot),0.5955882352941176,0.27794561933534745,-31.8
881ec910bbfffff,197,76,38.6,3693.0,2607.0,292.38071065989845,69.0,63.5,4.637272727272728,0.439917998166781,3,0.118,Not significant,0.766497461928934,0.32522317521442323,-44.1
881ec910bdfffff,2006,521,26.0,2547.0,1966.0,302.7043868394816,68.0,62.3,4.480964788732394,1.0786423867044903,3,0.009,LL (Cold Spot),0.8679012345679012,0.241574075635211,-62.6
881ec910c1fffff,19,12,63.2,1615.0,1120.0,325.63157894736844,31.6,26.3,4.786666666666666,-0.003838676628916028,2,0.546,Not significant,0.5263157894736842,0.15789473684210525,-36.8
881ec910c3fffff,28,20,71.4,1636.0,1590.0,332.85714285714283,75.0,35.7,4.812352941176471,-0.0882110258784469,4,0.891,Not significant,0.5,0.1564039408866995,-34.4
881ec910c5fffff,5,4,80.0,1637.0,1555.0,364.8,60.0,20.0,4.9375,0.03935056568596485,1,0.419,Not significant,0.2,0.0,-20.0
881ec910c7fffff,23,7,30.4,3470.0,3977.0,162.47826086956522,87.0,52.2,4.768571428571429,-0.016748633127043517,2,0.485,Not significant,0.5217391304347826,0.5652173913043478,4.3
881ec910c9fffff,4,4,100.0,5388.0,2398.0,294.5,100.0,0.0,4.6,-0.29713261345222314,4,0.76,Not significant,0.75,0.25,-50.0
881ec910cbfffff,73,19,26.0,2454.0,2044.0,286.972602739726,94.5,69.9,4.7553846153846155,-0.3097931871651079,2,0.761,Not significant,0.8356164383561644,0.3424657534246575,-49.3
881ec910cdfffff,7,7,100.0,1520.0,1000.0,308.42857142857144,57.1,0.0,3.5,-0.2206419616877257,4,0.74,Not significant,0.7142857142857143,0.42857142857142855,-28.6
881ec910d1fffff,207,161,77.8,2079.0,1977.0,322.22222222222223,62.3,29.0,4.577870370370371,-0.023624110737129184,4,0.569,Not significant,0.6956521739130435,0.23954689322005665,-45.6
881ec910d3fffff,51,39,76.5,2980.0,2460.0,310.3529411764706,49.0,27.5,4.5792,-0.07492058867165585,4,0.71,Not significant,0.6862745098039216,0.27450980392156865,-41.2
881ec910d5fffff,161,64,39.8,2078.0,1461.0,266.6832298136646,69.6,54.7,4.534653465346534,0.08310769394122856,3,0.37,Not significant,0.7701863354037267,0.484472049689441,-28.6
881ec910d7fffff,182,97,53.3,3070.0,2521.0,295.84615384615387,74.2,47.3,4.470094339622642,0.09131237355122636,3,0.239,Not significant,0.6988636363636364,0.3196442089326268,-37.9
881ec910d9fffff,59,37,62.7,2748.0,2912.0,324.22033898305085,74.6,33.9,4.686538461538461,-0.018186608525189964,2,0.8,Not significant,0.4745762711864407,0.23728813559322035,-23.7
881ec910dbfffff,71,48,67.6,2769.0,2845.0,301.84507042253523,64.8,38.0,4.8591428571428565,0.010129622878964451,1,0.39,Not significant,0.5915492957746479,0.30985915492957744,-28.2
881ec910ddfffff,47,35,74.5,3158.0,2020.0,303.40425531914894,63.8,31.9,4.612962962962963,-0.05929455650042919,4,0.724,Not significant,0.6382978723404256,0.3404255319148936,-29.8
881ec910e1fffff,14,9,64.3,1531.0,1099.0,248.92857142857142,57.1,57.1,4.769,0.0003810054150490373,3,0.453,Not significant,0.6428571428571429,0.35714285714285715,-28.6
881ec910e3fffff,18,8,44.4,1608.0,1379.0,269.77777777777777,66.7,50.0,4.75076923076923,-0.026769567442675238,2,0.531,Not significant,0.7222222222222222,0.3888888888888889,-33.3
881ec910e5fffff,9,5,55.6,4621.0,2304.0,289.1111111111111,100.0,44.4,4.735,-0.048932790877448396,2,0.648,Not significant,0.6666666666666666,0.4444444444444444,-22.2
881ec910e7fffff,17,11,64.7,2754.0,2404.0,291.47058823529414,58.8,29.4,4.81,0.0004919127115393569,3,0.269,Not significant,0.5882352941176471,0.35294117647058826,-23.5
881ec910e9fffff,29,18,62.1,1586.0,1389.0,311.37931034482756,65.5,51.7,4.275,-0.015163349231271675,2,0.653,Not significant,0.5862068965517241,0.20689655172413793,-37.9
881ec910ebfffff,4,4,100.0,1766.0,1678.0,273.75,75.0,25.0,4.92,-0.35633673618797596,4,0.831,Not significant,0.5,0.0,-50.0
881ec910edfffff,9,5,55.6,2930.0,2665.0,330.6666666666667,88.9,55.6,4.848,-0.08557546909805608,2,0.786,Not significant,0.7777777777777778,0.0,-77.8
881ec91103fffff,1,1,100.0,2361.0,2361.0,365.0,0.0,0.0,,0.9464226665223474,1,0.023,HH (Hot Spot),0.0,0.0,0.0
881ec91105fffff,3,3,100.0,1116.0,1300.0,333.0,66.7,0.0,,0.2574693955943442,1,0.301,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec91107fffff,2,2,100.0,4224.0,4224.0,363.0,100.0,0.0,,0.9464226665223474,1,0.019,HH (Hot Spot),1.0,0.0,-100.0
881ec91109fffff,3,2,66.7,6933.0,3920.0,364.6666666666667,100.0,0.0,,-0.0023431000829337023,4,0.568,Not significant,0.3333333333333333,0.0,-33.3
881ec9110bfffff,2,2,100.0,1079.0,1079.0,317.0,50.0,50.0,5.0,0.46611690529621413,1,0.187,Not significant,0.5,0.5,0.0
881ec9110dfffff,6,5,83.3,3334.0,2826.0,344.3333333333333,100.0,16.7,5.0,-0.10396994772222512,4,0.65,Not significant,0.8333333333333334,0.16666666666666666,-66.7
881ec91111fffff,1,1,100.0,593.0,593.0,269.0,0.0,0.0,,0.9464226665223474,1,0.013,HH (Hot Spot),1.0,1.0,0.0
881ec91113fffff,1,1,100.0,1028.0,1028.0,365.0,0.0,0.0,,0.8120714046409115,1,0.029,HH (Hot Spot),0.0,0.0,0.0
881ec91115fffff,1,1,100.0,800.0,800.0,365.0,100.0,0.0,,0.8503615142771208,1,0.041,HH (Hot Spot),0.0,0.0,0.0
881ec91119fffff,2,2,100.0,412.0,412.0,269.0,0.0,0.0,,0.9464226665223474,1,0.029,HH (Hot Spot),1.0,1.0,0.0
881ec9111bfffff,2,2,100.0,1322.0,1322.0,317.0,0.0,0.0,,0.9464226665223474,1,0.005,HH (Hot Spot),0.5,0.5,0.0
881ec9111dfffff,1,1,100.0,640.0,640.0,269.0,0.0,0.0,,0.9464226665223474,1,0.009,HH (Hot Spot),1.0,1.0,0.0
881ec91121fffff,13,4,30.8,2883.0,2766.0,306.0,100.0,69.2,4.826666666666666,0.15927907724883208,3,0.338,Not significant,0.5384615384615384,0.15384615384615385,-38.5
881ec91123fffff,2,2,100.0,1540.0,1540.0,317.0,50.0,0.0,,0.22047801482298884,1,0.288,Not significant,0.5,0.5,0.0
881ec91125fffff,47,17,36.2,3118.0,3154.0,328.02127659574467,97.9,55.3,4.5727586206896556,0.3541629453124693,3,0.163,Not significant,0.46808510638297873,0.1276595744680851,-34.0
881ec91127fffff,7,4,57.1,2102.0,1659.0,354.42857142857144,85.7,14.3,4.3,-0.027658629250801234,2,0.593,Not significant,0.42857142857142855,0.0,-42.9
881ec91129fffff,13,5,38.5,3036.0,2950.0,254.76923076923077,84.6,53.8,4.305,0.17630855757871114,3,0.275,Not significant,0.6923076923076923,0.15384615384615385,-53.8
881ec9112bfffff,5,5,100.0,1752.0,1661.0,269.0,40.0,0.0,,0.36109900225889174,1,0.183,Not significant,1.0,1.0,0.0
881ec9112dfffff,25,5,20.0,4395.0,3208.0,327.76,80.0,32.0,4.7825,0.9380931478193116,3,0.045,LL (Cold Spot),0.28,0.28,0.0
881ec91131fffff,1,1,100.0,400.0,400.0,269.0,0.0,0.0,,0.46651995908185845,1,0.127,Not significant,1.0,1.0,0.0
881ec91133fffff,4,4,100.0,3608.0,2017.0,294.75,75.0,25.0,3.5,0.4127794543292841,1,0.173,Not significant,0.25,0.5,25.0
881ec91135fffff,2,1,50.0,4586.0,4586.0,317.5,50.0,0.0,,-0.28754488788681765,2,0.967,Not significant,0.0,0.5,50.0
