file,url,bytes,sha256,status,mode,downloaded_utc
united-states_dc_washington-dc_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-08-27/data/reviews.csv.gz,53784990,3e83f854c6a7773588d043e8878ec33aaee0457118afd7deec2eddfea9fa1c83,downloaded,latest,2026-09-11T15:06:53
united-states_ma_boston_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/ma/boston/2026-08-27/data/reviews.csv.gz,28340367,70fce48b535cd940ef473645c913bc77797c18bf1218ad7cd80582ddcb89b0e5,downloaded,latest,2026-09-11T15:06:55
united-states_il_chicago_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/il/chicago/2026-08-27/data/reviews.csv.gz,60269131,134a431b85943944a07f89ad75634033ac07a400340e8c3257eeadc8ce24b540,downloaded,latest,2026-09-11T15:07:00
united-states_ma_cambridge_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ma/cambridge/2026-08-31/data/reviews.csv.gz,9269432,682e3081b049cc7495b5680335c18198604a9ef0862ebf68057a925dc00ab82c,downloaded,latest,2026-09-11T15:07:05
united-states_la_new-orleans_2026-08-15_reviews.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2026-08-15/data/reviews.csv.gz,58859885,a1c482d8eb6f35f7859472e2357aa1f5d3a6ff69c411f2003f62636733ded10d,downloaded,latest,2026-09-11T15:07:08
united-states_mt_bozeman_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/united-states/mt/bozeman/2026-08-18/data/reviews.csv.gz,4780745,3bd33920d440ea369b59c56580d9a4aa290a1b9c238f73b54e083a540dbb7129,downloaded,latest,2026-09-11T15:07:10
united-states_nj_newark_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/nj/newark/2026-08-31/data/reviews.csv.gz,7088321,084e07a2c8fddc5b6c135ed64ccc89a1dde99a46236e91d1bfca1a9f391ef77b,downloaded,latest,2026-09-11T15:07:16
united-states_nc_asheville_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/nc/asheville/2026-08-27/data/reviews.csv.gz,35676489,ef94998ec0377a12450807cf663d79d0488ee3d36eb9dbc90ddfee54dc6b8f74,downloaded,latest,2026-09-11T15:07:18
united-states_nj_jersey-city_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-08-29/data/reviews.csv.gz,11038331,f42357031f762e77a5248b8e7aa90ba2de9317ce9fd2380d99349749154cd3ba,downloaded,latest,2026-09-11T15:07:22
united-states_ny_albany_2026-08-13_reviews.csv.gz,https://data.insideairbnb.com/united-states/ny/albany/2026-08-13/data/reviews.csv.gz,2819338,b2117dd845511251ccdb7fe25e6f88c4e0fd626348297fdb50b3b6e54833f14c,downloaded,latest,2026-09-11T15:07:24
united-states_mn_twin-cities-msa_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-08-28/data/reviews.csv.gz,33839806,4ae77f73e865518586a360cfbba11424ca756766eb99aff738cbd2a9e73062da,downloaded,latest,2026-09-11T15:07:25
united-states_ny_rochester_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2026-08-29/data/reviews.csv.gz,5378295,d02bea0fa559bfcaf6d9d87d8de320cf4904f660b5b75ea647f487faef12e34f,downloaded,latest,2026-09-11T15:07:28
united-states_oh_columbus_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/united-states/oh/columbus/2026-08-30/data/reviews.csv.gz,18274295,89d9869cdb6eb756acc13334bad46882153b965792c3e3c1239eb8bffa347117,downloaded,latest,2026-09-11T15:07:33
united-states_or_salem-or_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2026-08-29/data/reviews.csv.gz,2111082,716145e29ecf68db044c3b3eb91641cce36af3cbca2367432ee79574cc48c602,downloaded,latest,2026-09-11T15:07:36
united-states_or_portland_2026-08-10_reviews.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2026-08-10/data/reviews.csv.gz,53181794,80cf55cd4ff6c862fd92b3bc2ff88eadc077a82c9b0f89a0c9b77da5ef94576d,downloaded,latest,2026-09-11T15:07:36
united-states_nv_clark-county-nv_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-08-28/data/reviews.csv.gz,70804504,baa263419801b82542f5a84a83c7dfafd57c88a407308f6c490bd567c419cf24,downloaded,latest,2026-09-11T15:07:38
united-states_hi_hawaii_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/united-states/hi/hawaii/2026-08-25/data/reviews.csv.gz,209869953,c0f208efdfc53a97fbc1a09b04efbcb6d3955e86a9940ce003b74f37fbdb2f05,downloaded,latest,2026-09-11T15:07:40
united-states_ri_rhode-island_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-08-31/data/reviews.csv.gz,34078197,359abd823ce10bd6da729d7afce9235bae1c448385524049617af3410cc2a27e,downloaded,latest,2026-09-11T15:07:47
united-states_tx_fort-worth_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-08-25/data/reviews.csv.gz,9443756,f2afedd86d33db211bbb7e8eabc63db77a2a1ed87550c013dea814f5ce0e1c96,downloaded,latest,2026-09-11T15:07:48
united-states_tx_dallas_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/dallas/2026-08-27/data/reviews.csv.gz,26572836,d736e7c84e7ef70cebe4f38003246ef5331bf0902634cf21cbd95e22d2c25c12,downloaded,latest,2026-09-11T15:08:03
united-states_tx_austin_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/austin/2026-08-25/data/reviews.csv.gz,63912004,c4c6a0439746e1e714dd569f2e6fcd6e7ff677245a590966de07fc31240e7479,downloaded,latest,2026-09-11T15:08:13
united-states_tn_nashville_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2026-08-27/data/reviews.csv.gz,83370068,8b61ec9207441c5ce3a001d4d3e4c68fc4d8df73064921bb7c924a294a0c02f4,downloaded,latest,2026-09-11T15:08:14
united-states_wa_seattle_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/wa/seattle/2026-08-29/data/reviews.csv.gz,69880997,991b367b770bc01b282a498551a2a173a3a5f3b37a83036c571421e3f845fff7,downloaded,latest,2026-09-11T15:08:27
united-states_tx_austin_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/austin/2025-08-16/data/reviews.csv.gz,67430281,0d38e8aef2d6af740fda0e2615707321ae235c78e3b7a47159fb44af3299f497,downloaded,vintages,2026-09-11T15:12:22
australia_nsw_mid-north-coast_2025-08-08_reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-08-08/data/reviews.csv.gz,25157531,090cd698f9da05f3f375eb00c3719c0ee7ffdb2022bf69e90e4c184de75982cd,downloaded,vintages,2026-09-11T15:12:22
australia_nsw_northern-rivers_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-08-19/data/reviews.csv.gz,29501119,28b113bfd9fcb1aedb8ecd393d8bcd72efe86139a12cefd04eca05f545242746,downloaded,vintages,2026-09-11T15:12:23
australia_qld_brisbane_2025-08-04_reviews.csv.gz,https://data.insideairbnb.com/australia/qld/brisbane/2025-08-04/data/reviews.csv.gz,25776409,e04308d82a711e855c99bc199979d10cc58c149d608a4c8b50d44fc66fca94ea,downloaded,vintages,2026-09-11T15:12:25
australia_sa_barossa-valley_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/australia/sa/barossa-valley/2025-08-29/data/reviews.csv.gz,2168770,89e18da400d9fa5ff871096d78bedf674848391ef624fae1103ffe2f44519a99,downloaded,vintages,2026-09-11T15:12:28
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/argentina/ciudad-autónoma-de-buenos-aires/buenos-aires/2025-08-29/data/reviews.csv.gz,100289489,ec862dc40d6d4f04ba23d26085a7797dba27fa3b5b303a00b7b53b3c5f9af86d,downloaded,vintages,2026-09-11T15:12:30
australia_qld_sunshine-coast_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-08-31/data/reviews.csv.gz,36092920,c5b803e7da04d0d0ebb34432e3b8138982525af322a6a0a9ceb0038f7cb1ced6,downloaded,vintages,2026-09-11T15:12:34
australia_vic_barwon-south-west-vic_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2025-08-30/data/reviews.csv.gz,38883267,b299a1cfec6c877e847d416db8d096af2e54d979913660c48de8195468e6db24,downloaded,vintages,2026-09-11T15:12:34
australia_tas_tasmania_2025-08-04_reviews.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2025-08-04/data/reviews.csv.gz,58983821,f2c8891b8deff0edf8ee7e042ecb2a4cba464660ddfb92e5c4d247bddc61e0d7,downloaded,vintages,2026-09-11T15:12:40
australia_vic_melbourne_2025-08-05_reviews.csv.gz,https://data.insideairbnb.com/australia/vic/melbourne/2025-08-05/data/reviews.csv.gz,92468751,244becc699c4b15b8ad718497e37b38139bd239b28f0d5d3d0e5f6cb1f0c10ff,downloaded,vintages,2026-09-11T15:12:41
australia_vic_mornington-peninsula_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-08-17/data/reviews.csv.gz,19251322,3032d01a5f15c71e376828bc542ae8656c0e6dfaaa26e4a4ebad15d13431242a,downloaded,vintages,2026-09-11T15:12:42
australia_wa_western-australia_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/australia/wa/western-australia/2025-08-28/data/reviews.csv.gz,71429775,2edfe3619dad34387f5b0b37cef6ba06166cddc0688355af2e7f6f5e97116caa,downloaded,vintages,2026-09-11T15:12:53
belgium_vlg_antwerp_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/belgium/vlg/antwerp/2025-08-30/data/reviews.csv.gz,13683258,811d5e22d408dfbfff53f7ce148abfdcffb249f7f62d4d3c700b5659fc45fe21,downloaded,vintages,2026-09-11T15:12:56
belgium_bru_brussels_2025-08-24_reviews.csv.gz,https://data.insideairbnb.com/belgium/bru/brussels/2025-08-24/data/reviews.csv.gz,37169113,820abd29455d8f6ba84a52dd8efa7be95dca99ba364ed75f1aa304b96e40e017,downloaded,vintages,2026-09-11T15:12:59
austria_vienna_vienna_2025-08-15_reviews.csv.gz,https://data.insideairbnb.com/austria/vienna/vienna/2025-08-15/data/reviews.csv.gz,76155444,aafb29f9bdf1938d728f79ad2db87d78d49149731692bf615e18653941c2f9e9,downloaded,vintages,2026-09-11T15:12:59
belgium_vlg_ghent_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/belgium/vlg/ghent/2025-08-28/data/reviews.csv.gz,11095713,f77a00ad0c0444157315c12bd2785a24da0087c85a6f199a54041a70022fd0b2,downloaded,vintages,2026-09-11T15:13:03
belize_bz_belize_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/belize/bz/belize/2025-08-30/data/reviews.csv.gz,13818648,71335efa48c75b3879197b60df526ca961ed20055037e96a258e6dd8f8c3a369,downloaded,vintages,2026-09-11T15:13:04
spain_catalonia_barcelona_2025-08-10_reviews.csv.gz,https://data.insideairbnb.com/spain/catalonia/barcelona/2025-08-10/data/reviews.csv.gz,129902932,ebfd97d977c85017310c7f0a9138180fefe178634edf3501343ed6648c00faff,downloaded,vintages,2026-09-11T15:13:05
brazil_rj_rio-de-janeiro_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-08-28/data/reviews.csv.gz,124038716,390b95aea927a9ab92fd3aaa3d9f1ef38407c29f1a4d0130b0f91aab72917169,downloaded,vintages,2026-09-11T15:13:11
canada_mb_winnipeg_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/canada/mb/winnipeg/2025-08-17/data/reviews.csv.gz,7108956,2175c7422b9603b966a9db5a8e1524252de3a8485ea3e91666347a0fbd9df116,downloaded,vintages,2026-09-11T15:13:12
canada_nb_new-brunswick_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2025-08-30/data/reviews.csv.gz,18938206,ad9651148517f44a3706985b44502fd73a25960c72abdc22a288e762dae89acf,downloaded,vintages,2026-09-11T15:13:13
canada_bc_vancouver_2025-08-10_reviews.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-08-10/data/reviews.csv.gz,32938597,9a169f919ff2821d48b39191c10c443d041fc789c2a74821df06d7e573efd149,downloaded,vintages,2026-09-11T15:13:14
canada_bc_victoria_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/canada/bc/victoria/2025-08-30/data/reviews.csv.gz,26546824,85026fdb19d420421af436e8b3ead6f58c503bdc7631674b1e7abe3a7648a080,downloaded,vintages,2026-09-11T15:13:15
canada_on_ottawa_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2025-08-19/data/reviews.csv.gz,13268255,872fcf8692fead0787df58a343b6645b2c964196c8e683166e44573ae18a093a,downloaded,vintages,2026-09-11T15:13:18
canada_on_toronto_2025-08-05_reviews.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-08-05/data/reviews.csv.gz,65100363,945fd5a0ace39437f22765597f2b3ebf05b6421e1f234a7f02847ea68d8bf4f2,downloaded,vintages,2026-09-11T15:13:23
canada_qc_quebec-city_2025-08-08_reviews.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-08-08/data/reviews.csv.gz,17677724,8ee318902931fa203d2998c2ee2207d78a9da42839db6167a7cdbf33a429cb4b,downloaded,vintages,2026-09-11T15:13:29
chile_rm_santiago_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/chile/rm/santiago/2025-08-29/data/reviews.csv.gz,50014651,2c7ba433bc5ec6f55d59c94b2e0cc9ece60d2274ba28ae64d122174fbe5daf2d,downloaded,vintages,2026-09-11T15:13:30
canada_qc_montreal_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2025-08-16/data/reviews.csv.gz,45899185,6d34baf02e6942ab9161e9e89e8ce2dddd1fe0578e843ab15559e91a5d4cddb2,downloaded,vintages,2026-09-11T15:13:32
united-states_il_chicago_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/united-states/il/chicago/2025-08-19/data/reviews.csv.gz,52289808,86c41cb1d343d32f991194142f86488c437b88bed54f0447ec0d092780a55ed2,downloaded,vintages,2026-09-11T15:13:33
china_hk_hong-kong_2025-08-24_reviews.csv.gz,https://data.insideairbnb.com/china/hk/hong-kong/2025-08-24/data/reviews.csv.gz,13624705,de40486404aa50c4d5fb3121cb7f952c172ec8588fc538e287f786436cf03dbc,downloaded,vintages,2026-09-11T15:13:34
czech-republic_prague_prague_2025-08-24_reviews.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2025-08-24/data/reviews.csv.gz,100306722,664379230e6569d077704d734581f0073579ab7eb0821daf15050cbc50c4949e,downloaded,vintages,2026-09-11T15:13:45
france_nouvelle-aquitaine_bordeaux_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/france/nouvelle-aquitaine/bordeaux/2025-08-16/data/reviews.csv.gz,45090091,bd742ed5bdcafc0ebf246fa66f28bf980f4bb20a0eef6d582f823c1e4c005dd6,downloaded,vintages,2026-09-11T15:13:48
denmark_hovedstaden_copenhagen_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2025-08-30/data/reviews.csv.gz,57668882,3307b2f183d3b9d9e41b01ecbba3cacdf163b34d890e9c5c88afbb10c8bdcf53,downloaded,vintages,2026-09-11T15:13:51
france_auvergne-rhone-alpes_lyon_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2025-08-16/data/reviews.csv.gz,41826241,7096b5672e7e24d513499495ef29144976a0f7ac485052cfa5a684fa33298066,downloaded,vintages,2026-09-11T15:13:52
germany_bv_munich_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2025-08-29/data/reviews.csv.gz,24838944,467a59471f47c8a2d9d64b50642e9fd92e9b220920b4aaaf8ac796790926ac85,downloaded,vintages,2026-09-11T15:13:54
france_pyrénées-atlantiques_pays-basque_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2025-08-19/data/reviews.csv.gz,40568809,e464ef112f83aa6ab02f6945c947022d796f5b1060a0aa0e4055c89de9b3b6fb,downloaded,vintages,2026-09-11T15:13:54
greece_attica_athens_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/greece/attica/athens/2025-08-28/data/reviews.csv.gz,109448910,867ec6992c9132bc5237ad73b229ab56974987d242ece2c7488c2899ce220fdb,downloaded,vintages,2026-09-11T15:14:02
greece_central-macedonia_thessaloniki_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-08-28/data/reviews.csv.gz,24383570,4fd37d30f147fe7ef480b7150f081114cd1c8069c0858e7fc742e22c80d01b8e,downloaded,vintages,2026-09-11T15:14:04
germany_be_berlin_2025-08-23_reviews.csv.gz,https://data.insideairbnb.com/germany/be/berlin/2025-08-23/data/reviews.csv.gz,72332930,eedb48eb4c61c6ef44ca7e39833be5e0b4d06ba6e27ef6c77513bb85292e2efc,downloaded,vintages,2026-09-11T15:14:05
greece_crete_crete_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/greece/crete/crete/2025-08-30/data/reviews.csv.gz,94457596,caf728d237859b5e5eb0d93d2cf7c8211c725b7def7845c8560def275ba8dbbc,downloaded,vintages,2026-09-11T15:14:17
hungary_közép-magyarország_budapest_2025-08-27_reviews.csv.gz,https://data.insideairbnb.com/hungary/közép-magyarország/budapest/2025-08-27/data/reviews.csv.gz,129776533,d87655b72dde288b49e7b69c18f6128b7f7af794e703d50670ea7da1271e4f7c,downloaded,vintages,2026-09-11T15:14:23
greece_south-aegean_south-aegean_2025-08-24_reviews.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-08-24/data/reviews.csv.gz,130785790,695c277f12a5ccc99756d9391bd6cd4d471853a5f75ca5b11ac7041086cdde0f,downloaded,vintages,2026-09-11T15:14:23
ireland_leinster_dublin_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/ireland/leinster/dublin/2025-08-16/data/reviews.csv.gz,38090343,40dd771a85f1c664fe899f107a2ee29b91710d72dc8ffbe9d912abf0457c63b3,downloaded,vintages,2026-09-11T15:14:25
italy_campania_naples_2025-08-21_reviews.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2025-08-21/data/reviews.csv.gz,59072228,7c347d00351d8972b7ba8b72043d62016607a0869368668dd1bb7c65cf8a4fca,downloaded,vintages,2026-09-11T15:14:32
italy_emilia-romagna_bologna_2025-08-21_reviews.csv.gz,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2025-08-21/data/reviews.csv.gz,32640341,f0202ed2f2aa0975c715d3d2173df5dc87243092dce07b723f76b1481d312e38,downloaded,vintages,2026-09-11T15:14:35
italy_lombardia_bergamo_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/lombardia/bergamo/2025-08-31/data/reviews.csv.gz,17283953,6c98b93e5f52a01d81018dd3b92197e4e4d3c2a22b6662b92de88515db1ca1d1,downloaded,vintages,2026-09-11T15:14:36
ireland_2025-08-15_reviews.csv.gz,https://data.insideairbnb.com/ireland/2025-08-15/data/reviews.csv.gz,212283594,b1a184f14215f17e300a5af1d684375ebe67c03359b85a822f6527f69bdfba91,downloaded,vintages,2026-09-11T15:14:45
italy_puglia_puglia_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2025-08-31/data/reviews.csv.gz,89428728,6a77e5845f0e182f849f89e5373a4b9e3122772322bfdeede30b5afedf5e140b,downloaded,vintages,2026-09-11T15:14:54
italy_lombardy_milan_2025-08-21_reviews.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2025-08-21/data/reviews.csv.gz,116623219,2a548965392ed955d2a2147b5f71b05a1bb100a6faee96115dd56a785b13a6a6,downloaded,vintages,2026-09-11T15:14:55
italy_trentino-alto-adige-südtirol_trentino_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2025-08-31/data/reviews.csv.gz,23846888,03838282072fb1fe0be54c0dc90439d37c57cbaf139394018311b7e6a1be1519,downloaded,vintages,2026-09-11T15:14:56
latvia_riga_riga_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2025-08-31/data/reviews.csv.gz,17400423,4ba1d784d91c529d297d0e67ed8fb09b598666b7f5ee3b4f18ba79ea03c53cf5,downloaded,vintages,2026-09-11T15:15:11
italy_sicilia_sicily_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2025-08-31/data/reviews.csv.gz,178525984,750c1e791246eb3262881b30e71c136c1137fb3df21c63e119fdf185ba673edd,downloaded,vintages,2026-09-11T15:15:12
italy_toscana_florence_2025-08-21_reviews.csv.gz,https://data.insideairbnb.com/italy/toscana/florence/2025-08-21/data/reviews.csv.gz,134481733,e0fc57a0b539e3b4db07105401dce74b21ded69695b5f7258b97cdd1e2ce1037,downloaded,vintages,2026-09-11T15:15:14
italy_veneto_venice_2025-08-04_reviews.csv.gz,https://data.insideairbnb.com/italy/veneto/venice/2025-08-04/data/reviews.csv.gz,113252366,23de0dd44982816abb1ba440aa4005245238c9a25d18d8a400104e40e8496551,downloaded,vintages,2026-09-11T15:15:23
united-states_ca_los-angeles_2025-09-01_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-09-01/data/reviews.csv.gz,189716414,e571305e52339102b7d167ca478530c46b92a7fb53577a2f446ec4317bd53ac5,downloaded,vintages,2026-09-11T15:15:34
malta_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/malta/2025-08-28/data/reviews.csv.gz,51680832,858bda38ed85498954eae2069560ef06f0ab7039097c8ab2f08e06a16303ba59,downloaded,vintages,2026-09-11T15:15:40
mexico_df_mexico-city_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2025-08-29/data/reviews.csv.gz,138897224,1fc4d4bf32381e914f650f748fa6771f42ae0d4f831288bde6f19bb0ee7d2fca,downloaded,vintages,2026-09-11T15:15:42
united-states_la_new-orleans_2025-08-05_reviews.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2025-08-05/data/reviews.csv.gz,54616285,a652630c2afc6551dd465c2225c03b721d5cdaa8d0b93def74ebcdb6b46dc3a4,downloaded,vintages,2026-09-11T15:15:51
united-states_tn_nashville_2025-08-23_reviews.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2025-08-23/data/reviews.csv.gz,76776895,ae121933f5d8190522c8cd99af8081d2c103bf3807b36d56090f84ee40d176f7,downloaded,vintages,2026-09-11T15:15:52
united-kingdom_england_london_2025-09-14_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/london/2025-09-14/data/reviews.csv.gz,258039364,510333cac664eb87096adeae66237f385462d403d07ab3c2a7292943644f1639,downloaded,vintages,2026-09-11T15:15:56
norway_oslo_oslo_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2025-08-31/data/reviews.csv.gz,27078182,660f3a9ec7b3cc406ac78780f72e04164993ea516b7fa900171916e54ecd0cb1,downloaded,vintages,2026-09-11T15:15:57
united-states_ny_new-york-city_2025-09-01_reviews.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-09-01/data/reviews.csv.gz,118206134,6421151293326e9bb3fcf959a7a313b17beb31a5f936c7699688e7cd26433c15,downloaded,vintages,2026-09-11T15:16:09
portugal_lisbon_lisbon_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/portugal/lisbon/lisbon/2025-08-17/data/reviews.csv.gz,231458335,dcfd09a93f5d3413846cec4157808368bf26342655160bfe015265d742a86605,downloaded,vintages,2026-09-11T15:16:19
united-states_ca_san-diego_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-diego/2025-08-26/data/reviews.csv.gz,98785124,319cdbb880a01398ccfe221a16aeb170f8a31081ce901526c2a30aa2568a420c,downloaded,vintages,2026-09-11T15:16:35
singapore_sg_singapore_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2025-08-30/data/reviews.csv.gz,4418190,33f05f88ecc6fb4d96051b1901e05108f8f0eb8f6333b59e466b89edcae81687,downloaded,vintages,2026-09-11T15:16:40
france_ile-de-france_paris_2025-08-08_reviews.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2025-08-08/data/reviews.csv.gz,297550231,3f40c044541849924ea4c43ed3cb0c4db65e9f3e463166c4c96ea6dd9c520584,downloaded,vintages,2026-09-11T15:17:00
south-africa_wc_cape-town_2025-08-29_reviews.csv.gz,https://data.insideairbnb.com/south-africa/wc/cape-town/2025-08-29/data/reviews.csv.gz,71283360,e09f47f18f5830939b3db73b4b8304504bdc256c9a560a8792551caefd933441,downloaded,vintages,2026-09-11T15:17:01
portugal_norte_porto_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2025-08-17/data/reviews.csv.gz,131672141,6d2a184a4311254de3596ad4e4eaf20f8ea8ae1610f366f04e7dfc09512f95fc,downloaded,vintages,2026-09-11T15:17:02
spain_andalucía_malaga_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/andalucía/malaga/2025-08-31/data/reviews.csv.gz,59982851,88193ce7a0cb46e275499553a6df2e6e48f99ae89da53b3ff3b29a71cd2ab07d,downloaded,vintages,2026-09-11T15:17:08
italy_lazio_rome_2025-08-15_reviews.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2025-08-15/data/reviews.csv.gz,302236567,4942fa19969bb05ff28c067c677d5b0b59c0bf6799b4e1755c5c3819e4f47317,downloaded,vintages,2026-09-11T15:17:12
spain_andalucía_sevilla_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2025-08-31/data/reviews.csv.gz,84706190,d209d59faf573293e6a0ee421a13b25596e14531a004842cb7cefc6daf0d95dc,downloaded,vintages,2026-09-11T15:17:21
spain_islas-baleares_menorca_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/menorca/2025-08-31/data/reviews.csv.gz,11108729,2ac2b65dcdcee6525d843e4a56581e8c807c847bbb9317438e2cc3ef80b51496,downloaded,vintages,2026-09-11T15:17:26
spain_catalonia_girona_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/catalonia/girona/2025-08-31/data/reviews.csv.gz,57869896,28910d485bdd501da815f1868c3f4328e02046714ca8cdbf182bec5b238a145a,downloaded,vintages,2026-09-11T15:17:30
spain_islas-baleares_mallorca_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2025-08-17/data/reviews.csv.gz,61383031,7afbddabc9ca6a02cedcb1654c0d2cdbfee9054009e7c1b13e1535d36f09f076,downloaded,vintages,2026-09-11T15:17:32
spain_comunidad-de-madrid_madrid_2025-08-15_reviews.csv.gz,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2025-08-15/data/reviews.csv.gz,144892879,78487319091d092fe3c527ec03b63482422d3a5b1b8f176006ce5c6045b4ba88,downloaded,vintages,2026-09-11T15:17:33
