feature,lag,target,window,wf_n,wf_ratio_vs_naive,jk_min,jk_max,jk_max_above_1
GLOBAL|yoy_cohort|w_median,0,gbv_yoy,2022Q1+,14,0.9070534153840041,0.7957306659982591,0.9563127629911494,False
GLOBAL|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.9073960379224981,0.8356420383729267,1.0271825901334104,True
NAM|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.9075194363081303,0.8526998727183251,0.9564150651155502,False
LatAm|yoy_vmatch|w_reviews,1,revenue_yoy,2023Q1+,10,0.9078005983087163,0.8136051945913446,1.0388513341377792,True
GLOBAL|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.9080036972694304,0.8256371840039393,1.0286719874743624,True
NAM|yoy_all|w_equal,0,gbv_yoy,2023Q1+,20,0.9081854842359339,0.8636860525357857,1.0003069150295452,True
GLOBAL|yoy_vmatch|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.9081968257619382,0.8464010386931972,1.1320867710565552,True
GLOBAL|yoy_vmatch|w_equal,0,gbv_yoy,2022Q1+,14,0.9083094846010651,0.7597312279371251,0.9711302097679354,False
GLOBAL_NW|yoy_cohort|w_equal,1,revenue_yoy,2023Q1+,10,0.9083161464883164,0.8507001412938058,1.0115383256272106,True
GLOBAL|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.9083330111768199,0.8296952476180478,1.006598858964661,True
LatAm|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2022Q1+,28,0.9084750380192842,0.8281996178197614,1.0429481985580478,True
GLOBAL|yoy_cohort|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.9088623537997569,0.8611944351293304,1.2669085913325187,True
EMEA|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.9095052872481382,0.8532198219535745,0.9733950790317657,False
GLOBAL_NW|yoy_mature|w_equal,0,nights_yoy,2022Q1+,14,0.910192761066477,0.8486023237552898,1.102242558811574,True
NAM|yoy_vmatch|w_equal,0,gbv_yoy,2023Q1+,10,0.9108116718667536,0.8252972101629077,1.0840384893244255,True
GLOBAL|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.9109412728045793,0.8579751117315678,0.9829069864677246,False
GLOBAL_NW|yoy_cohort|w_equal,0,revenue_yoy,2022Q1+,14,0.9116827852304724,0.8197672643528723,1.0262327583506619,True
GLOBAL|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.9125954035849099,0.8424982626284366,1.0131543298027912,True
NAM|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.9126727524676325,0.6458386899829107,1.0197440005888676,True
EMEA|yoy_mature|w_reviews,1,revenue_yoy,2023Q1+,10,0.9138823789082509,0.8334390777559993,1.0420142647579187,True
GLOBAL|yoy_all|w_reviews,0,gbv_yoy,2022Q1+,14,0.9147894182710138,0.8340381855975816,0.9632793915591356,False
LatAm|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.9155764706215751,0.869276780279747,0.9996131549578553,False
LatAm|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,10,0.9161312212651073,0.8147559321262139,1.2023722411065096,True
GLOBAL_NW|yoy_mature|w_equal,1,nights_yoy,2023Q1+,20,0.9164860484651708,0.85871799615946,1.0013637152372563,True
APAC|yoy_vmatch|w_equal,1,revenue_yoy,2023Q1+,10,0.9170361587219193,0.8224375582902776,0.9868298178751842,False
APAC|yoy_cohort|w_equal,1,revenue_yoy,2023Q1+,10,0.9183458200007888,0.8400966765106717,1.0180153380747132,True
GLOBAL|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2022Q1+,14,0.9189698623255443,0.780131301102341,1.204375896557341,True
EMEA|yoy_mature|w_median,1,nights_yoy,2023Q1+,10,0.9193011084697135,0.679964804382312,1.0939097754659608,True
APAC|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2023Q1+,10,0.9205895830070414,0.7633200347707061,1.0762194819026516,True
LatAm|yoy_cohort|w_reviews,0,nights_yoy,2022Q1+,14,0.9216256066272334,0.7370626748915566,1.2388616969619142,True
NAM|yoy_cohort|w_reviews,0,gbv_yoy,2022Q1+,14,0.9217054415091945,0.800988367355566,1.0044756079205215,True
APAC|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.9221465196672589,0.8440586271313417,1.0455850876738135,True
GLOBAL_NW|yoy_mature|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.922544931934111,0.8731859227701394,1.3077732757231515,True
EMEA|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.9233052730692923,0.8640705489380153,1.0310094580635623,True
LatAm|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.9233376088294536,0.8328022880685629,1.0325597844788288,True
GLOBAL|yoy_mature|w_equal,0,gbv_yoy,2022Q1+,14,0.9238869387357244,0.8101154710594132,0.9702799487452383,False
NAM|yoy_all|w_median,0,gbv_yoy,2023Q1+,20,0.9243554810620946,0.8681326349386339,1.0226622895496194,True
LatAm|yoy_cohort|w_equal,0,expe_room_nights_yoy,2022Q1+,28,0.924553934851659,0.8608702536481998,1.0701890616952972,True
GLOBAL|yoy_cohort|w_reviews,1,revenue_yoy,2023Q1+,10,0.9247717049891402,0.8581165285183558,1.047508776618376,True
LatAm|yoy_all|w_median,1,nights_yoy,2023Q1+,10,0.9252954106113366,0.7748712481066437,1.2128481459314409,True
GLOBAL|yoy_cohort|w_reviews,1,revenue_yoy,2022Q1+,14,0.9257165544845676,0.8614275428770711,1.0437085247452023,True
GLOBAL|yoy_cohort|w_equal,1,revenue_yoy,2022Q1+,14,0.9262838234694935,0.8541272695428773,1.0406256224876487,True
GLOBAL|yoy_cohort|w_reviews,1,bkng_room_nights_yoy,2022Q1+,14,0.9263859815245189,0.8946927446452095,1.1547251016071995,True
GLOBAL|yoy_all|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.9266054817451655,0.8727842306915202,1.7056926970261754,True
GLOBAL_NW|yoy_cohort|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.9270994823035106,0.8594901860316251,1.7809267026846463,True
GLOBAL|yoy_vmatch|w_median,0,nights_yoy,2022Q1+,14,0.92905788386426,0.8756628374823563,1.0084172775777072,True
EMEA|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.9294737779880768,0.8660900286449731,1.053976906108877,True
LatAm|yoy_cohort|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.9304760408056372,0.7261396658511594,1.0739447548531165,True
GLOBAL|yoy_mature|w_reviews,1,revenue_yoy,2022Q1+,14,0.9308620425611018,0.8397783866390093,1.0476166363034272,True
GLOBAL|yoy_mature|w_equal,0,revenue_yoy,2023Q1+,10,0.9315684242458929,0.8562292337515235,1.053233537531031,True
GLOBAL_NW|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.9316874009314862,0.8537239468671206,1.0431140058106965,True
GLOBAL|yoy_vmatch|w_reviews,1,bkng_room_nights_yoy,2022Q1+,14,0.931821309823492,0.9175232822019062,1.0486434601068235,True
GLOBAL_NW|yoy_vmatch|w_equal,0,gbv_yoy,2022Q1+,14,0.9321606033590072,0.7737230250717605,1.0168698639033684,True
GLOBAL|yoy_all|w_median,1,revenue_yoy,2022Q1+,14,0.9322001601983579,0.8766423556097045,1.0250473289190254,True
GLOBAL|yoy_all|w_reviews,1,nights_yoy,2023Q1+,20,0.932449127478159,0.8718914665933142,1.042223898880111,True
LatAm|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.9326825559631238,0.822816897935227,1.0182398790055809,True
APAC|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.9329745422464448,0.8664948626559853,1.0304282994796787,True
GLOBAL|yoy_mature|w_equal,0,nights_yoy,2022Q1+,14,0.9331232798909277,0.875873027275466,1.088978861610141,True
LatAm|yoy_vmatch|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.9331987647677012,0.8236859831268954,1.9859664339666376,True
LatAm|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.9334104672984596,0.8371295181610863,1.383133794386456,True
EMEA|yoy_cohort|w_reviews,1,revenue_yoy,2023Q1+,10,0.9336282554361635,0.876587672725295,1.0548286013757884,True
NAM|yoy_vmatch|w_median,0,gbv_yoy,2022Q1+,14,0.936243724328844,0.80967656384518,1.0622299334066319,True
EMEA|yoy_all|w_reviews,0,expe_room_nights_yoy,2023Q1+,10,0.9363255209804082,0.8750810416203989,1.1230760284556816,True
GLOBAL_NW|yoy_mature|w_equal,0,gbv_yoy,2022Q1+,14,0.9366235694255668,0.8180115676393023,0.9961641161695237,False
GLOBAL|yoy_mature|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.9370688429630227,0.8877910017922482,1.3094070149690968,True
EMEA|yoy_cohort|w_reviews,0,expe_room_nights_yoy,2023Q1+,10,0.9373858909255994,0.859436540343902,1.1294183197241967,True
EMEA|yoy_all|w_median,1,nights_yoy,2023Q1+,20,0.937473852814157,0.8401595128733397,1.0325981172900165,True
EMEA|yoy_cohort|w_equal,1,bkng_room_nights_yoy,2023Q1+,10,0.9376974499034209,0.7377918980881139,1.267540172722203,True
GLOBAL|yoy_mature|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.9380477383685503,0.8732997741040732,0.9894344615245226,False
LatAm|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2022Q1+,14,0.9382586998646715,0.8548126208614119,1.226046133865045,True
EMEA|yoy_cohort|w_equal,1,revenue_yoy,2023Q1+,10,0.93838764204677,0.8767054169702128,1.0524296552805594,True
GLOBAL|yoy_cohort|w_median,0,nights_yoy,2022Q1+,14,0.9388311599790697,0.8786187872316495,1.0754126094476126,True
GLOBAL|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2022Q1+,14,0.9417610468352532,0.7593783819470101,1.2863690293248153,True
GLOBAL|yoy_all|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.9431225207734081,0.8809639017826683,1.6800342567891902,True
EMEA|yoy_cohort|w_reviews,1,bkng_room_nights_yoy,2023Q1+,10,0.9432502933241866,0.7363130954428095,1.2697630000874234,True
GLOBAL|yoy_cohort|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.94400523769835,0.899015476133044,1.7945934026403818,True
GLOBAL|yoy_mature|w_reviews,1,revenue_yoy,2023Q1+,10,0.9440149285549599,0.8262957838383513,1.0789581876476404,True
LatAm|yoy_cohort|w_equal,1,expe_room_nights_yoy,2022Q1+,14,0.944044527764162,0.8484131850514405,1.295433668068982,True
GLOBAL|yoy_all|w_reviews,1,expe_room_nights_yoy,2022Q1+,14,0.9442385954099457,0.8303453936971678,1.2205506021825931,True
EMEA|yoy_mature|w_equal,1,revenue_yoy,2023Q1+,10,0.9446582789330986,0.8815030389780867,1.0641312074157319,True
LatAm|yoy_vmatch|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.944699598302538,0.853794098185235,1.4553092618432462,True
GLOBAL|yoy_cohort|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.9461237604092001,0.8900983399806317,1.2728763805713144,True
GLOBAL|yoy_vmatch|w_median,1,nights_yoy,2023Q1+,20,0.946132012563668,0.8415484687315544,1.0386465314377311,True
EMEA|yoy_mature|w_equal,1,nights_yoy,2023Q1+,20,0.9466291112059295,0.8749162692976263,1.0329765077568662,True
GLOBAL|yoy_mature|w_equal,1,nights_yoy,2023Q1+,20,0.947352912343341,0.8793265182883457,1.0370888896134915,True
APAC|yoy_mature|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.9476112590581998,0.9031379979909123,1.014364004542977,True
GLOBAL|yoy_mature|w_reviews,1,nights_yoy,2023Q1+,20,0.9476351869787835,0.8900073098521518,1.061175522321806,True
EMEA|yoy_cohort|w_median,1,bkng_room_nights_yoy,2023Q1+,10,0.9487493399029207,0.8417065546713183,1.2926123913698735,True
GLOBAL_NW|yoy_vmatch|w_equal,1,revenue_yoy,2023Q1+,10,0.9493499318038653,0.8755020358074875,1.038921450259016,True
EMEA|yoy_vmatch|w_median,1,revenue_yoy,2022Q1+,14,0.9496492421372965,0.8495867622646359,1.0700608928538282,True
APAC|yoy_cohort|w_median,1,nights_yoy,2023Q1+,20,0.950001275537186,0.8696825439543518,1.0512386106181142,True
EMEA|yoy_cohort|w_median,0,revenue_yoy,2023Q1+,10,0.9506476106863798,0.8691160368719615,1.0858132013764157,True
GLOBAL|yoy_cohort|w_equal,0,revenue_yoy,2022Q1+,14,0.9508683966710291,0.8689220973965057,1.0702511299121713,True
APAC|yoy_vmatch|w_median,1,nights_yoy,2023Q1+,10,0.9513061321316191,0.7690814007873972,1.1294862710247218,True
GLOBAL|yoy_all|w_reviews,0,gbv_yoy,2023Q1+,10,0.9519136247339222,0.8262974309547756,1.0586356572524662,True
GLOBAL|yoy_all|w_median,1,nights_yoy,2022Q1+,14,0.9520440166475419,0.8378432008594806,1.0226127860554932,True
LatAm|yoy_all|w_equal,1,expe_room_nights_yoy,2022Q1+,14,0.9527580104531671,0.8649209944524257,1.3117647657062883,True
EMEA|yoy_cohort|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.952865715090823,0.8571334511916523,1.1542040832384466,True
EMEA|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.9531768097896844,0.8897038163914455,1.0859193735702517,True
GLOBAL_NW|yoy_vmatch|w_equal,1,nights_yoy,2022Q1+,14,0.9533553296561141,0.90532266867697,1.0201820141494076,True
EMEA|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.9535744107893896,0.8808592172798575,1.0906045077037672,True
GLOBAL|yoy_vmatch|w_equal,1,revenue_yoy,2023Q1+,10,0.9540043702604148,0.8844835854938944,1.026135099168694,True
GLOBAL|yoy_vmatch|w_reviews,1,revenue_yoy,2023Q1+,10,0.9542925670636624,0.9019850193359676,1.073379565338839,True
LatAm|yoy_all|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.9545465855554156,0.9031841851495712,1.249379648359978,True
EMEA|yoy_mature|w_reviews,0,expe_room_nights_yoy,2023Q1+,10,0.955381301505841,0.9083377530085924,1.1248589443614507,True
EMEA|yoy_cohort|w_reviews,1,revenue_yoy,2022Q1+,14,0.9555768500839773,0.8397661459056688,1.0764030934497926,True
APAC|yoy_mature|w_reviews,1,nights_yoy,2023Q1+,20,0.9566194333687844,0.8722818205872916,1.0702263236818872,True
APAC|yoy_mature|w_equal,1,revenue_yoy,2023Q1+,10,0.9568103092133101,0.8878837014593292,1.0790262757632072,True
EMEA|yoy_all|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.9569087347097773,0.8352322721995575,1.1589766288179837,True
GLOBAL|yoy_mature|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.9573488129475491,0.9101839929625017,1.2437649262402182,True
NAM|yoy_vmatch|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.959090777863018,0.8953789621347499,1.392573833336276,True
APAC|yoy_cohort|w_reviews,1,revenue_yoy,2023Q1+,10,0.9592601870251714,0.8816468034139373,1.0912340465246322,True
EMEA|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2023Q1+,10,0.95928156355764,0.8709856931374912,1.1592432502291619,True
GLOBAL_NW|yoy_cohort|w_equal,1,gbv_yoy,2022Q1+,14,0.9595254826337422,0.8546801737837987,1.0097404713524663,True
EMEA|yoy_vmatch|w_reviews,1,revenue_yoy,2022Q1+,14,0.9596044032045605,0.8541962528772982,1.0812427785798953,True
GLOBAL|yoy_vmatch|w_median,1,bkng_room_nights_yoy,2023Q1+,10,0.9596231313225267,0.7203821028452321,1.3041827152943672,True
GLOBAL|yoy_vmatch|w_median,1,nights_yoy,2022Q1+,14,0.9617850229913553,0.7672415273047694,1.1073257611629426,True
APAC|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,10,0.9620957470707862,0.7698628307028654,1.234780703359912,True
LatAm|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.9631476340432601,0.7605502915953317,1.1637502503248132,True
LatAm|yoy_all|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.964527825034507,0.8971047207971746,1.2206882283786595,True
LatAm|yoy_vmatch|w_reviews,0,nights_yoy,2022Q1+,14,0.9645883650829855,0.8394061210654664,1.34557001106389,True
APAC|yoy_mature|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.9655070708383391,0.8731011960341297,1.070033900303983,True
EMEA|yoy_mature|w_median,1,gbv_yoy,2022Q1+,14,0.9655941433413403,0.8866190449590577,1.030165927409206,True
EMEA|yoy_cohort|w_reviews,0,revenue_yoy,2023Q1+,10,0.9660472055681494,0.8901462507362706,1.1042075320531968,True
GLOBAL|yoy_vmatch|w_reviews,1,revenue_yoy,2022Q1+,14,0.9660480997175124,0.8990976490935795,1.0819689849289125,True
GLOBAL|yoy_mature|w_reviews,0,revenue_yoy,2023Q1+,10,0.9663381278988955,0.8656212869835764,1.1047047815323687,True
NAM|yoy_cohort|w_median,1,gbv_yoy,2023Q1+,10,0.9663409295071755,0.8081886523905776,1.075243304752792,True
GLOBAL|yoy_cohort|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.966691748397971,0.9148614961652398,1.841659636993222,True
APAC|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.9667786044207493,0.8970118612318314,1.0915021246731438,True
EMEA|yoy_all|w_median,1,revenue_yoy,2022Q1+,14,0.9670346492083717,0.8566460580509008,1.0896453204272543,True
APAC|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.967371227121926,0.864960977736464,1.1068238891639044,True
EMEA|yoy_all|w_reviews,0,revenue_yoy,2023Q1+,10,0.9674831944029565,0.9003866346393015,1.1007250471659356,True
EMEA|yoy_all|w_median,1,revenue_yoy,2023Q1+,10,0.9679671076077586,0.9026379597515979,1.0689581846760958,True
GLOBAL|yoy_vmatch|w_reviews,0,gbv_yoy,2022Q1+,14,0.9681545354906165,0.8609669255064603,1.0482286395289402,True
EMEA|yoy_all|w_reviews,1,revenue_yoy,2022Q1+,14,0.9682215776328612,0.8486188121251743,1.0903082273968585,True
LatAm|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.968234825363148,0.9042755789574249,1.1026651245881023,True
EMEA|yoy_cohort|w_median,1,revenue_yoy,2022Q1+,14,0.9683360946421051,0.8614588419798352,1.0908129558795965,True
LatAm|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,10,0.9688112929225315,0.7693989831769338,1.2330172950164904,True
NAM|yoy_mature|w_reviews,0,gbv_yoy,2022Q1+,14,0.9690105085307404,0.8478320260718767,1.0597832580301136,True
EMEA|yoy_vmatch|w_median,1,revenue_yoy,2023Q1+,10,0.9694961535286731,0.9048790340325559,1.0836204446742483,True
GLOBAL|yoy_cohort|w_reviews,0,gbv_yoy,2023Q1+,10,0.9712097672722169,0.8099590125133358,1.0860666606762388,True
EMEA|yoy_vmatch|w_reviews,1,revenue_yoy,2023Q1+,10,0.9713699521755638,0.9123150584415984,1.0940679775457982,True
APAC|yoy_all|w_equal,1,nights_yoy,2023Q1+,10,0.9719277467050513,0.8013351997744103,1.2416535731746323,True
GLOBAL|yoy_all|w_median,0,gbv_yoy,2023Q1+,10,0.971998853197231,0.794713341878468,1.168552676145521,True
EMEA|yoy_vmatch|w_equal,1,revenue_yoy,2023Q1+,10,0.9720721274440682,0.901291728335158,1.083454000807216,True
LatAm|yoy_all|w_reviews,0,nights_yoy,2022Q1+,14,0.9722626231880459,0.8223147533427108,1.2008171227611353,True
GLOBAL_NW|yoy_all|w_equal,1,revenue_yoy,2022Q1+,14,0.973467540593934,0.8469945603537308,1.0874188365601016,True
GLOBAL|yoy_mature|w_reviews,0,gbv_yoy,2023Q1+,10,0.9741644154569205,0.8541002168942499,1.0452431938986062,True
GLOBAL|yoy_cohort|w_median,1,revenue_yoy,2023Q1+,10,0.9753376192454387,0.9171707673314793,1.0582697018535567,True
GLOBAL|yoy_mature|w_equal,1,revenue_yoy,2023Q1+,10,0.9760569935033137,0.9104437120348191,1.0657625395299555,True
EMEA|yoy_mature|w_median,0,revenue_yoy,2023Q1+,10,0.9763522501609638,0.9093062910212175,1.1164509585088724,True
APAC|yoy_all|w_reviews,1,expe_room_nights_yoy,2023Q1+,10,0.9772110453135239,0.8254246357769043,1.1485762933202264,True
GLOBAL|yoy_all|w_median,1,nights_yoy,2023Q1+,10,0.9772353382473782,0.7117395780153377,1.2212195188309458,True
APAC|yoy_mature|w_equal,0,revenue_yoy,2023Q1+,10,0.9774676821679364,0.8960077925148152,1.1157971534587496,True
EMEA|yoy_vmatch|w_median,0,expe_room_nights_yoy,2023Q1+,10,0.9779839399877829,0.8487231449471282,1.1867613714785337,True
NAM|yoy_cohort|w_equal,0,gbv_yoy,2023Q1+,10,0.9779957696467252,0.7870763817417338,1.192551488584111,True
LatAm|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.9794871113025982,0.8592994740994486,1.18131783389987,True
APAC|yoy_cohort|w_reviews,0,gbv_yoy,2023Q1+,10,0.9796548042922665,0.8111076780326925,1.1095912124383749,True
GLOBAL|yoy_all|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.9798845816975458,0.9160291207961521,1.2546895799350006,True
GLOBAL_NW|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2022Q1+,14,0.9815227424404529,0.921995815718152,1.135725702314998,True
APAC|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2023Q1+,10,0.9816494476000722,0.8405822855211907,1.1512333861023305,True
LatAm|yoy_mature|w_equal,1,nights_yoy,2023Q1+,10,0.9818610171217477,0.8439220420541638,1.101332732403229,True
GLOBAL|yoy_vmatch|w_median,1,revenue_yoy,2022Q1+,14,0.9819444787778979,0.9390408138819603,1.0861043537750847,True
EMEA|yoy_mature|w_equal,0,revenue_yoy,2023Q1+,10,0.9831242659710431,0.909507426315169,1.1250199747187293,True
APAC|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.9832482977192415,0.8846704075414764,1.1251807072853197,True
EMEA|yoy_mature|w_reviews,0,revenue_yoy,2023Q1+,10,0.9834433932809946,0.8960210062011306,1.125418784701365,True
GLOBAL|yoy_mature|w_reviews,1,nights_yoy,2022Q1+,14,0.9835502460022522,0.7922581455153631,1.188541844427015,True
EMEA|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.9839356827736961,0.9027186758413756,1.1140007802805714,True
APAC|yoy_all|w_reviews,0,gbv_yoy,2023Q1+,10,0.9849653073614595,0.799717150169574,1.152644990352069,True
GLOBAL|yoy_cohort|w_median,0,gbv_yoy,2023Q1+,10,0.985186322851186,0.7603000872194233,1.1772557007690725,True
GLOBAL|yoy_all|w_reviews,1,bkng_room_nights_yoy,2022Q1+,14,0.9852575863605859,0.9650665256112076,1.1719925480460798,True
EMEA|yoy_mature|w_reviews,1,revenue_yoy,2022Q1+,14,0.9862474636132665,0.8603494442369763,1.1090929990098914,True
EMEA|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.986676550173305,0.9224253006708547,1.1182480644437085,True
NAM|yoy_all|w_equal,0,gbv_yoy,2022Q1+,14,0.9870962635007905,0.930776714739292,1.071742338314345,True
GLOBAL|yoy_mature|w_reviews,0,gbv_yoy,2022Q1+,14,0.9872602025231111,0.9057869775451782,1.0329710539218153,True
EMEA|yoy_mature|w_median,1,revenue_yoy,2022Q1+,14,0.9872927811743935,0.8860088721865929,1.1113636224446108,True
GLOBAL_NW|yoy_mature|w_equal,1,gbv_yoy,2022Q1+,14,0.9896001448732444,0.8867635405501241,1.0412289186501318,True
EMEA|yoy_mature|w_median,0,expe_room_nights_yoy,2023Q1+,10,0.9896359823466447,0.8824952047371148,1.1790391173485184,True
LatAm|yoy_cohort|w_reviews,1,revenue_yoy,2023Q1+,10,0.9898039007069628,0.9189229213849898,1.121709107608445,True
EMEA|yoy_cohort|w_median,0,expe_room_nights_yoy,2023Q1+,10,0.9909895538479274,0.84700608737932,1.201601430078384,True
GLOBAL|yoy_all|w_median,1,revenue_yoy,2023Q1+,10,0.991567519026763,0.9199562868991752,1.0603594659051276,True
GLOBAL_NW|yoy_vmatch|w_equal,1,bkng_room_nights_yoy,2022Q1+,14,0.9920772413266276,0.9597019499182236,1.4951440498220963,True
EMEA|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.992832794305945,0.9258347020025642,1.1244203551900005,True
GLOBAL_NW|yoy_mature|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.9937388361133758,0.935563940487473,1.9626949541765697,True
GLOBAL|yoy_vmatch|w_median,0,gbv_yoy,2022Q1+,14,0.9945424604790187,0.8960934665191649,1.0837044370878346,True
EMEA|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.9947792129501322,0.9173409565107263,1.1258160924074059,True
GLOBAL|yoy_vmatch|w_median,1,revenue_yoy,2023Q1+,10,0.9949464706416395,0.9351262301157593,1.0829552904509332,True
GLOBAL_NW|yoy_cohort|w_equal,1,nights_yoy,2022Q1+,14,0.9969590418108611,0.955957232084819,1.055597310176279,True
APAC|yoy_mature|w_reviews,0,expe_room_nights_yoy,2023Q1+,10,0.9972723096596557,0.8479229336551573,1.1943231932283869,True
EMEA|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.997381843584305,0.8731043843145995,1.2096090315198877,True
EMEA|yoy_vmatch|w_median,0,expe_room_nights_yoy,2022Q1+,14,0.9987477689387245,0.9351553226253868,1.371251798838537,True
LatAm|yoy_all|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.9987594406957081,0.9108212889856254,1.7551942053303389,True
GLOBAL_NW|yoy_mature|w_equal,1,revenue_yoy,2023Q1+,10,0.9991080267256012,0.9302694756546589,1.119309310369578,True
LatAm|yoy_vmatch|w_equal,1,revenue_yoy,2023Q1+,10,0.9998569483222834,0.9305499672631895,1.1417136956249774,True
