market_key,vintage_old,vintage_late,ymi,n_stable_cur,n_stable_prior,yoy_stable,stable_share_of_late_reviews,n_stable_listings,region,ym
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24275,3638,3356,0.08402860548271751,0.9845737483085251,4951,APAC,2022-12
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24276,4868,4276,0.13844714686623005,0.9798711755233495,4951,APAC,2023-01
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24277,3347,3079,0.0870412471581683,0.9847013827596351,4951,APAC,2023-02
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24278,3831,3250,0.1787692307692308,0.9891556932610379,4951,APAC,2023-03
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24279,4918,4472,0.09973166368515196,0.9828137490007993,4951,APAC,2023-04
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24280,3784,3458,0.09427414690572578,0.9826019215788107,4951,APAC,2023-05
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24281,3716,3208,0.15835411471321703,0.9869853917662682,4951,APAC,2023-06
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24282,4882,4363,0.11895484758193908,0.9858642972536349,4951,APAC,2023-07
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24283,4379,3856,0.13563278008298751,0.9853735373537353,4951,APAC,2023-08
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24284,5024,4338,0.15813739050253584,0.988198269079465,4951,APAC,2023-09
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24285,5282,4906,0.07664084794129633,0.9863678804855276,4951,APAC,2023-10
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24286,4734,4198,0.12767984754645068,0.9885153476717478,4951,APAC,2023-11
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24287,4775,3640,0.3118131868131868,0.9837247630819942,4951,APAC,2023-12
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24288,5771,4872,0.18452380952380953,0.984308374552277,4951,APAC,2024-01
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24289,4049,3350,0.2086567164179105,0.9916727896154788,4951,APAC,2024-02
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24290,4785,3836,0.24739311783107398,0.9921210864607091,4951,APAC,2024-03
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24291,5635,4923,0.14462725980093438,0.9915537568185817,4951,APAC,2024-04
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24292,4329,3791,0.14191506198892112,0.9912983741699107,4951,APAC,2024-05
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24293,4607,3717,0.2394404089319344,0.9935302997627776,4951,APAC,2024-06
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24294,5528,4882,0.13232281851700134,0.9919253543872241,4951,APAC,2024-07
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24295,5346,4383,0.2197125256673511,0.9918367346938776,4951,APAC,2024-08
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24296,6144,5027,0.22220011935548034,0.9908079342041606,4951,APAC,2024-09
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24297,6246,5290,0.18071833648393199,0.9912712267893985,4951,APAC,2024-10
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24298,5802,4735,0.22534318901795136,0.9897645854657113,4951,APAC,2024-11
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24299,5935,4779,0.24189160912324748,0.9885076615589606,4951,APAC,2024-12
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24300,7374,5774,0.27710426047800496,0.9884718498659517,4951,APAC,2025-01
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24301,4665,4051,0.15156751419402625,0.9925531914893617,4951,APAC,2025-02
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24302,4596,4786,-0.03969912244045126,0.9928710304601426,4951,APAC,2025-03
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24303,6743,5637,0.1962036544261132,0.9952767527675277,4951,APAC,2025-04
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24304,4986,4331,0.15123528053567314,0.9936229573535273,4951,APAC,2025-05
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24305,5044,4609,0.09438055977435456,0.9978239366963403,4951,APAC,2025-06
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24306,7204,5535,0.3015356820234869,0.9964038727524205,4951,APAC,2025-07
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24307,6653,5346,0.24448185559296665,0.9947667464114832,4951,APAC,2025-08
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24308,6575,6146,0.0698014969085583,0.9640762463343109,4951,APAC,2025-09
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24309,7653,6247,0.22506803265567465,0.9510376537840189,4951,APAC,2025-10
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24310,6795,5804,0.17074431426602343,0.9362083218517498,4951,APAC,2025-11
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24311,6439,5936,0.08473719676549862,0.9005594405594406,4951,APAC,2025-12
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24312,7724,7376,0.04718004338394799,0.8592724440983425,4951,APAC,2026-01
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24313,4952,4668,0.06083976006855174,0.8649781659388647,4951,APAC,2026-02
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24314,5566,4597,0.2107896454209266,0.8467975049444698,4951,APAC,2026-03
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24315,6256,6746,-0.07263563593240441,0.8132068113869751,4951,APAC,2026-04
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24316,5342,4987,0.07118508121114897,0.8116074141598298,4951,APAC,2026-05
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24317,4729,5050,-0.06356435643564351,0.8016612985251738,4951,APAC,2026-06
australia_qld_sunshine-coast,2025-08-31,2026-08-31,24318,6697,7206,-0.07063558145989457,0.7710108220124338,4951,APAC,2026-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24176,4,1,3.0,1.0,271,APAC,2014-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24178,6,2,2.0,1.0,271,APAC,2014-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24179,7,3,1.3333333333333335,1.0,271,APAC,2014-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24180,5,7,-0.2857142857142857,1.0,271,APAC,2015-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24181,5,6,-0.16666666666666663,1.0,271,APAC,2015-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24182,7,6,0.16666666666666674,1.0,271,APAC,2015-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24183,10,10,0.0,1.0,271,APAC,2015-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24184,7,3,1.3333333333333335,1.0,271,APAC,2015-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24185,5,4,0.25,1.0,271,APAC,2015-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24186,8,4,1.0,1.0,271,APAC,2015-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24187,9,4,1.25,1.0,271,APAC,2015-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24188,15,4,2.75,1.0,271,APAC,2015-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24189,15,8,0.875,1.0,271,APAC,2015-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24190,12,6,1.0,1.0,271,APAC,2015-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24191,12,7,0.7142857142857142,1.0,271,APAC,2015-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24192,11,5,1.2000000000000002,1.0,271,APAC,2016-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24193,13,5,1.6,1.0,271,APAC,2016-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24194,20,7,1.8571428571428572,1.0,271,APAC,2016-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24195,28,10,1.7999999999999998,1.0,271,APAC,2016-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24196,30,7,3.2857142857142856,1.0,271,APAC,2016-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24197,34,5,5.8,1.0,271,APAC,2016-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24198,30,8,2.75,1.0,271,APAC,2016-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24199,27,9,2.0,1.0,271,APAC,2016-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24200,46,15,2.066666666666667,1.0,271,APAC,2016-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24201,44,15,1.9333333333333331,1.0,271,APAC,2016-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24202,32,12,1.6666666666666665,1.0,271,APAC,2016-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24203,29,12,1.4166666666666665,1.0,271,APAC,2016-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24204,36,11,2.272727272727273,1.0,271,APAC,2017-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24205,11,13,-0.15384615384615385,1.0,271,APAC,2017-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24206,39,20,0.95,1.0,271,APAC,2017-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24207,52,28,0.8571428571428572,1.0,271,APAC,2017-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24208,24,30,-0.19999999999999996,0.96,271,APAC,2017-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24209,34,34,0.0,1.0,271,APAC,2017-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24210,42,30,0.3999999999999999,1.0,271,APAC,2017-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24211,29,27,0.07407407407407418,1.0,271,APAC,2017-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24212,39,46,-0.15217391304347827,1.0,271,APAC,2017-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24213,60,44,0.36363636363636354,0.9836065573770492,271,APAC,2017-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24214,48,32,0.5,0.9411764705882353,271,APAC,2017-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24215,37,29,0.27586206896551735,1.0,271,APAC,2017-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24216,35,36,-0.02777777777777779,0.9722222222222222,271,APAC,2018-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24217,29,11,1.6363636363636362,1.0,271,APAC,2018-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24218,44,39,0.1282051282051282,0.9565217391304348,271,APAC,2018-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24219,66,52,0.26923076923076916,1.0,271,APAC,2018-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24220,44,24,0.8333333333333333,0.9777777777777777,271,APAC,2018-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24221,48,34,0.41176470588235303,1.0,271,APAC,2018-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24222,58,42,0.38095238095238093,1.0,271,APAC,2018-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24223,65,29,1.2413793103448274,1.0,271,APAC,2018-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24224,57,39,0.46153846153846145,0.9827586206896551,271,APAC,2018-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24225,99,60,0.6499999999999999,0.99,271,APAC,2018-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24226,86,48,0.7916666666666667,1.0,271,APAC,2018-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24227,74,37,1.0,1.0,271,APAC,2018-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24228,71,35,1.0285714285714285,1.0,271,APAC,2019-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24229,51,29,0.7586206896551724,1.0,271,APAC,2019-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24230,88,44,1.0,0.9887640449438202,271,APAC,2019-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24231,109,66,0.6515151515151516,1.0,271,APAC,2019-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24232,64,44,0.4545454545454546,1.0,271,APAC,2019-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24233,76,48,0.5833333333333333,1.0,271,APAC,2019-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24234,100,58,0.7241379310344827,1.0,271,APAC,2019-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24235,109,65,0.676923076923077,1.0,271,APAC,2019-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24236,119,57,1.0877192982456139,1.0,271,APAC,2019-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24237,143,100,0.42999999999999994,1.0,271,APAC,2019-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24238,152,86,0.7674418604651163,1.0,271,APAC,2019-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24239,116,74,0.5675675675675675,1.0,271,APAC,2019-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24240,132,72,0.8333333333333333,1.0,271,APAC,2020-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24241,83,51,0.6274509803921569,1.0,271,APAC,2020-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24242,104,88,0.18181818181818188,1.0,271,APAC,2020-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24243,3,109,-0.9724770642201834,1.0,271,APAC,2020-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24244,32,64,-0.5,1.0,271,APAC,2020-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24245,96,76,0.26315789473684204,1.0,271,APAC,2020-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24246,148,100,0.48,1.0,271,APAC,2020-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24247,144,109,0.32110091743119273,1.0,271,APAC,2020-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24248,164,119,0.37815126050420167,1.0,271,APAC,2020-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24249,229,143,0.6013986013986015,0.9956521739130435,271,APAC,2020-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24250,165,152,0.08552631578947367,0.9821428571428571,271,APAC,2020-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24251,166,116,0.4310344827586208,0.9880952380952381,271,APAC,2020-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24252,226,132,0.7121212121212122,1.0,271,APAC,2021-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24253,121,83,0.45783132530120474,0.9758064516129032,271,APAC,2021-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24254,212,104,1.0384615384615383,0.9814814814814815,271,APAC,2021-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24255,266,3,87.66666666666667,0.9779411764705882,271,APAC,2021-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24256,248,32,6.75,0.9649805447470817,271,APAC,2021-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24257,209,96,1.1770833333333335,0.9330357142857143,271,APAC,2021-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24258,176,148,0.18918918918918926,0.9513513513513514,271,APAC,2021-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24259,142,144,-0.01388888888888884,0.9102564102564102,271,APAC,2021-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24260,171,164,0.04268292682926833,0.9293478260869565,271,APAC,2021-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24261,228,229,-0.004366812227074246,0.926829268292683,271,APAC,2021-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24262,186,165,0.1272727272727272,0.9346733668341709,271,APAC,2021-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24263,188,166,0.1325301204819278,0.9261083743842364,271,APAC,2021-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24264,270,226,0.19469026548672574,0.9246575342465754,271,APAC,2022-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24265,171,121,0.4132231404958677,0.95,271,APAC,2022-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24266,268,212,0.26415094339622636,0.9403508771929825,271,APAC,2022-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24267,341,266,0.28195488721804507,0.9266304347826086,271,APAC,2022-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24268,302,248,0.217741935483871,0.9556962025316456,271,APAC,2022-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24269,246,209,0.17703349282296643,0.9609375,271,APAC,2022-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24270,276,176,0.5681818181818181,0.9550173010380623,271,APAC,2022-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24271,243,142,0.7112676056338028,0.9566929133858267,271,APAC,2022-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24272,287,171,0.6783625730994152,0.9534883720930233,271,APAC,2022-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24273,345,228,0.513157894736842,0.9349593495934959,271,APAC,2022-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24274,280,186,0.5053763440860215,0.9556313993174061,271,APAC,2022-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24275,229,188,0.21808510638297873,0.9346938775510204,271,APAC,2022-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24276,298,270,0.10370370370370363,0.9400630914826499,271,APAC,2023-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24277,184,171,0.07602339181286544,0.9735449735449735,271,APAC,2023-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24278,256,268,-0.04477611940298509,0.9481481481481482,271,APAC,2023-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24279,365,341,0.07038123167155419,0.9733333333333334,271,APAC,2023-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24280,280,302,-0.07284768211920534,0.958904109589041,271,APAC,2023-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24281,235,247,-0.04858299595141702,0.951417004048583,271,APAC,2023-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24282,259,276,-0.061594202898550776,0.9592592592592593,271,APAC,2023-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24283,238,243,-0.020576131687242816,0.967479674796748,271,APAC,2023-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24284,250,287,-0.12891986062717775,0.9505703422053232,271,APAC,2023-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24285,321,345,-0.06956521739130439,0.9441176470588235,271,APAC,2023-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24286,294,280,0.050000000000000044,0.9767441860465116,271,APAC,2023-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24287,274,229,0.19650655021834051,0.9480968858131488,271,APAC,2023-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24288,295,298,-0.010067114093959773,0.9424920127795527,271,APAC,2024-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24289,203,184,0.1032608695652173,0.9666666666666667,271,APAC,2024-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24290,354,256,0.3828125,0.9619565217391305,271,APAC,2024-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24291,392,365,0.07397260273972606,0.9849246231155779,271,APAC,2024-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24292,270,280,-0.0357142857142857,0.967741935483871,271,APAC,2024-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24293,276,235,0.1744680851063829,0.9752650176678446,271,APAC,2024-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24294,280,259,0.08108108108108114,0.975609756097561,271,APAC,2024-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24295,250,239,0.046025104602510414,0.9920634920634921,271,APAC,2024-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24296,291,251,0.1593625498007969,0.97,271,APAC,2024-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24297,326,321,0.015576323987538832,0.9731343283582089,271,APAC,2024-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24298,348,294,0.18367346938775508,0.96398891966759,271,APAC,2024-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24299,299,275,0.08727272727272717,0.9676375404530745,271,APAC,2024-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24300,324,295,0.09830508474576272,0.9671641791044776,271,APAC,2025-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24301,191,203,-0.059113300492610876,0.9646464646464646,271,APAC,2025-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24302,390,354,0.10169491525423724,0.9653465346534653,271,APAC,2025-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24303,448,393,0.13994910941475824,0.9676025917926566,271,APAC,2025-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24304,305,270,0.12962962962962954,0.9870550161812298,271,APAC,2025-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24305,304,276,0.10144927536231885,0.9934640522875817,271,APAC,2025-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24306,344,280,0.22857142857142865,0.9942196531791907,271,APAC,2025-07
australia_sa_barossa-valley,2025-08-29,2026-08-30,24307,339,251,0.3505976095617529,0.9883381924198251,271,APAC,2025-08
australia_sa_barossa-valley,2025-08-29,2026-08-30,24308,293,291,0.0068728522336769515,0.9701986754966887,271,APAC,2025-09
australia_sa_barossa-valley,2025-08-29,2026-08-30,24309,403,327,0.23241590214067287,0.9572446555819477,271,APAC,2025-10
australia_sa_barossa-valley,2025-08-29,2026-08-30,24310,346,348,-0.005747126436781658,0.9453551912568307,271,APAC,2025-11
australia_sa_barossa-valley,2025-08-29,2026-08-30,24311,319,299,0.06688963210702337,0.9246376811594202,271,APAC,2025-12
australia_sa_barossa-valley,2025-08-29,2026-08-30,24312,377,324,0.1635802469135803,0.9150485436893204,271,APAC,2026-01
australia_sa_barossa-valley,2025-08-29,2026-08-30,24313,221,191,0.15706806282722519,0.8983739837398373,271,APAC,2026-02
australia_sa_barossa-valley,2025-08-29,2026-08-30,24314,389,390,-0.002564102564102555,0.9046511627906977,271,APAC,2026-03
australia_sa_barossa-valley,2025-08-29,2026-08-30,24315,417,448,-0.0691964285714286,0.852760736196319,271,APAC,2026-04
australia_sa_barossa-valley,2025-08-29,2026-08-30,24316,302,305,-0.00983606557377048,0.825136612021858,271,APAC,2026-05
australia_sa_barossa-valley,2025-08-29,2026-08-30,24317,277,304,-0.08881578947368418,0.8219584569732937,271,APAC,2026-06
australia_sa_barossa-valley,2025-08-29,2026-08-30,24318,308,344,-0.10465116279069764,0.8083989501312336,271,APAC,2026-07
australia_tas_tasmania,2025-08-04,2026-08-13,24148,1,1,0.0,1.0,5187,APAC,2012-05
australia_tas_tasmania,2025-08-04,2026-08-13,24157,20,1,19.0,1.0,5187,APAC,2013-02
australia_tas_tasmania,2025-08-04,2026-08-13,24160,18,1,17.0,1.0,5187,APAC,2013-05
australia_tas_tasmania,2025-08-04,2026-08-13,24161,20,2,9.0,0.9090909090909091,5187,APAC,2013-06
australia_tas_tasmania,2025-08-04,2026-08-13,24166,33,3,10.0,0.9705882352941176,5187,APAC,2013-11
australia_tas_tasmania,2025-08-04,2026-08-13,24167,54,16,2.375,0.9642857142857143,5187,APAC,2013-12
australia_tas_tasmania,2025-08-04,2026-08-13,24168,92,24,2.8333333333333335,0.989247311827957,5187,APAC,2014-01
australia_tas_tasmania,2025-08-04,2026-08-13,24169,68,20,2.4,0.9714285714285714,5187,APAC,2014-02
australia_tas_tasmania,2025-08-04,2026-08-13,24170,78,26,2.0,0.9629629629629629,5187,APAC,2014-03
australia_tas_tasmania,2025-08-04,2026-08-13,24171,69,45,0.5333333333333334,1.0,5187,APAC,2014-04
australia_tas_tasmania,2025-08-04,2026-08-13,24172,36,18,1.0,0.972972972972973,5187,APAC,2014-05
australia_tas_tasmania,2025-08-04,2026-08-13,24173,44,20,1.2000000000000002,0.9777777777777777,5187,APAC,2014-06
australia_tas_tasmania,2025-08-04,2026-08-13,24174,72,26,1.7692307692307692,0.972972972972973,5187,APAC,2014-07
australia_tas_tasmania,2025-08-04,2026-08-13,24175,63,13,3.846153846153846,0.9545454545454546,5187,APAC,2014-08
australia_tas_tasmania,2025-08-04,2026-08-13,24176,86,20,3.3,0.9555555555555556,5187,APAC,2014-09
australia_tas_tasmania,2025-08-04,2026-08-13,24177,129,26,3.9615384615384617,0.9847328244274809,5187,APAC,2014-10
australia_tas_tasmania,2025-08-04,2026-08-13,24178,188,33,4.696969696969697,0.9791666666666666,5187,APAC,2014-11
australia_tas_tasmania,2025-08-04,2026-08-13,24179,243,54,3.5,0.972,5187,APAC,2014-12
australia_tas_tasmania,2025-08-04,2026-08-13,24180,390,92,3.2391304347826084,0.9605911330049262,5187,APAC,2015-01
australia_tas_tasmania,2025-08-04,2026-08-13,24181,332,68,3.882352941176471,0.9623188405797102,5187,APAC,2015-02
australia_tas_tasmania,2025-08-04,2026-08-13,24182,364,78,3.666666666666667,0.9680851063829787,5187,APAC,2015-03
australia_tas_tasmania,2025-08-04,2026-08-13,24183,342,69,3.9565217391304346,0.9743589743589743,5187,APAC,2015-04
australia_tas_tasmania,2025-08-04,2026-08-13,24184,228,36,5.333333333333333,0.9743589743589743,5187,APAC,2015-05
australia_tas_tasmania,2025-08-04,2026-08-13,24185,299,44,5.795454545454546,0.980327868852459,5187,APAC,2015-06
australia_tas_tasmania,2025-08-04,2026-08-13,24186,249,72,2.4583333333333335,0.9880952380952381,5187,APAC,2015-07
australia_tas_tasmania,2025-08-04,2026-08-13,24187,256,63,3.0634920634920633,0.973384030418251,5187,APAC,2015-08
australia_tas_tasmania,2025-08-04,2026-08-13,24188,362,86,3.2093023255813957,0.9917808219178083,5187,APAC,2015-09
australia_tas_tasmania,2025-08-04,2026-08-13,24189,431,129,2.3410852713178296,0.9930875576036866,5187,APAC,2015-10
australia_tas_tasmania,2025-08-04,2026-08-13,24190,568,188,2.021276595744681,0.9844020797227037,5187,APAC,2015-11
australia_tas_tasmania,2025-08-04,2026-08-13,24191,757,243,2.1152263374485596,0.9780361757105943,5187,APAC,2015-12
australia_tas_tasmania,2025-08-04,2026-08-13,24192,1048,390,1.687179487179487,0.9831144465290806,5187,APAC,2016-01
australia_tas_tasmania,2025-08-04,2026-08-13,24193,899,332,1.7078313253012047,0.9761129207383279,5187,APAC,2016-02
australia_tas_tasmania,2025-08-04,2026-08-13,24194,947,364,1.6016483516483517,0.9844074844074844,5187,APAC,2016-03
australia_tas_tasmania,2025-08-04,2026-08-13,24195,802,342,1.345029239766082,0.9721212121212122,5187,APAC,2016-04
australia_tas_tasmania,2025-08-04,2026-08-13,24196,611,228,1.6798245614035086,0.9683042789223455,5187,APAC,2016-05
australia_tas_tasmania,2025-08-04,2026-08-13,24197,673,300,1.2433333333333332,0.9796215429403202,5187,APAC,2016-06
australia_tas_tasmania,2025-08-04,2026-08-13,24198,662,249,1.6586345381526106,0.9735294117647059,5187,APAC,2016-07
australia_tas_tasmania,2025-08-04,2026-08-13,24199,556,256,1.171875,0.9586206896551724,5187,APAC,2016-08
australia_tas_tasmania,2025-08-04,2026-08-13,24200,864,362,1.3867403314917128,0.9707865168539326,5187,APAC,2016-09
australia_tas_tasmania,2025-08-04,2026-08-13,24201,1187,433,1.7413394919168592,0.9737489745693191,5187,APAC,2016-10
australia_tas_tasmania,2025-08-04,2026-08-13,24202,1265,568,1.227112676056338,0.9753276792598303,5187,APAC,2016-11
