quarter,origin,variant,pred,y,err,n_train
2Q26,O1,P2_scaled_identity,1.809556312930075,1.3,0.5095563129300749,15
2Q26,O1,P3_eur_plus_LatAmAPAC_ols,0.23174748254475264,1.3,-1.0682525174552473,15
2Q26,O1,P4_two_block_EMEA_vs_rest,1.322581724460247,1.3,0.022581724460246866,15
2Q26,O1,P5_posterior_mean_weights_HINDSIGHT,1.2955700324235178,1.3,-0.0044299675764822855,15
2Q26,O1,V2_eur_ols,0.24864146240889107,1.3,-1.051358537591109,15
2Q26,O1,naive_last_disclosed,2.9,1.3,1.5999999999999999,15
2Q26,O2,V0_translation,2.305647282489607,1.3,1.0056472824896068,16
2Q26,O2,P1_identity_plus_intercept,1.8977213683741145,1.3,0.5977213683741145,16
2Q26,O2,P2_scaled_identity,2.5738878834053205,1.3,1.2738878834053204,16
2Q26,O2,P3_eur_plus_LatAmAPAC_ols,0.7857182096611671,1.3,-0.5142817903388329,16
2Q26,O2,P4_two_block_EMEA_vs_rest,1.7878494381076817,1.3,0.48784943810768167,16
2Q26,O2,P5_posterior_mean_weights_HINDSIGHT,1.9371851244095537,1.3,0.6371851244095537,16
2Q26,O2,V2_eur_ols,0.621277109203765,1.3,-0.678722890796235,16
2Q26,O2,naive_last_disclosed,5.0,1.3,3.7,16
2Q26,O3,V0_translation,2.1198193525118785,1.3,0.8198193525118784,16
2Q26,O3,P1_identity_plus_intercept,1.7118934383963862,1.3,0.41189343839638615,16
2Q26,O3,P2_scaled_identity,2.3664406034156835,1.3,1.0664406034156835,16
2Q26,O3,P3_eur_plus_LatAmAPAC_ols,0.6695868077969258,1.3,-0.6304131922030742,16
2Q26,O3,P4_two_block_EMEA_vs_rest,1.6232241662649596,1.3,0.32322416626495953,16
2Q26,O3,P5_posterior_mean_weights_HINDSIGHT,1.7496456628116999,1.3,0.4496456628116998,16
2Q26,O3,V2_eur_ols,0.5124841989703257,1.3,-0.7875158010296743,16
2Q26,O3,naive_last_disclosed,5.0,1.3,3.7,16
