target,horizon_q,window,weighting,method,object,spec_id,n,mae,oracle,thin
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,13,252.8794582708481,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,13,298.54084622848825,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,13,302.53348300811314,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,9,220.54239280803,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,9,222.49373548133187,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,9,285.06829198041095,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,9,288.0376156579741,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,9,222.95051517725744,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,9,226.4547294425391,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,9,287.8859600902415,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,9,290.930677060049,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,12,289.21859232655703,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,12,299.3946990228666,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,12,327.6402036385314,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,12,335.7681942585837,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,12,260.3631104141414,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,12,266.6610472048444,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,12,314.0549940633055,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,12,317.5449437095712,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,8,254.1531757659401,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,8,255.6670271904751,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,8,320.51353147050713,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,8,325.3583552376928,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,8,248.24923376943616,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,8,251.16697634899765,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,8,312.5809191243049,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,8,314.7796406318985,True,False
ga_cash_ex_reserves_musd,0,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,16.022351413106044,True,False
ga_cash_ex_reserves_musd,0,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,18.40708259495823,True,False
ga_cash_ex_reserves_musd,0,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,21.596597615080668,True,False
ga_cash_ex_reserves_musd,0,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,24.506781839703905,True,False
ga_cash_ex_reserves_musd,0,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,17.563017581359908,True,False
ga_cash_ex_reserves_musd,0,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,19.05326119482317,True,False
ga_cash_ex_reserves_musd,0,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,22.62016259471935,True,False
ga_cash_ex_reserves_musd,0,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,25.4492572576616,True,False
ga_cash_ex_reserves_musd,1,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,19.07094983946936,True,False
ga_cash_ex_reserves_musd,1,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,22.33052928856617,True,False
ga_cash_ex_reserves_musd,1,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,25.13761841392544,True,False
ga_cash_ex_reserves_musd,1,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,28.764296108628947,True,False
ga_cash_ex_reserves_musd,1,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,21.1630543921878,True,False
ga_cash_ex_reserves_musd,1,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,22.52173781732469,True,False
ga_cash_ex_reserves_musd,1,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,26.706271351912765,True,False
ga_cash_ex_reserves_musd,1,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,30.09494306220298,True,False
ga_cash_ex_reserves_musd,2,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,15.410020100816167,True,False
ga_cash_ex_reserves_musd,2,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,19.89939873677516,True,False
ga_cash_ex_reserves_musd,2,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,20.821354838531285,True,False
ga_cash_ex_reserves_musd,2,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,25.43351035492292,True,False
ga_cash_ex_reserves_musd,2,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,19.449491904297005,True,False
ga_cash_ex_reserves_musd,2,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,21.391255082984376,True,False
ga_cash_ex_reserves_musd,2,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,23.16047874272316,True,False
ga_cash_ex_reserves_musd,2,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,27.346074000909347,True,False
net_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|rw,14,298.5283349592963,True,False
net_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|eq,14,300.04201364855646,True,False
net_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|rw,14,138.44515916114972,True,False
net_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|eq,14,138.9243972386547,True,False
net_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|rw,10,41.65057028485687,True,False
net_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|eq,10,41.72522282462156,True,False
net_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|rw,10,40.77545119798599,True,False
net_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|eq,10,40.91417537051904,True,False
net_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|rw,13,317.25784203032407,True,False
net_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|eq,13,317.7478062592505,True,False
net_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|eq,13,137.16181680245305,True,False
net_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|rw,13,137.6127735080912,True,False
net_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|eq,9,36.354961041719264,True,False
net_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|rw,9,38.48499083162379,True,False
net_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|eq,9,37.0172592417148,True,False
net_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|rw,9,38.25706554295338,True,False
net_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|eq,12,346.33365913638306,True,False
net_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|rw,12,347.3262805273915,True,False
net_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|eq,12,145.4482531909925,True,False
net_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|rw,12,146.88096865787824,True,False
net_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|eq,8,39.43197867648324,True,False
net_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|rw,8,42.36554742789029,True,False
net_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|eq,8,41.66689732198449,True,False
net_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|rw,8,43.59332546855335,True,False
op_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|eq,14,96.06665372095406,True,False
op_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|rw,14,96.1124539229358,True,False
op_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|eq,14,57.4002041094434,True,False
op_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|rw,14,57.78314758755864,True,False
op_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|eq,10,33.01909654139291,True,False
op_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|rw,10,33.50955663987985,True,False
op_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|eq,10,29.79469408928451,True,False
op_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|rw,10,30.333082647359387,True,False
op_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|rw,13,101.36345150163466,True,False
op_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|eq,13,101.88125349617358,True,False
op_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|rw,13,57.0682004855281,True,False
op_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|eq,13,57.37781927889106,True,False
op_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|eq,9,33.293010025941136,True,False
op_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|rw,9,33.449107988965864,True,False
op_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|rw,9,28.782328592120905,True,False
op_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|eq,9,28.879857944757568,True,False
op_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|rw,12,110.68683880888965,True,False
op_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|eq,12,111.76041753506438,True,False
op_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|rw,12,59.97558829899904,True,False
op_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|eq,12,61.402392258453375,True,False
op_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|rw,8,35.03403440751606,True,False
op_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|eq,8,35.599943551461934,True,False
op_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|rw,8,30.59317105782661,True,False
op_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|eq,8,31.926309036738903,True,False
ops_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,18.81664384725736,True,False
ops_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,25.366141977206244,True,False
ops_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,16.35916541891387,True,False
ops_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,21.76492996711078,True,False
ops_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,17.223448525246738,True,False
ops_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,24.17792276170728,True,False
ops_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,15.684181563828725,True,False
ops_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,21.20542651145709,True,False
ops_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,18.90490900024265,True,False
ops_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,26.0783368676944,True,False
ops_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,16.42840731288596,True,False
ops_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,22.09070992811216,True,False
ops_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,15.406320168861836,True,False
ops_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,21.520636319979385,True,False
ops_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,15.09549102537411,True,False
ops_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,20.306552237459893,True,False
ops_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,15.749110441952892,True,False
ops_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,20.941098158865504,True,False
ops_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,13.735780119990562,True,False
ops_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,16.782977219371297,True,False
ops_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,14.521186232457602,True,False
ops_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,17.394770287300908,True,False
ops_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,12.871749981917391,True,False
ops_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,15.222785425945318,True,False
pd_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,16.083789251481992,True,False
pd_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,26.82347336075748,True,False
pd_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,14.203752484696723,True,False
pd_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,23.58581657994584,True,False
pd_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,15.488900690705332,True,False
pd_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,25.160169394765862,True,False
pd_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,14.035066604842214,True,False
pd_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,23.098356558907373,True,False
pd_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,20.75629871438868,True,False
pd_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,35.19337486617604,True,False
pd_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,19.40958244169916,True,False
pd_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,32.101982839538735,True,False
pd_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,21.75992297451031,True,False
pd_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,34.50241600558861,True,False
pd_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,19.8268875445015,True,False
pd_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,32.291318987082626,True,False
pd_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,22.750450831084954,True,False
pd_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,38.58794954056452,True,False
pd_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,22.774271320262503,True,False
pd_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,36.17507964428175,True,False
pd_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,26.952209460745536,True,False
pd_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,39.82136551394535,True,False
pd_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,24.24848743918688,True,False
pd_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,37.01757909839969,True,False
sm_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,38.611222030791104,True,False
sm_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,40.15580118744885,True,False
sm_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,31.70001779140572,True,False
sm_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,35.16679039222067,True,False
sm_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,32.47084501059642,True,False
sm_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,34.468500407293405,True,False
sm_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,28.854145177577006,True,False
sm_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,33.67978648223086,True,False
sm_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,37.69352093288384,True,False
sm_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,39.50372332624034,True,False
sm_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,29.09778130745235,True,False
sm_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,36.48142533934214,True,False
sm_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,34.04847798289979,True,False
sm_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,37.97205925535684,True,False
sm_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,27.308383650544705,True,False
sm_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,36.11610029710437,True,False
sm_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,34.31445232410912,True,False
sm_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,35.0031329650319,True,False
sm_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,32.31906485221233,True,False
sm_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,35.26192048981002,True,False
sm_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,37.23029605225755,True,False
sm_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,40.01653013362696,True,False
sm_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,33.36284962432278,True,False
sm_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,36.55400563242611,True,False
total_cash_costs_musd,0,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,63.67404478129113,True,False
total_cash_costs_musd,0,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,97.89945943841424,True,False
total_cash_costs_musd,0,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,14,51.95565395321117,True,False
total_cash_costs_musd,0,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,14,79.2165348533127,True,False
total_cash_costs_musd,0,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,46.363459228274046,True,False
total_cash_costs_musd,0,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,82.04205561011747,True,False
total_cash_costs_musd,0,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,10,46.45547718870328,True,False
total_cash_costs_musd,0,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,10,74.11832826503185,True,False
total_cash_costs_musd,1,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,61.46512583826281,True,False
total_cash_costs_musd,1,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,107.4136458268118,True,False
total_cash_costs_musd,1,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,13,50.25283522522905,True,False
total_cash_costs_musd,1,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,13,86.56876576797457,True,False
total_cash_costs_musd,1,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,50.29319385676818,True,False
total_cash_costs_musd,1,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,91.21422703774364,True,False
total_cash_costs_musd,1,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,9,46.7486048289174,True,False
total_cash_costs_musd,1,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,9,80.95854015898213,True,False
total_cash_costs_musd,2,W1,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,42.01159959567983,True,False
total_cash_costs_musd,2,W1,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,96.62595404907108,True,False
total_cash_costs_musd,2,W1,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,12,41.814938629786425,True,False
total_cash_costs_musd,2,W1,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,12,80.7496469095975,True,False
total_cash_costs_musd,2,W2,equal,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,46.867839878882734,True,False
total_cash_costs_musd,2,W2,equal,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,89.53935981555355,True,False
total_cash_costs_musd,2,W2,recency,margin-ts,per_night_seasonal,oracle_g_k4_rw_nightsknown,8,43.37993509371635,True,False
total_cash_costs_musd,2,W2,recency,margin-ts,pct_rev_seasonal,oracle_drift_k4_rw_revknown,8,77.54237171626698,True,False
