event_date,next_event_date,guided_quarter,q_plus_2,prior_basis,weight,k_q1_musd,k_q2_musd,revenue_q2_musd,s1_pct,s2_pct,revision_pct,last_revision_pct,q1_unavailable_reason,consensus_unavailable_reason,q2_consensus_unavailable_reason,c_pre_value,c_pre_vendor,c_pre_as_of_timestamp,c_pre_register_id,c_next_value,c_next_vendor,c_next_as_of_timestamp,c_next_register_id,c_q2_value,c_q2_vendor,c_q2_as_of_timestamp,c_q2_register_id,fy_period,fy_anchor_musd,fy_kernel_musd,t_pct,t_low_anchor_pct,t_high_anchor_pct,fy_bucket_mid_pct,fy_bucket_stamp,fy_bucket_change,excess_open_20d_pct,excess_open_60d_pct
2025-11-06,2026-02-12,2025Q4,2026Q1,PIT,0.33,2735.005946549482,2963.9237140279483,3021.998395338464,2.4346796460480213,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2025-11-06,2026-02-12,2025Q4,2026Q1,PIT,0.5,2723.0339867800185,3018.948096123702,3078.1009170096036,1.9862916397010766,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2025-11-06,2026-02-12,2025Q4,2026Q1,PIT,0.6666666666666666,2711.2967713197595,3072.8935687665967,3133.1033892362107,1.5466955550471617,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2025-11-06,2026-02-12,2025Q4,2026Q1,full_sample,0.33,2756.2950876738705,2970.385155741044,3023.56963553627,3.232025755575685,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2025-11-06,2026-02-12,2025Q4,2026Q1,full_sample,0.5,2744.2299388049873,3025.5294926237666,3079.7013268248993,2.780147520786036,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2025-11-06,2026-02-12,2025Q4,2026Q1,full_sample,0.6666666666666666,2732.4013614825512,3079.5925679989846,3134.732396715712,2.337129643541247,,1.8726591760299671,0.7407407407407307,,,No pre-guide q+2 consensus at origin,2670.0,LSEG,2025-11-06,PG-2025Q4-revenue,2720.0,LSEG,2026-02-12,AP-2025Q4-revenue,,,,,FY2025,,,,,,,,,-3.758865912314402,-0.2843714057007784
2026-02-12,2026-05-07,2026Q1,2026Q2,PIT,0.33,2754.1807989587332,2855.669856106537,2911.6234273933146,8.860901144613953,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12482.850655065271,-8.12996159660402,-7.294779429300413,-8.950229796634336,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-02-12,2026-05-07,2026Q1,2026Q2,PIT,0.5,2701.155800564284,2911.3418591519776,2968.3862594029015,6.765051405702938,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12485.497659716262,-8.11048043595729,-7.275121167193244,-8.93092257492195,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-02-12,2026-05-07,2026Q1,2026Q2,PIT,0.6666666666666666,2649.170508020707,2965.922254294566,3024.0360947064178,4.710296759711752,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12488.092762315273,-8.091381258852648,-7.255848361205841,-8.911993926184314,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-02-12,2026-05-07,2026Q1,2026Q2,full_sample,0.33,2760.1849948884637,2879.419402176633,2930.975148313144,9.098221141836515,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12512.604397065097,-7.910982975798397,-7.073810093760191,-8.733206342085909,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-02-12,2026-05-07,2026Q1,2026Q2,full_sample,0.5,2707.0444004228875,2935.5544086040345,2988.1152469957947,6.997802388256424,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12515.598809026922,-7.888945001498282,-7.051571774239173,-8.711365135413484,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-02-12,2026-05-07,2026Q1,2026Q2,full_sample,0.6666666666666666,2654.945778397813,2990.5887286308985,3044.1349515866286,4.938568316119074,,3.5573122529644285,1.8726591760299671,,,No pre-guide q+2 consensus at origin,2530.0,LSEG,2026-02-12,PG-2026Q1-revenue,2620.0,LSEG,2026-05-07,AP-2026Q1-revenue,,,,,FY2026,13587.510000000002,12518.534507028711,-7.867339144341312,-7.029769500198957,-8.689952187695404,11.0,2026-02-12,1.0,0.9870705320312424,-10.42661667576845
2026-05-07,2026-08-06,2026Q2,2026Q3,PIT,0.33,3138.729710807307,5181.024299351503,5282.540520441409,-9.285268473777252,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,13775.75401015881,-1.2826178763717055,0.48019251869309,-2.9846417060894193,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
2026-05-07,2026-08-06,2026Q2,2026Q3,PIT,0.5,3340.220426880416,5306.653545160698,5410.631327045546,-3.46183737339838,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,14102.873972041114,1.061531580245223,2.8662017870353163,-0.6809086194141667,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
2026-05-07,2026-08-06,2026Q2,2026Q3,PIT,0.6666666666666666,3537.7603445991504,5429.819472424614,5536.210549206464,2.2474088034436512,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,14423.579817023765,3.359717322026512,5.205426559919846,1.5776532302674617,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
2026-05-07,2026-08-06,2026Q2,2026Q3,full_sample,0.33,3164.8333606073684,5194.295583368955,5287.298979904984,-8.530827728110745,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,13815.128943976324,-1.0004561605854168,0.7673928365469873,-2.7073448474718598,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
2026-05-07,2026-08-06,2026Q2,2026Q3,full_sample,0.5,3367.999800165754,5320.246630680265,5415.5051694216645,-2.658965313128492,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,14144.246430846018,1.358007607780709,3.1679720293482205,-0.3895442475258415,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
2026-05-07,2026-08-06,2026Q2,2026Q3,full_sample,0.6666666666666666,3567.1825840465244,5443.728049612924,5541.197512085078,3.0977625446972468,,3.4682080924855585,3.5573122529644285,,,No pre-guide q+2 consensus at origin,3460.0,LSEG,2026-05-07,PG-2026Q2-revenue,3580.0,LSEG,2026-08-06,AP-2026Q2-revenue,,,,,FY2026,13954.740000000002,14466.910633659449,3.670226988531833,5.521481041898468,1.88280928183302,14.0,2026-05-07,1.0,-4.053833627341962,5.1204039860381245
