fy,scenario,spec_id,prior_basis,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,adj_ebitda_musd,adj_ebitda_margin_pct,cor_pct_rev,ops_pct_rev,pd_pct_rev,sm_pct_rev,ga_pct_rev,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_historical_margin_pct,ws31b_management_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_fy26_floor_pct,fy25_actual_margin_pct,margin_chg_fy27_vs_fy26_pp,margin_chg_fy28_vs_fy27_pp,margin_chg_fy26_vs_fy25_pp
FY26,bear,b_elastic_rw,PIT,14213.842499999999,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,3010.1764703256054,998.7552209514283,91.65773712487406,5136.873650587644,36.13993647803291,16.572936230916778,9.169191001402854,10.55836572206759,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0365952477412677
FY27,bear,b_elastic_rw,PIT,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4933.321631831873,33.00248485773971,16.399959953898954,8.864122315822035,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.1374516202931986,,
FY26,bear,b_elastic_rw,full_sample,14213.842499999999,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,3010.1764703256054,998.7552209514283,91.65773712487406,5136.873650587644,36.13993647803291,16.572936230916778,9.169191001402854,10.55836572206759,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0365952477412677
FY27,bear,b_elastic_rw,full_sample,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4933.321631831873,33.00248485773971,16.399959953898954,8.864122315822035,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.1374516202931986,,
FY26,bull,b_elastic_rw,PIT,14317.972099999999,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3020.899679972378,998.7552209514283,92.3625138284625,5182.021828778324,36.19242859663293,16.73657965901797,9.160302831887691,10.481578423446397,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.089087366341289
FY27,bull,b_elastic_rw,PIT,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6087.709844074401,36.737698627322914,16.377113105134065,8.372552670601975,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5452700306899843,,
FY26,bull,b_elastic_rw,full_sample,14317.972099999999,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3020.899679972378,998.7552209514283,92.3625138284625,5182.021828778324,36.19242859663293,16.73657965901797,9.160302831887691,10.481578423446397,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.089087366341289
FY27,bull,b_elastic_rw,full_sample,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6087.709844074401,36.737698627322914,16.377113105134065,8.372552670601975,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5452700306899843,,
FY26,base,b_elastic_rw_incl2020,PIT,14268.1433,583.1113,105415.3,2380.2010266362126,1310.27933341051,1498.9883591379573,3018.2584959736732,997.1679993107671,92.02525931670246,5155.273344847583,36.13135385910781,16.68192543760205,9.183250447242914,10.50584037194214,21.153828024517203,6.988771968044133,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.028012628816171
FY27,base,b_elastic_rw_incl2020,PIT,15828.606600000001,621.8413999999999,115472.5,2639.8730542937783,1382.2228625296561,1682.9697901748143,3654.869528004439,1051.6025487629079,107.13220046889764,5524.201016703301,34.90010937983196,16.677861298882608,8.732435504017493,10.632456998298348,23.09027964599511,6.643683650353075,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.2312444792758512,,
FY28,base,b_elastic_rw_incl2020,PIT,17137.441,659.4317,124940.69999999998,2913.17739082919,1455.9599941966594,1889.532561993954,4353.732569372024,1109.008633779874,115.99073823313705,5532.020588061436,32.28031879474559,16.99890544235391,8.49578413834749,11.02575677426959,25.40479975611309,6.47126157154895,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.6197905850863705,
FY26,base,b_elastic_rw_incl2020,full_sample,14268.1433,583.1113,105415.3,2380.2010266362126,1310.27933341051,1498.9883591379573,3018.2584959736732,997.1679993107671,92.02525931670246,5155.273344847583,36.13135385910781,16.68192543760205,9.183250447242914,10.50584037194214,21.153828024517203,6.988771968044133,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.028012628816171
FY27,base,b_elastic_rw_incl2020,full_sample,15828.606600000001,621.8413999999999,115472.5,2639.8730542937783,1382.2228625296561,1682.9697901748143,3654.869528004439,1051.6025487629079,107.13220046889764,5524.201016703301,34.90010937983196,16.677861298882608,8.732435504017493,10.632456998298348,23.09027964599511,6.643683650353075,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.2312444792758512,,
FY28,base,b_elastic_rw_incl2020,full_sample,17137.441,659.4317,124940.69999999998,2913.17739082919,1455.9599941966594,1889.532561993954,4353.732569372024,1109.008633779874,115.99073823313705,5532.020588061436,32.28031879474559,16.99890544235391,8.49578413834749,11.02575677426959,25.40479975611309,6.47126157154895,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.6197905850863705,
FY26,bear,b_elastic_rw_incl2020,PIT,14213.842499999999,581.108,104393.2,2369.4545141308777,1308.7607439361045,1498.9883591379573,3009.7461739006512,997.1679993107671,91.65773712487406,5121.382446708516,36.03094973585444,16.67004903234912,9.207649120469041,10.545975580761906,21.174753933713923,7.015471005189252,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,0.9276085055628016
FY27,bear,b_elastic_rw_incl2020,PIT,14948.333900000001,602.2638,107833.2,2561.924721788433,1368.8021568922682,1682.9697901748143,3528.2558800891265,1051.6025487629079,101.17428176216208,4855.953084054611,32.48491180715873,17.138530212978672,9.156887757854191,11.258577721325949,23.60300421232313,7.034914765737924,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.5460379286957107,,
FY26,bear,b_elastic_rw_incl2020,full_sample,14213.842499999999,581.108,104393.2,2369.4545141308777,1308.7607439361045,1498.9883591379573,3009.7461739006512,997.1679993107671,91.65773712487406,5121.382446708516,36.03094973585444,16.67004903234912,9.207649120469041,10.545975580761906,21.174753933713923,7.015471005189252,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,0.9276085055628016
FY27,bear,b_elastic_rw_incl2020,full_sample,14948.333900000001,602.2638,107833.2,2561.924721788433,1368.8021568922682,1682.9697901748143,3528.2558800891265,1051.6025487629079,101.17428176216208,4855.953084054611,32.48491180715873,17.138530212978672,9.156887757854191,11.258577721325949,23.60300421232313,7.034914765737924,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.5460379286957107,,
FY26,bull,b_elastic_rw_incl2020,PIT,14317.972099999999,585.4963,106513.7,2391.606170145062,1312.0628427727759,1498.9883591379573,3026.02330660587,997.1679993107671,92.3625138284625,5184.48593585603,36.20963848543908,16.703525844592633,9.163747726347196,10.469278391302058,21.134440586079016,6.964449939881969,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1062972551474388
FY27,bull,b_elastic_rw_incl2020,PIT,16570.7436,639.2666999999999,122211.79999999999,2707.125275009777,1394.0771140443437,1682.9697901748143,3760.7306369437924,1051.6025487629079,112.1551801833209,6086.393415247686,36.72975433189181,16.33677606966157,8.412882051016368,10.156271986338707,22.695002274634145,6.346139763835992,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5201158464527325,,
FY26,bull,b_elastic_rw_incl2020,full_sample,14317.972099999999,585.4963,106513.7,2391.606170145062,1312.0628427727759,1498.9883591379573,3026.02330660587,997.1679993107671,92.3625138284625,5184.48593585603,36.20963848543908,16.703525844592633,9.163747726347196,10.469278391302058,21.134440586079016,6.964449939881969,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1062972551474388
FY27,bull,b_elastic_rw_incl2020,full_sample,16570.7436,639.2666999999999,122211.79999999999,2707.125275009777,1394.0771140443437,1682.9697901748143,3760.7306369437924,1051.6025487629079,112.1551801833209,6086.393415247686,36.72975433189181,16.33677606966157,8.412882051016368,10.156271986338707,22.695002274634145,6.346139763835992,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5201158464527325,,
FY26,base,b_smnights_rw,PIT,14268.1433,583.1113,105415.3,2375.3087945644074,1307.0948541745518,1500.749474308675,3000.269725679172,998.7552209514283,92.02525931670246,5177.990489638469,36.29056970319655,16.647637640171496,9.160931641151597,10.518183359629385,21.027751562315554,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.1872284729049127
FY27,base,b_smnights_rw,PIT,15828.606600000001,621.8413999999999,115472.5,2590.842433040081,1357.9451371747555,1688.9036353002498,3649.398895553121,1056.3485974549217,107.13220046889764,5592.30010194577,35.33033730174183,16.368101744597535,8.579056713524963,10.669945106224635,23.05571796542799,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-0.960232401454725,,
FY28,base,b_smnights_rw,PIT,17137.441,659.4317,124940.69999999998,2799.741901098985,1405.5046299102878,1900.6473353218155,4429.483863188709,1117.263105049888,115.99073823313705,5600.790903663451,32.68160575236088,16.336989292035987,8.20136816173598,11.090613442939443,25.846821956607812,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.6487315493809476,
FY26,base,b_smnights_rw,full_sample,14268.1433,583.1113,105415.3,2375.3087945644074,1307.0948541745518,1500.749474308675,3000.269725679172,998.7552209514283,92.02525931670246,5177.990489638469,36.29056970319655,16.647637640171496,9.160931641151597,10.518183359629385,21.027751562315554,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.1872284729049127
FY27,base,b_smnights_rw,full_sample,15828.606600000001,621.8413999999999,115472.5,2590.842433040081,1357.9451371747555,1688.9036353002498,3649.398895553121,1056.3485974549217,107.13220046889764,5592.30010194577,35.33033730174183,16.368101744597535,8.579056713524963,10.669945106224635,23.05571796542799,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-0.960232401454725,,
FY28,base,b_smnights_rw,full_sample,17137.441,659.4317,124940.69999999998,2799.741901098985,1405.5046299102878,1900.6473353218155,4429.483863188709,1117.263105049888,115.99073823313705,5600.790903663451,32.68160575236088,16.336989292035987,8.20136816173598,11.090613442939443,25.846821956607812,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.6487315493809476,
FY26,bear,b_smnights_rw,PIT,14213.842499999999,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,2995.8328515857256,998.7552209514283,91.65773712487406,5151.217269327523,36.24084950517444,16.572936230916778,9.169191001402854,10.55836572206759,21.076868211996338,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.1375082748827978
FY27,bear,b_smnights_rw,PIT,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3598.591439372752,1056.3485974549217,101.17428176216208,4929.105135185645,32.97427772325613,16.399959953898954,8.864122315822035,11.298273416947486,24.073528618281344,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.2665717819183087,,
FY26,bear,b_smnights_rw,full_sample,14213.842499999999,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,2995.8328515857256,998.7552209514283,91.65773712487406,5151.217269327523,36.24084950517444,16.572936230916778,9.169191001402854,10.55836572206759,21.076868211996338,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.1375082748827978
FY27,bear,b_smnights_rw,full_sample,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3598.591439372752,1056.3485974549217,101.17428176216208,4929.105135185645,32.97427772325613,16.399959953898954,8.864122315822035,11.298273416947486,24.073528618281344,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.2665717819183087,,
FY26,bull,b_smnights_rw,PIT,14317.972099999999,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3005.8328232038257,998.7552209514283,92.3625138284625,5197.088685546875,36.297658978863886,16.73657965901797,9.160302831887691,10.481578423446397,20.99342562068427,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1943177485722458
FY27,bull,b_smnights_rw,PIT,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3694.7756940182758,1056.3485974549217,112.1551801833209,6141.6671958557035,37.06331679560658,16.377113105134065,8.372552670601975,10.192081152593838,22.296981856736203,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.7656578167426957,,
FY26,bull,b_smnights_rw,full_sample,14317.972099999999,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3005.8328232038257,998.7552209514283,92.3625138284625,5197.088685546875,36.297658978863886,16.73657965901797,9.160302831887691,10.481578423446397,20.99342562068427,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1943177485722458
FY27,bull,b_smnights_rw,full_sample,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3694.7756940182758,1056.3485974549217,112.1551801833209,6141.6671958557035,37.06331679560658,16.377113105134065,8.372552670601975,10.192081152593838,22.296981856736203,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.7656578167426957,,
FY26,base,c_mix_rw,PIT,14268.1433,583.1113,105415.3,2374.901462676081,1303.4877483990342,1500.749474308675,3015.7938389466385,998.7552209514283,92.02525931670246,5166.480814034846,36.20990275612697,16.64478280559518,9.135650806079543,10.518183359629385,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.1065615258353318
FY27,base,c_mix_rw,PIT,15828.606600000001,621.8413999999999,115472.5,2590.2918113790574,1350.4079939037322,1688.9036353002498,3678.9162988285802,1056.3485974549217,107.13220046889764,5570.870463602357,35.19495180076278,16.36462309562395,8.531439488196845,10.669945106224635,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.014950955364192,,
FY28,base,c_mix_rw,PIT,17137.441,659.4317,124940.69999999998,2798.98579115568,1393.1967197808374,1900.6473353218155,4439.696112327214,1117.263105049888,115.99073823313705,5603.642674597702,32.698246340265754,16.332577256754263,8.129549328752393,11.090613442939443,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.496705460497026,
FY26,base,c_mix_rw,full_sample,14268.1433,583.1113,105415.3,2374.901462676081,1303.4877483990342,1500.749474308675,3015.7938389466385,998.7552209514283,92.02525931670246,5166.480814034846,36.20990275612697,16.64478280559518,9.135650806079543,10.518183359629385,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.1065615258353318
FY27,base,c_mix_rw,full_sample,15828.606600000001,621.8413999999999,115472.5,2590.2918113790574,1350.4079939037322,1688.9036353002498,3678.9162988285802,1056.3485974549217,107.13220046889764,5570.870463602357,35.19495180076278,16.36462309562395,8.531439488196845,10.669945106224635,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.014950955364192,,
FY28,base,c_mix_rw,full_sample,17137.441,659.4317,124940.69999999998,2798.98579115568,1393.1967197808374,1900.6473353218155,4439.696112327214,1117.263105049888,115.99073823313705,5603.642674597702,32.698246340265754,16.332577256754263,8.129549328752393,11.090613442939443,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.496705460497026,
FY26,bear,c_mix_rw,PIT,14213.842499999999,581.108,104393.2,2355.2181915250276,1299.2859347932283,1500.749474308675,3010.1764703256054,998.7552209514283,91.65773712487406,5141.314945220909,36.171182741196894,16.569890875919214,9.140990093236423,10.55836572206759,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0678415109052537
FY27,bear,c_mix_rw,PIT,14948.333900000001,602.2638,107833.2,2450.775311372702,1314.1062669791174,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4944.999427928646,33.080605912399676,16.394973030223134,8.790988184837891,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.090576828797218,,
FY26,bear,c_mix_rw,full_sample,14213.842499999999,581.108,104393.2,2355.2181915250276,1299.2859347932283,1500.749474308675,3010.1764703256054,998.7552209514283,91.65773712487406,5141.314945220909,36.171182741196894,16.569890875919214,9.140990093236423,10.55836572206759,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0678415109052537
FY27,bear,c_mix_rw,full_sample,14948.333900000001,602.2638,107833.2,2450.775311372702,1314.1062669791174,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4944.999427928646,33.080605912399676,16.394973030223134,8.790988184837891,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.090576828797218,,
FY26,bull,c_mix_rw,PIT,14317.972099999999,585.4963,106513.7,2395.9591853166653,1308.4354256151812,1500.749474308675,3020.899679972378,998.7552209514283,92.3625138284625,5185.535627664134,36.216969773702345,16.73392830061923,9.138413013217013,10.481578423446397,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1136285434107052
FY27,bull,c_mix_rw,PIT,16570.7436,639.2666999999999,122211.79999999999,2713.4379302274256,1382.9664050026636,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6092.509166398482,36.766661252295776,16.374871253378306,8.34583189738488,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5496914785934308,,
FY26,bull,c_mix_rw,full_sample,14317.972099999999,585.4963,106513.7,2395.9591853166653,1308.4354256151812,1500.749474308675,3020.899679972378,998.7552209514283,92.3625138284625,5185.535627664134,36.216969773702345,16.73392830061923,9.138413013217013,10.481578423446397,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.1136285434107052
FY27,bull,c_mix_rw,full_sample,16570.7436,639.2666999999999,122211.79999999999,2713.4379302274256,1382.9664050026636,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6092.509166398482,36.766661252295776,16.374871253378306,8.34583189738488,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5496914785934308,,
FY26,base,d_steps_rw,PIT,14268.1433,583.1113,105415.3,2370.860584706288,1309.657923122339,1504.6694116048607,3015.7938389466385,998.7552209514283,92.02525931670246,5160.431579985147,36.16750597104774,16.616461825879533,9.17889521842929,10.54565671207452,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.0641647407560981
FY27,base,d_steps_rw,PIT,15828.606600000001,621.8413999999999,115472.5,2577.815167822985,1366.5388569058725,1702.1446840228698,3678.9162988285802,1056.3485974549217,107.13220046889764,5553.975195433669,35.088212979111304,16.285799710398923,8.633349046061152,10.753597755236838,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.079292991936434,,
FY28,base,d_steps_rw,PIT,17137.441,659.4317,124940.69999999998,2777.457175610953,1420.7575839414858,1925.5369338950652,4439.696112327214,1117.263105049888,115.99073823313705,5572.7208274085315,32.51781189156848,16.206953976448137,8.290371846890594,11.235848653804645,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.5704010875428267,
FY26,base,d_steps_rw,full_sample,14268.1433,583.1113,105415.3,2370.860584706288,1309.657923122339,1504.6694116048607,3015.7938389466385,998.7552209514283,92.02525931670246,5160.431579985147,36.16750597104774,16.616461825879533,9.17889521842929,10.54565671207452,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.0641647407560981
FY27,base,d_steps_rw,full_sample,15828.606600000001,621.8413999999999,115472.5,2577.815167822985,1366.5388569058725,1702.1446840228698,3678.9162988285802,1056.3485974549217,107.13220046889764,5553.975195433669,35.088212979111304,16.285799710398923,8.633349046061152,10.753597755236838,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.079292991936434,,
FY28,base,d_steps_rw,full_sample,17137.441,659.4317,124940.69999999998,2777.457175610953,1420.7575839414858,1925.5369338950652,4439.696112327214,1117.263105049888,115.99073823313705,5572.7208274085315,32.51781189156848,16.206953976448137,8.290371846890594,11.235848653804645,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.5704010875428267,
FY26,bear,d_steps_rw,PIT,14213.842499999999,581.108,104393.2,2351.7479113615495,1305.9749879870928,1504.6694116048607,3010.1764703256054,998.7552209514283,91.65773712487406,5134.1762348943375,36.12095909247861,16.54547608334305,9.188050226299419,10.585944030299062,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0176178621869667
FY27,bear,d_steps_rw,PIT,14948.333900000001,602.2638,107833.2,2442.457127695223,1334.5517317768383,1702.1446840228698,3594.3749427265248,1056.3485974549217,101.17428176216208,4919.631098085784,32.91089917442762,16.33932680414118,8.927762389471633,11.38685217636776,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.2100599180509874,,
FY26,bear,d_steps_rw,full_sample,14213.842499999999,581.108,104393.2,2351.7479113615495,1305.9749879870928,1504.6694116048607,3010.1764703256054,998.7552209514283,91.65773712487406,5134.1762348943375,36.12095909247861,16.54547608334305,9.188050226299419,10.585944030299062,21.177781239137875,7.026637736779681,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,1.0176178621869667
FY27,bear,d_steps_rw,full_sample,14948.333900000001,602.2638,107833.2,2442.457127695223,1334.5517317768383,1702.1446840228698,3594.3749427265248,1056.3485974549217,101.17428176216208,4919.631098085784,32.91089917442762,16.33932680414118,8.927762389471633,11.38685217636776,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-3.2100599180509874,,
FY26,bull,d_steps_rw,PIT,14317.972099999999,585.4963,106513.7,2391.2988393773535,1313.9936373904902,1504.6694116048607,3020.899679972378,998.7552209514283,92.3625138284625,5180.717824531952,36.18332113199153,16.701379376045534,9.17723283865381,10.50895616429411,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.0799799016998932
FY27,bull,d_steps_rw,PIT,16570.7436,639.2666999999999,122211.79999999999,2697.1089936128365,1395.147749610196,1702.1446840228698,3748.7330457995786,1056.3485974549217,112.1551801833209,6083.4157096829185,36.71178467623455,16.27633049377963,8.419343049941316,10.271987335697293,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.5284635442430172,,
FY26,bull,d_steps_rw,full_sample,14317.972099999999,585.4963,106513.7,2391.2988393773535,1313.9936373904902,1504.6694116048607,3020.899679972378,998.7552209514283,92.3625138284625,5180.717824531952,36.18332113199153,16.701379376045534,9.17723283865381,10.50895616429411,21.098656002915234,6.975535459741735,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.0799799016998932
