ledger,source_id,source_url,exact_match_to_frozen_team_urls,declared_overlap_status,interpretation
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-094,https://www.discoverlosangeles.com/hotels/kimpton-hotel-palomar-los-angeles-beverly-hills,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-095,https://www.discoverlosangeles.com/hotels/kimpton-hotel-wilshire,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-096,https://www.discoverlosangeles.com/hotels/las-palmas-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-097,https://www.discoverlosangeles.com/hotels/level-los-angeles-downtown-south-olive,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-098,https://www.discoverlosangeles.com/hotels/loews-hollywood-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-099,https://www.discoverlosangeles.com/hotels/los-angeles-airport-marriott,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-100,https://www.discoverlosangeles.com/hotels/luxe-sunset-boulevard-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-101,https://www.discoverlosangeles.com/hotels/metro-plaza-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-102,https://www.discoverlosangeles.com/hotels/mikado-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-103,https://www.discoverlosangeles.com/hotels/miyako-hotel-los-angeles,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-104,https://www.discoverlosangeles.com/hotels/motel-6-canoga-park,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-105,https://www.discoverlosangeles.com/hotels/motel-6-hollywood,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-106,https://www.discoverlosangeles.com/hotels/moxy-downtown-los-angeles,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-107,https://www.discoverlosangeles.com/hotels/new-seoul-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-108,https://www.discoverlosangeles.com/hotels/o-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-109,https://www.discoverlosangeles.com/hotels/olivia-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-110,https://www.discoverlosangeles.com/hotels/omni-los-angeles-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-111,https://www.discoverlosangeles.com/hotels/oxford-palace-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-112,https://www.discoverlosangeles.com/hotels/palihotel-westwood-village,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-113,https://www.discoverlosangeles.com/hotels/palihouse-west-hollywood,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-114,https://www.discoverlosangeles.com/hotels/palm-tree-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-115,https://www.discoverlosangeles.com/hotels/paradise-lodge,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-116,https://www.discoverlosangeles.com/hotels/quality-inn-hollywood,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-117,https://www.discoverlosangeles.com/hotels/ramada-wilshire-center,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-118,https://www.discoverlosangeles.com/hotels/renaissance-los-angeles-airport-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-119,https://www.discoverlosangeles.com/hotels/residence-inn-los-angeles-la-live,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-120,https://www.discoverlosangeles.com/hotels/residence-inn-los-angeles-laxcentury-boulevard,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-121,https://www.discoverlosangeles.com/hotels/rodeway-inn-los-angeles-convention-center-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-122,https://www.discoverlosangeles.com/hotels/rotex-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-123,https://www.discoverlosangeles.com/hotels/sheraton-gateway-los-angeles-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-124,https://www.discoverlosangeles.com/hotels/sheraton-grand-los-angeles,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-125,https://www.discoverlosangeles.com/hotels/sheraton-universal,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-126,https://www.discoverlosangeles.com/hotels/short-stories-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-127,https://www.discoverlosangeles.com/hotels/silver-lake-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-128,https://www.discoverlosangeles.com/hotels/silver-lake-pool-and-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-129,https://www.discoverlosangeles.com/hotels/sls-hotel-a-luxury-collection-hotel-beverly-hills,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-130,https://www.discoverlosangeles.com/hotels/sofitel-los-angeles-at-beverly-hills,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-131,https://www.discoverlosangeles.com/hotels/sonesta-es-suites-chatsworth,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-132,https://www.discoverlosangeles.com/hotels/sonesta-los-angeles-airport-lax-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-133,https://www.discoverlosangeles.com/hotels/st-george-motor-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-134,https://www.discoverlosangeles.com/hotels/star-light-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-135,https://www.discoverlosangeles.com/hotels/stile-dtla,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-136,https://www.discoverlosangeles.com/hotels/stillwell-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-137,https://www.discoverlosangeles.com/hotels/studio-city-court-yard-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-138,https://www.discoverlosangeles.com/hotels/studio-lodge,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-139,https://www.discoverlosangeles.com/hotels/sunset-west-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-140,https://www.discoverlosangeles.com/hotels/super-8-motel-hollywood,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-141,https://www.discoverlosangeles.com/hotels/the-adler-a-hollywood-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-142,https://www.discoverlosangeles.com/hotels/the-biltmore-los-angeles,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-143,https://www.discoverlosangeles.com/hotels/the-delphi,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-144,https://www.discoverlosangeles.com/hotels/the-dixie-hollywood-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-145,https://www.discoverlosangeles.com/hotels/the-garland,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-146,https://www.discoverlosangeles.com/hotels/the-godfrey-hotel-hollywood,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-147,https://www.discoverlosangeles.com/hotels/the-hills-inn-eagle-rock-near-old-town-pasadena,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-148,https://www.discoverlosangeles.com/hotels/the-hollywood-grande-autograph-collection,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-149,https://www.discoverlosangeles.com/hotels/the-hollywood-roosevelt,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-150,https://www.discoverlosangeles.com/hotels/the-hoxton-downtown-la,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-151,https://www.discoverlosangeles.com/hotels/the-jonathan-club,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-152,https://www.discoverlosangeles.com/hotels/the-kinney,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-153,https://www.discoverlosangeles.com/hotels/the-line-la,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-154,https://www.discoverlosangeles.com/hotels/the-live-hotel-los-angeles-downtown,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-155,https://www.discoverlosangeles.com/hotels/the-los-angeles-athletic-club,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-156,https://www.discoverlosangeles.com/hotels/the-ritz-carlton-los-angeles,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-157,https://www.discoverlosangeles.com/hotels/the-sherman-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-158,https://www.discoverlosangeles.com/hotels/the-sunrise-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-159,https://www.discoverlosangeles.com/hotels/the-wayfarer-downtown-la,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-160,https://www.discoverlosangeles.com/hotels/the-westin-bonaventure-hotel-suites,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-161,https://www.discoverlosangeles.com/hotels/the-westin-los-angeles-airport,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-162,https://www.discoverlosangeles.com/hotels/travel-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-163,https://www.discoverlosangeles.com/hotels/travelodge-sylmar,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-164,https://www.discoverlosangeles.com/hotels/tuscan-garden-inn,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-165,https://www.discoverlosangeles.com/hotels/ucla-luskin-conference-center,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-166,https://www.discoverlosangeles.com/hotels/usc-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-167,https://www.discoverlosangeles.com/hotels/vagabond-inn-sylmar,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-168,https://www.discoverlosangeles.com/hotels/vagabond-inn-san-pedro,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-169,https://www.discoverlosangeles.com/hotels/valley-inn-conference-center,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-170,https://www.discoverlosangeles.com/hotels/w-hollywood-hotel-residences,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-171,https://www.discoverlosangeles.com/hotels/w-los-angeles%E2%80%93west-beverly-hills,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-172,https://www.discoverlosangeles.com/hotels/warner-center-marriott-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-LA-PROFILE-173,https://www.discoverlosangeles.com/hotels/whisky-hotel,False,same source family as TMD directory;173 unique URLs; no claim of173 independent statistical observations,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-SD-FASTFACTS,https://www.sandiego.org/about/san-diego-tourism-fast-facts,True,reused/reverified HOTEL-SAN in research/sources/hotel_funnel_audit.json; not a new independent discovery,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-SD-BUSINESS-TAX,https://seshat.datasd.org/business_tax_certificates/sd_businesses_active_datasd.csv,False,not found in other accessible research source/memo files by exact-URL scan; independent discovery claim limited to this repository,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_us_west_chicago_sources,H13-SD-BUSINESS-DICTIONARY,https://seshat.datasd.org/business_tax_certificates/sd_businesses_dictionary_datasd.csv,False,not found in other accessible research source/memo files by exact-URL scan; independent discovery claim limited to this repository,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-BNA-CVB-2025,https://www.visitmusiccity.com/about/statistics,True,"Reused inherited HOTEL-BNA capacity observation, not new independent evidence.",Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-BNA-METRO-2026,https://nashville.legistar.com/View.ashx?GUID=CE2707E4-F3CA-4921-A1FD-DE9A7073BF27&ID=15150231&M=F,False,New retrieved document and newer MSA vintage; same underlying CVB source family as inherited HOTEL-BNA. No URL fragment match in frozen inventory.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-MSY-REVENUE-2024,https://data.nola.gov/d/ns2v-hzec,False,No dataset-ID match in frozen visible team URL inventory; bounded new source screen only.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-MSY-CPC-2025,https://nola.gov/nola/media/City-Planning/Major%20Projects/Inclusionary%20Housing%20Study/10-29-2025-ALL-TransientLodgingStudyReport.pdf,False,No report filename match in frozen visible team URL inventory. Different city administrative system from Revenue CSV; not additive hotels.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-MSY-CVB-PARTIAL,https://www.neworleans.com/meeting-planners/,False,Same publisher and capacity assertion as inherited HOTEL-MSY; this page clarifies geography. Do not count as independent confirmation.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_south_mexico_sources,H13-MEX-SECTUR-2025,https://www.congresocdmx.gob.mx/media/documentos/b5c1ff207166ed571562c1cc60deeb9dcc220e83.pdf,False,No document hash-token match in frozen team URL inventory. Upgrade to inherited HOTEL-MEX search-only lead from same public tourism source family; do not add both stock counts.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-BCN,https://tdbnews.barcelonaturisme.com/wp-content/uploads/2024/10/2409_Oferta-hotelera.pdf,True,"Existing HOTEL-BCN source reused; seven category and ten district rows newly extracted from the same report, not independent evidence.",Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-ROM,https://www.romaperilclima.it/wp-content/uploads/2026/03/Strategia-di-Riqualificazione-Energetica-del-Patrimonio-Immobiliare-di-Roma-Capitale_documento_ENEA_conferenza_3marzo2026_compressed.pdf,True,Headline HOTEL-ROM city aggregate is reused. June 2025 municipal registry property extract is new to the checked local source inventory but shares Roma Capitale data lineage; not independent city-capacity corroboration.,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-SYD,https://www.cityofsydney.nsw.gov.au/-/media/corporate/files/publications/research-and-reports/city-monitor-reports/visitor-accommodation-monitor-june-2025.pdf?download=true,True,"Headline HOTEL-SYD report is reused; publicly linked June 2026 development dataset is newly acquired, but completed projects can overlap existing stock and must not be added to it.",Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-13-ROM-REG-2025-06,https://dati.comune.roma.it/catalog/dataset/c71fb0bc-109d-4f36-81c0-287ec9bda520/resource/9a1c0c01-0953-4436-89a8-ac286d58dc5c/download/suar2025-06.csv,False,See source ledger,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-13-SYD-DEV-2026-06,https://services1.arcgis.com/cNVyNtjGVZybOQWZ/arcgis/rest/services/Development_Monitoring/FeatureServer/0,False,See source ledger,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
hotel_13_europe_sydney_sources,HOTEL-13-BCN-REGISTRY-ATTEMPT,https://opendata-ajuntament.barcelona.cat/data/api/3/action/package_show?id=allotjaments-hotels,False,See source ledger,Exact URL match only; a new URL does not establish independent evidence or claim novelty.
