market,listing_id,name,address,address_normalized,city,location_text,page_type,price_match_text_present,credit_15_text_present,booking_dates_supplied,actual_booking_observations,offered_room_allocation,airbnb_activation_date,physical_property_key,source_url,observed_on,raw_path,query_groups
new-york-city,1112313952031734864,Boro Hotel,"38-28 27th Street, Queens, NY, 11101, United States",38 28 27TH ST QUEENS NY 11101 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,BORO HOTEL|38 28 27TH ST QUEENS NY 11101 UNITED STATES,https://www.airbnb.com/rooms/1112313952031734864,2026-09-07,data\raw\hotel_rollout_economics\pages\1112313952031734864.html.gz,nyc4
new-york-city,1568340107725244785,Z NYC Hotel,"11-01 43rd Avenue, Queens, NY, 11101, United States",11 01 43RD AVE QUEENS NY 11101 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,Z NYC HOTEL|11 01 43RD AVE QUEENS NY 11101 UNITED STATES,https://www.airbnb.com/rooms/1568340107725244785,2026-09-07,data\raw\hotel_rollout_economics\pages\1568340107725244785.html.gz,nyc4
new-york-city,1613961308319830206,Marco LaGuardia Hotel & Suites,"137-07 Northern Boulevard, Queens, NY, 11354, United States",137 07 NORTHERN BLVD QUEENS NY 11354 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,MARCO LAGUARDIA HOTEL SUITES|137 07 NORTHERN BLVD QUEENS NY 11354 UNITED STATES,https://www.airbnb.com/rooms/1613961308319830206,2026-09-07,data\raw\hotel_rollout_economics\pages\1613961308319830206.html.gz,nyc4
new-york-city,1614649052231237349,Hotel Key Flushing,"33-53 Farrington Street, Queens, NY, 11354, United States",33 53 FARRINGTON ST QUEENS NY 11354 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,HOTEL KEY FLUSHING|33 53 FARRINGTON ST QUEENS NY 11354 UNITED STATES,https://www.airbnb.com/rooms/1614649052231237349,2026-09-07,data\raw\hotel_rollout_economics\pages\1614649052231237349.html.gz,nyc4
new-york-city,1689137793599761102,Capital Hotel,"38-26 11th Street, Queens, NY, 11101, United States",38 26 11TH ST QUEENS NY 11101 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,CAPITAL HOTEL|38 26 11TH ST QUEENS NY 11101 UNITED STATES,https://www.airbnb.com/rooms/1689137793599761102,2026-09-07,data\raw\hotel_rollout_economics\pages\1689137793599761102.html.gz,nyc4
new-york-city,1532046952324311289,Nesva Hotel,"39-12 29th Street, Queens, NY, 11101, United States",39 12 29TH ST QUEENS NY 11101 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,NESVA HOTEL|39 12 29TH ST QUEENS NY 11101 UNITED STATES,https://www.airbnb.com/rooms/1532046952324311289,2026-09-07,data\raw\hotel_rollout_economics\pages\1532046952324311289.html.gz,nyc4
new-york-city,1653623623314728838,Court Square Hotel Long Island City New York,"45-06 Pearson Street, Queens, NY, 11101, United States",45 06 PEARSON ST QUEENS NY 11101 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,COURT SQUARE HOTEL LONG ISLAND CITY NEW YORK|45 06 PEARSON ST QUEENS NY 11101 UNITED STATES,https://www.airbnb.com/rooms/1653623623314728838,2026-09-07,data\raw\hotel_rollout_economics\pages\1653623623314728838.html.gz,nyc4
new-york-city,1061632669312353240,John Hotel,"133-12 37th Avenue, Queens, NY, 11354, United States",133 12 37TH AVE QUEENS NY 11354 UNITED STATES,New York City,"Hotel in Queens, New York",hotel_property_page,True,False,False,0,,,JOHN HOTEL|133 12 37TH AVE QUEENS NY 11354 UNITED STATES,https://www.airbnb.com/rooms/1061632669312353240,2026-09-07,data\raw\hotel_rollout_economics\pages\1061632669312353240.html.gz,nyc4
new-york-city,1567445948159672900,"WestHouse Hotel New York, an SLH Hotel","201 West 55th Street, New York, NY, 10019, United States",201 W 55TH ST NEW YORK NY 10019 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,WESTHOUSE HOTEL NEW YORK AN SLH HOTEL|201 W 55TH ST NEW YORK NY 10019 UNITED STATES,https://www.airbnb.com/rooms/1567445948159672900,2026-09-07,data\raw\hotel_rollout_economics\pages\1567445948159672900.html.gz,nyc5
new-york-city,1394234603510215650,Ameritania Hotel,"230 West 54th Street, New York, NY, 10019, United States",230 W 54TH ST NEW YORK NY 10019 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,AMERITANIA HOTEL|230 W 54TH ST NEW YORK NY 10019 UNITED STATES,https://www.airbnb.com/rooms/1394234603510215650,2026-09-07,data\raw\hotel_rollout_economics\pages\1394234603510215650.html.gz,nyc5
new-york-city,1547316215468994704,ArtHouse Hotel New York City,"2178 Broadway, New York, NY, 10024, United States",2178 BROADWAY NEW YORK NY 10024 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,ARTHOUSE HOTEL NEW YORK CITY|2178 BROADWAY NEW YORK NY 10024 UNITED STATES,https://www.airbnb.com/rooms/1547316215468994704,2026-09-07,data\raw\hotel_rollout_economics\pages\1547316215468994704.html.gz,nyc5
new-york-city,1040631383494755213,The Lucerne Hotel,"201 West 79th Street, New York, NY, 10024, United States",201 W 79TH ST NEW YORK NY 10024 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE LUCERNE HOTEL|201 W 79TH ST NEW YORK NY 10024 UNITED STATES,https://www.airbnb.com/rooms/1040631383494755213,2026-09-07,data\raw\hotel_rollout_economics\pages\1040631383494755213.html.gz,nyc5
new-york-city,1406456984207634500,Hotel 57,"130 East 57th Street, New York, NY, 10022, United States",130 E 57TH ST NEW YORK NY 10022 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,HOTEL 57|130 E 57TH ST NEW YORK NY 10022 UNITED STATES,https://www.airbnb.com/rooms/1406456984207634500,2026-09-07,data\raw\hotel_rollout_economics\pages\1406456984207634500.html.gz,nyc5
new-york-city,1043748005274694200,The Wallace,"242 West 76th Street, New York, NY, 10023, United States",242 W 76TH ST NEW YORK NY 10023 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE WALLACE|242 W 76TH ST NEW YORK NY 10023 UNITED STATES,https://www.airbnb.com/rooms/1043748005274694200,2026-09-07,data\raw\hotel_rollout_economics\pages\1043748005274694200.html.gz,nyc5
new-york-city,1573397348574605756,RIU Plaza Manhattan Times Square,"145 West 47th Street, New York, NY, 10036, United States",145 W 47TH ST NEW YORK NY 10036 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,RIU PLAZA MANHATTAN TIMES SQUARE|145 W 47TH ST NEW YORK NY 10036 UNITED STATES,https://www.airbnb.com/rooms/1573397348574605756,2026-09-07,data\raw\hotel_rollout_economics\pages\1573397348574605756.html.gz,nyc5
new-york-city,1615528783895548795,The Manhattan Club Suites,"200 West 56th Street, New York, NY, 10019, United States",200 W 56TH ST NEW YORK NY 10019 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE MANHATTAN CLUB SUITES|200 W 56TH ST NEW YORK NY 10019 UNITED STATES,https://www.airbnb.com/rooms/1615528783895548795,2026-09-07,data\raw\hotel_rollout_economics\pages\1615528783895548795.html.gz,nyc5
new-york-city,1638423829175613569,The Gardens Sonesta ES Suites New York,"215 East 64th Street, New York, NY, 10065, United States",215 E 64TH ST NEW YORK NY 10065 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE GARDENS SONESTA ES SUITES NEW YORK|215 E 64TH ST NEW YORK NY 10065 UNITED STATES,https://www.airbnb.com/rooms/1638423829175613569,2026-09-07,data\raw\hotel_rollout_economics\pages\1638423829175613569.html.gz,nyc5
new-york-city,1536832094626154430,The Lombardy,"111 East 56th Street, New York, NY, 10022, United States",111 E 56TH ST NEW YORK NY 10022 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE LOMBARDY|111 E 56TH ST NEW YORK NY 10022 UNITED STATES,https://www.airbnb.com/rooms/1536832094626154430,2026-09-07,data\raw\hotel_rollout_economics\pages\1536832094626154430.html.gz,nyc5
new-york-city,1181939406837292669,Moderne Hotel,"243 West 55th Street, New York, NY, 10019, United States",243 W 55TH ST NEW YORK NY 10019 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,MODERNE HOTEL|243 W 55TH ST NEW YORK NY 10019 UNITED STATES,https://www.airbnb.com/rooms/1181939406837292669,2026-09-07,data\raw\hotel_rollout_economics\pages\1181939406837292669.html.gz,nyc5
paris,1345462582454469114,Elysee Montmartre Hotel,"78 Boulevard Marguerite de Rochechouart, 75018, Paris, France",78 BLVD MARGUERITE DE ROCHECHOUART 75018 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,ELYSEE MONTMARTRE HOTEL|78 BLVD MARGUERITE DE ROCHECHOUART 75018 PARIS FRANCE,https://www.airbnb.com/rooms/1345462582454469114,2026-09-07,data\raw\hotel_rollout_economics\pages\1345462582454469114.html.gz,paris2
paris,1497789691400993900,Korner Montmartre,"5 Rue Aristide Bruant, 75018, Paris, France",5 RUE ARISTIDE BRUANT 75018 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,KORNER MONTMARTRE|5 RUE ARISTIDE BRUANT 75018 PARIS FRANCE,https://www.airbnb.com/rooms/1497789691400993900,2026-09-07,data\raw\hotel_rollout_economics\pages\1497789691400993900.html.gz,paris2
paris,1612833080753012673,Hotel Boronali Montmartre,"65 Rue de Clignancourt, 75018, Paris, France",65 RUE DE CLIGNANCOURT 75018 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL BORONALI MONTMARTRE|65 RUE DE CLIGNANCOURT 75018 PARIS FRANCE,https://www.airbnb.com/rooms/1612833080753012673,2026-09-07,data\raw\hotel_rollout_economics\pages\1612833080753012673.html.gz,paris2
paris,1265039206175532513,Hotel Astoria - Astotel,"42 Rue de Moscou, 75008, Paris, France",42 RUE DE MOSCOU 75008 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL ASTORIA ASTOTEL|42 RUE DE MOSCOU 75008 PARIS FRANCE,https://www.airbnb.com/rooms/1265039206175532513,2026-09-07,data\raw\hotel_rollout_economics\pages\1265039206175532513.html.gz,paris2
paris,1394771883086342643,Hôtel Saint Pierre Montmartre,"10 Rue de Clignancourt, 75018, Paris, France",10 RUE DE CLIGNANCOURT 75018 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL SAINT PIERRE MONTMARTRE|10 RUE DE CLIGNANCOURT 75018 PARIS FRANCE,https://www.airbnb.com/rooms/1394771883086342643,2026-09-07,data\raw\hotel_rollout_economics\pages\1394771883086342643.html.gz,paris2
paris,1268083650362165644,Hotel Mont Dore,"19 Rue du Mont-Dore, 75017, Paris, France",19 RUE DU MONT DORE 75017 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL MONT DORE|19 RUE DU MONT DORE 75017 PARIS FRANCE,https://www.airbnb.com/rooms/1268083650362165644,2026-09-07,data\raw\hotel_rollout_economics\pages\1268083650362165644.html.gz,paris2
paris,1092651789448943912,Jardins de Paris Montmartre,"131 Rue Ordener, 75018, Paris, France",131 RUE ORDENER 75018 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,JARDINS DE PARIS MONTMARTRE|131 RUE ORDENER 75018 PARIS FRANCE,https://www.airbnb.com/rooms/1092651789448943912,2026-09-07,data\raw\hotel_rollout_economics\pages\1092651789448943912.html.gz,paris2
paris,1265037710933744777,Hotel Monterosa - Astotel,"30 Rue la Bruyère, 75009, Paris, France",30 RUE LA BRUYERE 75009 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL MONTEROSA ASTOTEL|30 RUE LA BRUYERE 75009 PARIS FRANCE,https://www.airbnb.com/rooms/1265037710933744777,2026-09-07,data\raw\hotel_rollout_economics\pages\1265037710933744777.html.gz,paris2
paris,1265040253486243380,Hotel Joyce - Astotel,"29 Rue la Bruyère, 75009, Paris, France",29 RUE LA BRUYERE 75009 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL JOYCE ASTOTEL|29 RUE LA BRUYERE 75009 PARIS FRANCE,https://www.airbnb.com/rooms/1265040253486243380,2026-09-07,data\raw\hotel_rollout_economics\pages\1265040253486243380.html.gz,paris2
paris,1077431846584963255,Hotel Gérando,"11 Rue Gérando, 75009, Paris, France",11 RUE GERANDO 75009 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL GERANDO|11 RUE GERANDO 75009 PARIS FRANCE,https://www.airbnb.com/rooms/1077431846584963255,2026-09-07,data\raw\hotel_rollout_economics\pages\1077431846584963255.html.gz,paris2
paris,1365877716102192643,Hôtel Du Flâneur,"13 Boulevard de Bonne Nouvelle, 75002, Paris, France",13 BLVD DE BONNE NOUVELLE 75002 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL DU FLANEUR|13 BLVD DE BONNE NOUVELLE 75002 PARIS FRANCE,https://www.airbnb.com/rooms/1365877716102192643,2026-09-07,data\raw\hotel_rollout_economics\pages\1365877716102192643.html.gz,paris2
paris,1618163007571258384,Hotel Pulitzer Paris,"23 Rue du Faubourg Montmartre, 75009, Paris, France",23 RUE DU FAUBOURG MONTMARTRE 75009 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL PULITZER PARIS|23 RUE DU FAUBOURG MONTMARTRE 75009 PARIS FRANCE,https://www.airbnb.com/rooms/1618163007571258384,2026-09-07,data\raw\hotel_rollout_economics\pages\1618163007571258384.html.gz,paris2
paris,1633429714148861741,Hotel Eiffel Segur,"34 Boulevard Garibaldi, 75015, Paris, France",34 BLVD GARIBALDI 75015 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL EIFFEL SEGUR|34 BLVD GARIBALDI 75015 PARIS FRANCE,https://www.airbnb.com/rooms/1633429714148861741,2026-09-07,data\raw\hotel_rollout_economics\pages\1633429714148861741.html.gz,paris3
paris,1268080039710688094,Nouvel Hotel Eiffel Paris,"5 Rue des Volontaires, 75015, Paris, France",5 RUE DES VOLONTAIRES 75015 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,NOUVEL HOTEL EIFFEL PARIS|5 RUE DES VOLONTAIRES 75015 PARIS FRANCE,https://www.airbnb.com/rooms/1268080039710688094,2026-09-07,data\raw\hotel_rollout_economics\pages\1268080039710688094.html.gz,paris3
paris,1329768710019819428,Hôtel Eiffel Blomet,"78 Rue Blomet, 75015, Paris, France",78 RUE BLOMET 75015 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL EIFFEL BLOMET|78 RUE BLOMET 75015 PARIS FRANCE,https://www.airbnb.com/rooms/1329768710019819428,2026-09-07,data\raw\hotel_rollout_economics\pages\1329768710019819428.html.gz,paris3
paris,1537571171655055747,Almarine Eiffel Hotel & SPA by Malone,"32 Rue de l'Exposition, 75007, Paris, France",32 RUE DE L EXPOSITION 75007 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,ALMARINE EIFFEL HOTEL SPA BY MALONE|32 RUE DE L EXPOSITION 75007 PARIS FRANCE,https://www.airbnb.com/rooms/1537571171655055747,2026-09-07,data\raw\hotel_rollout_economics\pages\1537571171655055747.html.gz,paris3
paris,1142639750809015427,La Bourdonnais,"111 Avenue de la Bourdonnais, 75007, Paris, France",111 AVE DE LA BOURDONNAIS 75007 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,LA BOURDONNAIS|111 AVE DE LA BOURDONNAIS 75007 PARIS FRANCE,https://www.airbnb.com/rooms/1142639750809015427,2026-09-07,data\raw\hotel_rollout_economics\pages\1142639750809015427.html.gz,paris3
paris,1608075935475728190,Hotel Beaugency,"21 Rue Duvivier, 75007, Paris, France",21 RUE DUVIVIER 75007 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL BEAUGENCY|21 RUE DUVIVIER 75007 PARIS FRANCE,https://www.airbnb.com/rooms/1608075935475728190,2026-09-07,data\raw\hotel_rollout_economics\pages\1608075935475728190.html.gz,paris3
paris,1643415134051038715,Hotel Vernet,"25 Rue Vernet, 75008, Paris, France",25 RUE VERNET 75008 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL VERNET|25 RUE VERNET 75008 PARIS FRANCE,https://www.airbnb.com/rooms/1643415134051038715,2026-09-07,data\raw\hotel_rollout_economics\pages\1643415134051038715.html.gz,paris3
paris,1091969183543663364,Hotel Le 12,"12 Rue de Vienne, 75008, Paris, France",12 RUE DE VIENNE 75008 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL LE 12|12 RUE DE VIENNE 75008 PARIS FRANCE,https://www.airbnb.com/rooms/1091969183543663364,2026-09-07,data\raw\hotel_rollout_economics\pages\1091969183543663364.html.gz,paris3
paris,1269502709568091611,Hotel de Sevigne,"6 Rue de Belloy, 75116, Paris, France",6 RUE DE BELLOY 75116 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL DE SEVIGNE|6 RUE DE BELLOY 75116 PARIS FRANCE,https://www.airbnb.com/rooms/1269502709568091611,2026-09-07,data\raw\hotel_rollout_economics\pages\1269502709568091611.html.gz,paris3
paris,1180979816044998844,Maison Boissière Barnes Résidences,"49 Rue Boissière, 75116, Paris, France",49 RUE BOISSIERE 75116 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,MAISON BOISSIERE BARNES RESIDENCES|49 RUE BOISSIERE 75116 PARIS FRANCE,https://www.airbnb.com/rooms/1180979816044998844,2026-09-07,data\raw\hotel_rollout_economics\pages\1180979816044998844.html.gz,paris3
rome,1531237214808413782,Hotel American Palace,"Via Laurentina, 554, 00143, Rome, Lazio, Italy",VIA LAURENTINA 554 00143 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,HOTEL AMERICAN PALACE|VIA LAURENTINA 554 00143 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1531237214808413782,2026-09-07,data\raw\hotel_rollout_economics\pages\1531237214808413782.html.gz,rome
rome,1649203804559257094,Passpartout Boutique Palace,"Borgo Pio, 49, 00193, Rome, Lazio, Italy",BORGO PIO 49 00193 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,PASSPARTOUT BOUTIQUE PALACE|BORGO PIO 49 00193 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1649203804559257094,2026-09-07,data\raw\hotel_rollout_economics\pages\1649203804559257094.html.gz,rome
rome,1594205144028539423,Parioli Cube,"Via Lorenzo Respighi, 5D, 00197, Rome, Lazio, Italy",VIA LORENZO RESPIGHI 5D 00197 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,PARIOLI CUBE|VIA LORENZO RESPIGHI 5D 00197 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594205144028539423,2026-09-07,data\raw\hotel_rollout_economics\pages\1594205144028539423.html.gz,rome
rome,1593561630392577261,Dimora Coppelle - Adults Only,"Via delle Coppelle, 16, 00186, Rome, Lazio, Italy",VIA DELLE COPPELLE 16 00186 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,DIMORA COPPELLE ADULTS ONLY|VIA DELLE COPPELLE 16 00186 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1593561630392577261,2026-09-07,data\raw\hotel_rollout_economics\pages\1593561630392577261.html.gz,rome
rome,1654392143983376443,The Independent Hotel,"Via Volturno, 48, 00185, Rome, Lazio, Italy",VIA VOLTURNO 48 00185 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,THE INDEPENDENT HOTEL|VIA VOLTURNO 48 00185 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1654392143983376443,2026-09-07,data\raw\hotel_rollout_economics\pages\1654392143983376443.html.gz,rome
rome,1613773648139822236,Castel Sant’Angelo Luxury Rooms & Tour,"Via del Banco di Santo Spirito, 48, 00186, Rome, Lazio, Italy",VIA DEL BANCO DI SANTO SPIRITO 48 00186 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,CASTEL SANTANGELO LUXURY ROOMS TOUR|VIA DEL BANCO DI SANTO SPIRITO 48 00186 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1613773648139822236,2026-09-07,data\raw\hotel_rollout_economics\pages\1613773648139822236.html.gz,rome
rome,1653623684681053314,Aria Palace,"Via Torino, 127, 00184, Rome, Lazio, Italy",VIA TORINO 127 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,ARIA PALACE|VIA TORINO 127 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1653623684681053314,2026-09-07,data\raw\hotel_rollout_economics\pages\1653623684681053314.html.gz,rome
rome,1594192648901547214,Monti First,"Via della Consulta, 1b, 00184, Rome, Lazio, Italy",VIA DELLA CONSULTA 1B 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,MONTI FIRST|VIA DELLA CONSULTA 1B 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594192648901547214,2026-09-07,data\raw\hotel_rollout_economics\pages\1594192648901547214.html.gz,rome
rome,1659430229913103690,Roma Suite Hotel,"Via Sicilia, 154, 00187, Rome, Lazio, Italy",VIA SICILIA 154 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,ROMA SUITE HOTEL|VIA SICILIA 154 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1659430229913103690,2026-09-07,data\raw\hotel_rollout_economics\pages\1659430229913103690.html.gz,rome
rome,1660037322726534869,Casa Guttman,"Via dei Serviti, 26, 00187, Rome, Lazio, Italy",VIA DEI SERVITI 26 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,CASA GUTTMAN|VIA DEI SERVITI 26 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1660037322726534869,2026-09-07,data\raw\hotel_rollout_economics\pages\1660037322726534869.html.gz,rome
rome,1594092179590610696,Hotel La Griffe,"Via Nazionale, 13, 00184, Rome, Lazio, Italy",VIA NAZIONALE 13 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,HOTEL LA GRIFFE|VIA NAZIONALE 13 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594092179590610696,2026-09-07,data\raw\hotel_rollout_economics\pages\1594092179590610696.html.gz,rome
rome,1620207941057355561,Boutique Hotel Travé,"Via Flavia, 84, 00187, Rome, Lazio, Italy",VIA FLAVIA 84 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,BOUTIQUE HOTEL TRAVE|VIA FLAVIA 84 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1620207941057355561,2026-09-07,data\raw\hotel_rollout_economics\pages\1620207941057355561.html.gz,rome
london,1409444520338159455,Fraser Suites Queen's Gate,"39B Queen's Gate Gardens, Greater London, SW7 5RR, United Kingdom",39B QUEEN S GATE GARDENS GREATER LONDON SW7 5RR UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,FRASER SUITES QUEEN S GATE|39B QUEEN S GATE GARDENS GREATER LONDON SW7 5RR UNITED KINGDOM,https://www.airbnb.com/rooms/1409444520338159455,2026-09-07,data\raw\hotel_rollout_economics\pages\1409444520338159455.html.gz,london2
