check,passed
flight train x 82023Q4,True
flight train y 82023Q4,True
outcome strict before origin 82023Q4,True
feature date 82024Q1,True
feature commit 82024Q1,True
flight train x 82024Q1,True
flight train y 82024Q1,True
outcome strict before origin 82024Q1,True
feature date 82024Q2,True
feature commit 82024Q2,True
flight train x 82024Q2,True
flight train y 82024Q2,True
outcome strict before origin 82024Q2,True
feature date 82024Q3,True
feature commit 82024Q3,True
flight train x 82024Q3,True
flight train y 82024Q3,True
outcome strict before origin 82024Q3,True
feature date 82024Q4,True
feature commit 82024Q4,True
flight train x 82024Q4,True
flight train y 82024Q4,True
outcome strict before origin 82024Q4,True
feature date 82025Q1,True
feature commit 82025Q1,True
flight train x 82025Q1,True
flight train y 82025Q1,True
outcome strict before origin 82025Q1,True
feature date 82025Q2,True
feature commit 82025Q2,True
flight train x 82025Q2,True
flight train y 82025Q2,True
outcome strict before origin 82025Q2,True
feature date 82025Q3,True
feature commit 82025Q3,True
flight train x 82025Q3,True
flight train y 82025Q3,True
outcome strict before origin 82025Q3,True
feature date 82025Q4,True
feature commit 82025Q4,True
flight train x 82025Q4,True
flight train y 82025Q4,True
outcome strict before origin 82025Q4,True
flight beta 8,True
adjusted growth 8,True
flight revenue 2026Q2joint_flight,True
flight guide 2026Q2joint_flight,True
flight revenue 2026Q2fixed_flight,True
flight guide 2026Q2fixed_flight,True
no flight binding 2026Q2joint,True
no flight binding 2026Q2fixed,True
two genuine current flight features,True
flight score 0n,True
flight score 0rmse_musd,True
flight score 0mae_musd,True
flight score 0bias_musd,True
flight score 0error_sd_musd,True
flight score 0worst_abs_miss_musd,True
flight score 1n,True
flight score 1rmse_musd,True
flight score 1mae_musd,True
flight score 1bias_musd,True
flight score 1error_sd_musd,True
flight score 1worst_abs_miss_musd,True
flight score 2n,True
flight score 2rmse_musd,True
flight score 2mae_musd,True
flight score 2bias_musd,True
flight score 2error_sd_musd,True
flight score 2worst_abs_miss_musd,True
flight score 3n,True
flight score 3rmse_musd,True
flight score 3mae_musd,True
flight score 3bias_musd,True
flight score 3error_sd_musd,True
flight score 3worst_abs_miss_musd,True
flight score 4n,True
flight score 4rmse_musd,True
flight score 4mae_musd,True
flight score 4bias_musd,True
flight score 4error_sd_musd,True
flight score 4worst_abs_miss_musd,True
flight score 5n,True
flight score 5rmse_musd,True
flight score 5mae_musd,True
flight score 5bias_musd,True
flight score 5error_sd_musd,True
flight score 5worst_abs_miss_musd,True
flight score 6n,True
flight score 6rmse_musd,True
flight score 6mae_musd,True
flight score 6bias_musd,True
flight score 6error_sd_musd,True
flight score 6worst_abs_miss_musd,True
flight score 7n,True
flight score 7rmse_musd,True
flight score 7mae_musd,True
flight score 7bias_musd,True
flight score 7error_sd_musd,True
flight score 7worst_abs_miss_musd,True
flight score 8n,True
flight score 8rmse_musd,True
flight score 8mae_musd,True
flight score 8bias_musd,True
flight score 8error_sd_musd,True
flight score 8worst_abs_miss_musd,True
flight score 9n,True
flight score 9rmse_musd,True
flight score 9mae_musd,True
flight score 9bias_musd,True
flight score 9error_sd_musd,True
flight score 9worst_abs_miss_musd,True
flight score 10n,True
flight score 10rmse_musd,True
flight score 10mae_musd,True
flight score 10bias_musd,True
flight score 10error_sd_musd,True
flight score 10worst_abs_miss_musd,True
flight score 11n,True
flight score 11rmse_musd,True
flight score 11mae_musd,True
flight score 11bias_musd,True
flight score 11error_sd_musd,True
flight score 11worst_abs_miss_musd,True
flight paired 0rmse_ratio,True
flight paired 0ratio_p05,True
flight paired 0ratio_p95,True
flight paired 1rmse_ratio,True
flight paired 1ratio_p05,True
flight paired 1ratio_p95,True
flight paired 2rmse_ratio,True
flight paired 2ratio_p05,True
flight paired 2ratio_p95,True
flight paired 3rmse_ratio,True
flight paired 3ratio_p05,True
flight paired 3ratio_p95,True
flight paired 4rmse_ratio,True
flight paired 4ratio_p05,True
flight paired 4ratio_p95,True
flight paired 5rmse_ratio,True
flight paired 5ratio_p05,True
flight paired 5ratio_p95,True
flight paired 6rmse_ratio,True
flight paired 6ratio_p05,True
flight paired 6ratio_p95,True
flight paired 7rmse_ratio,True
flight paired 7ratio_p05,True
flight paired 7ratio_p95,True
flight paired 8rmse_ratio,True
flight paired 8ratio_p05,True
flight paired 8ratio_p95,True
flight paired 9rmse_ratio,True
flight paired 9ratio_p05,True
flight paired 9ratio_p95,True
flight paired 10rmse_ratio,True
flight paired 10ratio_p05,True
flight paired 10ratio_p95,True
flight paired 11rmse_ratio,True
flight paired 11ratio_p05,True
flight paired 11ratio_p95,True
flight deletion 0,True
flight deletion 1,True
flight deletion 2,True
flight deletion 3,True
flight deletion 4,True
flight deletion 5,True
flight deletion 6,True
flight deletion 7,True
flight deletion 8,True
flight deletion 9,True
flight deletion 10,True
flight deletion 11,True
flight deletion 12,True
flight deletion 13,True
flight deletion 14,True
flight deletion 15,True
flight deletion 16,True
flight deletion 17,True
flight deletion 18,True
flight deletion 19,True
flight deletion 20,True
flight deletion 21,True
flight deletion 22,True
flight deletion 23,True
flight deletion 24,True
flight deletion 25,True
flight deletion 26,True
flight deletion 27,True
flight deletion 28,True
flight deletion 29,True
flight deletion 30,True
flight deletion 31,True
flight deletion 32,True
flight deletion 33,True
flight deletion 34,True
flight deletion 35,True
flight deletion 36,True
flight deletion 37,True
flight deletion 38,True
flight deletion 39,True
flight deletion 40,True
flight deletion 41,True
flight deletion 42,True
flight deletion 43,True
flight deletion 44,True
flight deletion 45,True
flight deletion 46,True
flight deletion 47,True
flight deletion 48,True
flight deletion 49,True
flight deletion 50,True
flight deletion 51,True
flight deletion 52,True
flight deletion 53,True
flight deletion 54,True
flight deletion 55,True
flight deletion 56,True
flight deletion 57,True
flight deletion 58,True
flight deletion 59,True
flight deletion 60,True
flight deletion 61,True
flight deletion 62,True
flight deletion 63,True
flight deletion 64,True
flight deletion 65,True
flight deletion 66,True
flight deletion 67,True
flight deletion 68,True
flight deletion 69,True
flight deletion 70,True
flight deletion 71,True
flight deletion 72,True
flight deletion 73,True
flight deletion 74,True
flight deletion 75,True
flight deletion 76,True
flight deletion 77,True
flight deletion 78,True
flight deletion 79,True
flight deletion 80,True
flight deletion 81,True
flight deletion 82,True
flight deletion 83,True
flight deletion 84,True
flight deletion 85,True
flight deletion 86,True
flight deletion 87,True
flight deletion 88,True
flight deletion 89,True
flight deletion 90,True
flight deletion 91,True
flight deletion 92,True
flight deletion 93,True
flight deletion 94,True
flight deletion 95,True
flight deletion 96,True
flight deletion 97,True
flight deletion 98,True
flight deletion 99,True
flight deletion 100,True
flight deletion 101,True
flight deletion 102,True
flight deletion 103,True
flight deletion 104,True
flight deletion 105,True
flight deletion 106,True
flight deletion 107,True
flight deletion 108,True
flight deletion 109,True
flight deletion 110,True
flight deletion 111,True
flight deletion 112,True
flight deletion 113,True
flight deletion 114,True
flight deletion 115,True
flight deletion 116,True
flight deletion 117,True
flight deletion 118,True
flight deletion 119,True
flight deletion 120,True
flight deletion 121,True
flight deletion 122,True
flight deletion 123,True
flight deletion 124,True
flight deletion 125,True
flight deletion 126,True
flight deletion 127,True
flight deletion 128,True
flight deletion 129,True
flight deletion 130,True
flight deletion 131,True
flight deletion 132,True
flight deletion 133,True
flight deletion 134,True
flight deletion 135,True
flight deletion 136,True
flight deletion 137,True
flight deletion 138,True
flight deletion 139,True
flight deletion 140,True
flight deletion 141,True
flight deletion 142,True
flight deletion 143,True
flight gate 0,True
flight gate 1,True
flight gate 2,True
flight gate 3,True
