expiry,T,side,strike,bid,ask,mid,rel_spread,volume,openInterest,lastTradeDate,yf_iv,F,log_moneyness,otm,iv_mid,iv_bid,iv_ask,usable
2026-10-09,0.07671232876712329,call,170.0,4.7,7.75,6.225,0.4899598393574297,5.0,3,2026-09-11 16:59:42+00:00,0.4074766284179688,170.54838275295498,-0.0032205892303245635,False,0.3171951908705135,0.23575762270568296,0.39864302642544197,False
2026-10-09,0.07671232876712329,call,172.5,3.55,6.55,5.05,0.594059405940594,2.0,5,2026-09-10 17:56:50+00:00,0.4041807629394531,170.54838275295498,0.011378210190828101,True,0.31619913790469756,0.2358472982028409,0.39622281168381723,True
2026-10-09,0.07671232876712329,call,180.0,1.05,2.5,1.775,0.8169014084507042,1.0,16,2026-09-11 14:12:33+00:00,0.321173780517578,170.54838275295498,0.05393782460962408,True,0.26836127731134374,0.21629827846083094,0.31538634625766726,False
2026-10-09,0.07671232876712329,call,182.5,1.2,2.02,1.6099999999999999,0.5093167701863355,2.0,1,2026-09-11 15:02:58+00:00,0.327155166015625,170.54838275295498,0.06773114674195999,True,0.2928011363555171,0.2616178744596118,0.32179902194141,True
2026-10-09,0.07671232876712329,call,185.0,1.08,1.41,1.245,0.2650602409638553,2.0,246,2026-09-11 13:48:10+00:00,0.3158027404785155,170.54838275295498,0.08133679879773849,True,0.2974879610739106,0.28341508748557454,0.3109394150884288,True
2026-10-09,0.07671232876712329,put,160.0,0.6,3.65,2.125,1.4352941176470588,13.0,30,2026-09-11 19:32:27+00:00,0.4222469885253906,170.54838275295498,-0.06384521104675933,True,0.3279083239783142,0.20385275953943655,0.42922291482401265,False
2026-10-09,0.07671232876712329,put,162.5,1.09,3.95,2.52,1.134920634920635,41.0,9,2026-09-08 17:38:44+00:00,0.3890441955566406,170.54838275295498,-0.0483410245107941,True,0.30807093670220803,0.20939818380345512,0.3964966355377778,False
2026-10-09,0.07671232876712329,put,165.0,1.83,4.75,3.29,0.8875379939209727,2.0,16,2026-09-11 16:38:26+00:00,0.3804993591308593,170.54838275295498,-0.03307355238000568,True,0.3046714570439232,0.21661062412121257,0.3886778649149756,False
2026-10-09,0.07671232876712329,put,170.0,3.85,6.8,5.325,0.5539906103286384,3.0,7,2026-09-09 18:24:58+00:00,0.3670717590332031,170.54838275295498,-0.0032205892303245635,True,0.29832888249110584,0.21955842560033328,0.37710087353438426,True
2026-10-09,0.07671232876712329,put,175.0,6.9,9.6,8.25,0.32727272727272716,1.0,7,2026-09-10 18:37:49+00:00,0.3636538244628906,170.54838275295498,0.0257669476429278,False,0.30280711528680093,0.22721654591236867,0.3765704227301047,False
2026-10-09,0.07671232876712329,put,177.5,8.35,11.2,9.774999999999999,0.2915601023017903,8.0,21,2026-09-08 17:36:34+00:00,0.3615786499023437,170.54838275295498,0.03995158263488411,False,0.29465127771703115,0.20643318555736104,0.37639493009996267,False
2026-10-09,0.07671232876712329,put,180.0,10.2,12.95,11.575,0.23758099352051837,1.0,4,2026-09-10 14:04:48+00:00,0.3608462353515624,170.54838275295498,0.05393782460962408,False,0.29325569614765734,0.19410602544783953,0.37785914458557146,False
2026-10-09,0.07671232876712329,put,182.5,12.15,14.9,13.525,0.2033271719038817,3.0,24,2026-09-10 14:19:41+00:00,0.3654848608398438,170.54838275295498,0.06773114674195999,False,0.29280113635551475,0.16339163085575298,0.3850615610011925,False
2026-10-09,0.07671232876712329,put,185.0,13.9,16.95,15.425,0.19773095623987028,2.0,10,2026-09-10 13:47:54+00:00,0.3708559008789062,170.54838275295498,0.08133679879773849,False,0.2779027574036145,,0.3933028798845906,False
2026-10-09,0.07671232876712329,put,187.5,16.85,19.15,18.0,0.12777777777777763,1.0,13,2026-09-09 17:24:13+00:00,0.3818421191406249,170.54838275295498,0.09475981912987927,False,0.3153764556737856,,0.4073541672434811,False
2026-10-09,0.07671232876712329,put,190.0,18.6,21.45,20.025,0.14232209737827706,5.0,6,2026-09-02 14:10:01+00:00,0.3969786865234375,170.54838275295498,0.10800504587989979,False,0.294542479679799,,0.4254553312141892,False
2026-10-09,0.07671232876712329,put,200.0,27.8,31.8,29.8,0.1342281879194631,5.0,0,2026-09-02 14:10:01+00:00,0.5419967675781252,170.54838275295498,0.15929834026745046,False,0.36173984326346265,,0.5751352063012031,False
2026-10-09,0.07671232876712329,put,207.5,35.3,39.3,37.3,0.10723860589812333,1.0,0,2026-08-31 15:30:38+00:00,0.6208534008789064,170.54838275295498,0.19611231339016663,False,0.42954163133714024,,0.658849806509929,False
2026-10-16,0.0958904109589041,call,70.0,66.6,70.35,68.475,0.0547645125958379,1.0,1,2026-06-18 16:46:58+00:00,1.0000000000000004e-05,170.7470010709711,-0.8916876929733429,False,,,,False
2026-10-16,0.0958904109589041,call,90.0,98.8,102.7,100.75,0.038709677419354896,,1,2026-06-24 13:55:30+00:00,3.428956505737305,170.7470010709711,-0.6403732646924369,False,3.4202180565725615,3.2431584607541626,3.596490958538661,False
2026-10-16,0.0958904109589041,call,105.0,83.8,87.8,85.8,0.046620046620046623,1.0,2,2026-07-07 16:13:41+00:00,2.851321231079101,170.7470010709711,-0.4862225848651786,False,2.840743506995513,2.6844036606576913,2.9961164432613896,False
2026-10-16,0.0958904109589041,call,110.0,58.65,62.6,60.625,0.06515463917525778,3.0,12,2026-08-12 14:36:21+00:00,0.77148666015625,170.7470010709711,-0.4397025692302858,False,0.6295897291464934,,1.0928106261291501,False
2026-10-16,0.0958904109589041,call,115.0,53.65,57.15,55.4,0.0631768953068592,1.0,14,2026-08-28 17:12:21+00:00,0.62305064453125,170.7470010709711,-0.39525080665945184,False,,,0.9392348470994075,False
2026-10-16,0.0958904109589041,call,120.0,48.75,52.45,50.6,0.07312252964426882,2.0,13,2026-09-10 13:33:14+00:00,0.63086306640625,170.7470010709711,-0.3526911922406559,False,0.46418247078102187,,0.8953950425791287,False
2026-10-16,0.0958904109589041,call,125.0,44.25,47.8,46.025,0.0771319934818033,4.0,94,2026-08-07 14:07:01+00:00,0.6569858520507813,170.7470010709711,-0.31186919772040084,False,0.5843100030740752,,0.8527419632400358,False
2026-10-16,0.0958904109589041,call,130.0,38.85,42.25,40.55,0.08384710234278665,1.0,52,2026-09-08 17:39:13+00:00,0.7463404272460938,170.7470010709711,-0.2726484845671196,False,,,0.7077210495577005,False
2026-10-16,0.0958904109589041,call,135.0,34.05,37.0,35.525,0.08304011259676293,2.0,50,2026-09-10 13:54:34+00:00,0.6420934228515626,170.7470010709711,-0.23490815658427258,False,,,0.6017181363355134,False
2026-10-16,0.0958904109589041,call,140.0,29.2,32.35,30.775,0.10235580828594645,2.0,141,2026-08-31 14:23:45+00:00,0.5998575170898439,170.7470010709711,-0.19854051241339762,False,0.3265770214172394,,0.5649631611849179,False
2026-10-16,0.0958904109589041,call,145.0,25.05,27.0,26.025,0.0749279538904899,1.0,343,2026-09-11 18:24:49+00:00,0.4924367163085938,170.7470010709711,-0.16344919260212756,False,0.33077733562200373,,0.45599525043530953,False
2026-10-16,0.0958904109589041,call,150.0,20.6,22.45,21.525,0.0859465737514517,1.0,890,2026-09-11 16:35:01+00:00,0.4538628833007812,170.7470010709711,-0.12954764092644624,False,0.3371514747929343,,0.4236863999299811,False
2026-10-16,0.0958904109589041,call,155.0,16.65,17.85,17.25,0.06956521739130452,2.0,343,2026-09-10 13:54:34+00:00,0.4029600720214844,170.7470010709711,-0.09675781810345539,False,0.33307043904165234,0.28274652253777416,0.37731544433220854,False
2026-10-16,0.0958904109589041,call,160.0,12.5,14.0,13.25,0.11320754716981132,1.0,844,2026-09-10 15:04:14+00:00,0.386602813720703,170.7470010709711,-0.06500911978887501,False,0.32220501247626576,0.27487866890952944,0.36669585618878303,False
2026-10-16,0.0958904109589041,call,165.0,9.35,10.35,9.85,0.10152284263959391,3.0,991,2026-09-11 18:09:42+00:00,0.3609683044433593,170.7470010709711,-0.034237461122121345,False,0.3194367245172061,0.29357168459010446,0.3450565444665972,False
2026-10-16,0.0958904109589041,call,170.0,6.7,7.35,7.025,0.092526690391459,20.0,381,2026-09-11 19:59:43+00:00,0.3453434606933593,170.7470010709711,-0.00438449797244022,False,0.317118231886009,0.3015834947094612,0.3326532842016708,False
2026-10-16,0.0958904109589041,call,175.0,3.6,5.15,4.375,0.35428571428571437,40.0,623,2026-09-11 19:02:48+00:00,0.3427189752197265,170.7470010709711,0.024603038900812044,True,0.29468502395408985,0.2566668595905825,0.3323537869315973,True
2026-10-16,0.0958904109589041,call,180.0,2.95,3.15,3.05,0.0655737704918032,32.0,1068,2026-09-11 19:59:14+00:00,0.3231879205322264,170.7470010709711,0.05277391586750834,True,0.309242399490887,0.30382650357180424,0.31462984465873883,True
2026-10-16,0.0958904109589041,call,185.0,1.57,2.14,1.855,0.30727762803234504,11.0,294,2026-09-11 19:52:01+00:00,0.3315496533203125,170.7470010709711,0.08017289005562277,True,0.30588899314384904,0.28677751621130493,0.32417950155812636,True
2026-10-16,0.0958904109589041,call,190.0,1.07,1.2,1.135,0.11453744493392061,26.0,401,2026-09-11 19:59:14+00:00,0.3203192968749999,170.7470010709711,0.10684113713778426,True,0.3086529103952623,0.30310650298885977,0.31407765003754085,True
2026-10-16,0.0958904109589041,call,195.0,0.6,0.73,0.665,0.19548872180451127,53.0,1868,2026-09-11 19:59:07+00:00,0.3232489550781249,170.7470010709711,0.1328166235410449,True,0.3102561416753067,0.3025361403301686,0.317625553737533,True
2026-10-16,0.0958904109589041,call,200.0,0.36,0.43,0.395,0.17721518987341772,69.0,821,2026-09-11 19:48:33+00:00,0.3254461987304687,170.7470010709711,0.15813443152533474,True,0.3147362866928474,0.3088441725540184,0.3203515763414348,True
2026-10-16,0.0958904109589041,put,130.0,0.01,0.3,0.155,1.8709677419354838,2.0,226,2026-09-10 17:23:18+00:00,0.47852083984375,170.7470010709711,-0.2726484845671196,True,0.43336726054486124,0.31163743241485525,0.4834536959897487,False
2026-10-16,0.0958904109589041,put,135.0,0.06,0.35,0.205,1.4146341463414633,40.0,249,2026-09-08 19:24:35+00:00,0.4335994140625,170.7470010709711,-0.23490815658427258,True,0.3988032556556062,0.3324112943204395,0.43888682183017363,False
2026-10-16,0.0958904109589041,put,140.0,0.09,0.68,0.385,1.5324675324675325,5.0,149,2026-09-11 19:34:46+00:00,0.4348201049804688,170.7470010709711,-0.19854051241339762,True,0.3892034455701484,0.3033237702281596,0.44053454693520644,False
2026-10-16,0.0958904109589041,put,145.0,0.35,1.1,0.7250000000000001,1.0344827586206897,10.0,236,2026-09-11 19:35:09+00:00,0.4231014721679687,170.7470010709711,-0.16344919260212756,True,0.3844320360080594,0.3257737292327596,0.4294819367928862,False
2026-10-16,0.0958904109589041,put,150.0,0.85,1.16,1.005,0.30845771144278605,12.0,640,2026-09-11 19:35:30+00:00,0.3615786499023437,170.7470010709711,-0.12954764092644624,True,0.352808286376567,0.3363348392196905,0.36826451451352205,True
2026-10-16,0.0958904109589041,put,155.0,1.17,1.96,1.565,0.5047923322683706,3.0,262,2026-09-11 17:34:47+00:00,0.3549869189453124,170.7470010709711,-0.09675781810345539,True,0.33320378553606683,0.30108202113427823,0.362787482453661,True
2026-10-16,0.0958904109589041,put,160.0,1.55,3.45,2.5,0.76,15.0,449,2026-09-11 19:32:26+00:00,0.3663393444824219,170.7470010709711,-0.06500911978887501,True,0.3195136325858481,0.25849901190097807,0.3757021407852599,False
2026-10-16,0.0958904109589041,put,165.0,3.95,4.3,4.125,0.08484848484848476,14.0,564,2026-09-11 17:00:55+00:00,0.3176337768554687,170.7470010709711,-0.034237461122121345,True,0.3194367245172048,0.3104153212995527,0.3284283011588123,True
2026-10-16,0.0958904109589041,put,170.0,6.0,6.25,6.125,0.04081632653061224,110.0,491,2026-09-11 19:49:18+00:00,0.3020699676513672,170.7470010709711,-0.00438449797244022,True,0.30966829424417636,0.30369340997694977,0.3156432046623027,True
2026-10-16,0.0958904109589041,put,175.0,8.4,9.2,8.8,0.09090909090909079,5.0,481,2026-09-11 19:52:01+00:00,0.305671005859375,170.7470010709711,0.024603038900812044,False,0.30386321818575796,0.28434017172357084,0.3233032677468283,False
2026-10-16,0.0958904109589041,put,180.0,10.85,12.75,11.8,0.1610169491525424,11.0,370,2026-09-11 16:37:23+00:00,0.3118965295410155,170.7470010709711,0.05277391586750834,False,0.2836415772579198,0.2285288904393839,0.3349994270408954,False
2026-10-16,0.0958904109589041,put,185.0,15.8,17.0,16.4,0.07317073170731704,5.0,848,2026-09-11 19:52:01+00:00,0.334845518798828,170.7470010709711,0.08017289005562277,False,0.32804199819658447,0.2889422759476729,0.3643988114900596,False
2026-10-16,0.0958904109589041,put,190.0,19.8,20.7,20.25,0.04444444444444438,1.0,294,2026-09-11 19:22:39+00:00,0.2932199584960936,170.7470010709711,0.10684113713778426,False,0.30316750756480704,0.2600272190589241,0.3393909028775635,False
2026-10-16,0.0958904109589041,put,195.0,24.35,27.0,25.675,0.10321324245374873,7.0,183,2026-09-08 18:16:49+00:00,0.4488580505371093,170.7470010709711,0.1328166235410449,False,0.390782501035659,0.23793886841220835,0.48654398903402196,False
2026-10-16,0.0958904109589041,put,200.0,28.9,31.7,30.299999999999997,0.09240924092409245,1.0,20,2026-09-11 13:37:14+00:00,0.4768118725585937,170.7470010709711,0.15813443152533474,False,0.406845312409804,,0.5206398260030746,False
2026-10-16,0.0958904109589041,put,210.0,38.0,41.8,39.9,0.09523809523809516,3.0,0,2026-09-03 14:51:44+00:00,0.5776409423828125,170.7470010709711,0.2069245956947667,False,0.45019399231296425,,0.6283217656088838,False
2026-10-23,0.11506849315068493,call,185.0,1.47,4.0,2.735,0.9250457038391227,4.0,8,2026-09-11 16:20:08+00:00,0.4021055883789062,171.02080525419052,0.07857060782347342,True,0.32542146833803093,0.25221406074547503,0.3907211520220644,False
2026-10-23,0.11506849315068493,call,187.5,0.93,3.5,2.215,1.1602708803611739,1.0,1,2026-09-11 19:10:19+00:00,0.4065000756835937,171.02080525419052,0.09199362815561418,True,0.32469720266915636,0.23939719419343686,0.3957150071856262,False
2026-10-23,0.11506849315068493,put,149.0,0.51,3.25,1.88,1.4574468085106385,,6,2026-09-03 14:40:31+00:00,0.4947560290527344,171.02080525419052,-0.1378389113093922,True,0.41077328311089073,0.2821884902134998,0.5057522513037244,False
2026-10-23,0.11506849315068493,put,165.0,3.2,6.4,4.800000000000001,0.6666666666666666,3.0,3,2026-09-04 14:15:00+00:00,0.3862366064453124,171.02080525419052,-0.03583974335427067,True,0.3278081027453055,0.25207162998435095,0.4017176315667662,False
2026-10-23,0.11506849315068493,put,175.0,8.25,11.1,9.675,0.2945736434108527,2.0,14,2026-09-08 19:38:46+00:00,0.3632876171875,171.02080525419052,0.023000756668662706,False,0.3232446908788812,0.26032629354561715,0.38564359560094796,False
2026-10-23,0.11506849315068493,put,180.0,11.1,14.2,12.649999999999999,0.2450592885375494,1.0,7,2026-09-09 13:35:12+00:00,0.3548648498535155,171.02080525419052,0.051171633635358996,False,0.3102674373119355,0.23347501943515178,0.38256711459245474,False
2026-10-23,0.11506849315068493,put,185.0,14.75,18.55,16.65,0.2282282282282283,1.0,1,2026-09-09 13:35:12+00:00,0.3890441955566406,171.02080525419052,0.07857060782347342,False,0.3254214683380313,0.20806666698336782,0.4219785562690381,False
2026-11-20,0.19189497716894977,call,135.0,35.6,39.0,37.3,0.09115281501340479,4.0,7,2026-09-11 13:55:01+00:00,0.5825237060546875,171.18552920241697,-0.23747315600989832,False,0.4291366346555105,,0.5495946816229097,False
2026-11-20,0.19189497716894977,call,140.0,31.2,35.1,33.15,0.11764705882352948,1.0,3,2026-09-09 13:36:15+00:00,0.5776409423828125,171.18552920241697,-0.20110551183902345,False,0.43609833723462427,0.2565767473017582,0.5493331148791392,False
2026-11-20,0.19189497716894977,call,145.0,26.9,30.65,28.775,0.13032145960034752,1.0,10,2026-09-11 15:46:16+00:00,0.5383957293701174,171.18552920241697,-0.16601419202775344,False,0.4155938301086412,0.2921157078870857,0.5121755390782747,False
2026-11-20,0.19189497716894977,call,150.0,23.75,26.85,25.3,0.12252964426877476,1.0,20,2026-09-10 15:07:07+00:00,0.5231981274414061,171.18552920241697,-0.13211264035207204,False,0.43080028040531493,0.3555008474004167,0.5000348073313235,False
2026-11-20,0.19189497716894977,call,155.0,19.75,21.7,20.725,0.09408926417370321,6.0,48,2026-09-10 18:14:30+00:00,0.4475152905273437,171.18552920241697,-0.09932281752908115,False,0.384593177044025,0.3425123876719655,0.4251405505592461,False
2026-11-20,0.19189497716894977,call,160.0,16.45,19.05,17.75,0.1464788732394367,4.0,83,2026-09-10 14:29:43+00:00,0.4633842724609375,171.18552920241697,-0.06757411921450093,False,0.3957569995148944,0.34619113937616386,0.44442641438957464,False
2026-11-20,0.19189497716894977,call,165.0,12.65,16.4,14.524999999999999,0.25817555938037856,4.0,47,2026-09-11 16:45:32+00:00,0.4669242761230469,171.18552920241697,-0.03680246054774722,False,0.3843215716901717,0.3179093353707042,0.45025290361836706,False
2026-11-20,0.19189497716894977,call,170.0,11.65,13.3,12.475000000000001,0.13226452905811625,9.0,23,2026-09-11 19:57:57+00:00,0.4450128741455078,171.18552920241697,-0.00694949739806603,False,0.40199308005246603,0.37398263416950683,0.4300156076269655,False
2026-11-20,0.19189497716894977,call,175.0,9.15,10.1,9.625,0.09870129870129862,7.0,42,2026-09-11 19:32:51+00:00,0.4102842175292969,171.18552920241697,0.02203803947518629,True,0.3808213141709049,0.3647985698723365,0.3968369658363042,True
2026-11-20,0.19189497716894977,call,180.0,6.35,8.65,7.5,0.30666666666666675,27.0,110,2026-09-11 19:39:00+00:00,0.4246273358154296,171.18552920241697,0.05020891644188253,True,0.37291083753032495,0.33296318886853166,0.4124813928349052,True
2026-11-20,0.19189497716894977,call,185.0,5.55,6.8,6.175,0.20242914979757085,6.0,230,2026-09-11 17:02:10+00:00,0.4156552575683593,171.18552920241697,0.07760789062999711,True,0.3821252775665285,0.3593472786697372,0.40462322741082707,True
2026-11-20,0.19189497716894977,call,190.0,3.8,4.7,4.25,0.21176470588235302,4.0,276,2026-09-11 14:33:18+00:00,0.3858703991699218,171.18552920241697,0.10427613771215835,True,0.35813791079868684,0.33992735222159803,0.3759524987658871,True
2026-11-20,0.19189497716894977,call,195.0,3.2,4.2,3.7,0.27027027027027023,3.0,131,2026-09-11 18:49:42+00:00,0.409063526611328,171.18552920241697,0.13025162411541893,True,0.37854359496310747,0.3565791876522723,0.39975346338983336,True
2026-11-20,0.19189497716894977,call,200.0,2.25,3.15,2.7,0.33333333333333326,14.0,382,2026-09-11 19:57:57+00:00,0.4017393811035156,171.18552920241697,0.15556943209970894,True,0.3715007025484778,0.3486130161160499,0.39316953841055874,True
2026-11-20,0.19189497716894977,call,210.0,0.73,2.3,1.515,1.0363036303630362,14.0,234,2026-09-11 19:45:49+00:00,0.4266414758300781,171.18552920241697,0.2043595962691408,True,0.37069493636998474,0.30911883249057726,0.4189269322927955,False
2026-11-20,0.19189497716894977,call,220.0,0.49,0.9,0.6950000000000001,0.5899280575539568,10.0,94,2026-09-10 19:38:09+00:00,0.3845276391601562,171.18552920241697,0.25087961190403374,True,0.3573801961179171,0.3332043150054439,0.37794314555250974,True
2026-11-20,0.19189497716894977,put,115.0,0.14,0.53,0.335,1.164179104477612,1.0,18,2026-09-10 14:25:10+00:00,0.5161181201171875,171.18552920241697,-0.3978158060850777,True,0.48146271124349643,0.42049473690842243,0.5228247189171724,False
2026-11-20,0.19189497716894977,put,130.0,0.1,1.26,0.68,1.7058823529411762,4.0,22,2026-09-09 15:18:43+00:00,0.4604546142578125,171.18552920241697,-0.27521348399274537,True,0.40471932554613044,0.2896296780793847,0.46828077388625033,False
2026-11-20,0.19189497716894977,put,135.0,0.44,2.12,1.28,1.3125,3.0,41,2026-09-10 17:19:46+00:00,0.476567734375,171.18552920241697,-0.23747315600989832,True,0.4195597812628496,0.32747422873846427,0.48532765467568106,False
2026-11-20,0.19189497716894977,put,140.0,1.44,2.74,2.09,0.6220095693779906,4.0,51,2026-09-11 13:57:55+00:00,0.4602104760742188,171.18552920241697,-0.20110551183902345,True,0.4286741883720565,0.3824938704057232,0.4697168575622011,False
2026-11-20,0.19189497716894977,put,145.0,1.58,3.0,2.29,0.6200873362445415,4.0,307,2026-09-10 16:20:38+00:00,0.4172421557617187,171.18552920241697,-0.16601419202775344,True,0.3869029017078448,0.3420865975527132,0.4271771999087624,False
2026-11-20,0.19189497716894977,put,150.0,3.25,4.45,3.85,0.31168831168831174,1.0,449,2026-09-11 19:29:35+00:00,0.4274959594726563,171.18552920241697,-0.13211264035207204,True,0.41087465284456537,0.38191902570650665,0.4387794101738557,True
2026-11-20,0.19189497716894977,put,155.0,4.1,6.5,5.3,0.45283018867924535,9.0,99,2026-09-09 18:29:57+00:00,0.4472101177978516,171.18552920241697,-0.09932281752908115,True,0.4112127837017709,0.3605147160826791,0.46009380188500876,True
2026-11-20,0.19189497716894977,put,160.0,6.0,7.3,6.65,0.19548872180451124,36.0,570,2026-09-11 19:15:59+00:00,0.4061949029541015,171.18552920241697,-0.06757411921450093,True,0.39575699951489374,0.37111229410380614,0.42018106308099357,True
2026-11-20,0.19189497716894977,put,165.0,7.8,9.05,8.425,0.1483679525222553,33.0,73,2026-09-11 16:20:07+00:00,0.3919128192138671,171.18552920241697,-0.03680246054774722,True,0.3856696914847832,0.3636054969791763,0.40768290743367486,True
2026-11-20,0.19189497716894977,put,170.0,8.85,12.3,10.575,0.3262411347517732,19.0,145,2026-09-11 19:28:08+00:00,0.4177304321289062,171.18552920241697,-0.00694949739806603,True,0.37742695805953635,0.31888832585471366,0.43601123975645056,True
2026-11-20,0.19189497716894977,put,175.0,12.75,14.25,13.5,0.1111111111111111,1.0,100,2026-09-11 17:30:50+00:00,0.3881897119140625,171.18552920241697,0.02203803947518629,False,0.3838461087304355,0.35854557715601704,0.40912966674470497,False
2026-11-20,0.19189497716894977,put,180.0,14.5,17.25,15.875,0.1732283464566929,7.0,591,2026-09-11 19:32:26+00:00,0.3830017755126953,171.18552920241697,0.05020891644188253,False,0.3600344258355156,0.31201774585714703,0.4074373828448484,False
2026-11-20,0.19189497716894977,put,185.0,17.9,21.4,19.65,0.178117048346056,2.0,158,2026-09-10 18:14:30+00:00,0.40820904296875,171.18552920241697,0.07760789062999711,False,0.37363907476560054,0.30848994280726627,0.436316957624089,False
2026-11-20,0.19189497716894977,put,190.0,21.1,25.0,23.05,0.16919739696312358,1.0,146,2026-09-10 19:47:18+00:00,0.405157315673828,171.18552920241697,0.10427613771215835,False,0.3632974861351055,0.2808593428601473,0.43806793243534176,False
2026-11-20,0.19189497716894977,put,195.0,26.05,28.7,27.375,0.09680365296803647,1.0,36,2026-09-09 17:22:49+00:00,0.3960021337890625,171.18552920241697,0.13025162411541893,False,0.3803785673378261,0.3201196771411201,0.435202706572624,False
2026-11-20,0.19189497716894977,put,200.0,30.15,32.5,31.325,0.07501995211492422,3.0,31,2026-09-09 14:35:32+00:00,0.3795228063964844,171.18552920241697,0.15556943209970894,False,0.3730214639835921,0.30975338018777127,0.42757885623082476,False
2026-11-20,0.19189497716894977,put,210.0,38.45,42.2,40.325,0.0929944203347799,2.0,2,2026-09-04 14:05:06+00:00,0.4320125158691406,171.18552920241697,0.2043595962691408,False,0.38964030738559485,,0.49058532962369517,False
2026-11-20,0.19189497716894977,put,230.0,58.3,61.8,60.05,0.058284762697751874,,2,2026-08-28 16:01:50+00:00,0.523320196533203,171.18552920241697,0.29533137447486757,False,0.4943221547804904,,0.6036221706883167,False
2026-12-18,0.26860730593607307,call,55.0,125.6,129.75,127.675,0.032504405717642494,1.0,1,2026-07-27 18:09:35+00:00,2.572391264343261,171.75501993944016,-1.1387359736200884,False,2.564362216858705,2.3739439840734984,2.750663513061734,False
2026-12-18,0.26860730593607307,call,65.0,104.1,107.9,106.0,0.035849056603773695,8.0,15,2026-08-07 14:21:08+00:00,1.0385790258789065,171.75501993944016,-0.971681888956922,False,0.9245866019300558,,1.3037857622998514,False
2026-12-18,0.26860730593607307,call,70.0,99.1,103.1,101.1,0.039564787339268055,21.0,15,2026-08-07 15:27:46+00:00,0.9868165380859376,171.75501993944016,-0.8975739168032002,False,0.8749176929820611,,1.2336777660265572,False
2026-12-18,0.26860730593607307,call,75.0,60.55,63.7,62.125,0.05070422535211277,1.0,7,2026-04-17 14:36:18+00:00,1.0000000000000004e-05,171.75501993944016,-0.8285810453162488,False,,,,False
2026-12-18,0.26860730593607307,call,80.0,109.35,113.4,111.375,0.036363636363636466,1.0,37,2026-07-02 14:13:00+00:00,2.361332221679687,171.75501993944016,-0.7640425241786776,False,2.34929132259173,2.225354826382059,2.4730693268373334,False
2026-12-18,0.26860730593607307,call,85.0,63.9,67.65,65.775,0.057012542759407175,1.0,30,2026-06-15 19:29:26+00:00,1.0000000000000004e-05,171.75501993944016,-0.7034179023622427,False,,,,False
2026-12-18,0.26860730593607307,call,90.0,79.4,82.9,81.15,0.04313000616142945,1.0,62,2026-08-10 16:37:51+00:00,0.7429224926757811,171.75501993944016,-0.6462594885222941,False,0.6029059099042469,,0.8880379987260921,False
2026-12-18,0.26860730593607307,call,95.0,43.15,45.75,44.45,0.058492688413948286,3.0,15,2026-05-08 14:54:24+00:00,1.0000000000000004e-05,171.75501993944016,-0.5921922672520183,False,,,,False
2026-12-18,0.26860730593607307,call,100.0,69.6,73.1,71.35,0.049053959355290826,1.0,291,2026-09-04 14:27:12+00:00,0.6621127539062501,171.75501993944016,-0.5408989728644679,False,0.53909752066463,,0.7746714165941632,False
2026-12-18,0.26860730593607307,call,105.0,64.8,68.25,66.525,0.0518602029312289,2.0,41,2026-08-25 18:07:54+00:00,0.6306189282226562,171.75501993944016,-0.4921088086950358,False,0.5215595370910908,,0.7257858626859058,False
2026-12-18,0.26860730593607307,call,110.0,60.05,63.1,61.575,0.04953308972797408,7.0,99,2026-08-21 19:09:13+00:00,0.5852092260742188,171.75501993944016,-0.445588793060143,False,0.47803881268606374,,0.6532288112905802,False
2026-12-18,0.26860730593607307,call,115.0,55.65,57.6,56.625,0.03443708609271528,7.0,275,2026-08-28 19:50:34+00:00,0.5408981457519533,171.75501993944016,-0.40113703048930915,False,0.43625942000010076,,0.5529675543228993,False
2026-12-18,0.26860730593607307,call,120.0,50.5,53.3,51.9,0.05394990366088627,12.0,285,2026-08-28 19:50:34+00:00,0.5162401892089843,171.75501993944016,-0.3585774160705131,False,0.42762904791144396,,0.5573401644113025,False
2026-12-18,0.26860730593607307,call,125.0,45.9,48.75,47.325,0.060221870047543605,2.0,178,2026-09-09 18:57:30+00:00,0.5864299169921875,171.75501993944016,-0.317755421550258,False,0.42585700925420117,,0.5346258027195337,False
2026-12-18,0.26860730593607307,call,130.0,41.3,43.95,42.625,0.06217008797653972,12.0,236,2026-09-09 19:30:42+00:00,0.5430953894042969,171.75501993944016,-0.2785347083969767,False,0.40402467114863816,,0.49373635415751255,False
2026-12-18,0.26860730593607307,call,135.0,36.95,39.4,38.175,0.0641781270464963,4.0,1294,2026-09-11 13:55:01+00:00,0.5114794946289063,171.75501993944016,-0.2407943804141297,False,0.3951843978473222,0.2973407529043384,0.46617436040112514,False
2026-12-18,0.26860730593607307,call,140.0,32.6,35.35,33.975,0.08094186902133922,6.0,351,2026-09-08 15:46:59+00:00,0.4987843090820312,171.75501993944016,-0.20442673624325486,False,0.39208646438714595,0.3098075672697885,0.4592191378390905,False
2026-12-18,0.26860730593607307,call,145.0,29.2,31.0,30.1,0.059800664451827266,3.0,436,2026-09-08 19:29:24+00:00,0.4685722088623046,171.75501993944016,-0.16933541643198477,False,0.39415995184011743,0.35306528125298553,0.43250531783362145,False
